bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,lithium_flux m^-2sr^-1s^-1GV^-1,lithium_flux_error_statistical m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,lithium_to_helium_ratio,lithium_to_helium_ratio_error_statistical,lithium_to_helium_ratio_error_time_dependent,lithium_to_helium_ratio_error_time_independent
2432,5.37,5.9,0.1013,0.0025,0.0004,0.0022,0.006175,0.000152,3.1e-05,0.00015
2432,5.9,6.47,0.08176,0.00203,0.00033,0.00182,0.006034,0.00015,3.2e-05,0.00015
2432,6.47,7.09,0.06854,0.00168,0.00029,0.00155,0.006153,0.000151,3.3e-05,0.000155
2432,7.09,7.76,0.05622,0.00137,0.00024,0.00128,0.006217,0.000152,3.4e-05,0.000158
2432,7.76,8.48,0.04578,0.00113,0.00021,0.00105,0.006201,0.000154,3.5e-05,0.000158
2432,8.48,9.26,0.03597,0.00093,0.00017,0.00082,0.005997,0.000156,3.4e-05,0.000153
2432,9.26,10.1,0.0301,0.0008,0.00015,0.00068,0.006193,0.000166,3.7e-05,0.000157
2432,10.1,11.0,0.02377,0.00068,0.00012,0.00053,0.005971,0.00017,3.6e-05,0.00015
2432,11.0,12.0,0.01851,0.00056,0.0001,0.00041,0.005752,0.000173,3.6e-05,0.000143
2432,12.0,13.0,0.01548,0.0005,9e-05,0.00034,0.005899,0.000191,3.8e-05,0.000145
2432,13.0,14.1,0.01184,0.00041,7e-05,0.00025,0.005529,0.000191,3.6e-05,0.000135
2432,14.1,15.3,0.01002,0.00035,6e-05,0.00021,0.005724,0.000201,3.8e-05,0.000139
2432,15.3,16.6,0.007401,0.000283,4.3e-05,0.000156,0.005199,0.000199,3.5e-05,0.000125
2432,16.6,18.0,0.006015,0.000238,3.5e-05,0.000126,0.005217,0.000207,3.5e-05,0.000125
2432,18.0,19.5,0.005191,0.000206,3e-05,0.000108,0.005541,0.00022,3.7e-05,0.000133
2432,19.5,21.1,0.00402,0.000167,2.4e-05,8.3e-05,0.005302,0.000221,3.6e-05,0.000127
2432,21.1,22.8,0.003569,0.000146,2.1e-05,7.4e-05,0.005731,0.000235,3.9e-05,0.000137
2432,22.8,24.7,0.002515,0.000111,1.5e-05,5.2e-05,0.004976,0.00022,3.5e-05,0.000119
2432,24.7,26.7,0.002101,9.5e-05,1.3e-05,4.3e-05,0.005159,0.000235,3.7e-05,0.000124
2432,26.7,28.8,0.001597,8e-05,1e-05,3.3e-05,0.004809,0.00024,3.5e-05,0.000116
2432,28.8,31.1,0.001314,6.8e-05,9e-06,2.7e-05,0.004821,0.00025,3.5e-05,0.000116
2432,31.1,33.5,0.0009911,5.74e-05,6.7e-06,2.05e-05,0.004481,0.00026,3.4e-05,0.000108
2432,33.5,36.1,0.0008018,4.96e-05,5.5e-06,1.66e-05,0.004368,0.000271,3.3e-05,0.000106
2432,36.1,38.9,0.0006239,4.21e-05,4.4e-06,1.29e-05,0.00419,0.000284,3.3e-05,0.000102
2432,38.9,41.9,0.0005222,3.72e-05,3.9e-06,1.09e-05,0.004315,0.000308,3.5e-05,0.000106
2432,41.9,45.1,0.000387,3.1e-05,3e-06,8.1e-06,0.003858,0.00031,3.2e-05,9.5e-05
2432,45.1,48.5,0.0003663,2.93e-05,2.9e-06,7.7e-06,0.004572,0.000366,3.9e-05,0.000113
2432,48.5,52.2,0.0002627,2.38e-05,2.1e-06,5.6e-06,0.003897,0.000353,3.4e-05,9.7e-05
2432,52.2,56.1,0.0001872,1.95e-05,1.5e-06,4e-06,0.003402,0.000356,3e-05,8.5e-05
2432,56.1,60.3,0.0001644,1.77e-05,1.3e-06,3.5e-06,0.003637,0.000391,3.2e-05,9.2e-05
2433,1.92,2.15,0.3024,0.0131,0.0025,0.0071,0.004074,0.000176,3.9e-05,0.000114
2433,2.15,2.4,0.327,0.0121,0.0019,0.0068,0.004812,0.000178,3.5e-05,0.000118
2433,2.4,2.67,0.3011,0.0103,0.0014,0.0062,0.004916,0.000168,3e-05,0.000117
2433,2.67,2.97,0.2822,0.009,0.001,0.0058,0.005176,0.000165,2.7e-05,0.00012
2433,2.97,3.29,0.2505,0.0076,0.0008,0.0051,0.005244,0.000159,2.7e-05,0.000121
2433,3.29,3.64,0.2348,0.0066,0.0006,0.0048,0.005714,0.000161,2.6e-05,0.000132
2433,3.64,4.02,0.2061,0.0056,0.0004,0.0042,0.005911,0.000162,2.5e-05,0.000137
2433,4.02,4.43,0.1776,0.0047,0.0004,0.0037,0.006017,0.00016,2.6e-05,0.000139
2433,4.43,4.88,0.1565,0.0038,0.0004,0.0032,0.006344,0.000155,2.8e-05,0.000148
2433,4.88,5.37,0.1209,0.003,0.0004,0.0025,0.005913,0.000147,2.8e-05,0.00014
2433,5.37,5.9,0.106,0.0026,0.0004,0.0023,0.00627,0.000152,3e-05,0.000152
2433,5.9,6.47,0.08504,0.00209,0.00031,0.00189,0.006132,0.000151,3.1e-05,0.000152
2433,6.47,7.09,0.06921,0.0017,0.00027,0.00157,0.006109,0.00015,3.2e-05,0.000154
2433,7.09,7.76,0.05643,0.00138,0.00022,0.00129,0.006116,0.000151,3.2e-05,0.000155
2433,7.76,8.48,0.04432,0.00113,0.00018,0.00101,0.005929,0.000151,3.2e-05,0.000151
2433,8.48,9.26,0.03632,0.00095,0.00016,0.00083,0.005966,0.000156,3.3e-05,0.000152
2433,9.26,10.1,0.02895,0.0008,0.00013,0.00066,0.005859,0.000162,3.3e-05,0.000148
2433,10.1,11.0,0.024,0.00069,0.00011,0.00054,0.005987,0.000172,3.4e-05,0.000151
2433,11.0,12.0,0.01966,0.00058,9e-05,0.00044,0.006008,0.000177,3.5e-05,0.00015
2433,12.0,13.0,0.01454,0.00049,7e-05,0.00032,0.005465,0.000184,3.3e-05,0.000135
2433,13.0,14.1,0.01193,0.00041,6e-05,0.00026,0.005519,0.000192,3.5e-05,0.000135
2433,14.1,15.3,0.00992,0.000352,5.5e-05,0.000211,0.005616,0.0002,3.6e-05,0.000136
2433,15.3,16.6,0.007956,0.000295,4.5e-05,0.000167,0.005574,0.000207,3.7e-05,0.000134
2433,16.6,18.0,0.005804,0.000235,3.3e-05,0.000121,0.005024,0.000204,3.3e-05,0.000121
2433,18.0,19.5,0.005106,0.000203,2.9e-05,0.000106,0.005425,0.000217,3.5e-05,0.00013
2433,19.5,21.1,0.004112,0.000169,2.3e-05,8.5e-05,0.005416,0.000222,3.5e-05,0.00013
2433,21.1,22.8,0.003142,0.000137,1.7e-05,6.5e-05,0.005028,0.00022,3.2e-05,0.00012
2433,22.8,24.7,0.002248,0.000105,1.2e-05,4.6e-05,0.00444,0.000208,2.9e-05,0.000106
2433,24.7,26.7,0.002003,9.4e-05,1.1e-05,4.1e-05,0.004876,0.000229,3.2e-05,0.000117
2433,26.7,28.8,0.001503,7.8e-05,9e-06,3.1e-05,0.004495,0.000233,3.1e-05,0.000108
2433,28.8,31.1,0.00126,6.7e-05,8e-06,2.6e-05,0.00459,0.000246,3.2e-05,0.000111
2433,31.1,33.5,0.001086,6.1e-05,7e-06,2.2e-05,0.004879,0.000273,3.5e-05,0.000118
2433,33.5,36.1,0.0008408,5.13e-05,5.5e-06,1.74e-05,0.004645,0.000284,3.4e-05,0.000113
2433,36.1,38.9,0.000629,4.28e-05,4.3e-06,1.31e-05,0.00424,0.000289,3.2e-05,0.000103
2433,38.9,41.9,0.0004778,3.6e-05,3.4e-06,1e-05,0.003913,0.000295,3.1e-05,9.6e-05
2433,41.9,45.1,0.0003781,3.1e-05,2.8e-06,7.9e-06,0.003819,0.000314,3.1e-05,9.4e-05
2433,45.1,48.5,0.0003111,2.73e-05,2.4e-06,6.6e-06,0.003795,0.000333,3.2e-05,9.4e-05
2433,48.5,52.2,0.0002491,2.34e-05,2e-06,5.3e-06,0.003736,0.000352,3.2e-05,9.3e-05
2433,52.2,56.1,0.0002177,2.13e-05,1.7e-06,4.6e-06,0.004016,0.000394,3.4e-05,0.000101
2433,56.1,60.3,0.000168,1.8e-05,1.3e-06,3.5e-06,0.003685,0.000397,3.1e-05,9.3e-05
2434,1.92,2.15,0.3206,0.0132,0.0039,0.0076,0.00427,0.000176,5.7e-05,0.000119
2434,2.15,2.4,0.3255,0.0118,0.0031,0.0068,0.004754,0.000173,5.2e-05,0.000117
2434,2.4,2.67,0.3105,0.0102,0.0021,0.0064,0.005055,0.000167,4.2e-05,0.00012
2434,2.67,2.97,0.2873,0.0089,0.0017,0.0059,0.005261,0.000163,4e-05,0.000122
2434,2.97,3.29,0.2553,0.0075,0.0014,0.0052,0.005342,0.000158,3.9e-05,0.000123
2434,3.29,3.64,0.2155,0.0062,0.0011,0.0044,0.005232,0.00015,3.7e-05,0.000121
2434,3.64,4.02,0.2034,0.0055,0.0007,0.0042,0.005818,0.000157,3.4e-05,0.000135
2434,4.02,4.43,0.174,0.0045,0.0005,0.0036,0.00591,0.000155,3.2e-05,0.000137
2434,4.43,4.88,0.1446,0.0036,0.0004,0.003,0.005888,0.000147,3.2e-05,0.000138
2434,4.88,5.37,0.1228,0.003,0.0004,0.0026,0.00602,0.000146,3.4e-05,0.000143
2434,5.37,5.9,0.1019,0.0025,0.0003,0.0022,0.00603,0.000147,3.4e-05,0.000146
2434,5.9,6.47,0.08247,0.00203,0.00029,0.00183,0.005933,0.000147,3.4e-05,0.000147
2434,6.47,7.09,0.07071,0.0017,0.00025,0.0016,0.006224,0.00015,3.6e-05,0.000157
2434,7.09,7.76,0.05712,0.00138,0.00021,0.0013,0.006199,0.00015,3.6e-05,0.000157
2434,7.76,8.48,0.04634,0.00114,0.00018,0.00106,0.00615,0.000152,3.7e-05,0.000156
2434,8.48,9.26,0.03736,0.00095,0.00016,0.00085,0.00612,0.000157,3.8e-05,0.000156
2434,9.26,10.1,0.03011,0.00081,0.00013,0.00068,0.006095,0.000163,3.9e-05,0.000154
2434,10.1,11.0,0.02465,0.00069,0.00011,0.00055,0.006124,0.000172,3.9e-05,0.000154
2434,11.0,12.0,0.01954,0.00057,9e-05,0.00043,0.005995,0.000176,3.9e-05,0.000149
2434,12.0,13.0,0.01489,0.00049,8e-05,0.00032,0.005604,0.000185,3.8e-05,0.000138
2434,13.0,14.1,0.01301,0.00043,7e-05,0.00028,0.00601,0.000198,4.2e-05,0.000147
2434,14.1,15.3,0.009982,0.00035,5.4e-05,0.000212,0.005643,0.000199,4e-05,0.000137
2434,15.3,16.6,0.007954,0.000292,4.4e-05,0.000167,0.005556,0.000205,4e-05,0.000134
2434,16.6,18.0,0.006201,0.000241,3.5e-05,0.000129,0.005344,0.000208,3.8e-05,0.000128
2434,18.0,19.5,0.005049,0.000201,2.8e-05,0.000105,0.005364,0.000214,3.8e-05,0.000128
2434,19.5,21.1,0.003566,0.000156,2e-05,7.4e-05,0.004669,0.000204,3.3e-05,0.000112
2434,21.1,22.8,0.003207,0.000137,1.8e-05,6.6e-05,0.005152,0.000221,3.7e-05,0.000123
2434,22.8,24.7,0.002472,0.00011,1.4e-05,5.1e-05,0.004915,0.000218,3.6e-05,0.000118
2434,24.7,26.7,0.001902,9.1e-05,1.1e-05,3.9e-05,0.004634,0.000221,3.4e-05,0.000111
2434,26.7,28.8,0.001554,7.8e-05,9e-06,3.2e-05,0.004626,0.000234,3.5e-05,0.000111
2434,28.8,31.1,0.001231,6.6e-05,8e-06,2.5e-05,0.004527,0.000243,3.5e-05,0.000109
2434,31.1,33.5,0.001004,5.8e-05,6e-06,2.1e-05,0.004543,0.000262,3.5e-05,0.00011
2434,33.5,36.1,0.0007506,4.81e-05,4.9e-06,1.55e-05,0.004132,0.000265,3.3e-05,0.0001
2434,36.1,38.9,0.0006207,4.21e-05,4.2e-06,1.29e-05,0.004181,0.000284,3.4e-05,0.000102
2434,38.9,41.9,0.0005137,3.7e-05,3.6e-06,1.07e-05,0.004237,0.000306,3.5e-05,0.000104
2434,41.9,45.1,0.0004056,3.18e-05,3e-06,8.5e-06,0.004078,0.000321,3.5e-05,0.0001
2434,45.1,48.5,0.0003493,2.87e-05,2.7e-06,7.4e-06,0.00432,0.000355,3.8e-05,0.000107
2434,48.5,52.2,0.0002405,2.28e-05,1.9e-06,5.1e-06,0.003666,0.000348,3.3e-05,9.1e-05
2434,52.2,56.1,0.0001899,1.97e-05,1.5e-06,4e-06,0.003475,0.000362,3.1e-05,8.7e-05
2434,56.1,60.3,0.0001706,1.8e-05,1.3e-06,3.6e-06,0.003837,0.000406,3.4e-05,9.7e-05
2435,1.92,2.15,0.2785,0.0125,0.0019,0.0066,0.003855,0.000173,3.4e-05,0.000108
2435,2.15,2.4,0.2853,0.0112,0.001,0.006,0.004346,0.000171,2.7e-05,0.000107
2435,2.4,2.67,0.3079,0.0103,0.0011,0.0064,0.005225,0.000176,3.1e-05,0.000124
2435,2.67,2.97,0.2775,0.0089,0.001,0.0057,0.005299,0.00017,3.1e-05,0.000123
2435,2.97,3.29,0.2609,0.0077,0.001,0.0053,0.005649,0.000168,3.3e-05,0.00013
2435,3.29,3.64,0.2201,0.0063,0.0006,0.0045,0.005555,0.000161,3e-05,0.000128
2435,3.64,4.02,0.2043,0.0056,0.0005,0.0042,0.006048,0.000165,3e-05,0.00014
2435,4.02,4.43,0.1608,0.0044,0.0004,0.0033,0.005662,0.000156,2.8e-05,0.000131
2435,4.43,4.88,0.1452,0.0036,0.0004,0.003,0.006073,0.000153,3e-05,0.000142
2435,4.88,5.37,0.1261,0.003,0.0004,0.0027,0.006345,0.000153,3.3e-05,0.00015
2435,5.37,5.9,0.09867,0.00246,0.0003,0.00213,0.006004,0.00015,3.1e-05,0.000145
2435,5.9,6.47,0.08092,0.00202,0.00027,0.0018,0.005982,0.00015,3.2e-05,0.000148
2435,6.47,7.09,0.06463,0.00163,0.00023,0.00146,0.005845,0.000147,3.2e-05,0.000147
2435,7.09,7.76,0.0543,0.00135,0.00021,0.00124,0.006025,0.00015,3.5e-05,0.000153
2435,7.76,8.48,0.04443,0.00112,0.00018,0.00102,0.006068,0.000153,3.5e-05,0.000154
2435,8.48,9.26,0.03581,0.00093,0.00015,0.00082,0.006019,0.000157,3.6e-05,0.000153
2435,9.26,10.1,0.03022,0.00081,0.00014,0.00069,0.006218,0.000166,3.8e-05,0.000158
2435,10.1,11.0,0.02373,0.00068,0.00011,0.00053,0.005995,0.000171,3.8e-05,0.000151
2435,11.0,12.0,0.01867,0.00056,9e-05,0.00041,0.005809,0.000174,3.8e-05,0.000145
2435,12.0,13.0,0.01479,0.00049,8e-05,0.00032,0.00564,0.000186,3.9e-05,0.000139
2435,13.0,14.1,0.01106,0.00039,6e-05,0.00024,0.005175,0.000185,3.7e-05,0.000126
2435,14.1,15.3,0.00934,0.000339,5.2e-05,0.000199,0.005366,0.000195,3.7e-05,0.00013
2435,15.3,16.6,0.007591,0.000286,4.1e-05,0.00016,0.005359,0.000202,3.6e-05,0.000129
2435,16.6,18.0,0.006344,0.000244,3.4e-05,0.000132,0.005546,0.000213,3.7e-05,0.000133
2435,18.0,19.5,0.005189,0.000204,2.8e-05,0.000108,0.005581,0.00022,3.8e-05,0.000134
2435,19.5,21.1,0.004023,0.000165,2.2e-05,8.3e-05,0.005322,0.000219,3.7e-05,0.000127
2435,21.1,22.8,0.003144,0.000136,1.8e-05,6.5e-05,0.005099,0.000221,3.6e-05,0.000122
2435,22.8,24.7,0.002472,0.000109,1.4e-05,5.1e-05,0.004948,0.000219,3.5e-05,0.000119
2435,24.7,26.7,0.001972,9.2e-05,1.2e-05,4.1e-05,0.004847,0.000227,3.5e-05,0.000116
2435,26.7,28.8,0.001642,8e-05,1e-05,3.4e-05,0.004957,0.000244,3.7e-05,0.000119
2435,28.8,31.1,0.001265,6.7e-05,8e-06,2.6e-05,0.00465,0.000246,3.5e-05,0.000112
2435,31.1,33.5,0.001054,5.9e-05,7e-06,2.2e-05,0.004768,0.000268,3.6e-05,0.000115
2435,33.5,36.1,0.000815,5e-05,5.3e-06,1.69e-05,0.004496,0.000277,3.5e-05,0.000109
2435,36.1,38.9,0.000569,4.03e-05,3.9e-06,1.18e-05,0.003821,0.000271,3e-05,9.3e-05
2435,38.9,41.9,0.0005177,3.71e-05,3.6e-06,1.08e-05,0.004307,0.000309,3.5e-05,0.000105
2435,41.9,45.1,0.0003851,3.1e-05,2.8e-06,8.1e-06,0.003878,0.000312,3.3e-05,9.5e-05
2435,45.1,48.5,0.0003026,2.66e-05,2.3e-06,6.4e-06,0.003712,0.000327,3.2e-05,9.2e-05
2435,48.5,52.2,0.0002189,2.17e-05,1.7e-06,4.6e-06,0.003308,0.000329,2.9e-05,8.3e-05
2435,52.2,56.1,0.0001994,2.02e-05,1.6e-06,4.2e-06,0.003709,0.000376,3.3e-05,9.3e-05
2435,56.1,60.3,0.0001554,1.72e-05,1.2e-06,3.3e-06,0.003503,0.000388,3.1e-05,8.8e-05
2436,1.92,2.15,0.2856,0.0124,0.002,0.0067,0.004078,0.000177,3.5e-05,0.000114
2436,2.15,2.4,0.2716,0.0107,0.0013,0.0057,0.004209,0.000166,2.7e-05,0.000103
2436,2.4,2.67,0.2682,0.0095,0.0012,0.0055,0.004601,0.000163,2.7e-05,0.000109
2436,2.67,2.97,0.2807,0.0088,0.001,0.0057,0.005458,0.000171,2.8e-05,0.000127
2436,2.97,3.29,0.2553,0.0075,0.0008,0.0052,0.005637,0.000166,2.7e-05,0.00013
2436,3.29,3.64,0.2321,0.0064,0.0007,0.0047,0.005926,0.000164,2.8e-05,0.000137
2436,3.64,4.02,0.1978,0.0054,0.0004,0.0041,0.00594,0.000163,2.5e-05,0.000137
2436,4.02,4.43,0.1735,0.0045,0.0004,0.0036,0.006172,0.000162,2.5e-05,0.000143
2436,4.43,4.88,0.141,0.0036,0.0003,0.0029,0.005977,0.000151,2.5e-05,0.00014
2436,4.88,5.37,0.1246,0.003,0.0003,0.0026,0.006322,0.000152,2.7e-05,0.00015
2436,5.37,5.9,0.1003,0.0025,0.0003,0.0022,0.006159,0.000151,2.8e-05,0.000149
2436,5.9,6.47,0.08495,0.00206,0.00028,0.00189,0.00633,0.000154,3e-05,0.000157
2436,6.47,7.09,0.06883,0.00167,0.00025,0.00156,0.006277,0.000152,3.1e-05,0.000158
2436,7.09,7.76,0.05634,0.00136,0.00022,0.00128,0.006311,0.000153,3.2e-05,0.00016
2436,7.76,8.48,0.04501,0.00112,0.00018,0.00103,0.006169,0.000154,3.2e-05,0.000157
2436,8.48,9.26,0.03419,0.00091,0.00015,0.00078,0.005766,0.000153,3.2e-05,0.000147
2436,9.26,10.1,0.02934,0.00079,0.00015,0.00067,0.00607,0.000164,3.6e-05,0.000154
2436,10.1,11.0,0.02285,0.00066,0.00012,0.00051,0.005794,0.000167,3.6e-05,0.000146
2436,11.0,12.0,0.01867,0.00055,0.0001,0.00041,0.00585,0.000174,3.6e-05,0.000146
2436,12.0,13.0,0.01476,0.00048,8e-05,0.00032,0.005662,0.000186,3.6e-05,0.00014
2436,13.0,14.1,0.01159,0.0004,7e-05,0.00025,0.005432,0.000188,3.6e-05,0.000133
2436,14.1,15.3,0.009378,0.000337,5.5e-05,0.000199,0.005408,0.000195,3.6e-05,0.000131
2436,15.3,16.6,0.007567,0.000283,5e-05,0.000159,0.005377,0.000202,4e-05,0.00013
2436,16.6,18.0,0.005679,0.000229,3.9e-05,0.000119,0.004949,0.0002,3.8e-05,0.000119
2436,18.0,19.5,0.00513,0.000201,3.3e-05,0.000106,0.00552,0.000217,4e-05,0.000132
2436,19.5,21.1,0.003827,0.00016,2.2e-05,7.9e-05,0.00506,0.000213,3.3e-05,0.000121
2436,21.1,22.8,0.002963,0.000131,1.6e-05,6.1e-05,0.0048,0.000213,3e-05,0.000115
2436,22.8,24.7,0.002451,0.000108,1.4e-05,5.1e-05,0.004881,0.000216,3.2e-05,0.000117
2436,24.7,26.7,0.002051,9.3e-05,1.2e-05,4.2e-05,0.00505,0.000231,3.4e-05,0.000121
2436,26.7,28.8,0.001658,8e-05,1e-05,3.4e-05,0.004993,0.000243,3.4e-05,0.00012
2436,28.8,31.1,0.001177,6.4e-05,7e-06,2.4e-05,0.004332,0.000236,3e-05,0.000104
2436,31.1,33.5,0.00101,5.8e-05,6e-06,2.1e-05,0.004574,0.000262,3.2e-05,0.00011
2436,33.5,36.1,0.0009573,5.39e-05,6.2e-06,1.98e-05,0.005264,0.000297,3.8e-05,0.000127
2436,36.1,38.9,0.0006314,4.22e-05,4.3e-06,1.31e-05,0.004222,0.000283,3.2e-05,0.000103
2436,38.9,41.9,0.0004834,3.56e-05,3.4e-06,1.01e-05,0.003976,0.000294,3.1e-05,9.7e-05
2436,41.9,45.1,0.0003879,3.09e-05,2.8e-06,8.1e-06,0.003881,0.00031,3.1e-05,9.6e-05
2436,45.1,48.5,0.0003694,2.93e-05,2.8e-06,7.8e-06,0.004527,0.000359,3.8e-05,0.000112
2436,48.5,52.2,0.0003037,2.54e-05,2.4e-06,6.4e-06,0.004533,0.00038,3.8e-05,0.000113
2436,52.2,56.1,0.0001892,1.96e-05,1.5e-06,4e-06,0.003416,0.000354,2.9e-05,8.6e-05
2436,56.1,60.3,0.0001609,1.74e-05,1.2e-06,3.4e-06,0.003575,0.000387,3e-05,9e-05
2437,1.92,2.15,0.2278,0.0116,0.0013,0.0054,0.003933,0.0002,3.9e-05,0.00011
2437,2.15,2.4,0.2387,0.0105,0.001,0.005,0.004431,0.000195,3.5e-05,0.000109
2437,2.4,2.67,0.233,0.0092,0.0009,0.0048,0.004703,0.000185,3.4e-05,0.000112
2437,2.67,2.97,0.2363,0.0083,0.0008,0.0048,0.005326,0.000187,3.5e-05,0.000124
2437,2.97,3.29,0.2043,0.0069,0.0005,0.0042,0.005182,0.000176,3.2e-05,0.000119
2437,3.29,3.64,0.2027,0.0061,0.0004,0.0041,0.005905,0.000179,3.5e-05,0.000136
2437,3.64,4.02,0.1701,0.0051,0.0003,0.0035,0.005736,0.000173,3.2e-05,0.000133
2437,4.02,4.43,0.1538,0.0044,0.0003,0.0032,0.006073,0.000173,3.4e-05,0.000141
2437,4.43,4.88,0.1227,0.0034,0.0003,0.0025,0.005711,0.000157,3.2e-05,0.000133
2437,4.88,5.37,0.1091,0.0028,0.0003,0.0023,0.006043,0.000157,3.4e-05,0.000143
2437,5.37,5.9,0.0952,0.00241,0.00026,0.00206,0.006331,0.000161,3.6e-05,0.000153
2437,5.9,6.47,0.07439,0.00194,0.00022,0.00165,0.00595,0.000155,3.4e-05,0.000148
2437,6.47,7.09,0.06269,0.0016,0.0002,0.00142,0.006111,0.000156,3.6e-05,0.000154
2437,7.09,7.76,0.05089,0.0013,0.00018,0.00116,0.006026,0.000155,3.6e-05,0.000153
2437,7.76,8.48,0.04077,0.00107,0.00015,0.00093,0.005907,0.000155,3.6e-05,0.00015
2437,8.48,9.26,0.03423,0.00091,0.00013,0.00078,0.006046,0.000161,3.8e-05,0.000154
2437,9.26,10.1,0.02719,0.00076,0.00011,0.00062,0.005865,0.000165,3.8e-05,0.000149
2437,10.1,11.0,0.02221,0.00065,0.0001,0.0005,0.005848,0.000172,3.8e-05,0.000147
2437,11.0,12.0,0.01764,0.00054,8e-05,0.00039,0.005699,0.000175,3.8e-05,0.000142
2437,12.0,13.0,0.01482,0.00049,7e-05,0.00032,0.005897,0.000194,4e-05,0.000145
2437,13.0,14.1,0.01136,0.0004,6e-05,0.00024,0.005479,0.000192,3.8e-05,0.000134
2437,14.1,15.3,0.009392,0.000338,5e-05,0.0002,0.005536,0.0002,4e-05,0.000134
2437,15.3,16.6,0.007571,0.000283,4.6e-05,0.000159,0.005502,0.000206,4.2e-05,0.000133
2437,16.6,18.0,0.005738,0.00023,3.7e-05,0.00012,0.005108,0.000205,4.1e-05,0.000123
2437,18.0,19.5,0.004742,0.000193,2.7e-05,9.8e-05,0.005199,0.000212,3.9e-05,0.000125
2437,19.5,21.1,0.003993,0.000164,2.1e-05,8.3e-05,0.005375,0.000221,3.9e-05,0.000129
2437,21.1,22.8,0.002861,0.000129,1.6e-05,5.9e-05,0.004708,0.000212,3.4e-05,0.000113
2437,22.8,24.7,0.002475,0.000109,1.4e-05,5.1e-05,0.005026,0.000221,3.7e-05,0.00012
2437,24.7,26.7,0.001893,9e-05,1.1e-05,3.9e-05,0.004704,0.000224,3.5e-05,0.000113
2437,26.7,28.8,0.001504,7.7e-05,9e-06,3.1e-05,0.004555,0.000233,3.5e-05,0.00011
2437,28.8,31.1,0.001198,6.5e-05,7e-06,2.5e-05,0.004445,0.00024,3.5e-05,0.000107
2437,31.1,33.5,0.0009386,5.55e-05,5.9e-06,1.94e-05,0.004289,0.000254,3.4e-05,0.000104
2437,33.5,36.1,0.0008824,5.17e-05,5.7e-06,1.83e-05,0.004893,0.000288,3.9e-05,0.000118
2437,36.1,38.9,0.0006503,4.28e-05,4.4e-06,1.35e-05,0.004427,0.000292,3.7e-05,0.000108
2437,38.9,41.9,0.0004754,3.53e-05,3.3e-06,9.9e-06,0.003965,0.000295,3.4e-05,9.7e-05
2437,41.9,45.1,0.0003949,3.12e-05,2.9e-06,8.3e-06,0.00397,0.000314,3.5e-05,9.8e-05
2437,45.1,48.5,0.0003397,2.8e-05,2.6e-06,7.2e-06,0.004184,0.000346,3.8e-05,0.000104
2437,48.5,52.2,0.0002474,2.29e-05,1.9e-06,5.2e-06,0.003728,0.000346,3.4e-05,9.3e-05
2437,52.2,56.1,0.0002088,2.05e-05,1.6e-06,4.4e-06,0.003847,0.000379,3.5e-05,9.7e-05
2437,56.1,60.3,0.0002119,1.99e-05,1.6e-06,4.5e-06,0.004673,0.000441,4.3e-05,0.000118
2438,1.92,2.15,0.247,0.0114,0.0027,0.0058,0.003717,0.000172,4.6e-05,0.000104
2438,2.15,2.4,0.2692,0.0106,0.0014,0.0056,0.004365,0.000172,3.2e-05,0.000107
2438,2.4,2.67,0.2554,0.0092,0.001,0.0053,0.004553,0.000165,2.8e-05,0.000108
2438,2.67,2.97,0.2741,0.0086,0.0015,0.0056,0.005449,0.000171,3.8e-05,0.000127
2438,2.97,3.29,0.2409,0.0072,0.001,0.0049,0.005421,0.000163,3.1e-05,0.000125
2438,3.29,3.64,0.2157,0.0062,0.0005,0.0044,0.005558,0.000159,2.6e-05,0.000128
2438,3.64,4.02,0.1904,0.0053,0.0004,0.0039,0.005748,0.00016,2.6e-05,0.000133
2438,4.02,4.43,0.1591,0.0043,0.0004,0.0033,0.005663,0.000154,2.6e-05,0.000131
2438,4.43,4.88,0.142,0.0035,0.0003,0.0029,0.006001,0.00015,2.8e-05,0.00014
2438,4.88,5.37,0.12,0.0029,0.0003,0.0025,0.006061,0.000148,2.9e-05,0.000144
2438,5.37,5.9,0.09918,0.00243,0.00035,0.00215,0.006061,0.000149,3.2e-05,0.000147
2438,5.9,6.47,0.08335,0.00203,0.0004,0.00185,0.006178,0.000151,3.8e-05,0.000153
2438,6.47,7.09,0.06189,0.00158,0.00026,0.0014,0.005575,0.000142,3.2e-05,0.00014
2438,7.09,7.76,0.05603,0.00136,0.00021,0.00128,0.006214,0.000151,3.3e-05,0.000158
2438,7.76,8.48,0.04472,0.00112,0.00018,0.00102,0.006085,0.000152,3.4e-05,0.000155
2438,8.48,9.26,0.03724,0.00095,0.00017,0.00085,0.006207,0.000158,3.7e-05,0.000158
2438,9.26,10.1,0.03035,0.0008,0.00015,0.00069,0.0062,0.000165,3.9e-05,0.000157
2438,10.1,11.0,0.02364,0.00067,0.00011,0.00053,0.005946,0.00017,3.6e-05,0.00015
2438,11.0,12.0,0.01861,0.00056,0.00012,0.00041,0.005768,0.000173,4.2e-05,0.000144
2438,12.0,13.0,0.01573,0.0005,9e-05,0.00034,0.006001,0.000191,4.3e-05,0.000148
