bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2459,21.1,22.8,0.004007,0.000165,2.2e-05,9.1e-05,0.006474,0.000267,4.8e-05,0.000167
2459,22.8,24.7,0.003424,0.000138,1.9e-05,7.8e-05,0.006795,0.000275,5.1e-05,0.000176
2459,24.7,26.7,0.002802,0.000118,1.6e-05,6.4e-05,0.006831,0.000289,5.1e-05,0.000178
2459,26.7,28.8,0.002141,9.9e-05,1.3e-05,4.9e-05,0.006363,0.000296,4.9e-05,0.000167
2459,28.8,31.1,0.001767,8.5e-05,1.1e-05,4.1e-05,0.006479,0.000313,5e-05,0.000171
2459,31.1,33.5,0.00138,7.3e-05,9e-06,3.2e-05,0.006203,0.00033,4.9e-05,0.000165
2459,33.5,36.1,0.001209,6.6e-05,8e-06,2.8e-05,0.006625,0.000362,5.3e-05,0.000177
2459,36.1,38.9,0.0009633,5.66e-05,6.3e-06,2.29e-05,0.006429,0.000379,5.3e-05,0.000173
2459,38.9,41.9,0.0006975,4.65e-05,4.7e-06,1.67e-05,0.005771,0.000386,4.8e-05,0.000157
2459,41.9,45.1,0.0004893,3.77e-05,3.4e-06,1.18e-05,0.004917,0.000379,4.2e-05,0.000135
2459,45.1,48.5,0.0004557,3.52e-05,3.2e-06,1.11e-05,0.005598,0.000434,4.8e-05,0.000155
2459,48.5,52.2,0.0003902,3.12e-05,2.8e-06,9.6e-06,0.005832,0.000468,5.1e-05,0.000163
2459,52.2,56.1,0.000291,2.63e-05,2.1e-06,7.2e-06,0.005348,0.000484,4.7e-05,0.000151
2459,56.1,60.3,0.0002082,2.14e-05,1.5e-06,5.2e-06,0.004666,0.00048,4.1e-05,0.000133
2460,1.92,2.15,0.3571,0.014,0.0051,0.0113,0.007684,0.000302,0.000129,0.000268
2460,2.15,2.4,0.3616,0.0124,0.0031,0.0103,0.007999,0.000276,8.8e-05,0.000249
2460,2.4,2.67,0.3345,0.0104,0.0018,0.0091,0.007796,0.000244,6.3e-05,0.00023
2460,2.67,2.97,0.3202,0.0092,0.0022,0.0087,0.008026,0.00023,7.1e-05,0.000236
2460,2.97,3.29,0.3054,0.0081,0.0021,0.0081,0.00837,0.000222,7.2e-05,0.00024
2460,3.29,3.64,0.2779,0.007,0.0014,0.0071,0.00855,0.000215,5.9e-05,0.000238
2460,3.64,4.02,0.2622,0.0062,0.0009,0.0065,0.009098,0.000215,5.1e-05,0.000247
2460,4.02,4.43,0.2245,0.0051,0.0006,0.0055,0.00898,0.000206,4.5e-05,0.000242
2460,4.43,4.88,0.193,0.0041,0.0005,0.0047,0.009018,0.000193,4.4e-05,0.000241
2460,4.88,5.37,0.1592,0.0034,0.0005,0.0039,0.008773,0.000186,4.4e-05,0.000233
2460,5.37,5.9,0.1298,0.0028,0.0004,0.0031,0.00852,0.000183,4.3e-05,0.000225
2460,5.9,6.47,0.1112,0.0023,0.0004,0.0026,0.008755,0.000184,4.5e-05,0.000229
2460,6.47,7.09,0.09121,0.0019,0.00031,0.00216,0.008655,0.000181,4.5e-05,0.000226
2460,7.09,7.76,0.07246,0.00154,0.00025,0.0017,0.008351,0.000178,4.4e-05,0.000217
2460,7.76,8.48,0.05999,0.00129,0.00022,0.0014,0.008399,0.000181,4.5e-05,0.000217
2460,8.48,9.26,0.04838,0.00108,0.00019,0.00112,0.00832,0.000186,4.6e-05,0.000214
2460,9.26,10.1,0.04031,0.00093,0.00017,0.00093,0.008462,0.000195,4.9e-05,0.000218
2460,10.1,11.0,0.03065,0.00076,0.00014,0.0007,0.007818,0.000196,4.6e-05,0.0002
2460,11.0,12.0,0.02614,0.00066,0.00012,0.0006,0.008256,0.000209,5e-05,0.000211
2460,12.0,13.0,0.02065,0.00057,0.0001,0.00047,0.007982,0.000222,4.8e-05,0.000204
2460,13.0,14.1,0.01688,0.00048,8e-05,0.00038,0.007956,0.000229,4.9e-05,0.000203
2460,14.1,15.3,0.01356,0.00041,7e-05,0.00031,0.007846,0.000235,4.9e-05,0.0002
2460,15.3,16.6,0.01058,0.00033,5e-05,0.00024,0.007554,0.000239,4.8e-05,0.000193
2460,16.6,18.0,0.008697,0.000282,4.5e-05,0.000197,0.007592,0.000247,4.9e-05,0.000194
2460,18.0,19.5,0.006566,0.000226,3.5e-05,0.000149,0.007035,0.000242,4.6e-05,0.00018
2460,19.5,21.1,0.00563,0.000193,3.1e-05,0.000128,0.007456,0.000256,5e-05,0.000192
2460,21.1,22.8,0.004443,0.000159,2.5e-05,0.000101,0.007237,0.00026,4.9e-05,0.000187
2460,22.8,24.7,0.00361,0.000131,2e-05,8.3e-05,0.007186,0.000261,4.9e-05,0.000186
2460,24.7,26.7,0.002743,0.000108,1.6e-05,6.3e-05,0.006728,0.000265,4.7e-05,0.000175
2460,26.7,28.8,0.002164,9.2e-05,1.3e-05,5e-05,0.006484,0.000276,4.6e-05,0.00017
2460,28.8,31.1,0.001796,7.9e-05,1.1e-05,4.2e-05,0.006606,0.000291,4.8e-05,0.000174
2460,31.1,33.5,0.001282,6.5e-05,8e-06,3e-05,0.005791,0.000294,4.3e-05,0.000154
2460,33.5,36.1,0.001166,5.9e-05,7e-06,2.8e-05,0.006415,0.000328,4.8e-05,0.000171
2460,36.1,38.9,0.0008579,4.9e-05,5.6e-06,2.04e-05,0.00574,0.000329,4.4e-05,0.000155
2460,38.9,41.9,0.0006894,4.24e-05,4.7e-06,1.65e-05,0.005674,0.00035,4.4e-05,0.000154
2460,41.9,45.1,0.0005621,3.7e-05,3.9e-06,1.36e-05,0.005681,0.000376,4.5e-05,0.000156
2460,45.1,48.5,0.0004528,3.22e-05,3.2e-06,1.1e-05,0.00554,0.000395,4.5e-05,0.000153
2460,48.5,52.2,0.0003265,2.62e-05,2.4e-06,8e-06,0.004893,0.000394,4e-05,0.000137
2460,52.2,56.1,0.0002952,2.43e-05,2.2e-06,7.3e-06,0.005474,0.000451,4.5e-05,0.000154
2460,56.1,60.3,0.0002218,2.02e-05,1.6e-06,5.5e-06,0.004968,0.000455,4.1e-05,0.000142
2461,1.92,2.15,0.3531,0.0136,0.0079,0.0111,0.007691,0.000298,0.000184,0.000269
2461,2.15,2.4,0.3786,0.0127,0.0041,0.0107,0.008437,0.000283,0.000108,0.000262
2461,2.4,2.67,0.3499,0.0107,0.0028,0.0095,0.008213,0.000252,7.9e-05,0.000242
2461,2.67,2.97,0.3318,0.0094,0.0019,0.0091,0.008352,0.000237,6.2e-05,0.000246
2461,2.97,3.29,0.3052,0.0081,0.0014,0.0081,0.008416,0.000224,5.5e-05,0.000241
2461,3.29,3.64,0.2953,0.0072,0.001,0.0076,0.009053,0.000221,4.8e-05,0.000252
2461,3.64,4.02,0.2544,0.0061,0.0007,0.0064,0.008872,0.000213,4.2e-05,0.000241
2461,4.02,4.43,0.2095,0.0049,0.0006,0.0052,0.008409,0.000198,4e-05,0.000226
2461,4.43,4.88,0.1862,0.004,0.0006,0.0046,0.008713,0.000189,4.1e-05,0.000233
2461,4.88,5.37,0.1553,0.0033,0.0005,0.0038,0.008571,0.000183,4.1e-05,0.000227
2461,5.37,5.9,0.1369,0.0028,0.0004,0.0033,0.009008,0.000188,4.2e-05,0.000237
2461,5.9,6.47,0.1123,0.0023,0.0005,0.0027,0.008883,0.000186,4.8e-05,0.000233
2461,6.47,7.09,0.09271,0.00192,0.00038,0.00219,0.008848,0.000184,4.6e-05,0.000231
2461,7.09,7.76,0.07563,0.00157,0.00028,0.00178,0.008747,0.000182,4.3e-05,0.000227
2461,7.76,8.48,0.05836,0.00127,0.00023,0.00136,0.008227,0.000179,4.2e-05,0.000213
2461,8.48,9.26,0.04805,0.00107,0.0002,0.00112,0.008272,0.000185,4.4e-05,0.000213
2461,9.26,10.1,0.03871,0.0009,0.00017,0.00089,0.008141,0.000191,4.5e-05,0.000209
2461,10.1,11.0,0.03259,0.00079,0.00015,0.00075,0.008387,0.000203,4.7e-05,0.000215
2461,11.0,12.0,0.02502,0.00064,0.00012,0.00057,0.007939,0.000204,4.5e-05,0.000203
2461,12.0,13.0,0.02106,0.00058,0.00011,0.00048,0.008172,0.000225,4.9e-05,0.000209
2461,13.0,14.1,0.01574,0.00047,9e-05,0.00036,0.007468,0.000222,4.7e-05,0.000191
2461,14.1,15.3,0.01338,0.0004,7e-05,0.0003,0.007764,0.000234,4.8e-05,0.000198
2461,15.3,16.6,0.01049,0.00033,6e-05,0.00024,0.007453,0.000237,4.7e-05,0.00019
2461,16.6,18.0,0.008363,0.000276,4.6e-05,0.000189,0.007316,0.000243,4.6e-05,0.000187
2461,18.0,19.5,0.006812,0.00023,3.7e-05,0.000154,0.007358,0.000249,4.6e-05,0.000189
2461,19.5,21.1,0.005572,0.000192,3e-05,0.000126,0.007399,0.000255,4.6e-05,0.00019
2461,21.1,22.8,0.004225,0.000155,2.3e-05,9.6e-05,0.006856,0.000252,4.4e-05,0.000177
2461,22.8,24.7,0.003493,0.000128,2e-05,8e-05,0.006998,0.000257,4.6e-05,0.000181
2461,24.7,26.7,0.002865,0.000109,1.7e-05,6.6e-05,0.007056,0.00027,4.7e-05,0.000184
2461,26.7,28.8,0.00207,8.9e-05,1.2e-05,4.8e-05,0.006281,0.000272,4.3e-05,0.000164
2461,28.8,31.1,0.001667,7.6e-05,1e-05,3.9e-05,0.006176,0.000281,4.2e-05,0.000163
2461,31.1,33.5,0.001306,6.5e-05,8e-06,3.1e-05,0.005935,0.000297,4.2e-05,0.000157
2461,33.5,36.1,0.001106,5.8e-05,7e-06,2.6e-05,0.0061,0.000318,4.4e-05,0.000163
2461,36.1,38.9,0.0008287,4.8e-05,5.4e-06,1.97e-05,0.005581,0.000324,4.1e-05,0.00015
2461,38.9,41.9,0.0006658,4.15e-05,4.5e-06,1.6e-05,0.005484,0.000343,4.1e-05,0.000149
2461,41.9,45.1,0.0005336,3.59e-05,3.7e-06,1.29e-05,0.005381,0.000363,4.1e-05,0.000148
2461,45.1,48.5,0.0004246,3.11e-05,3e-06,1.04e-05,0.005189,0.000381,4.1e-05,0.000144
2461,48.5,52.2,0.00035,2.7e-05,2.5e-06,8.6e-06,0.005221,0.000404,4.1e-05,0.000146
2461,52.2,56.1,0.0002506,2.23e-05,1.8e-06,6.2e-06,0.00458,0.000408,3.7e-05,0.000129
2461,56.1,60.3,0.000188,1.86e-05,1.4e-06,4.7e-06,0.00419,0.000415,3.4e-05,0.000119
2462,1.92,2.15,0.3439,0.0135,0.006,0.0108,0.007429,0.000293,0.000146,0.00026
2462,2.15,2.4,0.3597,0.0124,0.0034,0.0102,0.007884,0.000272,9e-05,0.000245
2462,2.4,2.67,0.3512,0.0108,0.0022,0.0095,0.008126,0.00025,6.7e-05,0.000239
2462,2.67,2.97,0.3494,0.0097,0.0019,0.0095,0.008673,0.00024,6.3e-05,0.000255
2462,2.97,3.29,0.31,0.0082,0.0015,0.0082,0.008436,0.000224,5.6e-05,0.000242
2462,3.29,3.64,0.2862,0.0071,0.0009,0.0073,0.008725,0.000217,4.5e-05,0.000242
2462,3.64,4.02,0.2419,0.0059,0.0006,0.006,0.008418,0.000208,3.8e-05,0.000229
2462,4.02,4.43,0.2203,0.0051,0.0006,0.0054,0.008865,0.000205,4e-05,0.000239
2462,4.43,4.88,0.1892,0.0041,0.0005,0.0046,0.008889,0.000192,3.9e-05,0.000237
2462,4.88,5.37,0.1632,0.0034,0.0005,0.004,0.009035,0.000189,4e-05,0.00024
2462,5.37,5.9,0.1333,0.0028,0.0004,0.0032,0.008786,0.000186,3.9e-05,0.000232
2462,5.9,6.47,0.1121,0.0023,0.0004,0.0027,0.008868,0.000186,4.5e-05,0.000232
2462,6.47,7.09,0.09214,0.00191,0.00034,0.00218,0.008779,0.000183,4.3e-05,0.000229
2462,7.09,7.76,0.0768,0.00158,0.00028,0.0018,0.008894,0.000184,4.3e-05,0.000231
2462,7.76,8.48,0.05996,0.00129,0.00024,0.0014,0.008471,0.000182,4.3e-05,0.000219
2462,8.48,9.26,0.04863,0.00108,0.00021,0.00113,0.008395,0.000187,4.5e-05,0.000216
2462,9.26,10.1,0.03933,0.00091,0.00018,0.00091,0.008269,0.000193,4.6e-05,0.000213
2462,10.1,11.0,0.03374,0.0008,0.00016,0.00078,0.008755,0.000209,5e-05,0.000224
2462,11.0,12.0,0.02548,0.00065,0.00012,0.00058,0.008092,0.000207,4.7e-05,0.000207
2462,12.0,13.0,0.02095,0.00058,0.0001,0.00048,0.008157,0.000225,4.7e-05,0.000208
2462,13.0,14.1,0.01618,0.00047,8e-05,0.00037,0.007697,0.000226,4.5e-05,0.000196
2462,14.1,15.3,0.01255,0.00039,6e-05,0.00028,0.007328,0.000228,4.3e-05,0.000187
2462,15.3,16.6,0.01113,0.00034,6e-05,0.00025,0.007929,0.000245,4.9e-05,0.000202
2462,16.6,18.0,0.00835,0.000276,4.6e-05,0.000189,0.0074,0.000245,4.7e-05,0.000189
2462,18.0,19.5,0.006823,0.00023,3.7e-05,0.000155,0.007407,0.00025,4.7e-05,0.00019
2462,19.5,21.1,0.005309,0.000187,2.9e-05,0.000121,0.007093,0.00025,4.5e-05,0.000182
2462,21.1,22.8,0.004454,0.000159,2.4e-05,0.000101,0.007271,0.00026,4.6e-05,0.000188
2462,22.8,24.7,0.00346,0.000127,2e-05,7.9e-05,0.00694,0.000256,4.5e-05,0.00018
2462,24.7,26.7,0.002705,0.000106,1.6e-05,6.2e-05,0.006695,0.000264,4.4e-05,0.000174
2462,26.7,28.8,0.002229,9.3e-05,1.3e-05,5.1e-05,0.006741,0.000281,4.5e-05,0.000177
2462,28.8,31.1,0.001734,7.7e-05,1e-05,4e-05,0.00643,0.000287,4.4e-05,0.000169
2462,31.1,33.5,0.001312,6.5e-05,8e-06,3.1e-05,0.00596,0.000298,4.2e-05,0.000158
2462,33.5,36.1,0.001019,5.5e-05,7e-06,2.4e-05,0.005655,0.000308,4e-05,0.000151
2462,36.1,38.9,0.0007835,4.67e-05,5.1e-06,1.86e-05,0.005331,0.000318,3.9e-05,0.000144
2462,38.9,41.9,0.0006894,4.23e-05,4.7e-06,1.65e-05,0.005699,0.00035,4.3e-05,0.000155
2462,41.9,45.1,0.0006005,3.82e-05,4.2e-06,1.45e-05,0.006039,0.000385,4.6e-05,0.000166
2462,45.1,48.5,0.0004429,3.18e-05,3.1e-06,1.08e-05,0.005467,0.000393,4.3e-05,0.000151
2462,48.5,52.2,0.0003545,2.72e-05,2.6e-06,8.7e-06,0.005306,0.000408,4.2e-05,0.000148
2462,52.2,56.1,0.0002892,2.39e-05,2.1e-06,7.2e-06,0.005294,0.000439,4.2e-05,0.000149
2462,56.1,60.3,0.000206,1.94e-05,1.5e-06,5.1e-06,0.00456,0.000431,3.7e-05,0.00013
2463,1.92,2.15,0.3665,0.0141,0.0049,0.0116,0.008526,0.000329,0.000138,0.000298
2463,2.15,2.4,0.3251,0.0117,0.0031,0.0092,0.00774,0.00028,9.2e-05,0.000241
2463,2.4,2.67,0.3195,0.0101,0.0021,0.0086,0.007979,0.000253,6.8e-05,0.000235
2463,2.67,2.97,0.2906,0.0086,0.0018,0.0079,0.007834,0.000233,6.3e-05,0.000231
2463,2.97,3.29,0.288,0.0077,0.0034,0.0076,0.008474,0.000228,0.000107,0.000243
2463,3.29,3.64,0.2646,0.0067,0.0011,0.0068,0.008694,0.000222,5.1e-05,0.000242
2463,3.64,4.02,0.2395,0.0058,0.0008,0.006,0.008976,0.00022,4.6e-05,0.000244
2463,4.02,4.43,0.2083,0.0049,0.0005,0.0051,0.00895,0.000211,4e-05,0.000241
2463,4.43,4.88,0.1756,0.0039,0.0004,0.0043,0.008771,0.000195,3.7e-05,0.000234
2463,4.88,5.37,0.1454,0.0032,0.0004,0.0035,0.008528,0.000188,3.6e-05,0.000226
2463,5.37,5.9,0.1234,0.0027,0.0003,0.003,0.008618,0.000189,3.8e-05,0.000227
2463,5.9,6.47,0.1052,0.0023,0.0003,0.0025,0.008735,0.000188,3.9e-05,0.000229
2463,6.47,7.09,0.08536,0.00183,0.00027,0.00202,0.008535,0.000184,3.9e-05,0.000223
2463,7.09,7.76,0.07081,0.00151,0.00023,0.00166,0.008555,0.000183,3.9e-05,0.000222
2463,7.76,8.48,0.05373,0.00121,0.00019,0.00125,0.007902,0.000179,3.7e-05,0.000204
2463,8.48,9.26,0.04718,0.00106,0.00018,0.00109,0.008433,0.00019,4.1e-05,0.000217
2463,9.26,10.1,0.03774,0.00089,0.00015,0.00087,0.008235,0.000196,4.2e-05,0.000212
2463,10.1,11.0,0.03056,0.00076,0.00013,0.0007,0.00809,0.000202,4.3e-05,0.000207
2463,11.0,12.0,0.02466,0.00064,0.00011,0.00056,0.00805,0.000209,4.4e-05,0.000206
2463,12.0,13.0,0.01944,0.00055,9e-05,0.00044,0.00773,0.000221,4.3e-05,0.000197
2463,13.0,14.1,0.01578,0.00047,7e-05,0.00036,0.007659,0.000228,4.3e-05,0.000195
2463,14.1,15.3,0.01329,0.0004,6e-05,0.0003,0.007852,0.000238,4.4e-05,0.0002
2463,15.3,16.6,0.01116,0.00034,6e-05,0.00025,0.008114,0.00025,4.9e-05,0.000207
2463,16.6,18.0,0.00851,0.000279,4.7e-05,0.000193,0.007603,0.00025,4.8e-05,0.000194
2463,18.0,19.5,0.006546,0.000225,3.5e-05,0.000148,0.007175,0.000248,4.4e-05,0.000184
2463,19.5,21.1,0.005163,0.000185,2.7e-05,0.000117,0.006933,0.000248,4.2e-05,0.000178
2463,21.1,22.8,0.00421,0.000155,2.3e-05,9.6e-05,0.006936,0.000256,4.3e-05,0.000179
2463,22.8,24.7,0.003473,0.000128,1.9e-05,7.9e-05,0.006996,0.000258,4.5e-05,0.000181
2463,24.7,26.7,0.002715,0.000107,1.5e-05,6.2e-05,0.006709,0.000265,4.3e-05,0.000175
2463,26.7,28.8,0.002155,9.1e-05,1.3e-05,5e-05,0.006522,0.000277,4.3e-05,0.000171
2463,28.8,31.1,0.001711,7.7e-05,1e-05,4e-05,0.006356,0.000286,4.3e-05,0.000168
2463,31.1,33.5,0.001227,6.3e-05,8e-06,2.9e-05,0.005582,0.000289,3.9e-05,0.000148
2463,33.5,36.1,0.001214,6e-05,8e-06,2.9e-05,0.006703,0.000335,4.8e-05,0.000179
2463,36.1,38.9,0.000875,4.94e-05,5.7e-06,2.08e-05,0.005957,0.000338,4.3e-05,0.00016
2463,38.9,41.9,0.0006342,4.06e-05,4.3e-06,1.52e-05,0.005228,0.000336,3.9e-05,0.000142
2463,41.9,45.1,0.0005536,3.67e-05,3.8e-06,1.34e-05,0.005609,0.000373,4.3e-05,0.000154
2463,45.1,48.5,0.000405,3.04e-05,2.9e-06,9.9e-06,0.005025,0.000379,3.9e-05,0.000139
2463,48.5,52.2,0.0003807,2.83e-05,2.8e-06,9.4e-06,0.005649,0.000421,4.5e-05,0.000158
2463,52.2,56.1,0.000281,2.36e-05,2.1e-06,7e-06,0.005122,0.000432,4.1e-05,0.000145
2463,56.1,60.3,0.0002159,2e-05,1.6e-06,5.4e-06,0.004863,0.000451,3.9e-05,0.000139
2464,1.92,2.15,0.3303,0.0133,0.0056,0.0104,0.007414,0.0003,0.000143,0.000259
2464,2.15,2.4,0.362,0.0125,0.0032,0.0103,0.008338,0.000288,9.4e-05,0.000259
2464,2.4,2.67,0.3477,0.0107,0.0019,0.0094,0.008379,0.000259,6.5e-05,0.000247
2464,2.67,2.97,0.3361,0.0095,0.0018,0.0092,0.008753,0.000248,6.5e-05,0.000258
2464,2.97,3.29,0.3051,0.0081,0.0015,0.0081,0.008712,0.000233,5.9e-05,0.00025
2464,3.29,3.64,0.2739,0.007,0.0009,0.007,0.008714,0.000222,4.6e-05,0.000242
2464,3.64,4.02,0.2478,0.006,0.0005,0.0062,0.00894,0.000218,4.1e-05,0.000243
2464,4.02,4.43,0.2076,0.0049,0.0005,0.0051,0.008582,0.000205,3.9e-05,0.000231
2464,4.43,4.88,0.1871,0.0041,0.0005,0.0046,0.008984,0.000196,4e-05,0.00024
2464,4.88,5.37,0.1574,0.0033,0.0004,0.0038,0.008923,0.00019,4e-05,0.000237
2464,5.37,5.9,0.1282,0.0028,0.0004,0.0031,0.008656,0.000187,3.8e-05,0.000228
2464,5.9,6.47,0.1114,0.0023,0.0004,0.0027,0.00899,0.000189,4.2e-05,0.000236
2464,6.47,7.09,0.09071,0.0019,0.00032,0.00214,0.008832,0.000186,4.3e-05,0.00023
2464,7.09,7.76,0.07293,0.00154,0.00026,0.00171,0.008565,0.000182,4.1e-05,0.000222
2464,7.76,8.48,0.06092,0.0013,0.00023,0.00142,0.008699,0.000186,4.3e-05,0.000225
2464,8.48,9.26,0.04752,0.00107,0.00019,0.0011,0.008234,0.000185,4.3e-05,0.000212
2464,9.26,10.1,0.03811,0.0009,0.00016,0.00088,0.008063,0.000191,4.4e-05,0.000207
2464,10.1,11.0,0.03086,0.00077,0.00014,0.00071,0.008007,0.000199,4.5e-05,0.000205
2464,11.0,12.0,0.02513,0.00064,0.00012,0.00058,0.008024,0.000206,4.6e-05,0.000205
2464,12.0,13.0,0.02112,0.00058,0.0001,0.00048,0.008253,0.000227,4.8e-05,0.000211
2464,13.0,14.1,0.01675,0.00048,8e-05,0.00038,0.007919,0.000228,4.6e-05,0.000202
2464,14.1,15.3,0.01358,0.00041,7e-05,0.00031,0.007894,0.000236,4.6e-05,0.000201
2464,15.3,16.6,0.01096,0.00034,6e-05,0.00025,0.007837,0.000244,4.7e-05,0.0002
2464,16.6,18.0,0.008491,0.000279,4.5e-05,0.000192,0.007487,0.000246,4.6e-05,0.000191
2464,18.0,19.5,0.006572,0.000226,3.5e-05,0.000149,0.007086,0.000244,4.4e-05,0.000182
2464,19.5,21.1,0.005629,0.000193,3e-05,0.000128,0.007501,0.000258,4.7e-05,0.000193
2464,21.1,22.8,0.004207,0.000155,2.3e-05,9.6e-05,0.006862,0.000253,4.4e-05,0.000177
2464,22.8,24.7,0.003331,0.000125,1.9e-05,7.6e-05,0.006666,0.000251,4.3e-05,0.000173
2464,24.7,26.7,0.002841,0.000109,1.6e-05,6.5e-05,0.006991,0.000269,4.6e-05,0.000182
2464,26.7,28.8,0.002388,9.6e-05,1.4e-05,5.5e-05,0.007234,0.000292,4.9e-05,0.000189
2464,28.8,31.1,0.001763,7.8e-05,1.1e-05,4.1e-05,0.006555,0.00029,4.5e-05,0.000173
2464,31.1,33.5,0.001363,6.7e-05,8e-06,3.2e-05,0.006163,0.000302,4.3e-05,0.000164
2464,33.5,36.1,0.001194,6e-05,8e-06,2.8e-05,0.006555,0.000329,4.7e-05,0.000175
2464,36.1,38.9,0.0009427,5.11e-05,6.2e-06,2.24e-05,0.006371,0.000347,4.7e-05,0.000172
2464,38.9,41.9,0.0006957,4.24e-05,4.7e-06,1.67e-05,0.005714,0.000349,4.3e-05,0.000155
2464,41.9,45.1,0.0006065,3.83e-05,4.2e-06,1.47e-05,0.006098,0.000386,4.7e-05,0.000167
2464,45.1,48.5,0.0004686,3.26e-05,3.3e-06,1.14e-05,0.005761,0.000402,4.5e-05,0.000159
2464,48.5,52.2,0.0003599,2.74e-05,2.6e-06,8.9e-06,0.005404,0.000413,4.3e-05,0.000151
2464,52.2,56.1,0.000281,2.36e-05,2.1e-06,7e-06,0.005153,0.000433,4.1e-05,0.000145
2464,56.1,60.3,0.0002446,2.12e-05,1.8e-06,6.1e-06,0.005478,0.000475,4.4e-05,0.000156
2465,1.92,2.15,0.3525,0.0135,0.0067,0.0111,0.007772,0.000299,0.000163,0.000272
2465,2.15,2.4,0.3505,0.0121,0.0034,0.0099,0.007883,0.000273,9.3e-05,0.000245
2465,2.4,2.67,0.3402,0.0105,0.0023,0.0092,0.008075,0.00025,7e-05,0.000238
2465,2.67,2.97,0.3315,0.0093,0.0017,0.009,0.008489,0.000239,6.1e-05,0.00025
2465,2.97,3.29,0.3068,0.0081,0.0014,0.0081,0.008588,0.000226,5.6e-05,0.000246
2465,3.29,3.64,0.2719,0.0069,0.0009,0.007,0.008536,0.000216,4.5e-05,0.000237
2465,3.64,4.02,0.24,0.0059,0.0006,0.006,0.008554,0.00021,4e-05,0.000232
2465,4.02,4.43,0.2104,0.0049,0.0006,0.0052,0.008654,0.000202,4.1e-05,0.000233
2465,4.43,4.88,0.1772,0.0039,0.0005,0.0043,0.008487,0.000188,3.9e-05,0.000227
2465,4.88,5.37,0.1539,0.0033,0.0005,0.0037,0.008701,0.000186,4e-05,0.000231
2465,5.37,5.9,0.1316,0.0028,0.0004,0.0032,0.008821,0.000187,4e-05,0.000233
2465,5.9,6.47,0.1049,0.0023,0.0004,0.0025,0.008427,0.000182,4.2e-05,0.000221
2465,6.47,7.09,0.09091,0.00189,0.00037,0.00215,0.0088,0.000184,4.6e-05,0.00023
2465,7.09,7.76,0.07126,0.00152,0.00026,0.00167,0.008337,0.000178,4.1e-05,0.000216
2465,7.76,8.48,0.05836,0.00127,0.00023,0.00136,0.008347,0.000182,4.3e-05,0.000216
2465,8.48,9.26,0.04776,0.00107,0.0002,0.00111,0.00833,0.000187,4.4e-05,0.000215
2465,9.26,10.1,0.03784,0.00089,0.00017,0.00087,0.008051,0.000191,4.4e-05,0.000207
2465,10.1,11.0,0.0319,0.00078,0.00015,0.00073,0.00834,0.000204,4.7e-05,0.000214
2465,11.0,12.0,0.0246,0.00064,0.00012,0.00056,0.007866,0.000204,4.6e-05,0.000201
2465,12.0,13.0,0.01896,0.00055,0.0001,0.00043,0.007441,0.000215,4.6e-05,0.00019
2465,13.0,14.1,0.01591,0.00047,9e-05,0.00036,0.007575,0.000224,5e-05,0.000193
2465,14.1,15.3,0.01308,0.0004,7e-05,0.0003,0.007669,0.000233,4.7e-05,0.000196
2465,15.3,16.6,0.01046,0.00033,6e-05,0.00024,0.007494,0.000238,4.8e-05,0.000191
2465,16.6,18.0,0.008689,0.000281,5.4e-05,0.000197,0.007678,0.000249,5.4e-05,0.000196
2465,18.0,19.5,0.006585,0.000226,3.7e-05,0.000149,0.007128,0.000245,4.6e-05,0.000183
2465,19.5,21.1,0.005638,0.000192,3e-05,0.000128,0.007517,0.000257,4.6e-05,0.000193
2465,21.1,22.8,0.004295,0.000156,2.3e-05,9.8e-05,0.007067,0.000257,4.5e-05,0.000182
2465,22.8,24.7,0.003619,0.00013,2.1e-05,8.3e-05,0.007313,0.000264,4.8e-05,0.00019
2465,24.7,26.7,0.002664,0.000106,1.6e-05,6.1e-05,0.006565,0.000261,4.4e-05,0.000171
2465,26.7,28.8,0.002068,8.9e-05,1.2e-05,4.8e-05,0.006261,0.000271,4.2e-05,0.000164
2465,28.8,31.1,0.001738,7.7e-05,1.1e-05,4e-05,0.006458,0.000288,4.4e-05,0.00017
2465,31.1,33.5,0.001532,7.1e-05,1e-05,3.6e-05,0.006982,0.000323,4.9e-05,0.000185
2465,33.5,36.1,0.001094,5.7e-05,7e-06,2.6e-05,0.006089,0.00032,4.3e-05,0.000163
2465,36.1,38.9,0.0008223,4.78e-05,5.4e-06,1.95e-05,0.005551,0.000324,4.1e-05,0.00015
2465,38.9,41.9,0.0006647,4.15e-05,4.5e-06,1.59e-05,0.005563,0.000348,4.2e-05,0.000151
2465,41.9,45.1,0.0004851,3.43e-05,3.4e-06,1.17e-05,0.004934,0.00035,3.8e-05,0.000135
2465,45.1,48.5,0.0005075,3.4e-05,3.6e-06,1.24e-05,0.006235,0.000419,4.9e-05,0.000173
