begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2020-05-21,2020-09-05,8.48,9.26,0.9405,0.014,0.0103,0.0285,0.6564,0.0109,0.0072,0.0135,5.639,0.038,0.062,0.065,0.1668,0.0027,0.0026,0.0055,0.1164,0.0021,0.0018,0.0031
2020-05-21,2020-09-05,9.26,10.1,0.7315,0.0101,0.0075,0.022,0.5201,0.0092,0.0057,0.0111,4.551,0.031,0.05,0.057,0.1607,0.0025,0.0024,0.0054,0.1143,0.0022,0.0018,0.0033
2020-05-21,2020-09-05,10.1,11.0,0.5949,0.0083,0.0065,0.017,0.4157,0.0077,0.0046,0.0089,3.667,0.026,0.04,0.051,0.1622,0.0025,0.0025,0.0049,0.1134,0.0022,0.0018,0.0034
2020-05-21,2020-09-05,11.0,12.0,0.4785,0.0068,0.0041,0.0137,0.318,0.0064,0.0035,0.0067,2.947,0.022,0.032,0.044,0.1624,0.0026,0.0023,0.005,0.1079,0.0023,0.0017,0.0034
2020-05-21,2020-09-05,12.0,13.0,0.3864,0.0057,0.0038,0.0111,0.2462,0.0055,0.0027,0.0051,2.387,0.018,0.026,0.036,0.1619,0.0027,0.0024,0.005,0.1032,0.0024,0.0016,0.0033
2020-05-21,2020-09-05,13.0,14.1,0.3143,0.0048,0.0035,0.009,0.1965,0.0047,0.0022,0.0041,1.945,0.016,0.021,0.028,0.1616,0.0028,0.0025,0.0049,0.101,0.0026,0.0016,0.0031
2020-05-21,2020-09-05,14.1,15.3,0.2549,0.0041,0.0028,0.0073,0.1587,0.004,0.0017,0.0035,1.582,0.014,0.017,0.022,0.1612,0.003,0.0025,0.0049,0.1003,0.0027,0.0016,0.003
2020-05-21,2020-09-05,15.3,16.6,0.2062,0.0029,0.0012,0.0059,0.1277,0.0034,0.0014,0.0029,1.289,0.012,0.014,0.017,0.16,0.0027,0.002,0.0048,0.09909,0.00277,0.00154,0.00296
2020-05-21,2020-09-05,16.6,18.0,0.1665,0.0023,0.0005,0.0048,0.1008,0.0029,0.0011,0.0022,1.05,0.01,0.012,0.012,0.1586,0.0027,0.0018,0.0047,0.09603,0.00296,0.00149,0.00269
2020-05-21,2020-09-05,18.0,19.5,0.1347,0.0019,0.0005,0.0038,0.07925,0.00254,0.00087,0.00222,0.8568,0.0091,0.0094,0.0079,0.1572,0.0028,0.0018,0.0046,0.0925,0.00312,0.00144,0.0041
2020-05-21,2020-09-05,19.5,21.1,0.1089,0.0016,0.0011,0.003,0.0634,0.00208,0.0007,0.00204,0.6979,0.0079,0.0077,0.0033,0.1561,0.0028,0.0023,0.0043,0.09083,0.00315,0.00141,0.00395
2020-09-06,2020-12-22,1.92,2.15,17.68,0.14,0.04,0.71,13.96,0.17,0.15,0.18,93.87,0.4,1.03,1.46,0.1883,0.0017,0.0021,0.0084,0.1487,0.002,0.0023,0.0028
2020-09-06,2020-12-22,2.15,2.4,15.57,0.12,0.06,0.61,12.79,0.15,0.14,0.18,82.66,0.35,0.91,1.26,0.1883,0.0017,0.0022,0.0076,0.1547,0.002,0.0024,0.0029
2020-09-06,2020-12-22,2.4,2.67,13.66,0.16,0.09,0.52,11.09,0.14,0.12,0.22,71.13,0.31,0.78,1.05,0.192,0.0024,0.0025,0.0067,0.1559,0.0021,0.0024,0.0032
2020-09-06,2020-12-22,2.67,2.97,11.85,0.21,0.05,0.42,9.269,0.136,0.102,0.209,60.6,0.27,0.67,0.86,0.1956,0.0035,0.0023,0.0065,0.153,0.0023,0.0024,0.0034
2020-09-06,2020-12-22,2.97,3.29,9.444,0.253,0.095,0.347,7.605,0.147,0.084,0.193,51.08,0.24,0.56,0.72,0.1849,0.005,0.0028,0.0065,0.1489,0.003,0.0023,0.0037
2020-09-06,2020-12-22,3.29,3.64,7.963,0.171,0.088,0.325,6.103,0.154,0.067,0.161,42.81,0.23,0.47,0.66,0.186,0.0041,0.0029,0.0075,0.1426,0.0037,0.0022,0.0038
2020-09-06,2020-12-22,3.64,4.02,6.568,0.129,0.072,0.293,4.872,0.152,0.054,0.13,35.69,0.23,0.39,0.56,0.184,0.0038,0.0029,0.0082,0.1365,0.0044,0.0021,0.0038
2020-09-06,2020-12-22,4.02,4.43,5.272,0.104,0.058,0.233,3.937,0.132,0.043,0.104,29.52,0.25,0.32,0.48,0.1786,0.0038,0.0028,0.0081,0.1333,0.0046,0.0021,0.0037
2020-09-06,2020-12-22,4.43,4.88,4.206,0.088,0.046,0.187,3.172,0.091,0.035,0.08,24.27,0.27,0.27,0.39,0.1733,0.0041,0.0027,0.0082,0.1307,0.004,0.002,0.0035
2020-09-06,2020-12-22,4.88,5.37,3.375,0.076,0.037,0.152,2.559,0.046,0.028,0.059,19.75,0.25,0.22,0.32,0.1709,0.0044,0.0027,0.0082,0.1296,0.0029,0.002,0.0031
2020-09-06,2020-12-22,5.37,5.9,2.734,0.051,0.03,0.123,2.076,0.024,0.023,0.037,16.02,0.22,0.18,0.24,0.1706,0.0039,0.0027,0.0081,0.1295,0.0023,0.002,0.0024
2020-09-06,2020-12-22,5.9,6.47,2.178,0.039,0.024,0.098,1.656,0.015,0.018,0.026,12.94,0.15,0.14,0.18,0.1684,0.0036,0.0026,0.0078,0.128,0.0019,0.002,0.0021
2020-09-06,2020-12-22,6.47,7.09,1.695,0.029,0.019,0.068,1.335,0.012,0.015,0.02,10.43,0.08,0.11,0.14,0.1625,0.0031,0.0025,0.0069,0.1281,0.0015,0.002,0.0021
2020-09-06,2020-12-22,7.09,7.76,1.408,0.019,0.015,0.05,1.073,0.009,0.012,0.018,8.655,0.045,0.095,0.101,0.1627,0.0023,0.0025,0.0063,0.124,0.0012,0.0019,0.0023
2020-09-06,2020-12-22,7.76,8.48,1.085,0.012,0.012,0.035,0.8533,0.0075,0.0094,0.0164,6.996,0.029,0.077,0.081,0.1551,0.0019,0.0024,0.0055,0.122,0.0012,0.0019,0.0025
2020-09-06,2020-12-22,8.48,9.26,0.8514,0.0087,0.0094,0.0258,0.6698,0.0063,0.0074,0.0137,5.672,0.022,0.062,0.066,0.1501,0.0016,0.0023,0.0053,0.1181,0.0012,0.0018,0.0025
2020-09-06,2020-12-22,9.26,10.1,0.6752,0.0061,0.0069,0.0203,0.5288,0.0053,0.0058,0.0113,4.586,0.018,0.05,0.058,0.1472,0.0014,0.0022,0.0051,0.1153,0.0012,0.0018,0.0026
2020-09-06,2020-12-22,10.1,11.0,0.5501,0.005,0.004,0.0158,0.4178,0.0044,0.0046,0.009,3.695,0.015,0.041,0.051,0.1489,0.0015,0.002,0.005,0.1131,0.0013,0.0018,0.0027
2020-09-06,2020-12-22,11.0,12.0,0.442,0.0041,0.0018,0.0127,0.3239,0.0037,0.0036,0.0068,2.958,0.013,0.033,0.044,0.1494,0.0015,0.0018,0.0051,0.1095,0.0013,0.0017,0.0027
2020-09-06,2020-12-22,12.0,13.0,0.3564,0.0035,0.0011,0.0102,0.2572,0.0032,0.0028,0.0053,2.393,0.011,0.026,0.036,0.1489,0.0016,0.0017,0.0051,0.1074,0.0014,0.0017,0.0026
2020-09-06,2020-12-22,13.0,14.1,0.2893,0.0029,0.0015,0.0083,0.2065,0.0027,0.0023,0.0043,1.952,0.009,0.021,0.029,0.1482,0.0017,0.0018,0.0051,0.1058,0.0015,0.0016,0.0025
2020-09-06,2020-12-22,14.1,15.3,0.234,0.0025,0.0019,0.0067,0.1607,0.0023,0.0018,0.0035,1.587,0.008,0.017,0.022,0.1474,0.0017,0.002,0.005,0.1012,0.0016,0.0016,0.0024
2020-09-06,2020-12-22,15.3,16.6,0.1887,0.0018,0.0012,0.0054,0.1255,0.002,0.0014,0.0028,1.293,0.007,0.014,0.017,0.146,0.0016,0.0019,0.0049,0.09709,0.00163,0.00151,0.00232
2020-09-06,2020-12-22,16.6,18.0,0.152,0.0015,0.0007,0.0043,0.1012,0.0017,0.0011,0.0023,1.053,0.006,0.012,0.012,0.1443,0.0016,0.0017,0.0048,0.09611,0.00172,0.0015,0.00235
2020-09-06,2020-12-22,18.0,19.5,0.1225,0.0013,0.0011,0.0035,0.08042,0.00148,0.00088,0.00226,0.8589,0.0053,0.0094,0.0079,0.1427,0.0017,0.002,0.0046,0.09363,0.00182,0.00146,0.00249
2020-09-06,2020-12-22,19.5,21.1,0.09888,0.00109,0.00092,0.00274,0.06074,0.0013,0.00067,0.00195,0.6994,0.0046,0.0077,0.0033,0.1414,0.0018,0.002,0.0044,0.08685,0.00195,0.00135,0.00221
2020-12-23,2021-04-09,1.92,2.15,17.01,0.19,0.09,0.68,13.88,0.23,0.15,0.18,92.44,0.54,1.02,1.44,0.184,0.0024,0.0022,0.0072,0.1502,0.0027,0.0023,0.0029
2020-12-23,2021-04-09,2.15,2.4,15.15,0.14,0.05,0.59,12.73,0.2,0.14,0.17,81.44,0.47,0.9,1.24,0.186,0.002,0.0021,0.0081,0.1563,0.0027,0.0024,0.0031
2020-12-23,2021-04-09,2.4,2.67,13.36,0.22,0.06,0.5,11.07,0.18,0.12,0.22,70.18,0.41,0.77,1.04,0.1904,0.0033,0.0023,0.0078,0.1577,0.0028,0.0025,0.0034
2020-12-23,2021-04-09,2.67,2.97,11.6,0.27,0.06,0.42,9.327,0.183,0.103,0.21,60.0,0.36,0.66,0.86,0.1933,0.0046,0.0023,0.0074,0.1555,0.0032,0.0024,0.0038
2020-12-23,2021-04-09,2.97,3.29,9.287,0.316,0.091,0.341,7.694,0.196,0.085,0.195,50.77,0.32,0.56,0.72,0.1829,0.0063,0.0027,0.0075,0.1516,0.004,0.0024,0.0041
2020-12-23,2021-04-09,3.29,3.64,7.855,0.204,0.086,0.321,6.258,0.207,0.069,0.165,42.65,0.31,0.47,0.66,0.1842,0.005,0.0029,0.0083,0.1467,0.005,0.0023,0.0043
2020-12-23,2021-04-09,3.64,4.02,6.473,0.151,0.071,0.289,5.08,0.204,0.056,0.136,35.61,0.31,0.39,0.56,0.1817,0.0045,0.0028,0.0088,0.1426,0.0059,0.0022,0.0043
2020-12-23,2021-04-09,4.02,4.43,5.263,0.121,0.058,0.232,4.09,0.174,0.045,0.108,29.54,0.34,0.32,0.48,0.1782,0.0046,0.0028,0.0085,0.1385,0.0061,0.0022,0.0042
2020-12-23,2021-04-09,4.43,4.88,4.269,0.101,0.047,0.19,3.298,0.113,0.036,0.083,24.34,0.36,0.27,0.39,0.1754,0.0049,0.0027,0.0083,0.1355,0.005,0.0021,0.0039
2020-12-23,2021-04-09,4.88,5.37,3.433,0.089,0.038,0.154,2.65,0.054,0.029,0.061,19.82,0.34,0.22,0.32,0.1733,0.0054,0.0027,0.0083,0.1337,0.0036,0.0021,0.0035
2020-12-23,2021-04-09,5.37,5.9,2.747,0.06,0.03,0.124,2.09,0.027,0.023,0.037,16.06,0.28,0.18,0.24,0.1711,0.0048,0.0027,0.0083,0.1301,0.0028,0.002,0.0025
2020-12-23,2021-04-09,5.9,6.47,2.171,0.047,0.024,0.097,1.673,0.018,0.018,0.026,12.95,0.18,0.14,0.18,0.1676,0.0044,0.0026,0.0081,0.1292,0.0023,0.002,0.0022
2020-12-23,2021-04-09,6.47,7.09,1.707,0.035,0.019,0.069,1.346,0.013,0.015,0.02,10.41,0.1,0.11,0.14,0.164,0.0037,0.0026,0.0071,0.1294,0.0017,0.002,0.0022
2020-12-23,2021-04-09,7.09,7.76,1.462,0.021,0.016,0.052,1.066,0.01,0.012,0.018,8.603,0.051,0.095,0.1,0.1699,0.0027,0.0026,0.0063,0.1239,0.0014,0.0019,0.0023
2020-12-23,2021-04-09,7.76,8.48,1.164,0.014,0.013,0.037,0.8264,0.0085,0.0091,0.0158,6.929,0.033,0.076,0.08,0.168,0.0022,0.0026,0.0055,0.1193,0.0013,0.0019,0.0025
2020-12-23,2021-04-09,8.48,9.26,0.9409,0.0098,0.0104,0.0285,0.6495,0.0071,0.0071,0.0133,5.607,0.025,0.062,0.065,0.1678,0.0019,0.0026,0.0052,0.1158,0.0014,0.0018,0.0026
2020-12-23,2021-04-09,9.26,10.1,0.7381,0.007,0.0081,0.0222,0.5143,0.006,0.0057,0.011,4.538,0.02,0.05,0.057,0.1627,0.0017,0.0025,0.0051,0.1133,0.0014,0.0018,0.0027
2020-12-23,2021-04-09,10.1,11.0,0.6005,0.0058,0.0055,0.0172,0.4045,0.0051,0.0044,0.0087,3.667,0.017,0.04,0.051,0.1637,0.0018,0.0023,0.005,0.1103,0.0015,0.0017,0.0028
2020-12-23,2021-04-09,11.0,12.0,0.4831,0.0048,0.0027,0.0138,0.3209,0.0043,0.0035,0.0067,2.952,0.014,0.032,0.044,0.1636,0.0018,0.002,0.0051,0.1087,0.0016,0.0017,0.0028
2020-12-23,2021-04-09,12.0,13.0,0.3902,0.004,0.0015,0.0112,0.2544,0.0036,0.0028,0.0053,2.391,0.012,0.026,0.036,0.1632,0.0019,0.0019,0.0051,0.1064,0.0016,0.0017,0.0027
2020-12-23,2021-04-09,13.0,14.1,0.3175,0.0034,0.0017,0.0091,0.2035,0.0031,0.0022,0.0043,1.948,0.011,0.021,0.028,0.163,0.002,0.002,0.005,0.1045,0.0017,0.0016,0.0027
2020-12-23,2021-04-09,14.1,15.3,0.2575,0.0029,0.0019,0.0074,0.1623,0.0027,0.0018,0.0036,1.584,0.009,0.017,0.022,0.1626,0.0021,0.0021,0.005,0.1024,0.0018,0.0016,0.0026
2020-12-23,2021-04-09,15.3,16.6,0.2085,0.0021,0.0018,0.006,0.1284,0.0023,0.0014,0.0029,1.29,0.008,0.014,0.017,0.1616,0.0019,0.0022,0.0049,0.09953,0.00186,0.00155,0.00258
2020-12-23,2021-04-09,16.6,18.0,0.1685,0.0017,0.0016,0.0048,0.1016,0.0019,0.0011,0.0023,1.051,0.007,0.012,0.012,0.1603,0.0019,0.0023,0.0048,0.09674,0.00195,0.0015,0.00257
2020-12-23,2021-04-09,18.0,19.5,0.1363,0.0014,0.0011,0.0039,0.08104,0.00168,0.00089,0.00227,0.8573,0.006,0.0094,0.0079,0.159,0.002,0.0022,0.0046,0.09454,0.00207,0.00147,0.00258
2020-12-23,2021-04-09,19.5,21.1,0.1103,0.0012,0.0007,0.0031,0.0652,0.00143,0.00072,0.0021,0.698,0.0052,0.0077,0.0033,0.158,0.0021,0.002,0.0043,0.09342,0.00217,0.00145,0.00308
