bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2476,56.1,60.3,0.0003101,2.5e-05,2e-06,6.5e-06,0.007017,0.000567,5.3e-05,0.000175
2477,1.92,2.15,0.3707,0.0155,0.0121,0.0081,0.007361,0.000308,0.000247,0.000196
2477,2.15,2.4,0.3419,0.0133,0.0044,0.0076,0.007101,0.000276,0.000102,0.000183
2477,2.4,2.67,0.3324,0.0114,0.0019,0.0069,0.00742,0.000256,5.6e-05,0.000177
2477,2.67,2.97,0.2935,0.0096,0.0015,0.006,0.007205,0.000235,5e-05,0.000168
2477,2.97,3.29,0.2632,0.0081,0.0013,0.0054,0.007199,0.000222,4.7e-05,0.000167
2477,3.29,3.64,0.246,0.007,0.0008,0.005,0.007626,0.000218,4.1e-05,0.000176
2477,3.64,4.02,0.211,0.0059,0.0006,0.0043,0.007477,0.00021,3.5e-05,0.000172
2477,4.02,4.43,0.1888,0.005,0.0006,0.0039,0.007767,0.000207,3.7e-05,0.00018
2477,4.43,4.88,0.156,0.004,0.0005,0.0032,0.007516,0.000191,3.6e-05,0.000175
2477,4.88,5.37,0.1326,0.0033,0.0004,0.0027,0.007597,0.000188,3.6e-05,0.000178
2477,5.37,5.9,0.1179,0.0028,0.0003,0.0025,0.008064,0.000193,3.6e-05,0.00019
2477,5.9,6.47,0.1008,0.0024,0.0003,0.0021,0.00826,0.000195,3.9e-05,0.000196
2477,6.47,7.09,0.07619,0.00186,0.00027,0.00161,0.007571,0.000185,3.7e-05,0.00018
2477,7.09,7.76,0.06594,0.00156,0.00023,0.00139,0.007954,0.000189,3.8e-05,0.00019
2477,7.76,8.48,0.0546,0.0013,0.0002,0.00116,0.008022,0.000192,3.9e-05,0.000192
2477,8.48,9.26,0.04043,0.00104,0.00016,0.00086,0.00724,0.000187,3.7e-05,0.000173
2477,9.26,10.1,0.03632,0.00093,0.00015,0.00077,0.007942,0.000204,4.2e-05,0.00019
2477,10.1,11.0,0.02851,0.00078,0.00012,0.0006,0.007604,0.000209,4.1e-05,0.000182
2477,11.0,12.0,0.02347,0.00066,0.0001,0.00049,0.007698,0.000217,4.2e-05,0.000184
2477,12.0,13.0,0.01847,0.00057,9e-05,0.00039,0.007425,0.000231,4.3e-05,0.000177
2477,13.0,14.1,0.01552,0.00049,8e-05,0.00032,0.007583,0.000241,4.6e-05,0.000181
2477,14.1,15.3,0.0134,0.00043,6e-05,0.00028,0.008076,0.000258,4.7e-05,0.000193
2477,15.3,16.6,0.01016,0.00035,6e-05,0.00021,0.007465,0.000256,4.8e-05,0.000178
2477,16.6,18.0,0.008523,0.000297,5.5e-05,0.000177,0.007699,0.000269,5.6e-05,0.000184
2477,18.0,19.5,0.006339,0.000237,3.7e-05,0.000131,0.007075,0.000265,4.7e-05,0.000169
2477,19.5,21.1,0.005458,0.000203,2.7e-05,0.000113,0.007424,0.000276,4.4e-05,0.000178
2477,21.1,22.8,0.004741,0.000175,2.3e-05,9.8e-05,0.0079,0.000293,4.6e-05,0.000189
2477,22.8,24.7,0.003416,0.000135,1.8e-05,7.1e-05,0.007026,0.000279,4.3e-05,0.000169
2477,24.7,26.7,0.002738,0.000114,1.4e-05,5.7e-05,0.006921,0.000289,4.2e-05,0.000166
2477,26.7,28.8,0.002325,0.000101,1.2e-05,4.8e-05,0.007146,0.000311,4.4e-05,0.000172
2477,28.8,31.1,0.001926,8.6e-05,1e-05,4e-05,0.007232,0.000326,4.5e-05,0.000174
2477,31.1,33.5,0.00154,7.5e-05,8e-06,3.2e-05,0.007078,0.000347,4.5e-05,0.000171
2477,33.5,36.1,0.00132,6.7e-05,7e-06,2.7e-05,0.007408,0.000376,4.8e-05,0.000179
2477,36.1,38.9,0.0009122,5.35e-05,5.2e-06,1.88e-05,0.006291,0.00037,4.1e-05,0.000152
2477,38.9,41.9,0.0007727,4.75e-05,4.5e-06,1.59e-05,0.006437,0.000397,4.3e-05,0.000156
2477,41.9,45.1,0.0006755,4.3e-05,4e-06,1.39e-05,0.006906,0.000441,4.7e-05,0.000168
2477,45.1,48.5,0.0005139,3.64e-05,3.1e-06,1.06e-05,0.006368,0.000452,4.4e-05,0.000156
2477,48.5,52.2,0.000424,3.16e-05,2.6e-06,8.8e-06,0.006486,0.000486,4.5e-05,0.00016
2477,52.2,56.1,0.0003434,2.77e-05,2.2e-06,7.1e-06,0.006343,0.000514,4.5e-05,0.000157
2477,56.1,60.3,0.0002952,2.48e-05,1.9e-06,6.1e-06,0.006563,0.000552,4.7e-05,0.000164
2478,1.92,2.15,0.2537,0.0125,0.0053,0.0056,0.005492,0.000271,0.000129,0.000146
2478,2.15,2.4,0.3162,0.0124,0.0041,0.0071,0.007119,0.000279,0.000111,0.000183
2478,2.4,2.67,0.2732,0.0101,0.0018,0.0057,0.006564,0.000243,6.7e-05,0.000157
2478,2.67,2.97,0.2735,0.0091,0.0014,0.0056,0.0072,0.000239,6.5e-05,0.000167
2478,2.97,3.29,0.2548,0.0078,0.0011,0.0052,0.007456,0.00023,6.2e-05,0.000173
2478,3.29,3.64,0.2401,0.0068,0.0007,0.0049,0.007849,0.000224,6e-05,0.000181
2478,3.64,4.02,0.2,0.0057,0.0005,0.0041,0.007462,0.000213,5.4e-05,0.000172
2478,4.02,4.43,0.1808,0.0049,0.0004,0.0037,0.007773,0.000209,5.4e-05,0.00018
2478,4.43,4.88,0.1615,0.004,0.0003,0.0033,0.008109,0.0002,5.6e-05,0.000189
2478,4.88,5.37,0.131,0.0032,0.0003,0.0027,0.007775,0.000191,5.4e-05,0.000182
2478,5.37,5.9,0.1076,0.0027,0.0003,0.0022,0.007595,0.000188,5.3e-05,0.000179
2478,5.9,6.47,0.09272,0.00224,0.00028,0.00195,0.007848,0.00019,5.5e-05,0.000186
2478,6.47,7.09,0.07416,0.00181,0.00021,0.00156,0.007527,0.000184,5.2e-05,0.000179
2478,7.09,7.76,0.0637,0.00152,0.0002,0.00135,0.007833,0.000187,5.5e-05,0.000187
2478,7.76,8.48,0.05333,0.00127,0.00019,0.00113,0.007952,0.00019,5.7e-05,0.00019
2478,8.48,9.26,0.04386,0.00107,0.00017,0.00093,0.007941,0.000195,5.8e-05,0.00019
2478,9.26,10.1,0.03544,0.00091,0.00014,0.00075,0.007852,0.000202,5.8e-05,0.000188
2478,10.1,11.0,0.02848,0.00077,0.00012,0.0006,0.007708,0.000209,5.8e-05,0.000184
2478,11.0,12.0,0.0235,0.00065,0.00012,0.00049,0.007828,0.000218,6.3e-05,0.000187
2478,12.0,13.0,0.01797,0.00056,9e-05,0.00038,0.007303,0.000228,5.9e-05,0.000174
2478,13.0,14.1,0.01606,0.00049,8e-05,0.00033,0.007949,0.000245,6.4e-05,0.00019
2478,14.1,15.3,0.01208,0.0004,6e-05,0.00025,0.007285,0.000242,5.9e-05,0.000174
2478,15.3,16.6,0.009654,0.000334,6e-05,0.0002,0.007117,0.000247,6.3e-05,0.00017
2478,16.6,18.0,0.008612,0.000295,5.8e-05,0.000178,0.007816,0.000268,7.2e-05,0.000187
2478,18.0,19.5,0.006277,0.000232,3.7e-05,0.00013,0.006987,0.000259,6e-05,0.000167
2478,19.5,21.1,0.005434,0.000199,2.8e-05,0.000112,0.007463,0.000274,6.1e-05,0.000179
2478,21.1,22.8,0.004276,0.000164,2.2e-05,8.8e-05,0.007132,0.000275,5.7e-05,0.000171
2478,22.8,24.7,0.003291,0.000131,1.8e-05,6.8e-05,0.006769,0.00027,5.6e-05,0.000163
2478,24.7,26.7,0.002947,0.000117,1.6e-05,6.1e-05,0.007408,0.000295,6.1e-05,0.000178
2478,26.7,28.8,0.002468,0.000102,1.3e-05,5.1e-05,0.007662,0.000319,6.3e-05,0.000184
2478,28.8,31.1,0.001836,8.3e-05,1e-05,3.8e-05,0.006919,0.000315,5.7e-05,0.000167
2478,31.1,33.5,0.001617,7.6e-05,9e-06,3.3e-05,0.007489,0.000353,6.2e-05,0.00018
2478,33.5,36.1,0.001233,6.4e-05,7e-06,2.5e-05,0.006946,0.00036,5.8e-05,0.000168
2478,36.1,38.9,0.0009952,5.5e-05,5.7e-06,2.05e-05,0.006884,0.000382,5.8e-05,0.000167
2478,38.9,41.9,0.0007928,4.74e-05,4.6e-06,1.63e-05,0.006619,0.000397,5.7e-05,0.000161
2478,41.9,45.1,0.0006719,4.23e-05,4e-06,1.39e-05,0.006881,0.000434,5.9e-05,0.000168
2478,45.1,48.5,0.0005708,3.78e-05,3.5e-06,1.18e-05,0.007066,0.000469,6.1e-05,0.000173
2478,48.5,52.2,0.0004638,3.26e-05,2.9e-06,9.6e-06,0.007005,0.000494,6.1e-05,0.000172
2478,52.2,56.1,0.0003677,2.83e-05,2.3e-06,7.6e-06,0.006804,0.000525,6e-05,0.000169
2478,56.1,60.3,0.0002571,2.28e-05,1.6e-06,5.4e-06,0.005717,0.000508,5.1e-05,0.000143
2479,1.92,2.15,0.3099,0.0136,0.0052,0.0068,0.00662,0.000291,0.000125,0.000176
2479,2.15,2.4,0.3223,0.0124,0.0026,0.0072,0.007065,0.000272,7.4e-05,0.000182
2479,2.4,2.67,0.292,0.0104,0.0023,0.0061,0.006815,0.000242,6.5e-05,0.000163
2479,2.67,2.97,0.2848,0.0092,0.0011,0.0058,0.007243,0.000234,4.6e-05,0.000168
2479,2.97,3.29,0.2668,0.0079,0.0009,0.0055,0.007478,0.000223,4.4e-05,0.000173
2479,3.29,3.64,0.2525,0.007,0.0008,0.0051,0.007956,0.00022,4.4e-05,0.000183
2479,3.64,4.02,0.2161,0.0059,0.0006,0.0044,0.007768,0.000211,3.9e-05,0.000179
2479,4.02,4.43,0.1939,0.005,0.0004,0.004,0.008061,0.000207,3.7e-05,0.000186
2479,4.43,4.88,0.1565,0.0039,0.0004,0.0032,0.007609,0.000189,3.4e-05,0.000177
2479,4.88,5.37,0.1343,0.0032,0.0004,0.0028,0.007701,0.000185,3.5e-05,0.00018
2479,5.37,5.9,0.1108,0.0027,0.0003,0.0023,0.007567,0.000183,3.6e-05,0.000178
2479,5.9,6.47,0.09336,0.00223,0.00028,0.00196,0.00762,0.000183,3.6e-05,0.000181
2479,6.47,7.09,0.07963,0.00186,0.00023,0.00168,0.007857,0.000184,3.7e-05,0.000187
2479,7.09,7.76,0.06415,0.00151,0.0002,0.00136,0.007706,0.000182,3.7e-05,0.000184
2479,7.76,8.48,0.05501,0.00129,0.00019,0.00117,0.008051,0.000189,4e-05,0.000193
2479,8.48,9.26,0.04386,0.00107,0.00016,0.00093,0.007802,0.000191,3.9e-05,0.000187
2479,9.26,10.1,0.0353,0.0009,0.00013,0.00075,0.007703,0.000198,4e-05,0.000185
2479,10.1,11.0,0.03047,0.0008,0.00013,0.00064,0.008098,0.000212,4.4e-05,0.000194
2479,11.0,12.0,0.02337,0.00065,0.0001,0.00049,0.007623,0.000212,4.3e-05,0.000182
2479,12.0,13.0,0.01911,0.00057,9e-05,0.0004,0.007609,0.000229,4.4e-05,0.000182
2479,13.0,14.1,0.01527,0.00048,7e-05,0.00032,0.007417,0.000234,4.4e-05,0.000177
2479,14.1,15.3,0.01293,0.00041,6e-05,0.00027,0.007717,0.000247,4.6e-05,0.000184
2479,15.3,16.6,0.01006,0.00034,5e-05,0.00021,0.007355,0.000249,4.6e-05,0.000175
2479,16.6,18.0,0.008701,0.000294,4.6e-05,0.00018,0.007814,0.000265,5e-05,0.000187
2479,18.0,19.5,0.00715,0.000245,3.6e-05,0.000148,0.007881,0.000271,4.9e-05,0.000188
2479,19.5,21.1,0.005499,0.000199,2.7e-05,0.000114,0.007466,0.00027,4.5e-05,0.000179
2479,21.1,22.8,0.004595,0.000169,2.3e-05,9.5e-05,0.00767,0.000282,4.7e-05,0.000184
2479,22.8,24.7,0.003475,0.000133,1.7e-05,7.2e-05,0.007063,0.000271,4.3e-05,0.00017
2479,24.7,26.7,0.002584,0.000109,1.3e-05,5.3e-05,0.006527,0.000275,4e-05,0.000157
2479,26.7,28.8,0.002248,9.7e-05,1.2e-05,4.6e-05,0.006915,0.0003,4.3e-05,0.000166
2479,28.8,31.1,0.001998,8.7e-05,1.1e-05,4.1e-05,0.007491,0.000326,4.8e-05,0.00018
2479,31.1,33.5,0.001464,7.2e-05,8e-06,3e-05,0.006742,0.000334,4.4e-05,0.000162
2479,33.5,36.1,0.001371,6.7e-05,8e-06,2.8e-05,0.007615,0.000374,5.1e-05,0.000184
2479,36.1,38.9,0.0009074,5.26e-05,5.2e-06,1.87e-05,0.006196,0.00036,4.2e-05,0.00015
2479,38.9,41.9,0.0007563,4.63e-05,4.4e-06,1.56e-05,0.006347,0.00039,4.4e-05,0.000154
2479,41.9,45.1,0.0006457,4.14e-05,3.9e-06,1.33e-05,0.006543,0.000421,4.5e-05,0.000159
2479,45.1,48.5,0.0005339,3.65e-05,3.2e-06,1.1e-05,0.006604,0.000453,4.6e-05,0.000162
2479,48.5,52.2,0.00043,3.14e-05,2.7e-06,8.9e-06,0.006477,0.000475,4.6e-05,0.000159
2479,52.2,56.1,0.0003443,2.74e-05,2.2e-06,7.2e-06,0.006341,0.000505,4.6e-05,0.000157
2479,56.1,60.3,0.0003026,2.47e-05,1.9e-06,6.3e-06,0.006848,0.000561,5e-05,0.000171
2480,1.92,2.15,0.3689,0.0152,0.0068,0.0081,0.006952,0.000287,0.000142,0.000185
2480,2.15,2.4,0.3876,0.0139,0.0039,0.0086,0.007654,0.000275,9.6e-05,0.000197
2480,2.4,2.67,0.343,0.0115,0.0019,0.0071,0.007204,0.000241,6.3e-05,0.000172
2480,2.67,2.97,0.319,0.0099,0.0019,0.0065,0.007309,0.000227,6.4e-05,0.00017
2480,2.97,3.29,0.3011,0.0086,0.0016,0.0062,0.00768,0.000219,6.2e-05,0.000178
2480,3.29,3.64,0.2829,0.0075,0.0007,0.0058,0.008191,0.000217,5.2e-05,0.000189
2480,3.64,4.02,0.2428,0.0063,0.0006,0.005,0.008078,0.00021,5.1e-05,0.000186
2480,4.02,4.43,0.206,0.0052,0.0005,0.0042,0.007975,0.000201,4.9e-05,0.000184
2480,4.43,4.88,0.1666,0.004,0.0004,0.0034,0.007604,0.000185,4.7e-05,0.000177
2480,4.88,5.37,0.1364,0.0033,0.0004,0.0028,0.0074,0.000178,4.6e-05,0.000173
2480,5.37,5.9,0.1253,0.0029,0.0004,0.0026,0.008134,0.000187,5.1e-05,0.000192
2480,5.9,6.47,0.09743,0.0023,0.00029,0.00205,0.007589,0.000179,4.8e-05,0.00018
2480,6.47,7.09,0.07857,0.00186,0.00024,0.00166,0.00743,0.000176,4.7e-05,0.000177
2480,7.09,7.76,0.06885,0.00157,0.00022,0.00146,0.007931,0.000182,5.1e-05,0.000189
2480,7.76,8.48,0.05543,0.0013,0.00019,0.00117,0.007818,0.000183,5.1e-05,0.000187
2480,8.48,9.26,0.04404,0.00108,0.00016,0.00093,0.007604,0.000186,5e-05,0.000182
2480,9.26,10.1,0.03649,0.00092,0.00014,0.00077,0.007735,0.000196,5.2e-05,0.000185
2480,10.1,11.0,0.02861,0.00077,0.00012,0.0006,0.007417,0.000201,5.1e-05,0.000177
2480,11.0,12.0,0.02539,0.00068,0.00011,0.00053,0.008097,0.000217,5.7e-05,0.000193
2480,12.0,13.0,0.01837,0.00056,8e-05,0.00038,0.007169,0.000221,5.1e-05,0.000171
2480,13.0,14.1,0.01606,0.00049,7e-05,0.00033,0.007708,0.000237,5.5e-05,0.000184
2480,14.1,15.3,0.0127,0.00041,6e-05,0.00026,0.007464,0.000241,5.3e-05,0.000178
2480,15.3,16.6,0.01066,0.00035,5e-05,0.00022,0.007718,0.000254,5.6e-05,0.000184
2480,16.6,18.0,0.008961,0.000299,4.5e-05,0.000186,0.008004,0.000268,6e-05,0.000191
2480,18.0,19.5,0.0069,0.000241,3.4e-05,0.000143,0.007556,0.000265,5.6e-05,0.000181
2480,19.5,21.1,0.005077,0.000191,2.5e-05,0.000105,0.006863,0.000259,5e-05,0.000164
2480,21.1,22.8,0.004441,0.000166,2.2e-05,9.2e-05,0.007333,0.000275,5.4e-05,0.000176
2480,22.8,24.7,0.003673,0.000137,1.8e-05,7.6e-05,0.007452,0.000279,5.5e-05,0.000179
2480,24.7,26.7,0.003079,0.000119,1.6e-05,6.4e-05,0.007667,0.000297,5.7e-05,0.000184
2480,26.7,28.8,0.002458,0.000102,1.3e-05,5.1e-05,0.007526,0.000313,5.7e-05,0.000181
2480,28.8,31.1,0.001976,8.6e-05,1.1e-05,4.1e-05,0.007372,0.000323,5.6e-05,0.000177
2480,31.1,33.5,0.001493,7.3e-05,8e-06,3.1e-05,0.006792,0.000333,5.3e-05,0.000164
2480,33.5,36.1,0.001157,6.2e-05,7e-06,2.4e-05,0.006446,0.000345,5.1e-05,0.000156
2480,36.1,38.9,0.001053,5.7e-05,6e-06,2.2e-05,0.007187,0.000388,5.7e-05,0.000174
2480,38.9,41.9,0.0008119,4.81e-05,4.8e-06,1.67e-05,0.006834,0.000406,5.5e-05,0.000166
2480,41.9,45.1,0.0006526,4.17e-05,3.9e-06,1.35e-05,0.006647,0.000426,5.4e-05,0.000162
2480,45.1,48.5,0.0005451,3.7e-05,3.3e-06,1.13e-05,0.006718,0.000457,5.5e-05,0.000164
2480,48.5,52.2,0.000422,3.12e-05,2.6e-06,8.8e-06,0.006432,0.000476,5.3e-05,0.000158
2480,52.2,56.1,0.0003666,2.83e-05,2.3e-06,7.6e-06,0.006719,0.00052,5.6e-05,0.000166
2480,56.1,60.3,0.0002737,2.35e-05,1.7e-06,5.7e-06,0.006081,0.000524,5.1e-05,0.000152
2481,1.92,2.15,0.3469,0.0148,0.0074,0.0076,0.006424,0.000274,0.000145,0.000171
2481,2.15,2.4,0.3462,0.0132,0.0025,0.0077,0.006717,0.000256,6.5e-05,0.000173
2481,2.4,2.67,0.3222,0.0112,0.0018,0.0067,0.006749,0.000234,5.2e-05,0.000161
2481,2.67,2.97,0.3308,0.0101,0.0013,0.0068,0.007662,0.000235,4.8e-05,0.000178
2481,2.97,3.29,0.2761,0.0083,0.0008,0.0057,0.007098,0.000213,3.9e-05,0.000164
2481,3.29,3.64,0.259,0.0072,0.0006,0.0053,0.007559,0.000211,3.8e-05,0.000174
2481,3.64,4.02,0.2274,0.0061,0.0005,0.0046,0.007653,0.000207,3.7e-05,0.000177
2481,4.02,4.43,0.1889,0.005,0.0004,0.0039,0.007397,0.000196,3.6e-05,0.000171
2481,4.43,4.88,0.1616,0.004,0.0004,0.0033,0.007466,0.000186,3.6e-05,0.000174
2481,4.88,5.37,0.1412,0.0034,0.0004,0.0029,0.007777,0.000186,3.8e-05,0.000182
2481,5.37,5.9,0.1197,0.0028,0.0003,0.0025,0.007912,0.000188,3.8e-05,0.000186
2481,5.9,6.47,0.09682,0.00231,0.00031,0.00203,0.007709,0.000185,3.9e-05,0.000183
2481,6.47,7.09,0.07878,0.00188,0.00027,0.00166,0.00762,0.000182,3.9e-05,0.000181
2481,7.09,7.76,0.06816,0.00158,0.00023,0.00144,0.00804,0.000187,4.1e-05,0.000192
2481,7.76,8.48,0.05157,0.00126,0.00018,0.00109,0.00741,0.000182,3.9e-05,0.000177
2481,8.48,9.26,0.04313,0.00108,0.00016,0.00091,0.007584,0.00019,4.1e-05,0.000182
2481,9.26,10.1,0.03545,0.00092,0.00014,0.00075,0.007639,0.000199,4.2e-05,0.000183
2481,10.1,11.0,0.02855,0.00078,0.00012,0.0006,0.007582,0.000208,4.4e-05,0.000181
2481,11.0,12.0,0.02376,0.00066,0.00011,0.0005,0.007721,0.000216,4.5e-05,0.000184
2481,12.0,13.0,0.01922,0.00058,9e-05,0.0004,0.007675,0.000234,4.8e-05,0.000183
2481,13.0,14.1,0.01528,0.00049,8e-05,0.00032,0.00745,0.000237,4.8e-05,0.000178
2481,14.1,15.3,0.01243,0.00041,6e-05,0.00026,0.007462,0.000246,4.6e-05,0.000178
2481,15.3,16.6,0.01051,0.00035,6e-05,0.00022,0.007689,0.000257,5.5e-05,0.000183
2481,16.6,18.0,0.007985,0.000284,5.6e-05,0.000165,0.007211,0.000257,5.8e-05,0.000172
2481,18.0,19.5,0.006494,0.000236,4.3e-05,0.000134,0.007233,0.000264,5.5e-05,0.000173
2481,19.5,21.1,0.005474,0.0002,2.9e-05,0.000113,0.007538,0.000276,4.9e-05,0.00018
2481,21.1,22.8,0.004538,0.000169,2.2e-05,9.4e-05,0.007575,0.000283,4.6e-05,0.000182
2481,22.8,24.7,0.003674,0.000138,1.8e-05,7.6e-05,0.00754,0.000284,4.8e-05,0.000181
2481,24.7,26.7,0.002806,0.000114,1.5e-05,5.8e-05,0.007052,0.000288,4.5e-05,0.000169
2481,26.7,28.8,0.002356,0.000101,1.2e-05,4.9e-05,0.007284,0.000312,4.7e-05,0.000175
2481,28.8,31.1,0.001895,8.5e-05,1e-05,3.9e-05,0.007163,0.000323,4.7e-05,0.000172
2481,31.1,33.5,0.001474,7.3e-05,8e-06,3e-05,0.006829,0.000341,4.6e-05,0.000165
2481,33.5,36.1,0.001219,6.4e-05,7e-06,2.5e-05,0.006814,0.000359,4.6e-05,0.000164
2481,36.1,38.9,0.001044,5.7e-05,6e-06,2.2e-05,0.007144,0.000392,4.9e-05,0.000173
2481,38.9,41.9,0.0007656,4.72e-05,4.5e-06,1.58e-05,0.006476,0.0004,4.5e-05,0.000157
2481,41.9,45.1,0.0006476,4.2e-05,3.9e-06,1.34e-05,0.006671,0.000434,4.7e-05,0.000163
2481,45.1,48.5,0.0005693,3.82e-05,3.5e-06,1.18e-05,0.007061,0.000475,5.1e-05,0.000173
2481,48.5,52.2,0.0004495,3.25e-05,2.8e-06,9.3e-06,0.006767,0.000491,4.9e-05,0.000167
2481,52.2,56.1,0.0003218,2.68e-05,2e-06,6.7e-06,0.006039,0.000504,4.4e-05,0.00015
2481,56.1,60.3,0.0003017,2.5e-05,1.9e-06,6.3e-06,0.006769,0.000562,5e-05,0.000169
2482,1.92,2.15,0.3761,0.0153,0.0109,0.0083,0.006507,0.000265,0.000194,0.000173
2482,2.15,2.4,0.3374,0.013,0.0025,0.0075,0.006217,0.00024,5.8e-05,0.00016
2482,2.4,2.67,0.3427,0.0115,0.0023,0.0071,0.006805,0.00023,5.4e-05,0.000162
2482,2.67,2.97,0.3365,0.0102,0.0013,0.0069,0.007381,0.000225,4.2e-05,0.000172
2482,2.97,3.29,0.2941,0.0086,0.0008,0.006,0.007231,0.000211,3.4e-05,0.000168
2482,3.29,3.64,0.2673,0.0073,0.0005,0.0054,0.007501,0.000206,3.2e-05,0.000173
2482,3.64,4.02,0.2424,0.0064,0.0005,0.005,0.007833,0.000206,3.2e-05,0.000181
2482,4.02,4.43,0.2054,0.0052,0.0004,0.0042,0.007771,0.000198,3.1e-05,0.00018
2482,4.43,4.88,0.17,0.0041,0.0004,0.0035,0.007569,0.000184,3e-05,0.000176
2482,4.88,5.37,0.1492,0.0035,0.0004,0.0031,0.007935,0.000184,3.3e-05,0.000186
2482,5.37,5.9,0.1213,0.0028,0.0003,0.0025,0.007742,0.000182,3.2e-05,0.000182
2482,5.9,6.47,0.1014,0.0024,0.0003,0.0021,0.00779,0.000182,3.4e-05,0.000185
2482,6.47,7.09,0.08057,0.00189,0.00025,0.0017,0.007544,0.000178,3.4e-05,0.00018
2482,7.09,7.76,0.06764,0.00157,0.00023,0.00143,0.007704,0.000179,3.6e-05,0.000184
2482,7.76,8.48,0.05701,0.00132,0.0002,0.00121,0.007972,0.000185,3.8e-05,0.000191
2482,8.48,9.26,0.04324,0.00107,0.00017,0.00092,0.007406,0.000184,3.7e-05,0.000177
2482,9.26,10.1,0.03752,0.00094,0.00015,0.00079,0.007914,0.000199,4.1e-05,0.00019
2482,10.1,11.0,0.03057,0.0008,0.00013,0.00064,0.007867,0.000207,4.2e-05,0.000188
2482,11.0,12.0,0.02336,0.00065,0.0001,0.00049,0.007414,0.000208,4.1e-05,0.000177
2482,12.0,13.0,0.01916,0.00058,9e-05,0.0004,0.007475,0.000227,4.3e-05,0.000178
2482,13.0,14.1,0.01504,0.00048,7e-05,0.00031,0.007187,0.00023,4.2e-05,0.000171
2482,14.1,15.3,0.01334,0.00042,6e-05,0.00028,0.007794,0.000247,4.4e-05,0.000186
2482,15.3,16.6,0.01035,0.00035,5e-05,0.00021,0.007456,0.00025,4.5e-05,0.000178
2482,16.6,18.0,0.008116,0.000286,4.5e-05,0.000168,0.007191,0.000254,4.6e-05,0.000172
2482,18.0,19.5,0.007242,0.000248,3.8e-05,0.00015,0.007904,0.000272,4.9e-05,0.000189
2482,19.5,21.1,0.005844,0.000206,2.9e-05,0.000121,0.00781,0.000276,4.6e-05,0.000187
2482,21.1,22.8,0.004368,0.000165,2.2e-05,9e-05,0.007176,0.000272,4.2e-05,0.000172
2482,22.8,24.7,0.003412,0.000133,1.7e-05,7.1e-05,0.006897,0.000269,4.1e-05,0.000166
2482,24.7,26.7,0.002865,0.000115,1.5e-05,5.9e-05,0.007137,0.000287,4.3e-05,0.000171
2482,26.7,28.8,0.002286,9.8e-05,1.2e-05,4.7e-05,0.006939,0.0003,4.2e-05,0.000167
2482,28.8,31.1,0.001984,8.7e-05,1.1e-05,4.1e-05,0.007383,0.000323,4.6e-05,0.000178
2482,31.1,33.5,0.001321,6.9e-05,7e-06,2.7e-05,0.006048,0.000316,3.8e-05,0.000146
2482,33.5,36.1,0.00117,6.2e-05,7e-06,2.4e-05,0.006536,0.000348,4.2e-05,0.000158
2482,36.1,38.9,0.0009884,5.5e-05,5.7e-06,2.04e-05,0.006747,0.000377,4.4e-05,0.000163
2482,38.9,41.9,0.0008255,4.85e-05,4.9e-06,1.7e-05,0.006883,0.000406,4.6e-05,0.000167
2482,41.9,45.1,0.0006623,4.21e-05,4e-06,1.37e-05,0.006688,0.000426,4.5e-05,0.000163
2482,45.1,48.5,0.0005466,3.71e-05,3.3e-06,1.13e-05,0.00683,0.000465,4.7e-05,0.000167
2482,48.5,52.2,0.0004618,3.26e-05,2.9e-06,9.6e-06,0.006926,0.000491,4.8e-05,0.00017
2482,52.2,56.1,0.000316,2.63e-05,2e-06,6.6e-06,0.005782,0.000482,4.1e-05,0.000143
2482,56.1,60.3,0.0002525,2.26e-05,1.6e-06,5.3e-06,0.005649,0.000508,4e-05,0.000141
2483,1.92,2.15,0.3781,0.0163,0.0131,0.0083,0.006324,0.000273,0.000223,0.000169
2483,2.15,2.4,0.4077,0.0147,0.0036,0.0091,0.007241,0.000262,7.4e-05,0.000186
2483,2.4,2.67,0.374,0.0122,0.004,0.0078,0.007186,0.000235,8.3e-05,0.000171
2483,2.67,2.97,0.3151,0.01,0.0018,0.0064,0.006667,0.000211,4.7e-05,0.000155
2483,2.97,3.29,0.2945,0.0086,0.002,0.006,0.006996,0.000204,5.5e-05,0.000162
2483,3.29,3.64,0.2755,0.0074,0.0014,0.0056,0.007494,0.000203,4.6e-05,0.000173
2483,3.64,4.02,0.2404,0.0063,0.001,0.0049,0.00757,0.0002,4e-05,0.000175
2483,4.02,4.43,0.1995,0.0052,0.0005,0.0041,0.00737,0.000191,3.2e-05,0.00017
2483,4.43,4.88,0.1822,0.0043,0.0005,0.0038,0.007957,0.000187,3.3e-05,0.000185
2483,4.88,5.37,0.1472,0.0035,0.0004,0.0031,0.007691,0.000181,3.4e-05,0.00018
2483,5.37,5.9,0.1265,0.0029,0.0004,0.0026,0.007962,0.000184,3.5e-05,0.000188
