bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,carbon_flux m^-2sr^-1s^-1GV^-1,carbon_flux_error_statistical m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_independent m^-2sr^-1s^-1GV^-1,carbon_to_helium_ratio,carbon_to_helium_ratio_error_statistical,carbon_to_helium_ratio_error_time_dependent,carbon_to_helium_ratio_error_time_independent
2513,18.0,19.5,0.02839,0.0005,0.00013,0.00057,0.03038,0.00054,0.00017,0.00071
2513,19.5,21.1,0.02382,0.00042,0.00011,0.00048,0.03152,0.00057,0.00018,0.00074
2513,21.1,22.8,0.01975,0.00036,9e-05,0.0004,0.03219,0.00059,0.00018,0.00076
2513,22.8,24.7,0.01619,0.00029,8e-05,0.00033,0.03239,0.0006,0.00018,0.00077
2513,24.7,26.7,0.01272,0.00025,6e-05,0.00026,0.03114,0.00061,0.00018,0.00074
2513,26.7,28.8,0.01046,0.00021,5e-05,0.00021,0.03154,0.00065,0.00018,0.00075
2513,28.8,31.1,0.008605,0.000183,4.1e-05,0.000175,0.03168,0.00068,0.00018,0.00076
2513,31.1,33.5,0.007218,0.000163,3.5e-05,0.000147,0.03249,0.00075,0.00019,0.00078
2513,33.5,36.1,0.005734,0.00014,2.8e-05,0.000117,0.03186,0.00079,0.00019,0.00076
2513,36.1,38.9,0.004712,0.000122,2.3e-05,9.6e-05,0.03192,0.00084,0.00019,0.00077
2513,38.9,41.9,0.003782,0.000106,1.9e-05,7.7e-05,0.03099,0.00088,0.00018,0.00075
2513,41.9,45.1,0.003043,9.2e-05,1.5e-05,6.2e-05,0.03066,0.00094,0.00018,0.00074
2513,45.1,48.5,0.0026,8.2e-05,1.3e-05,5.3e-05,0.03219,0.00103,0.00019,0.00078
2513,48.5,52.2,0.002148,7.2e-05,1.1e-05,4.4e-05,0.03252,0.0011,0.0002,0.00079
2513,52.2,56.1,0.001819,6.4e-05,1e-05,3.7e-05,0.03332,0.00119,0.0002,0.00082
2513,56.1,60.3,0.001513,5.6e-05,8e-06,3.1e-05,0.03428,0.0013,0.00021,0.00084
2514,1.92,2.15,2.612,0.046,0.029,0.062,0.02593,0.00046,0.00035,0.00073
2514,2.15,2.4,2.319,0.038,0.012,0.052,0.02627,0.00043,0.00021,0.00068
2514,2.4,2.67,2.027,0.03,0.005,0.043,0.02623,0.0004,0.00016,0.00063
2514,2.67,2.97,1.798,0.025,0.007,0.037,0.0271,0.00038,0.00018,0.00064
2514,2.97,3.29,1.551,0.021,0.006,0.033,0.02735,0.00037,0.00017,0.00065
2514,3.29,3.64,1.348,0.017,0.005,0.028,0.02828,0.00037,0.00016,0.00066
2514,3.64,4.02,1.125,0.014,0.003,0.023,0.02836,0.00036,0.00015,0.00065
2514,4.02,4.43,0.9189,0.0115,0.0023,0.0185,0.02799,0.00035,0.00014,0.00064
2514,4.43,4.88,0.7581,0.0089,0.0021,0.0152,0.02805,0.00033,0.00014,0.00064
2514,4.88,5.37,0.6224,0.0072,0.0018,0.0125,0.028,0.00033,0.00014,0.00064
2514,5.37,5.9,0.5179,0.006,0.0017,0.0104,0.02855,0.00034,0.00014,0.00065
2514,5.9,6.47,0.4164,0.0049,0.0014,0.0084,0.02821,0.00033,0.00014,0.00065
2514,6.47,7.09,0.3414,0.004,0.0011,0.0069,0.02867,0.00034,0.00014,0.00066
2514,7.09,7.76,0.281,0.0033,0.0009,0.0057,0.02909,0.00034,0.00015,0.00067
2514,7.76,8.48,0.2266,0.0027,0.0008,0.0046,0.02914,0.00035,0.00015,0.00067
2514,8.48,9.26,0.1855,0.0023,0.0007,0.0037,0.02946,0.00036,0.00015,0.00068
2514,9.26,10.1,0.1533,0.0019,0.0006,0.0031,0.03017,0.00039,0.00016,0.0007
2514,10.1,11.0,0.1226,0.0016,0.0005,0.0025,0.02977,0.0004,0.00016,0.00069
2514,11.0,12.0,0.09687,0.00136,0.00039,0.00196,0.02928,0.00042,0.00016,0.00068
2514,12.0,13.0,0.08286,0.00123,0.00035,0.00167,0.03097,0.00047,0.00017,0.00072
2514,13.0,14.1,0.06593,0.00103,0.00029,0.00133,0.03023,0.00048,0.00017,0.0007
2514,14.1,15.3,0.05268,0.00086,0.00024,0.00106,0.02962,0.00049,0.00017,0.00069
2514,15.3,16.6,0.04509,0.00074,0.00021,0.00091,0.03138,0.00052,0.00018,0.00073
2514,16.6,18.0,0.03573,0.00061,0.00017,0.00072,0.03096,0.00054,0.00018,0.00073
2514,18.0,19.5,0.02894,0.00051,0.00013,0.00059,0.03081,0.00055,0.00018,0.00072
2514,19.5,21.1,0.02316,0.00042,0.00011,0.00047,0.03047,0.00056,0.00018,0.00072
2514,21.1,22.8,0.01975,0.00036,9e-05,0.0004,0.03187,0.00059,0.00019,0.00075
2514,22.8,24.7,0.01603,0.00029,7e-05,0.00033,0.0319,0.00059,0.00019,0.00076
2514,24.7,26.7,0.01321,0.00025,6e-05,0.00027,0.03236,0.00062,0.00019,0.00077
2514,26.7,28.8,0.01036,0.00021,5e-05,0.00021,0.03141,0.00066,0.00019,0.00075
2514,28.8,31.1,0.008516,0.000183,4.1e-05,0.000173,0.03155,0.00069,0.00019,0.00075
2514,31.1,33.5,0.006778,0.000158,3.3e-05,0.000138,0.0305,0.00072,0.00018,0.00073
2514,33.5,36.1,0.005769,0.00014,2.8e-05,0.000117,0.03188,0.00079,0.00019,0.00076
2514,36.1,38.9,0.004454,0.000119,2.2e-05,9.1e-05,0.03019,0.00082,0.00019,0.00072
2514,38.9,41.9,0.003709,0.000105,1.9e-05,7.6e-05,0.03052,0.00087,0.00019,0.00073
2514,41.9,45.1,0.003172,9.4e-05,1.6e-05,6.5e-05,0.03209,0.00096,0.0002,0.00077
2514,45.1,48.5,0.002758,8.5e-05,1.4e-05,5.6e-05,0.03411,0.00107,0.00021,0.00083
2514,48.5,52.2,0.002119,7.1e-05,1.1e-05,4.3e-05,0.0319,0.00109,0.0002,0.00078
2514,52.2,56.1,0.001706,6.2e-05,9e-06,3.5e-05,0.0313,0.00116,0.0002,0.00077
2514,56.1,60.3,0.001503,5.6e-05,8e-06,3.1e-05,0.0334,0.00127,0.00021,0.00082
2515,1.92,2.15,2.54,0.045,0.029,0.061,0.02475,0.00044,0.00034,0.0007
2515,2.15,2.4,2.431,0.039,0.013,0.055,0.02696,0.00044,0.00022,0.0007
2515,2.4,2.67,2.063,0.031,0.007,0.044,0.02644,0.0004,0.00017,0.00064
2515,2.67,2.97,1.804,0.026,0.008,0.037,0.02669,0.00038,0.00018,0.00063
2515,2.97,3.29,1.607,0.021,0.007,0.034,0.02788,0.00038,0.00017,0.00066
2515,3.29,3.64,1.368,0.018,0.005,0.028,0.02827,0.00037,0.00016,0.00066
2515,3.64,4.02,1.116,0.014,0.003,0.023,0.02777,0.00036,0.00014,0.00064
2515,4.02,4.43,0.9284,0.0116,0.0025,0.0187,0.02791,0.00035,0.00013,0.00064
2515,4.43,4.88,0.774,0.0091,0.0022,0.0156,0.02826,0.00033,0.00014,0.00064
2515,4.88,5.37,0.6274,0.0073,0.0019,0.0126,0.02801,0.00033,0.00013,0.00064
2515,5.37,5.9,0.5106,0.006,0.0016,0.0103,0.02794,0.00033,0.00013,0.00064
2515,5.9,6.47,0.4208,0.0049,0.0014,0.0085,0.02836,0.00034,0.00014,0.00065
2515,6.47,7.09,0.3482,0.004,0.0012,0.007,0.02896,0.00034,0.00014,0.00067
2515,7.09,7.76,0.2777,0.0032,0.0009,0.0056,0.02851,0.00034,0.00013,0.00066
2515,7.76,8.48,0.2266,0.0027,0.0008,0.0046,0.02896,0.00035,0.00014,0.00067
2515,8.48,9.26,0.1873,0.0023,0.0007,0.0038,0.02959,0.00036,0.00014,0.00068
2515,9.26,10.1,0.1546,0.0019,0.0006,0.0031,0.03029,0.00039,0.00015,0.0007
2515,10.1,11.0,0.122,0.0016,0.0005,0.0025,0.02967,0.0004,0.00015,0.00069
2515,11.0,12.0,0.09876,0.00137,0.0004,0.00199,0.02971,0.00042,0.00015,0.00069
2515,12.0,13.0,0.08279,0.00123,0.00035,0.00167,0.03092,0.00047,0.00016,0.00072
2515,13.0,14.1,0.06731,0.00104,0.00031,0.00136,0.03075,0.00048,0.00017,0.00072
2515,14.1,15.3,0.0555,0.00088,0.00026,0.00112,0.03113,0.0005,0.00018,0.00073
2515,15.3,16.6,0.04406,0.00073,0.00021,0.00089,0.03074,0.00052,0.00018,0.00072
2515,16.6,18.0,0.03544,0.00061,0.00017,0.00072,0.03046,0.00053,0.00018,0.00071
2515,18.0,19.5,0.02923,0.00051,0.00014,0.00059,0.03111,0.00055,0.00018,0.00073
2515,19.5,21.1,0.02342,0.00042,0.00011,0.00047,0.03073,0.00056,0.00017,0.00072
2515,21.1,22.8,0.01892,0.00035,9e-05,0.00038,0.03055,0.00057,0.00017,0.00072
2515,22.8,24.7,0.01584,0.00029,8e-05,0.00032,0.03144,0.00058,0.00018,0.00074
2515,24.7,26.7,0.01285,0.00025,6e-05,0.00026,0.03153,0.00062,0.00018,0.00075
2515,26.7,28.8,0.01044,0.00021,5e-05,0.00021,0.03143,0.00065,0.00018,0.00075
2515,28.8,31.1,0.008746,0.000185,4.2e-05,0.000178,0.03238,0.00069,0.00019,0.00077
2515,31.1,33.5,0.007223,0.000163,3.5e-05,0.000147,0.03296,0.00076,0.00019,0.00079
2515,33.5,36.1,0.005774,0.00014,2.8e-05,0.000118,0.03193,0.00079,0.00019,0.00076
2515,36.1,38.9,0.004966,0.000125,2.5e-05,0.000101,0.03336,0.00086,0.0002,0.0008
2515,38.9,41.9,0.003957,0.000108,2e-05,8.1e-05,0.03255,0.0009,0.00019,0.00078
2515,41.9,45.1,0.00317,9.4e-05,1.6e-05,6.5e-05,0.03228,0.00097,0.00019,0.00078
2515,45.1,48.5,0.002607,8.2e-05,1.3e-05,5.3e-05,0.03203,0.00103,0.00019,0.00078
2515,48.5,52.2,0.002024,7e-05,1e-05,4.1e-05,0.03052,0.00107,0.00019,0.00074
2515,52.2,56.1,0.001883,6.5e-05,1e-05,3.8e-05,0.0343,0.00121,0.00021,0.00084
2515,56.1,60.3,0.001313,5.3e-05,7e-06,2.7e-05,0.02959,0.0012,0.00018,0.00073
2516,1.92,2.15,2.611,0.046,0.029,0.062,0.02483,0.00044,0.00034,0.0007
2516,2.15,2.4,2.432,0.039,0.013,0.055,0.0264,0.00043,0.00022,0.00069
2516,2.4,2.67,2.11,0.031,0.005,0.045,0.02653,0.00039,0.00016,0.00064
2516,2.67,2.97,1.842,0.026,0.008,0.038,0.02677,0.00038,0.00018,0.00063
2516,2.97,3.29,1.634,0.022,0.007,0.035,0.02796,0.00037,0.00018,0.00067
2516,3.29,3.64,1.384,0.018,0.005,0.029,0.0282,0.00036,0.00016,0.00066
2516,3.64,4.02,1.128,0.014,0.003,0.023,0.02771,0.00035,0.00014,0.00064
2516,4.02,4.43,0.9235,0.0115,0.0024,0.0186,0.02751,0.00035,0.00014,0.00063
2516,4.43,4.88,0.7772,0.009,0.0022,0.0156,0.02808,0.00033,0.00014,0.00064
2516,4.88,5.37,0.6333,0.0073,0.0019,0.0127,0.02797,0.00033,0.00014,0.00064
2516,5.37,5.9,0.5255,0.0061,0.0017,0.0106,0.02855,0.00033,0.00014,0.00065
2516,5.9,6.47,0.4302,0.005,0.0014,0.0087,0.02873,0.00034,0.00014,0.00066
2516,6.47,7.09,0.3437,0.004,0.0011,0.0069,0.02844,0.00033,0.00014,0.00065
2516,7.09,7.76,0.2826,0.0033,0.0009,0.0057,0.02898,0.00034,0.00014,0.00067
2516,7.76,8.48,0.2263,0.0027,0.0008,0.0046,0.02877,0.00035,0.00014,0.00066
2516,8.48,9.26,0.1915,0.0023,0.0007,0.0039,0.03006,0.00037,0.00015,0.00069
2516,9.26,10.1,0.1523,0.0019,0.0006,0.0031,0.02969,0.00038,0.00015,0.00069
2516,10.1,11.0,0.1226,0.0016,0.0005,0.0025,0.02955,0.0004,0.00015,0.00068
2516,11.0,12.0,0.1011,0.0014,0.0004,0.002,0.03035,0.00042,0.00016,0.0007
2516,12.0,13.0,0.08189,0.00122,0.00035,0.00165,0.03032,0.00046,0.00017,0.0007
2516,13.0,14.1,0.06493,0.00102,0.00028,0.00131,0.0295,0.00047,0.00016,0.00069
2516,14.1,15.3,0.05444,0.00087,0.00025,0.0011,0.03067,0.0005,0.00017,0.00072
2516,15.3,16.6,0.04445,0.00073,0.00021,0.0009,0.03102,0.00052,0.00018,0.00073
2516,16.6,18.0,0.03567,0.00061,0.00017,0.00072,0.03071,0.00053,0.00018,0.00072
2516,18.0,19.5,0.02994,0.00051,0.00014,0.00061,0.03181,0.00055,0.00019,0.00075
2516,19.5,21.1,0.02343,0.00042,0.00011,0.00047,0.03086,0.00056,0.00018,0.00073
2516,21.1,22.8,0.01985,0.00036,9e-05,0.0004,0.03218,0.00059,0.00019,0.00076
2516,22.8,24.7,0.01573,0.00029,7e-05,0.00032,0.03141,0.00059,0.00018,0.00074
2516,24.7,26.7,0.01295,0.00025,6e-05,0.00026,0.03182,0.00062,0.00018,0.00076
2516,26.7,28.8,0.0106,0.00022,5e-05,0.00022,0.03187,0.00066,0.00019,0.00076
2516,28.8,31.1,0.008531,0.000182,4.1e-05,0.000174,0.03135,0.00068,0.00018,0.00075
2516,31.1,33.5,0.007238,0.000164,3.5e-05,0.000147,0.03272,0.00075,0.00019,0.00078
2516,33.5,36.1,0.005914,0.000142,2.9e-05,0.00012,0.03273,0.0008,0.0002,0.00078
2516,36.1,38.9,0.004699,0.000122,2.3e-05,9.6e-05,0.03195,0.00084,0.00019,0.00077
2516,38.9,41.9,0.003835,0.000106,1.9e-05,7.8e-05,0.03176,0.00089,0.00019,0.00076
2516,41.9,45.1,0.003054,9.2e-05,1.5e-05,6.2e-05,0.03072,0.00094,0.00019,0.00074
2516,45.1,48.5,0.002666,8.3e-05,1.4e-05,5.4e-05,0.033,0.00105,0.0002,0.0008
2516,48.5,52.2,0.00213,7.1e-05,1.1e-05,4.3e-05,0.03196,0.00109,0.0002,0.00078
2516,52.2,56.1,0.001751,6.3e-05,9e-06,3.6e-05,0.03198,0.00117,0.0002,0.00078
2516,56.1,60.3,0.001378,5.4e-05,7e-06,2.8e-05,0.03053,0.00121,0.00019,0.00075
2517,1.92,2.15,2.596,0.046,0.027,0.062,0.02456,0.00044,0.00036,0.00069
2517,2.15,2.4,2.377,0.039,0.01,0.054,0.02586,0.00043,0.00026,0.00067
2517,2.4,2.67,2.106,0.031,0.005,0.045,0.0264,0.0004,0.00024,0.00064
2517,2.67,2.97,1.796,0.026,0.007,0.037,0.02625,0.00038,0.00024,0.00062
2517,2.97,3.29,1.628,0.022,0.006,0.035,0.02789,0.00037,0.00025,0.00066
2517,3.29,3.64,1.382,0.018,0.004,0.028,0.02837,0.00037,0.00024,0.00066
2517,3.64,4.02,1.152,0.015,0.003,0.023,0.02846,0.00036,0.00023,0.00065
2517,4.02,4.43,0.9483,0.0117,0.0025,0.0191,0.02838,0.00035,0.00023,0.00065
2517,4.43,4.88,0.7641,0.009,0.0022,0.0154,0.02786,0.00033,0.00023,0.00064
2517,4.88,5.37,0.6299,0.0073,0.0019,0.0127,0.02806,0.00033,0.00023,0.00064
2517,5.37,5.9,0.5176,0.006,0.0017,0.0104,0.02828,0.00033,0.00023,0.00065
2517,5.9,6.47,0.4349,0.005,0.0015,0.0088,0.02914,0.00034,0.00024,0.00067
2517,6.47,7.09,0.3536,0.0041,0.0012,0.0071,0.02941,0.00034,0.00024,0.00068
2517,7.09,7.76,0.2848,0.0033,0.001,0.0057,0.02928,0.00034,0.00024,0.00067
2517,7.76,8.48,0.2266,0.0027,0.0008,0.0046,0.02901,0.00035,0.00024,0.00067
2517,8.48,9.26,0.1842,0.0023,0.0007,0.0037,0.02912,0.00036,0.00024,0.00067
2517,9.26,10.1,0.1512,0.0019,0.0006,0.0031,0.02963,0.00038,0.00024,0.00069
2517,10.1,11.0,0.1245,0.0017,0.0005,0.0025,0.03018,0.00041,0.00025,0.0007
2517,11.0,12.0,0.09941,0.00138,0.00041,0.00201,0.02991,0.00042,0.00025,0.00069
2517,12.0,13.0,0.08195,0.00123,0.00034,0.00165,0.0304,0.00046,0.00026,0.00071
2517,13.0,14.1,0.0663,0.00103,0.00028,0.00134,0.03032,0.00048,0.00026,0.00071
2517,14.1,15.3,0.05527,0.00088,0.00024,0.00112,0.03114,0.0005,0.00027,0.00073
2517,15.3,16.6,0.04501,0.00074,0.00021,0.00091,0.03144,0.00052,0.00027,0.00074
2517,16.6,18.0,0.03664,0.00062,0.00019,0.00074,0.03169,0.00054,0.00028,0.00074
2517,18.0,19.5,0.03003,0.00052,0.00015,0.00061,0.03195,0.00056,0.00028,0.00075
2517,19.5,21.1,0.02365,0.00042,0.00011,0.00048,0.03116,0.00056,0.00027,0.00073
2517,21.1,22.8,0.01871,0.00035,9e-05,0.00038,0.03037,0.00057,0.00026,0.00072
2517,22.8,24.7,0.01623,0.0003,8e-05,0.00033,0.03236,0.0006,0.00028,0.00077
2517,24.7,26.7,0.01271,0.00025,6e-05,0.00026,0.03136,0.00062,0.00027,0.00074
2517,26.7,28.8,0.01039,0.00021,5e-05,0.00021,0.03154,0.00066,0.00027,0.00075
2517,28.8,31.1,0.008653,0.000184,4.2e-05,0.000176,0.0321,0.00069,0.00028,0.00077
2517,31.1,33.5,0.0072,0.000164,3.5e-05,0.000147,0.03253,0.00075,0.00028,0.00078
2517,33.5,36.1,0.006375,0.000148,3.1e-05,0.00013,0.03508,0.00083,0.00031,0.00084
2517,36.1,38.9,0.004652,0.000122,2.3e-05,9.5e-05,0.03157,0.00084,0.00028,0.00076
2517,38.9,41.9,0.004051,0.00011,2e-05,8.3e-05,0.03356,0.00092,0.0003,0.00081
2517,41.9,45.1,0.003158,9.4e-05,1.6e-05,6.4e-05,0.03157,0.00095,0.00028,0.00076
2517,45.1,48.5,0.002596,8.3e-05,1.3e-05,5.3e-05,0.03177,0.00103,0.00028,0.00077
2517,48.5,52.2,0.002199,7.3e-05,1.1e-05,4.5e-05,0.03346,0.00113,0.0003,0.00081
2517,52.2,56.1,0.001825,6.5e-05,1e-05,3.7e-05,0.0338,0.00122,0.0003,0.00083
2517,56.1,60.3,0.001527,5.7e-05,8e-06,3.1e-05,0.03423,0.0013,0.00031,0.00084
2518,1.92,2.15,2.607,0.047,0.029,0.062,0.02458,0.00045,0.00034,0.00069
2518,2.15,2.4,2.407,0.04,0.016,0.054,0.02606,0.00044,0.00024,0.00068
2518,2.4,2.67,2.113,0.032,0.007,0.045,0.02639,0.00041,0.00018,0.00064
2518,2.67,2.97,1.853,0.027,0.009,0.038,0.02699,0.00039,0.00019,0.00063
2518,2.97,3.29,1.662,0.023,0.008,0.035,0.02842,0.00039,0.0002,0.00068
2518,3.29,3.64,1.36,0.018,0.005,0.028,0.02773,0.00037,0.00017,0.00064
2518,3.64,4.02,1.139,0.015,0.004,0.023,0.02805,0.00037,0.00016,0.00065
2518,4.02,4.43,0.9305,0.0119,0.0028,0.0187,0.02775,0.00036,0.00015,0.00063
2518,4.43,4.88,0.7497,0.0092,0.0023,0.0151,0.02725,0.00034,0.00014,0.00062
2518,4.88,5.37,0.6311,0.0075,0.002,0.0127,0.02799,0.00034,0.00015,0.00064
2518,5.37,5.9,0.5165,0.0062,0.0017,0.0104,0.02814,0.00034,0.00015,0.00064
2518,5.9,6.47,0.4208,0.0051,0.0014,0.0085,0.02819,0.00034,0.00014,0.00065
2518,6.47,7.09,0.3486,0.0041,0.0011,0.007,0.02902,0.00035,0.00015,0.00067
2518,7.09,7.76,0.2794,0.0033,0.0009,0.0056,0.02874,0.00035,0.00015,0.00066
2518,7.76,8.48,0.2303,0.0028,0.0008,0.0046,0.02953,0.00036,0.00015,0.00068
2518,8.48,9.26,0.1838,0.0023,0.0007,0.0037,0.02919,0.00037,0.00015,0.00067
2518,9.26,10.1,0.1487,0.002,0.0006,0.003,0.02899,0.00039,0.00016,0.00067
2518,10.1,11.0,0.1238,0.0017,0.0005,0.0025,0.03005,0.00042,0.00017,0.0007
2518,11.0,12.0,0.09854,0.0014,0.00042,0.00199,0.02959,0.00043,0.00017,0.00069
2518,12.0,13.0,0.08018,0.00124,0.00034,0.00162,0.0296,0.00046,0.00017,0.00069
2518,13.0,14.1,0.06711,0.00106,0.00029,0.00135,0.0306,0.00049,0.00017,0.00071
2518,14.1,15.3,0.05351,0.00089,0.00023,0.00108,0.03008,0.0005,0.00017,0.0007
2518,15.3,16.6,0.04412,0.00075,0.0002,0.00089,0.03074,0.00053,0.00018,0.00072
2518,16.6,18.0,0.03584,0.00063,0.00016,0.00072,0.03091,0.00055,0.00018,0.00072
2518,18.0,19.5,0.02912,0.00052,0.00013,0.00059,0.0309,0.00056,0.00018,0.00073
2518,19.5,21.1,0.02356,0.00043,0.00011,0.00048,0.03085,0.00057,0.00018,0.00073
2518,21.1,22.8,0.01905,0.00036,9e-05,0.00039,0.03078,0.00059,0.00018,0.00073
2518,22.8,24.7,0.01587,0.0003,7e-05,0.00032,0.03144,0.0006,0.00019,0.00074
2518,24.7,26.7,0.01292,0.00025,6e-05,0.00026,0.03173,0.00063,0.00019,0.00075
2518,26.7,28.8,0.01076,0.00022,5e-05,0.00022,0.03233,0.00068,0.00019,0.00077
2518,28.8,31.1,0.008659,0.000188,4.2e-05,0.000176,0.03201,0.00071,0.00019,0.00076
2518,31.1,33.5,0.007378,0.000169,3.6e-05,0.00015,0.03307,0.00077,0.0002,0.00079
2518,33.5,36.1,0.005535,0.00014,2.7e-05,0.000113,0.03039,0.00078,0.00019,0.00073
2518,36.1,38.9,0.004886,0.000127,2.4e-05,0.0001,0.03307,0.00087,0.0002,0.00079
2518,38.9,41.9,0.003834,0.000109,1.9e-05,7.8e-05,0.03163,0.00091,0.0002,0.00076
2518,41.9,45.1,0.003206,9.6e-05,1.6e-05,6.5e-05,0.03236,0.00099,0.0002,0.00078
2518,45.1,48.5,0.002532,8.3e-05,1.3e-05,5.2e-05,0.0308,0.00102,0.00019,0.00075
2518,48.5,52.2,0.002208,7.4e-05,1.1e-05,4.5e-05,0.03309,0.00113,0.00021,0.00081
2518,52.2,56.1,0.001785,6.5e-05,9e-06,3.6e-05,0.03276,0.00121,0.00021,0.0008
2518,56.1,60.3,0.001357,5.5e-05,7e-06,2.8e-05,0.03054,0.00125,0.0002,0.00075
2519,1.92,2.15,2.547,0.049,0.028,0.061,0.0241,0.00047,0.00033,0.00068
2519,2.15,2.4,2.39,0.042,0.014,0.054,0.02583,0.00046,0.00022,0.00067
2519,2.4,2.67,2.123,0.034,0.005,0.045,0.02654,0.00042,0.00016,0.00064
2519,2.67,2.97,1.749,0.027,0.007,0.036,0.02552,0.0004,0.00016,0.0006
2519,2.97,3.29,1.581,0.023,0.007,0.034,0.02707,0.00039,0.00017,0.00064
2519,3.29,3.64,1.384,0.019,0.005,0.029,0.02825,0.00039,0.00016,0.00066
2519,3.64,4.02,1.125,0.015,0.003,0.023,0.0277,0.00038,0.00014,0.00064
2519,4.02,4.43,0.9442,0.0124,0.0024,0.019,0.02827,0.00038,0.00013,0.00064
2519,4.43,4.88,0.7691,0.0096,0.0021,0.0155,0.02785,0.00035,0.00013,0.00064
2519,4.88,5.37,0.63,0.0078,0.0019,0.0127,0.02798,0.00035,0.00013,0.00064
2519,5.37,5.9,0.5152,0.0064,0.0017,0.0104,0.02802,0.00035,0.00013,0.00064
2519,5.9,6.47,0.4247,0.0052,0.0015,0.0086,0.02843,0.00035,0.00014,0.00065
2519,6.47,7.09,0.3493,0.0042,0.0012,0.007,0.02884,0.00035,0.00014,0.00066
2519,7.09,7.76,0.2817,0.0034,0.001,0.0057,0.02882,0.00036,0.00013,0.00066
2519,7.76,8.48,0.2246,0.0028,0.0008,0.0045,0.02843,0.00036,0.00013,0.00066
2519,8.48,9.26,0.1849,0.0024,0.0007,0.0037,0.02895,0.00038,0.00014,0.00067
2519,9.26,10.1,0.1499,0.002,0.0006,0.003,0.02917,0.0004,0.00014,0.00067
2519,10.1,11.0,0.1248,0.0017,0.0005,0.0025,0.03002,0.00043,0.00015,0.0007
2519,11.0,12.0,0.1014,0.0015,0.0004,0.002,0.0303,0.00044,0.00015,0.0007
2519,12.0,13.0,0.08176,0.00129,0.00034,0.00165,0.03014,0.00048,0.00016,0.0007
2519,13.0,14.1,0.0671,0.00109,0.00029,0.00135,0.03049,0.0005,0.00016,0.00071
2519,14.1,15.3,0.05473,0.00092,0.00024,0.0011,0.03068,0.00052,0.00017,0.00072
2519,15.3,16.6,0.04386,0.00076,0.00022,0.00089,0.03026,0.00053,0.00018,0.00071
2519,16.6,18.0,0.03676,0.00065,0.00019,0.00074,0.03145,0.00056,0.00019,0.00074
2519,18.0,19.5,0.03031,0.00054,0.00015,0.00061,0.03217,0.00058,0.00019,0.00076
2519,19.5,21.1,0.02421,0.00045,0.00012,0.00049,0.03155,0.00059,0.00018,0.00074
2519,21.1,22.8,0.01954,0.00037,9e-05,0.0004,0.03145,0.00061,0.00018,0.00074
2519,22.8,24.7,0.01559,0.0003,8e-05,0.00032,0.03094,0.00061,0.00018,0.00073
2519,24.7,26.7,0.01308,0.00026,6e-05,0.00027,0.03181,0.00065,0.00018,0.00076
2519,26.7,28.8,0.01054,0.00023,5e-05,0.00021,0.03145,0.00068,0.00018,0.00075
2519,28.8,31.1,0.008704,0.000194,4.2e-05,0.000177,0.03187,0.00072,0.00018,0.00076
2519,31.1,33.5,0.007139,0.000171,3.5e-05,0.000145,0.03202,0.00078,0.00018,0.00076
2519,33.5,36.1,0.005947,0.00015,2.9e-05,0.000121,0.03262,0.00084,0.00019,0.00078
2519,36.1,38.9,0.00475,0.000129,2.4e-05,9.7e-05,0.03177,0.00088,0.00018,0.00076
2519,38.9,41.9,0.003862,0.000113,1.9e-05,7.9e-05,0.032,0.00095,0.00019,0.00077
2519,41.9,45.1,0.00319,9.9e-05,1.6e-05,6.5e-05,0.03196,0.00101,0.00019,0.00077
2519,45.1,48.5,0.00255,8.6e-05,1.3e-05,5.2e-05,0.03134,0.00107,0.00019,0.00076
2519,48.5,52.2,0.002254,7.7e-05,1.2e-05,4.6e-05,0.03422,0.00119,0.00021,0.00083
2519,52.2,56.1,0.001691,6.5e-05,9e-06,3.5e-05,0.03079,0.00121,0.00019,0.00075
2519,56.1,60.3,0.00146,5.9e-05,8e-06,3e-05,0.03256,0.00133,0.0002,0.0008
2520,1.92,2.15,2.604,0.047,0.031,0.062,0.02459,0.00045,0.00036,0.00069
2520,2.15,2.4,2.404,0.04,0.012,0.054,0.0261,0.00044,0.00022,0.00068
2520,2.4,2.67,2.067,0.032,0.008,0.044,0.02615,0.0004,0.0002,0.00063
2520,2.67,2.97,1.823,0.026,0.007,0.038,0.02666,0.00038,0.00019,0.00063
2520,2.97,3.29,1.605,0.022,0.006,0.034,0.02758,0.00038,0.00019,0.00066
2520,3.29,3.64,1.333,0.018,0.004,0.027,0.02726,0.00036,0.00017,0.00063
2520,3.64,4.02,1.127,0.015,0.003,0.023,0.02789,0.00036,0.00016,0.00064
2520,4.02,4.43,0.9421,0.0118,0.0025,0.0189,0.02804,0.00035,0.00016,0.00064
2520,4.43,4.88,0.774,0.0091,0.0022,0.0156,0.02806,0.00033,0.00016,0.00064
2520,4.88,5.37,0.6467,0.0075,0.002,0.013,0.02869,0.00033,0.00017,0.00065
2520,5.37,5.9,0.5173,0.0061,0.0017,0.0104,0.02823,0.00033,0.00016,0.00065
2520,5.9,6.47,0.4159,0.0049,0.0014,0.0084,0.02785,0.00033,0.00016,0.00064
2520,6.47,7.09,0.3494,0.004,0.0012,0.007,0.02904,0.00034,0.00017,0.00067
