begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,6Li_flux m^-2sr^-1s^-1GV^-1,6Li_flux_error_statistical m^-2sr^-1s^-1GV^-1,6Li_flux_error_timedependent m^-2sr^-1s^-1GV^-1,6Li_flux_error_total_systematic m^-2sr^-1s^-1GV^-1,7Li_flux m^-2sr^-1s^-1GV^-1,7Li_flux_error_statistical m^-2sr^-1s^-1GV^-1,7Li_flux_error_timedependent m^-2sr^-1s^-1GV^-1,7Li_flux_error_total_systematic m^-2sr^-1s^-1GV^-1,7Li_to_6Li_ratio,7Li_to_6Li_ratio_error_statistical,7Li_to_6Li_ratio_error_total_systematic
2013-02-21,2013-06-08,6.47,7.09,0.02864,0.00291,0.00035,0.00092,0.03686,0.00372,0.00045,0.00118,1.287,0.184,0.027
2013-02-21,2013-06-08,7.09,7.76,0.02757,0.00258,0.00034,0.00089,0.02828,0.00301,0.00035,0.00091,1.026,0.145,0.022
2013-02-21,2013-06-08,7.76,8.48,0.01944,0.00082,0.00022,0.00061,0.02242,0.00111,0.00025,0.00071,1.153,0.075,0.025
2013-02-21,2013-06-08,8.48,9.26,0.01619,0.00068,0.00018,0.00051,0.01889,0.00087,0.00021,0.0006,1.167,0.073,0.025
2013-02-21,2013-06-08,9.26,10.1,0.01255,0.00057,0.00014,0.0004,0.0149,0.00068,0.00017,0.00047,1.187,0.076,0.025
2013-02-21,2013-06-08,10.1,11.0,0.01076,0.0005,0.00012,0.00034,0.01198,0.00056,0.00013,0.00038,1.113,0.073,0.023
2013-02-21,2013-06-08,11.0,12.0,0.008714,0.000416,9.8e-05,0.000274,0.01046,0.00048,0.00012,0.00033,1.2,0.08,0.025
2013-02-21,2013-06-08,12.0,13.0,0.006848,0.000362,7.7e-05,0.000216,0.007602,0.00041,8.6e-05,0.000239,1.11,0.084,0.023
2013-02-21,2013-06-08,13.0,14.1,0.00551,0.000306,6.3e-05,0.000173,0.006626,0.000359,7.6e-05,0.000209,1.202,0.093,0.025
2013-02-21,2013-06-08,14.1,15.3,0.004377,0.000254,5e-05,0.000138,0.004868,0.000297,5.6e-05,0.000153,1.112,0.094,0.023
2013-02-21,2013-06-08,15.3,16.6,0.003497,0.000218,4.1e-05,0.00011,0.004094,0.000253,4.8e-05,0.000129,1.171,0.103,0.024
2013-02-21,2013-06-08,16.6,18.0,0.003054,0.000191,3.6e-05,9.6e-05,0.003326,0.000213,4e-05,0.000105,1.089,0.098,0.023
2013-02-21,2013-06-08,18.0,19.5,0.002203,0.000155,2.7e-05,7e-05,0.002567,0.000185,3.1e-05,8.1e-05,1.165,0.117,0.025
2013-02-21,2013-06-08,19.5,21.1,0.001734,0.000132,2.1e-05,5.5e-05,0.002016,0.000159,2.5e-05,6.4e-05,1.163,0.127,0.025
2013-02-21,2013-06-08,21.1,22.8,0.001454,0.000113,1.8e-05,4.7e-05,0.001814,0.000135,2.3e-05,5.7e-05,1.247,0.134,0.027
2013-02-21,2013-06-08,22.8,24.7,0.00117,9.3e-05,1.5e-05,3.8e-05,0.001573,0.000115,2e-05,5e-05,1.344,0.145,0.03
2013-06-09,2013-09-24,1.92,2.15,0.09583,0.00633,0.00123,0.0034,0.09364,0.0071,0.00121,0.0036,0.977,0.098,0.026
2013-06-09,2013-09-24,2.15,2.4,0.08851,0.00553,0.00111,0.00294,0.1091,0.0064,0.0014,0.0038,1.232,0.106,0.028
2013-06-09,2013-09-24,2.4,2.67,0.104,0.0052,0.0013,0.0034,0.1198,0.0058,0.0015,0.004,1.152,0.08,0.025
2013-06-09,2013-09-24,2.67,2.97,0.115,0.0048,0.0014,0.0037,0.1151,0.0051,0.0014,0.0038,1.001,0.061,0.021
2013-06-09,2013-09-24,2.97,3.29,0.09018,0.00399,0.00107,0.00289,0.09904,0.00449,0.00118,0.00321,1.098,0.07,0.023
2013-06-09,2013-09-24,3.29,3.64,0.0892,0.00352,0.00105,0.00292,0.09899,0.00405,0.00117,0.00319,1.11,0.063,0.025
2013-06-09,2013-09-24,3.64,4.02,0.07678,0.00299,0.00089,0.00265,0.09266,0.00347,0.00108,0.003,1.207,0.065,0.031
2013-06-09,2013-09-24,4.02,4.43,0.07988,0.00812,0.001,0.00257,0.07105,0.00931,0.0009,0.00229,0.89,0.147,0.019
2013-06-09,2013-09-24,4.43,4.88,0.06472,0.00633,0.00081,0.00208,0.06946,0.00772,0.00087,0.00223,1.073,0.159,0.023
2013-06-09,2013-09-24,4.88,5.37,0.05088,0.00514,0.00063,0.00163,0.05162,0.0062,0.00064,0.00166,1.014,0.159,0.021
2013-06-09,2013-09-24,5.37,5.9,0.05687,0.00483,0.0007,0.00182,0.05363,0.00531,0.00066,0.00172,0.943,0.123,0.02
2013-06-09,2013-09-24,5.9,6.47,0.04027,0.00377,0.00049,0.00129,0.04114,0.00421,0.00051,0.00132,1.022,0.142,0.022
2013-06-09,2013-09-24,6.47,7.09,0.02917,0.00286,0.00036,0.00094,0.02984,0.00388,0.00037,0.00096,1.023,0.167,0.022
2013-06-09,2013-09-24,7.09,7.76,0.02206,0.00231,0.00027,0.00071,0.02902,0.00291,0.00036,0.00093,1.315,0.191,0.028
2013-06-09,2013-09-24,7.76,8.48,0.01901,0.00081,0.00021,0.0006,0.0246,0.00112,0.00027,0.00078,1.294,0.081,0.028
2013-06-09,2013-09-24,8.48,9.26,0.01655,0.0007,0.00018,0.00052,0.01859,0.00088,0.00021,0.00059,1.123,0.071,0.024
2013-06-09,2013-09-24,9.26,10.1,0.0134,0.00058,0.00015,0.00042,0.01564,0.00069,0.00017,0.00049,1.167,0.072,0.024
2013-06-09,2013-09-24,10.1,11.0,0.01153,0.00051,0.00013,0.00036,0.01201,0.00058,0.00013,0.00038,1.042,0.068,0.022
2013-06-09,2013-09-24,11.0,12.0,0.008176,0.000405,9.2e-05,0.000257,0.009511,0.000476,0.000107,0.0003,1.163,0.082,0.024
2013-06-09,2013-09-24,12.0,13.0,0.006719,0.000357,7.6e-05,0.000211,0.007574,0.000414,8.6e-05,0.000239,1.127,0.086,0.023
2013-06-09,2013-09-24,13.0,14.1,0.005397,0.000306,6.1e-05,0.00017,0.006468,0.000354,7.4e-05,0.000204,1.199,0.094,0.025
2013-06-09,2013-09-24,14.1,15.3,0.004214,0.000253,4.9e-05,0.000133,0.004714,0.00029,5.4e-05,0.000148,1.119,0.096,0.023
2013-06-09,2013-09-24,15.3,16.6,0.003479,0.000218,4.1e-05,0.00011,0.004349,0.000255,5.1e-05,0.000137,1.25,0.107,0.026
2013-06-09,2013-09-24,16.6,18.0,0.002582,0.000175,3.1e-05,8.1e-05,0.003563,0.000216,4.2e-05,0.000112,1.38,0.126,0.029
2013-06-09,2013-09-24,18.0,19.5,0.002147,0.000151,2.6e-05,6.8e-05,0.002738,0.000184,3.3e-05,8.6e-05,1.275,0.124,0.027
2013-06-09,2013-09-24,19.5,21.1,0.001841,0.000132,2.3e-05,5.8e-05,0.002221,0.000153,2.7e-05,7e-05,1.207,0.12,0.026
2013-06-09,2013-09-24,21.1,22.8,0.001272,0.000107,1.6e-05,4.1e-05,0.001728,0.000131,2.2e-05,5.5e-05,1.359,0.154,0.03
2013-06-09,2013-09-24,22.8,24.7,0.001236,9.8e-05,1.6e-05,4e-05,0.001299,0.00011,1.7e-05,4.1e-05,1.051,0.122,0.024
2013-09-25,2014-01-10,1.92,2.15,0.1055,0.0066,0.0013,0.0037,0.1071,0.0072,0.0014,0.0041,1.015,0.093,0.027
2013-09-25,2014-01-10,2.15,2.4,0.1153,0.006,0.0014,0.0038,0.1149,0.0065,0.0014,0.004,0.997,0.077,0.023
2013-09-25,2014-01-10,2.4,2.67,0.1219,0.0055,0.0015,0.0039,0.1086,0.0059,0.0013,0.0036,0.891,0.063,0.019
2013-09-25,2014-01-10,2.67,2.97,0.1116,0.0048,0.0013,0.0036,0.09539,0.005,0.00116,0.00312,0.855,0.058,0.018
2013-09-25,2014-01-10,2.97,3.29,0.1087,0.0042,0.0013,0.0035,0.1037,0.0046,0.0012,0.0034,0.954,0.056,0.02
2013-09-25,2014-01-10,3.29,3.64,0.09082,0.00356,0.00106,0.00297,0.09225,0.00406,0.00109,0.00297,1.016,0.06,0.023
2013-09-25,2014-01-10,3.64,4.02,0.08305,0.00312,0.00096,0.00287,0.08397,0.00342,0.00098,0.00272,1.011,0.056,0.026
2013-09-25,2014-01-10,4.02,4.43,0.07465,0.00799,0.00094,0.0024,0.09294,0.00957,0.00117,0.003,1.245,0.185,0.026
2013-09-25,2014-01-10,4.43,4.88,0.06936,0.00666,0.00086,0.00223,0.06382,0.00773,0.0008,0.00205,0.92,0.142,0.019
2013-09-25,2014-01-10,4.88,5.37,0.04927,0.00509,0.00061,0.00158,0.05859,0.00646,0.00073,0.00188,1.189,0.18,0.025
2013-09-25,2014-01-10,5.37,5.9,0.04704,0.00456,0.00058,0.00151,0.04876,0.00535,0.0006,0.00157,1.037,0.152,0.022
2013-09-25,2014-01-10,5.9,6.47,0.03802,0.00365,0.00047,0.00122,0.04294,0.00438,0.00053,0.00138,1.129,0.158,0.024
2013-09-25,2014-01-10,6.47,7.09,0.03204,0.00303,0.00039,0.00103,0.03634,0.00373,0.00045,0.00117,1.134,0.158,0.024
2013-09-25,2014-01-10,7.09,7.76,0.0279,0.0026,0.00034,0.0009,0.0289,0.00299,0.00035,0.00093,1.036,0.144,0.022
2013-09-25,2014-01-10,7.76,8.48,0.02094,0.00086,0.00023,0.00066,0.02405,0.00117,0.00027,0.00076,1.148,0.073,0.024
2013-09-25,2014-01-10,8.48,9.26,0.01637,0.0007,0.00018,0.00052,0.0179,0.00089,0.0002,0.00057,1.094,0.071,0.023
2013-09-25,2014-01-10,9.26,10.1,0.0137,0.0006,0.00015,0.00043,0.01604,0.00072,0.00018,0.00051,1.171,0.073,0.025
2013-09-25,2014-01-10,10.1,11.0,0.01075,0.0005,0.00012,0.00034,0.01241,0.00058,0.00014,0.00039,1.155,0.076,0.024
2013-09-25,2014-01-10,11.0,12.0,0.008359,0.000419,9.4e-05,0.000263,0.01005,0.00049,0.00011,0.00032,1.203,0.084,0.025
2013-09-25,2014-01-10,12.0,13.0,0.007439,0.000382,8.4e-05,0.000234,0.008155,0.000425,9.2e-05,0.000257,1.096,0.08,0.023
2013-09-25,2014-01-10,13.0,14.1,0.005447,0.000309,6.2e-05,0.000171,0.007091,0.000367,8.1e-05,0.000223,1.302,0.1,0.027
2013-09-25,2014-01-10,14.1,15.3,0.004528,0.000263,5.2e-05,0.000142,0.005537,0.000317,6.4e-05,0.000174,1.223,0.1,0.026
2013-09-25,2014-01-10,15.3,16.6,0.003901,0.00023,4.6e-05,0.000123,0.004389,0.000256,5.1e-05,0.000138,1.125,0.093,0.024
2013-09-25,2014-01-10,16.6,18.0,0.002911,0.000186,3.5e-05,9.2e-05,0.00329,0.000221,3.9e-05,0.000104,1.13,0.105,0.024
2013-09-25,2014-01-10,18.0,19.5,0.002473,0.000163,3e-05,7.8e-05,0.002668,0.000189,3.2e-05,8.4e-05,1.079,0.104,0.023
2013-09-25,2014-01-10,19.5,21.1,0.001813,0.000134,2.2e-05,5.8e-05,0.001992,0.000155,2.5e-05,6.3e-05,1.099,0.118,0.024
2013-09-25,2014-01-10,21.1,22.8,0.001528,0.000116,1.9e-05,4.9e-05,0.00145,0.000136,1.8e-05,4.6e-05,0.949,0.115,0.021
2013-09-25,2014-01-10,22.8,24.7,0.001163,9.6e-05,1.5e-05,3.8e-05,0.001423,0.000113,1.8e-05,4.5e-05,1.224,0.14,0.028
2014-01-11,2014-04-28,1.92,2.15,0.09453,0.00612,0.00121,0.00335,0.09596,0.00708,0.00124,0.00369,1.015,0.1,0.027
2014-01-11,2014-04-28,2.15,2.4,0.1072,0.0057,0.0013,0.0036,0.1168,0.0064,0.0015,0.004,1.089,0.083,0.025
2014-01-11,2014-04-28,2.4,2.67,0.1057,0.005,0.0013,0.0034,0.1026,0.0055,0.0013,0.0034,0.971,0.07,0.021
2014-01-11,2014-04-28,2.67,2.97,0.1063,0.0046,0.0013,0.0034,0.09898,0.00477,0.0012,0.00324,0.931,0.06,0.02
2014-01-11,2014-04-28,2.97,3.29,0.09932,0.00393,0.00118,0.00319,0.09372,0.00443,0.00112,0.00304,0.944,0.058,0.02
2014-01-11,2014-04-28,3.29,3.64,0.09268,0.00347,0.00109,0.00303,0.09325,0.00383,0.0011,0.003,1.006,0.056,0.023
2014-01-11,2014-04-28,3.64,4.02,0.07954,0.00297,0.00092,0.00275,0.08225,0.00327,0.00096,0.00267,1.034,0.056,0.026
2014-01-11,2014-04-28,4.02,4.43,0.06843,0.00761,0.00086,0.0022,0.0708,0.00923,0.00089,0.00228,1.035,0.177,0.022
2014-01-11,2014-04-28,4.43,4.88,0.0587,0.00601,0.00073,0.00188,0.05036,0.00748,0.00063,0.00162,0.858,0.155,0.018
2014-01-11,2014-04-28,4.88,5.37,0.06021,0.00544,0.00074,0.00193,0.05876,0.00613,0.00073,0.00189,0.976,0.135,0.021
2014-01-11,2014-04-28,5.37,5.9,0.04516,0.00429,0.00056,0.00145,0.04049,0.00483,0.0005,0.0013,0.897,0.137,0.019
2014-01-11,2014-04-28,5.9,6.47,0.03998,0.00365,0.00049,0.00128,0.03638,0.00423,0.00045,0.00117,0.91,0.135,0.019
2014-01-11,2014-04-28,6.47,7.09,0.03375,0.0031,0.00041,0.00108,0.03125,0.00355,0.00038,0.001,0.926,0.135,0.02
2014-01-11,2014-04-28,7.09,7.76,0.02158,0.00226,0.00026,0.0007,0.02429,0.00288,0.0003,0.00078,1.126,0.178,0.024
2014-01-11,2014-04-28,7.76,8.48,0.0214,0.00084,0.00024,0.00068,0.02317,0.00113,0.00026,0.00074,1.083,0.068,0.023
2014-01-11,2014-04-28,8.48,9.26,0.01554,0.00067,0.00017,0.00049,0.01747,0.00085,0.00019,0.00055,1.124,0.073,0.024
2014-01-11,2014-04-28,9.26,10.1,0.01269,0.00056,0.00014,0.0004,0.01491,0.0007,0.00017,0.00047,1.175,0.076,0.025
2014-01-11,2014-04-28,10.1,11.0,0.01101,0.0005,0.00012,0.00035,0.01274,0.00057,0.00014,0.0004,1.156,0.073,0.024
2014-01-11,2014-04-28,11.0,12.0,0.008587,0.000409,9.6e-05,0.00027,0.009936,0.000467,0.000112,0.000313,1.157,0.077,0.024
2014-01-11,2014-04-28,12.0,13.0,0.00702,0.00036,7.9e-05,0.000221,0.00829,0.000421,9.4e-05,0.000261,1.181,0.085,0.025
2014-01-11,2014-04-28,13.0,14.1,0.005879,0.000307,6.7e-05,0.000185,0.006899,0.000348,7.9e-05,0.000217,1.173,0.085,0.024
2014-01-11,2014-04-28,14.1,15.3,0.004453,0.000255,5.1e-05,0.00014,0.004771,0.000296,5.5e-05,0.00015,1.071,0.091,0.022
2014-01-11,2014-04-28,15.3,16.6,0.003403,0.000211,4e-05,0.000107,0.003988,0.000248,4.7e-05,0.000125,1.172,0.103,0.024
2014-01-11,2014-04-28,16.6,18.0,0.002877,0.000183,3.4e-05,9.1e-05,0.003327,0.000213,4e-05,0.000105,1.156,0.104,0.024
2014-01-11,2014-04-28,18.0,19.5,0.002179,0.000154,2.6e-05,6.9e-05,0.002802,0.000181,3.4e-05,8.8e-05,1.286,0.123,0.027
2014-01-11,2014-04-28,19.5,21.1,0.001775,0.000127,2.2e-05,5.6e-05,0.002294,0.000156,2.8e-05,7.2e-05,1.292,0.128,0.028
2014-01-11,2014-04-28,21.1,22.8,0.001578,0.000118,2e-05,5.1e-05,0.001811,0.000134,2.3e-05,5.7e-05,1.147,0.121,0.025
2014-01-11,2014-04-28,22.8,24.7,0.001123,9.5e-05,1.4e-05,3.6e-05,0.001179,0.000106,1.5e-05,3.7e-05,1.05,0.13,0.024
2014-04-29,2014-08-14,1.92,2.15,0.1049,0.0065,0.0013,0.0037,0.1074,0.0071,0.0014,0.0041,1.024,0.092,0.027
2014-04-29,2014-08-14,2.15,2.4,0.1223,0.0061,0.0015,0.0041,0.1084,0.0065,0.0014,0.0038,0.886,0.069,0.02
2014-04-29,2014-08-14,2.4,2.67,0.1198,0.0054,0.0015,0.0039,0.1163,0.0058,0.0014,0.0039,0.971,0.065,0.021
2014-04-29,2014-08-14,2.67,2.97,0.1136,0.0047,0.0014,0.0036,0.1021,0.0051,0.0012,0.0033,0.899,0.058,0.019
2014-04-29,2014-08-14,2.97,3.29,0.106,0.0041,0.0013,0.0034,0.1029,0.0046,0.0012,0.0033,0.97,0.057,0.021
2014-04-29,2014-08-14,3.29,3.64,0.09096,0.00347,0.00107,0.00298,0.09434,0.00395,0.00111,0.00304,1.037,0.059,0.023
2014-04-29,2014-08-14,3.64,4.02,0.08572,0.00309,0.00099,0.00296,0.08362,0.00308,0.00098,0.00271,0.975,0.05,0.025
2014-04-29,2014-08-14,4.02,4.43,0.06934,0.00757,0.00087,0.00223,0.08047,0.00968,0.00102,0.00259,1.16,0.189,0.025
2014-04-29,2014-08-14,4.43,4.88,0.06639,0.00649,0.00083,0.00213,0.06922,0.00781,0.00087,0.00223,1.043,0.156,0.022
2014-04-29,2014-08-14,4.88,5.37,0.05193,0.00511,0.00064,0.00167,0.05818,0.00627,0.00072,0.00187,1.12,0.163,0.024
2014-04-29,2014-08-14,5.37,5.9,0.04433,0.00433,0.00055,0.00142,0.0487,0.00521,0.0006,0.00156,1.098,0.159,0.023
2014-04-29,2014-08-14,5.9,6.47,0.03548,0.00352,0.00043,0.00114,0.04431,0.00429,0.00055,0.00142,1.249,0.173,0.027
2014-04-29,2014-08-14,6.47,7.09,0.0333,0.00303,0.00041,0.00107,0.03658,0.00357,0.00045,0.00118,1.098,0.146,0.023
2014-04-29,2014-08-14,7.09,7.76,0.02397,0.00234,0.00029,0.00077,0.0284,0.00294,0.00035,0.00091,1.185,0.168,0.025
2014-04-29,2014-08-14,7.76,8.48,0.02079,0.00083,0.00023,0.00066,0.02243,0.00114,0.00025,0.00071,1.079,0.07,0.023
2014-04-29,2014-08-14,8.48,9.26,0.01614,0.00068,0.00018,0.00051,0.01762,0.00086,0.0002,0.00056,1.091,0.07,0.023
2014-04-29,2014-08-14,9.26,10.1,0.0139,0.00059,0.00015,0.00044,0.01447,0.00068,0.00016,0.00046,1.041,0.066,0.022
2014-04-29,2014-08-14,10.1,11.0,0.01093,0.0005,0.00012,0.00034,0.01196,0.00057,0.00013,0.00038,1.094,0.072,0.023
2014-04-29,2014-08-14,11.0,12.0,0.009016,0.000416,0.000101,0.000284,0.009773,0.00048,0.00011,0.000308,1.084,0.073,0.023
2014-04-29,2014-08-14,12.0,13.0,0.006637,0.000354,7.5e-05,0.000209,0.008513,0.000423,9.6e-05,0.000268,1.283,0.093,0.027
2014-04-29,2014-08-14,13.0,14.1,0.005821,0.000311,6.6e-05,0.000183,0.005795,0.000345,6.6e-05,0.000182,0.996,0.08,0.021
2014-04-29,2014-08-14,14.1,15.3,0.004117,0.000247,4.7e-05,0.00013,0.00546,0.000298,6.3e-05,0.000172,1.326,0.108,0.028
2014-04-29,2014-08-14,15.3,16.6,0.003927,0.000225,4.6e-05,0.000124,0.003882,0.000252,4.5e-05,0.000122,0.989,0.086,0.021
2014-04-29,2014-08-14,16.6,18.0,0.002855,0.000181,3.4e-05,9e-05,0.003452,0.00021,4.1e-05,0.000109,1.209,0.106,0.025
2014-04-29,2014-08-14,18.0,19.5,0.002273,0.000155,2.7e-05,7.2e-05,0.002345,0.000182,2.8e-05,7.4e-05,1.032,0.106,0.022
2014-04-29,2014-08-14,19.5,21.1,0.001932,0.000133,2.4e-05,6.1e-05,0.002111,0.000153,2.6e-05,6.7e-05,1.092,0.109,0.023
2014-04-29,2014-08-14,21.1,22.8,0.001342,0.000112,1.7e-05,4.3e-05,0.001743,0.000135,2.2e-05,5.5e-05,1.298,0.147,0.028
2014-04-29,2014-08-14,22.8,24.7,0.001248,9.9e-05,1.6e-05,4e-05,0.001213,0.000109,1.6e-05,3.8e-05,0.972,0.117,0.022
2014-08-15,2014-11-30,1.92,2.15,0.1133,0.0101,0.0014,0.004,0.1134,0.0109,0.0015,0.0044,1.0,0.132,0.026
2014-08-15,2014-11-30,2.15,2.4,0.1163,0.0091,0.0015,0.0039,0.1102,0.0099,0.0014,0.0038,0.947,0.113,0.022
2014-08-15,2014-11-30,2.4,2.67,0.115,0.0079,0.0014,0.0037,0.1237,0.0091,0.0015,0.0041,1.075,0.109,0.023
2014-08-15,2014-11-30,2.67,2.97,0.1166,0.0072,0.0014,0.0037,0.1239,0.0077,0.0015,0.0041,1.063,0.093,0.022
2014-08-15,2014-11-30,2.97,3.29,0.1164,0.0064,0.0014,0.0037,0.1057,0.007,0.0013,0.0034,0.908,0.078,0.019
2014-08-15,2014-11-30,3.29,3.64,0.105,0.0056,0.0012,0.0034,0.08828,0.00603,0.00104,0.00284,0.841,0.073,0.019
2014-08-15,2014-11-30,3.64,4.02,0.09145,0.00481,0.00106,0.00316,0.09575,0.00529,0.00112,0.0031,1.047,0.08,0.027
2014-08-15,2014-11-30,4.02,4.43,0.07401,0.01184,0.00093,0.00238,0.109,0.0155,0.0014,0.0035,1.473,0.315,0.031
2014-08-15,2014-11-30,4.43,4.88,0.07132,0.00982,0.00089,0.00229,0.06891,0.01167,0.00086,0.00222,0.966,0.211,0.02
2014-08-15,2014-11-30,4.88,5.37,0.04664,0.00744,0.00058,0.0015,0.06101,0.00956,0.00076,0.00196,1.308,0.293,0.028
2014-08-15,2014-11-30,5.37,5.9,0.05056,0.00682,0.00062,0.00162,0.05072,0.0079,0.00063,0.00163,1.003,0.207,0.021
2014-08-15,2014-11-30,5.9,6.47,0.03566,0.0055,0.00044,0.00114,0.04297,0.00652,0.00053,0.00138,1.205,0.261,0.026
2014-08-15,2014-11-30,6.47,7.09,0.03343,0.00453,0.00041,0.00107,0.03582,0.00552,0.00044,0.00115,1.072,0.22,0.023
2014-08-15,2014-11-30,7.09,7.76,0.02326,0.00349,0.00028,0.00075,0.02704,0.00442,0.00033,0.00087,1.162,0.258,0.025
2014-08-15,2014-11-30,7.76,8.48,0.01966,0.00121,0.00022,0.00062,0.02333,0.00169,0.00026,0.00074,1.187,0.113,0.025
2014-08-15,2014-11-30,8.48,9.26,0.01596,0.001,0.00018,0.0005,0.0201,0.00127,0.00022,0.00064,1.259,0.112,0.026
2014-08-15,2014-11-30,9.26,10.1,0.01424,0.00088,0.00016,0.00045,0.0148,0.00103,0.00016,0.00047,1.039,0.097,0.022
2014-08-15,2014-11-30,10.1,11.0,0.01034,0.00072,0.00012,0.00033,0.01298,0.00084,0.00015,0.00041,1.255,0.12,0.026
2014-08-15,2014-11-30,11.0,12.0,0.007725,0.000579,8.7e-05,0.000243,0.009634,0.000706,0.000108,0.000304,1.247,0.131,0.026
2014-08-15,2014-11-30,12.0,13.0,0.007669,0.000574,8.7e-05,0.000241,0.007547,0.000599,8.5e-05,0.000238,0.984,0.107,0.021
2014-08-15,2014-11-30,13.0,14.1,0.005489,0.000447,6.3e-05,0.000173,0.0067,0.00051,7.7e-05,0.000211,1.221,0.136,0.025
2014-08-15,2014-11-30,14.1,15.3,0.004405,0.000381,5.1e-05,0.000139,0.00561,0.000469,6.5e-05,0.000177,1.274,0.153,0.027
2014-08-15,2014-11-30,15.3,16.6,0.003511,0.000321,4.1e-05,0.000111,0.004304,0.000378,5e-05,0.000135,1.226,0.155,0.026
2014-08-15,2014-11-30,16.6,18.0,0.003059,0.000282,3.6e-05,9.6e-05,0.003131,0.000312,3.7e-05,9.9e-05,1.024,0.139,0.021
2014-08-15,2014-11-30,18.0,19.5,0.00259,0.000239,3.1e-05,8.2e-05,0.002641,0.000273,3.2e-05,8.3e-05,1.02,0.141,0.022
2014-08-15,2014-11-30,19.5,21.1,0.002057,0.000201,2.5e-05,6.5e-05,0.002009,0.00023,2.5e-05,6.3e-05,0.977,0.147,0.021
2014-08-15,2014-11-30,21.1,22.8,0.001497,0.000169,1.9e-05,4.8e-05,0.001525,0.000196,1.9e-05,4.8e-05,1.019,0.175,0.022
2014-08-15,2014-11-30,22.8,24.7,0.001037,0.000139,1.3e-05,3.4e-05,0.001002,0.000159,1.3e-05,3.2e-05,0.966,0.2,0.022
2014-12-01,2015-03-18,1.92,2.15,0.1115,0.0067,0.0014,0.004,0.1102,0.0076,0.0014,0.0042,0.989,0.09,0.026
2014-12-01,2015-03-18,2.15,2.4,0.1186,0.0061,0.0015,0.0039,0.1149,0.0066,0.0014,0.004,0.969,0.075,0.022
2014-12-01,2015-03-18,2.4,2.67,0.1265,0.0056,0.0015,0.0041,0.1059,0.0059,0.0013,0.0035,0.837,0.059,0.018
2014-12-01,2015-03-18,2.67,2.97,0.1128,0.0048,0.0014,0.0036,0.1045,0.0052,0.0013,0.0034,0.927,0.06,0.02
2014-12-01,2015-03-18,2.97,3.29,0.103,0.0041,0.0012,0.0033,0.1008,0.0046,0.0012,0.0033,0.979,0.059,0.021
2014-12-01,2015-03-18,3.29,3.64,0.1015,0.0037,0.0012,0.0033,0.09546,0.00326,0.00113,0.00308,0.941,0.047,0.021
2014-12-01,2015-03-18,3.64,4.02,0.08494,0.00311,0.00099,0.00294,0.08374,0.0034,0.00098,0.00272,0.986,0.054,0.025
2014-12-01,2015-03-18,4.02,4.43,0.0537,0.00682,0.00067,0.00173,0.07884,0.00946,0.00099,0.00254,1.468,0.257,0.031
2014-12-01,2015-03-18,4.43,4.88,0.06561,0.00633,0.00082,0.00211,0.07698,0.0076,0.00096,0.00248,1.173,0.162,0.025
2014-12-01,2015-03-18,4.88,5.37,0.04565,0.00481,0.00056,0.00147,0.0593,0.00611,0.00074,0.00191,1.299,0.191,0.027
2014-12-01,2015-03-18,5.37,5.9,0.04849,0.00445,0.0006,0.00156,0.04639,0.00504,0.00057,0.00149,0.957,0.136,0.02
2014-12-01,2015-03-18,5.9,6.47,0.03917,0.00367,0.00048,0.00126,0.03895,0.00416,0.00048,0.00125,0.994,0.141,0.021
2014-12-01,2015-03-18,6.47,7.09,0.02881,0.00293,0.00035,0.00093,0.03017,0.00353,0.00037,0.00097,1.047,0.162,0.022
2014-12-01,2015-03-18,7.09,7.76,0.02279,0.00237,0.00028,0.00073,0.02879,0.00303,0.00035,0.00093,1.263,0.187,0.027
2014-12-01,2015-03-18,7.76,8.48,0.02046,0.00083,0.00023,0.00065,0.0222,0.00109,0.00025,0.00071,1.085,0.069,0.023
2014-12-01,2015-03-18,8.48,9.26,0.01608,0.00068,0.00018,0.00051,0.01715,0.00085,0.00019,0.00054,1.067,0.07,0.022
2014-12-01,2015-03-18,9.26,10.1,0.01352,0.00058,0.00015,0.00043,0.01473,0.00069,0.00016,0.00047,1.089,0.069,0.023
2014-12-01,2015-03-18,10.1,11.0,0.01092,0.0005,0.00012,0.00034,0.01196,0.00057,0.00013,0.00038,1.095,0.072,0.023
2014-12-01,2015-03-18,11.0,12.0,0.008117,0.000398,9.1e-05,0.000256,0.009763,0.00048,0.00011,0.000308,1.203,0.084,0.025
2014-12-01,2015-03-18,12.0,13.0,0.006509,0.000352,7.3e-05,0.000205,0.007248,0.000406,8.2e-05,0.000228,1.114,0.087,0.023
2014-12-01,2015-03-18,13.0,14.1,0.005134,0.000294,5.8e-05,0.000162,0.00641,0.000345,7.3e-05,0.000202,1.248,0.098,0.026
2014-12-01,2015-03-18,14.1,15.3,0.004523,0.000255,5.2e-05,0.000142,0.005318,0.000294,6.1e-05,0.000167,1.176,0.093,0.025
2014-12-01,2015-03-18,15.3,16.6,0.003471,0.000212,4.1e-05,0.000109,0.003951,0.000248,4.6e-05,0.000124,1.138,0.1,0.024
2014-12-01,2015-03-18,16.6,18.0,0.002709,0.000177,3.2e-05,8.5e-05,0.003116,0.000208,3.7e-05,9.8e-05,1.15,0.108,0.024
