bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2432,26.7,28.8,0.01065,0.00023,5e-05,0.00022,0.03207,0.0007,0.00018,0.00077
2432,28.8,31.1,0.008369,0.000191,3.9e-05,0.000171,0.03072,0.00071,0.00017,0.00073
2432,31.1,33.5,0.007109,0.000171,3.4e-05,0.000145,0.03214,0.00078,0.00018,0.00077
2432,33.5,36.1,0.005948,0.00015,2.9e-05,0.000122,0.0324,0.00083,0.00019,0.00078
2432,36.1,38.9,0.004836,0.00013,2.4e-05,9.9e-05,0.03248,0.00089,0.00019,0.00078
2432,38.9,41.9,0.004187,0.000117,2.1e-05,8.6e-05,0.0346,0.00098,0.00021,0.00084
2432,41.9,45.1,0.003206,9.9e-05,1.6e-05,6.6e-05,0.03196,0.001,0.00019,0.00077
2432,45.1,48.5,0.002664,8.8e-05,1.4e-05,5.5e-05,0.03325,0.00111,0.0002,0.00081
2432,48.5,52.2,0.002172,7.6e-05,1.1e-05,4.5e-05,0.03222,0.00114,0.0002,0.00079
2432,52.2,56.1,0.00185,6.8e-05,1e-05,3.8e-05,0.03362,0.00125,0.00021,0.00083
2432,56.1,60.3,0.001498,5.9e-05,8e-06,3.1e-05,0.03313,0.00132,0.00021,0.00082
2433,1.92,2.15,1.618,0.036,0.024,0.045,0.02179,0.00048,0.00034,0.00069
2433,2.15,2.4,1.58,0.032,0.01,0.036,0.02325,0.00047,0.00018,0.00061
2433,2.4,2.67,1.517,0.027,0.006,0.035,0.02476,0.00045,0.00013,0.00064
2433,2.67,2.97,1.35,0.023,0.004,0.028,0.02477,0.00042,0.00012,0.00059
2433,2.97,3.29,1.177,0.019,0.003,0.024,0.02465,0.0004,0.00012,0.00058
2433,3.29,3.64,1.052,0.016,0.002,0.022,0.02561,0.00039,0.00011,0.00059
2433,3.64,4.02,0.9103,0.0135,0.0016,0.0186,0.02611,0.00039,0.00011,0.0006
2433,4.02,4.43,0.7651,0.011,0.0014,0.0156,0.02592,0.00038,0.00011,0.0006
2433,4.43,4.88,0.6309,0.0087,0.0013,0.0128,0.02558,0.00035,0.00011,0.00059
2433,4.88,5.37,0.5313,0.0071,0.0012,0.0108,0.02599,0.00035,0.00011,0.0006
2433,5.37,5.9,0.4477,0.006,0.0012,0.0091,0.02648,0.00036,0.00012,0.00061
2433,5.9,6.47,0.3769,0.005,0.0011,0.0077,0.02717,0.00036,0.00012,0.00063
2433,6.47,7.09,0.3089,0.004,0.0009,0.0063,0.02726,0.00036,0.00012,0.00063
2433,7.09,7.76,0.2464,0.0032,0.0007,0.005,0.0267,0.00035,0.00012,0.00062
2433,7.76,8.48,0.2069,0.0027,0.0006,0.0042,0.02767,0.00037,0.00013,0.00064
2433,8.48,9.26,0.1732,0.0023,0.0006,0.0035,0.02845,0.00038,0.00013,0.00066
2433,9.26,10.1,0.1408,0.002,0.0005,0.0029,0.02849,0.0004,0.00014,0.00067
2433,10.1,11.0,0.1162,0.0017,0.0004,0.0024,0.02899,0.00043,0.00014,0.00068
2433,11.0,12.0,0.09483,0.00143,0.00036,0.00193,0.02898,0.00044,0.00015,0.00068
2433,12.0,13.0,0.07716,0.00126,0.0003,0.00157,0.029,0.00048,0.00015,0.00068
2433,13.0,14.1,0.06571,0.00109,0.00026,0.00134,0.0304,0.00051,0.00016,0.00071
2433,14.1,15.3,0.05116,0.0009,0.00021,0.00104,0.02897,0.00051,0.00015,0.00068
2433,15.3,16.6,0.04477,0.00078,0.00018,0.00091,0.03137,0.00055,0.00017,0.00074
2433,16.6,18.0,0.03566,0.00065,0.00015,0.00073,0.03087,0.00057,0.00017,0.00073
2433,18.0,19.5,0.02837,0.00054,0.00012,0.00058,0.03014,0.00057,0.00016,0.00071
2433,19.5,21.1,0.02358,0.00045,0.0001,0.00048,0.03106,0.0006,0.00017,0.00074
2433,21.1,22.8,0.01963,0.00038,9e-05,0.0004,0.03141,0.00062,0.00017,0.00075
2433,22.8,24.7,0.01612,0.00031,7e-05,0.00033,0.03185,0.00063,0.00018,0.00076
2433,24.7,26.7,0.01302,0.00027,6e-05,0.00027,0.0317,0.00066,0.00018,0.00076
2433,26.7,28.8,0.01003,0.00022,5e-05,0.0002,0.02999,0.00068,0.00017,0.00072
2433,28.8,31.1,0.009029,0.0002,4.1e-05,0.000184,0.03288,0.00074,0.00019,0.00079
2433,31.1,33.5,0.007375,0.000176,3.4e-05,0.000151,0.03314,0.0008,0.00019,0.00079
2433,33.5,36.1,0.006157,0.000154,2.9e-05,0.000126,0.03402,0.00086,0.0002,0.00082
2433,36.1,38.9,0.004652,0.000129,2.2e-05,9.5e-05,0.03136,0.00088,0.00018,0.00075
2433,38.9,41.9,0.003925,0.000114,1.9e-05,8e-05,0.03215,0.00095,0.00019,0.00078
2433,41.9,45.1,0.003285,0.000101,1.6e-05,6.7e-05,0.03318,0.00104,0.0002,0.0008
2433,45.1,48.5,0.00275,9e-05,1.4e-05,5.6e-05,0.03355,0.00111,0.0002,0.00082
2433,48.5,52.2,0.002255,7.8e-05,1.1e-05,4.6e-05,0.03382,0.00119,0.00021,0.00083
2433,52.2,56.1,0.001916,7e-05,1e-05,3.9e-05,0.03534,0.00131,0.00022,0.00087
2433,56.1,60.3,0.001533,6e-05,8e-06,3.1e-05,0.03363,0.00134,0.00021,0.00083
2434,1.92,2.15,1.704,0.037,0.047,0.048,0.0227,0.00049,0.00064,0.00072
2434,2.15,2.4,1.703,0.032,0.02,0.039,0.02488,0.00048,0.00032,0.00065
2434,2.4,2.67,1.507,0.027,0.015,0.035,0.02455,0.00044,0.00027,0.00064
2434,2.67,2.97,1.329,0.022,0.007,0.028,0.02433,0.00041,0.00017,0.00058
2434,2.97,3.29,1.188,0.019,0.01,0.025,0.02486,0.00039,0.00024,0.00058
2434,3.29,3.64,1.058,0.016,0.005,0.022,0.02568,0.00038,0.00017,0.00059
2434,3.64,4.02,0.8999,0.0131,0.0031,0.0184,0.02574,0.00038,0.00015,0.00059
2434,4.02,4.43,0.7844,0.0109,0.002,0.016,0.02665,0.00037,0.00014,0.00061
2434,4.43,4.88,0.6545,0.0087,0.0015,0.0133,0.02664,0.00036,0.00014,0.00061
2434,4.88,5.37,0.5514,0.0072,0.0017,0.0112,0.02704,0.00035,0.00015,0.00062
2434,5.37,5.9,0.4626,0.006,0.0015,0.0094,0.02739,0.00036,0.00015,0.00063
2434,5.9,6.47,0.3802,0.0049,0.0013,0.0077,0.02735,0.00036,0.00015,0.00063
2434,6.47,7.09,0.3052,0.004,0.0011,0.0062,0.02686,0.00035,0.00016,0.00062
2434,7.09,7.76,0.2505,0.0032,0.0008,0.0051,0.02719,0.00035,0.00015,0.00063
2434,7.76,8.48,0.2092,0.0027,0.0007,0.0043,0.02776,0.00036,0.00016,0.00065
2434,8.48,9.26,0.1723,0.0023,0.0006,0.0035,0.02823,0.00038,0.00016,0.00066
2434,9.26,10.1,0.1391,0.0019,0.0005,0.0028,0.02816,0.0004,0.00016,0.00066
2434,10.1,11.0,0.1183,0.0017,0.0004,0.0024,0.02938,0.00043,0.00017,0.00069
2434,11.0,12.0,0.09474,0.00141,0.00036,0.00193,0.02906,0.00044,0.00017,0.00068
2434,12.0,13.0,0.07938,0.00127,0.00032,0.00162,0.02987,0.00048,0.00018,0.0007
2434,13.0,14.1,0.06613,0.00108,0.00027,0.00135,0.03056,0.0005,0.00019,0.00072
2434,14.1,15.3,0.05292,0.0009,0.00022,0.00108,0.02992,0.00052,0.00018,0.0007
2434,15.3,16.6,0.04221,0.00075,0.00017,0.00086,0.02949,0.00053,0.00018,0.00069
2434,16.6,18.0,0.03396,0.00063,0.00014,0.00069,0.02927,0.00055,0.00018,0.00069
2434,18.0,19.5,0.02893,0.00054,0.00012,0.00059,0.03073,0.00058,0.00019,0.00073
2434,19.5,21.1,0.02403,0.00045,0.0001,0.00049,0.03146,0.0006,0.00019,0.00075
2434,21.1,22.8,0.01994,0.00038,9e-05,0.00041,0.03203,0.00062,0.0002,0.00076
2434,22.8,24.7,0.01608,0.00031,7e-05,0.00033,0.03197,0.00063,0.0002,0.00076
2434,24.7,26.7,0.01328,0.00027,6e-05,0.00027,0.03237,0.00066,0.0002,0.00077
2434,26.7,28.8,0.01071,0.00023,5e-05,0.00022,0.0319,0.00069,0.0002,0.00076
2434,28.8,31.1,0.008911,0.000197,4.1e-05,0.000182,0.03276,0.00074,0.00021,0.00078
2434,31.1,33.5,0.007457,0.000175,3.5e-05,0.000152,0.03372,0.0008,0.00022,0.00081
2434,33.5,36.1,0.005718,0.000147,2.7e-05,0.000117,0.03148,0.00082,0.0002,0.00076
2434,36.1,38.9,0.004837,0.000131,2.3e-05,9.9e-05,0.03259,0.00089,0.00021,0.00078
2434,38.9,41.9,0.003956,0.000114,1.9e-05,8.1e-05,0.03263,0.00095,0.00021,0.00079
2434,41.9,45.1,0.003437,0.000103,1.7e-05,7e-05,0.03455,0.00105,0.00023,0.00084
2434,45.1,48.5,0.002685,8.8e-05,1.3e-05,5.5e-05,0.03321,0.00111,0.00022,0.00081
2434,48.5,52.2,0.002374,7.9e-05,1.2e-05,4.9e-05,0.03619,0.00123,0.00024,0.00088
2434,52.2,56.1,0.00183,6.8e-05,9e-06,3.8e-05,0.03349,0.00126,0.00023,0.00082
2434,56.1,60.3,0.001568,6.1e-05,8e-06,3.2e-05,0.03527,0.00138,0.00024,0.00087
2435,1.92,2.15,1.618,0.036,0.05,0.045,0.0224,0.00051,0.00071,0.00071
2435,2.15,2.4,1.577,0.032,0.012,0.036,0.02401,0.00049,0.00022,0.00063
2435,2.4,2.67,1.455,0.027,0.01,0.034,0.0247,0.00046,0.0002,0.00064
2435,2.67,2.97,1.285,0.022,0.004,0.027,0.02453,0.00043,0.00014,0.00058
2435,2.97,3.29,1.132,0.018,0.004,0.023,0.02452,0.0004,0.00014,0.00057
2435,3.29,3.64,1.005,0.016,0.002,0.021,0.02537,0.00039,0.00012,0.00059
2435,3.64,4.02,0.858,0.013,0.0015,0.0175,0.0254,0.00039,0.00012,0.00059
2435,4.02,4.43,0.7222,0.0106,0.0013,0.0147,0.02543,0.00038,0.00012,0.00059
2435,4.43,4.88,0.6402,0.0087,0.0012,0.013,0.02677,0.00037,0.00013,0.00062
2435,4.88,5.37,0.5123,0.0069,0.0012,0.0104,0.02578,0.00035,0.00012,0.00059
2435,5.37,5.9,0.4345,0.0058,0.0011,0.0088,0.02644,0.00036,0.00013,0.00061
2435,5.9,6.47,0.3667,0.0048,0.001,0.0075,0.02711,0.00036,0.00014,0.00063
2435,6.47,7.09,0.3076,0.004,0.0009,0.0063,0.02782,0.00036,0.00014,0.00064
2435,7.09,7.76,0.2442,0.0032,0.0007,0.005,0.02709,0.00036,0.00014,0.00063
2435,7.76,8.48,0.2045,0.0027,0.0006,0.0042,0.02792,0.00037,0.00015,0.00065
2435,8.48,9.26,0.1684,0.0023,0.0005,0.0035,0.0283,0.00038,0.00015,0.00066
2435,9.26,10.1,0.1376,0.0019,0.0005,0.0028,0.02831,0.0004,0.00015,0.00066
2435,10.1,11.0,0.1126,0.0017,0.0004,0.0023,0.02845,0.00042,0.00016,0.00067
2435,11.0,12.0,0.09436,0.00141,0.00036,0.00192,0.02936,0.00044,0.00016,0.00069
2435,12.0,13.0,0.0776,0.00125,0.0003,0.00158,0.0296,0.00048,0.00017,0.00069
2435,13.0,14.1,0.06311,0.00106,0.00025,0.00129,0.02952,0.0005,0.00017,0.00069
2435,14.1,15.3,0.05266,0.0009,0.00021,0.00107,0.03025,0.00052,0.00017,0.00071
2435,15.3,16.6,0.04278,0.00076,0.00017,0.00087,0.0302,0.00054,0.00018,0.00071
2435,16.6,18.0,0.03526,0.00064,0.00015,0.00072,0.03083,0.00057,0.00018,0.00073
2435,18.0,19.5,0.02975,0.00054,0.00013,0.00061,0.03199,0.00059,0.00019,0.00076
2435,19.5,21.1,0.02311,0.00044,0.0001,0.00047,0.03057,0.00059,0.00018,0.00072
2435,21.1,22.8,0.01885,0.00037,8e-05,0.00038,0.03058,0.00061,0.00018,0.00073
2435,22.8,24.7,0.01612,0.00031,7e-05,0.00033,0.03225,0.00063,0.00019,0.00077
2435,24.7,26.7,0.0129,0.00026,6e-05,0.00026,0.03171,0.00065,0.00019,0.00076
2435,26.7,28.8,0.0111,0.00023,5e-05,0.00023,0.03352,0.00071,0.0002,0.0008
2435,28.8,31.1,0.008691,0.000195,3.9e-05,0.000178,0.03194,0.00072,0.0002,0.00076
2435,31.1,33.5,0.007336,0.000174,3.4e-05,0.00015,0.03317,0.0008,0.00021,0.00079
2435,33.5,36.1,0.005761,0.000148,2.7e-05,0.000118,0.03178,0.00083,0.0002,0.00076
2435,36.1,38.9,0.004822,0.00013,2.3e-05,9.9e-05,0.03238,0.00089,0.0002,0.00078
2435,38.9,41.9,0.004052,0.000115,2e-05,8.3e-05,0.03371,0.00097,0.00022,0.00081
2435,41.9,45.1,0.003278,0.0001,1.6e-05,6.7e-05,0.03301,0.00102,0.00021,0.0008
2435,45.1,48.5,0.002796,9e-05,1.4e-05,5.7e-05,0.0343,0.00112,0.00022,0.00083
2435,48.5,52.2,0.002192,7.6e-05,1.1e-05,4.5e-05,0.03313,0.00117,0.00022,0.00081
2435,52.2,56.1,0.001853,6.8e-05,1e-05,3.8e-05,0.03446,0.00129,0.00023,0.00085
2435,56.1,60.3,0.001583,6.1e-05,8e-06,3.2e-05,0.03569,0.00139,0.00024,0.00088
2436,1.92,2.15,1.504,0.034,0.011,0.042,0.02148,0.00048,0.00019,0.00068
2436,2.15,2.4,1.506,0.03,0.008,0.034,0.02334,0.00047,0.00017,0.00061
2436,2.4,2.67,1.398,0.026,0.004,0.032,0.02398,0.00044,0.00012,0.00062
2436,2.67,2.97,1.282,0.022,0.003,0.027,0.02493,0.00043,0.00011,0.00059
2436,2.97,3.29,1.15,0.018,0.002,0.024,0.02539,0.00041,0.00011,0.00059
2436,3.29,3.64,0.9737,0.015,0.0016,0.02,0.02487,0.00039,0.0001,0.00058
2436,3.64,4.02,0.8423,0.0127,0.0014,0.0172,0.0253,0.00038,0.0001,0.00058
2436,4.02,4.43,0.7502,0.0107,0.0013,0.0153,0.02669,0.00038,0.0001,0.00061
2436,4.43,4.88,0.6164,0.0084,0.0012,0.0125,0.02613,0.00036,0.0001,0.0006
2436,4.88,5.37,0.5286,0.007,0.0012,0.0107,0.02682,0.00036,0.00011,0.00062
2436,5.37,5.9,0.4296,0.0057,0.0011,0.0087,0.02639,0.00035,0.00011,0.00061
2436,5.9,6.47,0.3615,0.0048,0.001,0.0074,0.02693,0.00036,0.00012,0.00062
2436,6.47,7.09,0.2962,0.0039,0.0009,0.006,0.02701,0.00036,0.00012,0.00063
2436,7.09,7.76,0.2463,0.0032,0.0007,0.005,0.02759,0.00036,0.00012,0.00064
2436,7.76,8.48,0.209,0.0027,0.0006,0.0043,0.02865,0.00037,0.00013,0.00067
2436,8.48,9.26,0.1643,0.0022,0.0005,0.0034,0.02771,0.00038,0.00013,0.00065
2436,9.26,10.1,0.1397,0.0019,0.0005,0.0029,0.02891,0.0004,0.00014,0.00068
2436,10.1,11.0,0.1162,0.0017,0.0004,0.0024,0.02948,0.00043,0.00014,0.00069
2436,11.0,12.0,0.09425,0.0014,0.00036,0.00192,0.02953,0.00044,0.00015,0.00069
2436,12.0,13.0,0.07827,0.00125,0.0003,0.00159,0.03003,0.00048,0.00015,0.0007
2436,13.0,14.1,0.06495,0.00106,0.00026,0.00132,0.03045,0.0005,0.00016,0.00071
2436,14.1,15.3,0.05194,0.00089,0.00021,0.00106,0.02995,0.00052,0.00016,0.0007
2436,15.3,16.6,0.04329,0.00076,0.00018,0.00088,0.03076,0.00054,0.00016,0.00072
2436,16.6,18.0,0.0362,0.00065,0.00015,0.00074,0.03155,0.00057,0.00017,0.00074
2436,18.0,19.5,0.02867,0.00053,0.00012,0.00059,0.03085,0.00058,0.00016,0.00073
2436,19.5,21.1,0.02339,0.00044,0.0001,0.00048,0.03092,0.00059,0.00017,0.00073
2436,21.1,22.8,0.02008,0.00038,9e-05,0.00041,0.03253,0.00062,0.00018,0.00077
2436,22.8,24.7,0.01644,0.00031,7e-05,0.00034,0.03274,0.00063,0.00018,0.00078
2436,24.7,26.7,0.0131,0.00026,6e-05,0.00027,0.03225,0.00066,0.00018,0.00077
2436,26.7,28.8,0.01092,0.00023,5e-05,0.00022,0.03288,0.0007,0.00018,0.00078
2436,28.8,31.1,0.009035,0.000197,4.1e-05,0.000185,0.03325,0.00074,0.00019,0.0008
2436,31.1,33.5,0.007271,0.000172,3.4e-05,0.000149,0.03292,0.00079,0.00019,0.00079
2436,33.5,36.1,0.005886,0.000149,2.8e-05,0.00012,0.03237,0.00083,0.00019,0.00078
2436,36.1,38.9,0.004822,0.000129,2.3e-05,9.9e-05,0.03224,0.00088,0.00019,0.00078
2436,38.9,41.9,0.004063,0.000115,2e-05,8.3e-05,0.03341,0.00096,0.0002,0.00081
2436,41.9,45.1,0.003319,0.0001,1.6e-05,6.8e-05,0.03321,0.00102,0.0002,0.0008
2436,45.1,48.5,0.002775,8.9e-05,1.4e-05,5.7e-05,0.03402,0.00111,0.0002,0.00083
2436,48.5,52.2,0.00237,7.9e-05,1.2e-05,4.9e-05,0.03537,0.00119,0.00021,0.00086
2436,52.2,56.1,0.001785,6.7e-05,9e-06,3.7e-05,0.03222,0.00122,0.0002,0.00079
2436,56.1,60.3,0.001519,5.9e-05,8e-06,3.1e-05,0.03375,0.00133,0.00021,0.00083
2437,1.92,2.15,1.23,0.032,0.014,0.035,0.02125,0.00055,0.00029,0.00068
2437,2.15,2.4,1.277,0.029,0.009,0.029,0.02371,0.00054,0.00024,0.00062
2437,2.4,2.67,1.216,0.025,0.005,0.028,0.02455,0.0005,0.00018,0.00064
2437,2.67,2.97,1.087,0.021,0.003,0.023,0.02451,0.00047,0.00016,0.00058
2437,2.97,3.29,0.9903,0.0175,0.0023,0.0205,0.02512,0.00045,0.00015,0.00059
2437,3.29,3.64,0.8833,0.0146,0.0015,0.0181,0.02573,0.00043,0.00015,0.0006
2437,3.64,4.02,0.7744,0.0124,0.0012,0.0158,0.02611,0.00042,0.00014,0.0006
2437,4.02,4.43,0.6513,0.0102,0.001,0.0133,0.02572,0.0004,0.00014,0.00059
2437,4.43,4.88,0.5602,0.0081,0.001,0.0114,0.02606,0.00038,0.00014,0.0006
2437,4.88,5.37,0.4724,0.0067,0.0011,0.0096,0.02617,0.00037,0.00014,0.0006
2437,5.37,5.9,0.3948,0.0055,0.001,0.008,0.02625,0.00037,0.00015,0.00061
2437,5.9,6.47,0.337,0.0046,0.0009,0.0069,0.02695,0.00037,0.00015,0.00062
2437,6.47,7.09,0.2781,0.0038,0.0008,0.0057,0.02711,0.00037,0.00015,0.00063
2437,7.09,7.76,0.235,0.0031,0.0007,0.0048,0.02783,0.00037,0.00016,0.00065
2437,7.76,8.48,0.1902,0.0026,0.0006,0.0039,0.02756,0.00038,0.00016,0.00064
2437,8.48,9.26,0.1588,0.0022,0.0005,0.0033,0.02806,0.00039,0.00016,0.00066
2437,9.26,10.1,0.1297,0.0019,0.0004,0.0027,0.02796,0.00041,0.00016,0.00065
2437,10.1,11.0,0.1108,0.0016,0.0004,0.0023,0.02916,0.00043,0.00017,0.00068
2437,11.0,12.0,0.08679,0.00134,0.00033,0.00177,0.02805,0.00044,0.00017,0.00066
2437,12.0,13.0,0.0721,0.0012,0.00033,0.00147,0.0287,0.00048,0.00019,0.00067
2437,13.0,14.1,0.05906,0.00101,0.00028,0.0012,0.02848,0.00049,0.00019,0.00067
2437,14.1,15.3,0.0516,0.00089,0.00021,0.00105,0.03041,0.00053,0.00019,0.00071
2437,15.3,16.6,0.04223,0.00075,0.00019,0.00086,0.03069,0.00055,0.0002,0.00072
2437,16.6,18.0,0.03534,0.00064,0.00019,0.00072,0.03146,0.00058,0.00023,0.00074
2437,18.0,19.5,0.02872,0.00053,0.00014,0.00059,0.03149,0.00059,0.00022,0.00074
2437,19.5,21.1,0.02288,0.00044,0.0001,0.00047,0.03079,0.0006,0.0002,0.00073
2437,21.1,22.8,0.01932,0.00037,8e-05,0.00039,0.03179,0.00062,0.0002,0.00075
2437,22.8,24.7,0.01581,0.00031,7e-05,0.00032,0.0321,0.00063,0.00021,0.00076
2437,24.7,26.7,0.01273,0.00026,6e-05,0.00026,0.03164,0.00065,0.00021,0.00075
2437,26.7,28.8,0.01041,0.00022,5e-05,0.00021,0.03152,0.00069,0.00021,0.00075
2437,28.8,31.1,0.008799,0.000195,3.9e-05,0.00018,0.03265,0.00073,0.00021,0.00078
2437,31.1,33.5,0.007159,0.000171,3.3e-05,0.000146,0.03271,0.00079,0.00022,0.00078
2437,33.5,36.1,0.005767,0.000147,2.7e-05,0.000118,0.03198,0.00083,0.00021,0.00077
2437,36.1,38.9,0.00486,0.00013,2.3e-05,9.9e-05,0.03309,0.0009,0.00022,0.0008
2437,38.9,41.9,0.00406,0.000115,2e-05,8.3e-05,0.03386,0.00097,0.00023,0.00082
2437,41.9,45.1,0.003265,0.0001,1.6e-05,6.7e-05,0.03283,0.00101,0.00023,0.0008
2437,45.1,48.5,0.002816,9e-05,1.4e-05,5.8e-05,0.03468,0.00112,0.00024,0.00084
2437,48.5,52.2,0.002056,7.3e-05,1e-05,4.2e-05,0.03098,0.00112,0.00022,0.00076
2437,52.2,56.1,0.001872,6.8e-05,1e-05,3.8e-05,0.03449,0.00127,0.00024,0.00085
2437,56.1,60.3,0.001495,5.9e-05,8e-06,3.1e-05,0.03296,0.00131,0.00023,0.00081
2438,1.92,2.15,1.525,0.035,0.063,0.043,0.02294,0.00052,0.00096,0.00073
2438,2.15,2.4,1.563,0.031,0.016,0.036,0.02533,0.0005,0.0003,0.00066
2438,2.4,2.67,1.345,0.025,0.013,0.031,0.02399,0.00045,0.00025,0.00062
2438,2.67,2.97,1.295,0.022,0.008,0.027,0.02575,0.00043,0.00019,0.00061
2438,2.97,3.29,1.104,0.018,0.008,0.023,0.02483,0.0004,0.0002,0.00058
2438,3.29,3.64,0.9719,0.015,0.0035,0.0199,0.02505,0.00039,0.00014,0.00058
2438,3.64,4.02,0.8685,0.0128,0.0024,0.0177,0.02622,0.00039,0.00013,0.0006
2438,4.02,4.43,0.7426,0.0106,0.0016,0.0151,0.02644,0.00038,0.00012,0.00061
2438,4.43,4.88,0.6093,0.0083,0.0013,0.0124,0.02576,0.00035,0.00011,0.00059
2438,4.88,5.37,0.5146,0.0069,0.0013,0.0105,0.026,0.00035,0.00012,0.0006
2438,5.37,5.9,0.4341,0.0058,0.0012,0.0088,0.02653,0.00035,0.00012,0.00061
2438,5.9,6.47,0.3589,0.0047,0.001,0.0073,0.0266,0.00036,0.00013,0.00062
2438,6.47,7.09,0.2963,0.0039,0.0009,0.006,0.02669,0.00035,0.00013,0.00062
2438,7.09,7.76,0.2409,0.0032,0.0008,0.0049,0.02671,0.00035,0.00013,0.00062
2438,7.76,8.48,0.2035,0.0027,0.0007,0.0042,0.02768,0.00037,0.00014,0.00064
2438,8.48,9.26,0.1667,0.0022,0.0006,0.0034,0.02778,0.00038,0.00014,0.00065
2438,9.26,10.1,0.1379,0.0019,0.0005,0.0028,0.02816,0.0004,0.00015,0.00066
2438,10.1,11.0,0.1129,0.0016,0.0004,0.0023,0.02841,0.00042,0.00015,0.00066
2438,11.0,12.0,0.09503,0.00141,0.00037,0.00194,0.02945,0.00044,0.00016,0.00069
2438,12.0,13.0,0.0795,0.00126,0.00031,0.00162,0.03033,0.00049,0.00016,0.00071
2438,13.0,14.1,0.06509,0.00107,0.00026,0.00133,0.03029,0.0005,0.00017,0.00071
2438,14.1,15.3,0.0517,0.00089,0.00021,0.00105,0.02965,0.00051,0.00017,0.0007
2438,15.3,16.6,0.04404,0.00077,0.00018,0.0009,0.03099,0.00054,0.00017,0.00073
2438,16.6,18.0,0.03385,0.00062,0.00014,0.00069,0.0295,0.00055,0.00016,0.0007
2438,18.0,19.5,0.02948,0.00054,0.00012,0.0006,0.03161,0.00058,0.00018,0.00075
2438,19.5,21.1,0.02321,0.00044,0.0001,0.00047,0.03082,0.00059,0.00018,0.00073
2438,21.1,22.8,0.01985,0.00038,9e-05,0.00041,0.03219,0.00062,0.00019,0.00076
2438,22.8,24.7,0.01579,0.00031,7e-05,0.00032,0.03152,0.00062,0.00018,0.00075
2438,24.7,26.7,0.01276,0.00026,6e-05,0.00026,0.03132,0.00065,0.00018,0.00075
2438,26.7,28.8,0.01066,0.00023,5e-05,0.00022,0.03185,0.00069,0.00019,0.00076
2438,28.8,31.1,0.008751,0.000195,4e-05,0.000179,0.03227,0.00073,0.00019,0.00077
2438,31.1,33.5,0.00707,0.00017,3.3e-05,0.000145,0.03172,0.00077,0.00019,0.00076
2438,33.5,36.1,0.005811,0.000148,2.7e-05,0.000119,0.03182,0.00082,0.00019,0.00076
2438,36.1,38.9,0.004775,0.000129,2.3e-05,9.8e-05,0.03211,0.00088,0.0002,0.00077
2438,38.9,41.9,0.004052,0.000115,2e-05,8.3e-05,0.03354,0.00096,0.00021,0.00081
2438,41.9,45.1,0.003376,0.000102,1.7e-05,6.9e-05,0.03363,0.00103,0.00021,0.00081
2438,45.1,48.5,0.002723,8.9e-05,1.4e-05,5.6e-05,0.03325,0.0011,0.00021,0.00081
2438,48.5,52.2,0.002236,7.7e-05,1.1e-05,4.6e-05,0.03333,0.00116,0.00021,0.00081
2438,52.2,56.1,0.001813,6.7e-05,9e-06,3.7e-05,0.03339,0.00126,0.00021,0.00082
2438,56.1,60.3,0.001561,6e-05,8e-06,3.2e-05,0.03474,0.00136,0.00022,0.00086
2439,1.92,2.15,1.643,0.036,0.049,0.046,0.0238,0.00053,0.00072,0.00076
2439,2.15,2.4,1.521,0.031,0.008,0.035,0.02392,0.00049,0.00017,0.00063
2439,2.4,2.67,1.425,0.026,0.005,0.033,0.02468,0.00046,0.00014,0.00064
2439,2.67,2.97,1.305,0.022,0.003,0.027,0.02532,0.00044,0.00011,0.0006
2439,2.97,3.29,1.141,0.018,0.002,0.024,0.02519,0.00041,0.00011,0.00059
2439,3.29,3.64,0.981,0.0152,0.0017,0.0201,0.02492,0.00039,0.0001,0.00058
2439,3.64,4.02,0.8654,0.0129,0.0016,0.0177,0.02564,0.00039,0.0001,0.00059
2439,4.02,4.43,0.7227,0.0105,0.0014,0.0147,0.02534,0.00037,0.0001,0.00058
2439,4.43,4.88,0.6046,0.0083,0.0013,0.0123,0.02515,0.00035,0.0001,0.00058
2439,4.88,5.37,0.5161,0.0069,0.0016,0.0105,0.02578,0.00035,0.00012,0.00059
2439,5.37,5.9,0.4372,0.0058,0.0014,0.0089,0.02652,0.00035,0.00012,0.00061
2439,5.9,6.47,0.3626,0.0048,0.0011,0.0074,0.02659,0.00035,0.00012,0.00061
2439,6.47,7.09,0.3051,0.0039,0.001,0.0062,0.02734,0.00036,0.00013,0.00063
2439,7.09,7.76,0.2526,0.0032,0.0008,0.0052,0.02772,0.00036,0.00013,0.00064
2439,7.76,8.48,0.2114,0.0027,0.0007,0.0043,0.0285,0.00037,0.00013,0.00066
2439,8.48,9.26,0.1687,0.0023,0.0005,0.0035,0.02797,0.00038,0.00013,0.00065
2439,9.26,10.1,0.1412,0.0019,0.0005,0.0029,0.02878,0.0004,0.00014,0.00067
