date,rigidity_min_GV,rigidity_max_GV,flux,err_stat,err_time,err_sys
2011-06-03,16.6,22.8,4.36,0.017,0.016,0.052
2011-06-03,22.8,33.5,1.689,0.008,0.006,0.021
2011-06-03,33.5,48.5,0.5963,0.0038,0.0024,0.0075
2011-06-03,48.5,69.7,0.2166,0.0019,0.001,0.0027
2011-06-03,69.7,100.0,0.07728,0.00094,0.00047,0.00101
2011-06-05,1.0,1.16,869.0,6.6,8.7,25.5
2011-06-05,1.16,1.33,823.4,5.8,6.0,18.7
2011-06-05,1.33,1.51,793.3,5.0,4.3,14.8
2011-06-05,1.51,1.71,728.0,4.2,3.2,11.7
2011-06-05,1.71,1.92,644.5,3.5,2.5,9.3
2011-06-05,1.92,2.15,564.4,2.9,2.0,7.5
2011-06-05,2.15,2.4,486.7,2.5,1.7,6.1
2011-06-05,2.4,2.67,419.9,2.0,1.4,5.0
2011-06-05,2.67,2.97,355.8,1.7,1.1,4.1
2011-06-05,2.97,3.29,299.1,1.4,0.9,3.3
2011-06-05,3.29,3.64,250.0,1.2,0.8,2.7
2011-06-05,3.64,4.02,207.8,0.9,0.6,2.3
2011-06-05,4.02,4.43,170.7,0.8,0.5,1.8
2011-06-05,4.43,4.88,140.9,0.6,0.4,1.5
2011-06-05,4.88,5.37,115.4,0.5,0.3,1.2
2011-06-05,5.37,5.9,94.58,0.42,0.29,1.01
2011-06-05,5.9,6.47,76.22,0.35,0.23,0.82
2011-06-05,6.47,7.09,61.95,0.29,0.19,0.67
2011-06-05,7.09,7.76,50.3,0.24,0.15,0.54
2011-06-05,7.76,8.48,40.44,0.2,0.12,0.44
2011-06-05,8.48,9.26,32.46,0.17,0.1,0.36
2011-06-05,9.26,10.1,26.52,0.14,0.08,0.29
2011-06-05,10.1,11.0,21.3,0.12,0.06,0.24
2011-06-05,11.0,13.0,15.48,0.07,0.05,0.17
2011-06-05,13.0,16.6,9.087,0.035,0.028,0.105
2011-06-05,16.6,22.8,4.246,0.015,0.013,0.05
2011-06-05,22.8,33.5,1.658,0.007,0.005,0.02
2011-06-05,33.5,48.5,0.5864,0.0033,0.0021,0.0072
2011-06-05,48.5,69.7,0.208,0.0017,0.0009,0.0026
2011-06-05,69.7,100.0,0.0759,0.00083,0.00041,0.00097
2011-06-06,1.0,1.16,916.8,6.0,9.0,26.8
2011-06-06,1.16,1.33,885.1,5.0,6.3,20.1
2011-06-06,1.33,1.51,821.9,4.4,4.3,15.3
2011-06-06,1.51,1.71,768.1,3.9,3.2,12.3
2011-06-06,1.71,1.92,678.1,3.2,2.4,9.7
2011-06-06,1.92,2.15,599.7,2.7,2.0,7.9
2011-06-06,2.15,2.4,510.2,2.3,1.6,6.3
2011-06-06,2.4,2.67,435.4,1.9,1.3,5.1
2011-06-06,2.67,2.97,368.0,1.5,1.0,4.2
2011-06-06,2.97,3.29,307.4,1.3,0.8,3.4
2011-06-06,3.29,3.64,258.8,1.1,0.7,2.8
2011-06-06,3.64,4.02,215.4,0.9,0.6,2.3
2011-06-06,4.02,4.43,177.2,0.7,0.5,1.9
2011-06-06,4.43,4.88,146.0,0.6,0.4,1.5
2011-06-06,4.88,5.37,118.7,0.5,0.3,1.3
2011-06-06,5.37,5.9,96.49,0.39,0.25,1.02
2011-06-06,5.9,6.47,78.79,0.33,0.21,0.84
2011-06-06,6.47,7.09,63.62,0.27,0.17,0.68
2011-06-06,7.09,7.76,51.05,0.22,0.13,0.55
2011-06-06,7.76,8.48,41.47,0.18,0.11,0.45
2011-06-06,8.48,9.26,33.24,0.15,0.09,0.36
2011-06-06,9.26,10.1,26.64,0.13,0.07,0.29
2011-06-06,10.1,11.0,21.39,0.11,0.06,0.23
2011-06-06,11.0,13.0,15.57,0.06,0.04,0.17
2011-06-06,13.0,16.6,9.076,0.032,0.024,0.104
2011-06-06,16.6,22.8,4.313,0.014,0.012,0.051
2011-06-06,22.8,33.5,1.676,0.006,0.005,0.02
2011-06-06,33.5,48.5,0.5875,0.0031,0.0019,0.0072
2011-06-06,48.5,69.7,0.2047,0.0015,0.0008,0.0025
2011-06-06,69.7,100.0,0.07823,0.00078,0.00041,0.001
2011-06-07,2.97,3.29,311.1,1.5,1.0,3.5
2011-06-07,3.29,3.64,259.3,1.2,0.8,2.8
2011-06-07,3.64,4.02,215.0,0.9,0.7,2.3
2011-06-07,4.02,4.43,177.0,0.8,0.5,1.9
2011-06-07,4.43,4.88,144.7,0.6,0.4,1.5
2011-06-07,4.88,5.37,118.0,0.5,0.4,1.3
2011-06-07,5.37,5.9,95.9,0.41,0.29,1.02
2011-06-07,5.9,6.47,77.44,0.34,0.23,0.83
2011-06-07,6.47,7.09,63.64,0.28,0.19,0.68
2011-06-07,7.09,7.76,50.91,0.23,0.15,0.55
2011-06-07,7.76,8.48,41.18,0.19,0.12,0.45
2011-06-07,8.48,9.26,33.35,0.16,0.1,0.37
2011-06-07,9.26,10.1,26.73,0.14,0.08,0.29
2011-06-07,10.1,11.0,21.37,0.11,0.07,0.24
2011-06-07,11.0,13.0,15.75,0.06,0.05,0.18
2011-06-07,13.0,16.6,9.127,0.033,0.028,0.105
2011-06-07,16.6,22.8,4.337,0.015,0.013,0.051
2011-06-07,22.8,33.5,1.681,0.006,0.005,0.02
2011-06-07,33.5,48.5,0.5821,0.0032,0.0021,0.0072
2011-06-07,48.5,69.7,0.2061,0.0016,0.0009,0.0026
2011-06-07,69.7,100.0,0.07665,0.00079,0.00042,0.00098
2011-06-08,2.97,3.29,309.3,1.4,1.0,3.4
2011-06-08,3.29,3.64,259.2,1.2,0.8,2.8
2011-06-08,3.64,4.02,215.8,0.9,0.7,2.3
2011-06-08,4.02,4.43,177.7,0.7,0.5,1.9
2011-06-08,4.43,4.88,144.8,0.6,0.4,1.5
2011-06-08,4.88,5.37,118.9,0.5,0.4,1.3
2011-06-08,5.37,5.9,96.54,0.4,0.29,1.03
2011-06-08,5.9,6.47,77.64,0.33,0.23,0.83
2011-06-08,6.47,7.09,62.58,0.27,0.19,0.67
2011-06-08,7.09,7.76,50.52,0.22,0.15,0.54
2011-06-08,7.76,8.48,41.07,0.19,0.12,0.45
2011-06-08,8.48,9.26,33.23,0.16,0.1,0.37
2011-06-08,9.26,10.1,26.61,0.13,0.08,0.29
2011-06-08,10.1,11.0,21.64,0.11,0.07,0.24
2011-06-08,11.0,13.0,15.6,0.06,0.05,0.18
2011-06-08,13.0,16.6,9.172,0.032,0.028,0.106
2011-06-08,16.6,22.8,4.377,0.015,0.014,0.052
2011-06-08,22.8,33.5,1.688,0.006,0.005,0.021
2011-06-08,33.5,48.5,0.5952,0.0031,0.0021,0.0073
2011-06-08,48.5,69.7,0.2114,0.0016,0.0009,0.0026
2011-06-08,69.7,100.0,0.07798,0.00079,0.00042,0.001
2011-06-09,2.97,3.29,310.8,1.3,1.3,3.6
2011-06-09,3.29,3.64,257.4,1.1,1.0,2.9
2011-06-09,3.64,4.02,215.0,0.9,0.8,2.4
2011-06-09,4.02,4.43,176.6,0.7,0.7,2.0
2011-06-09,4.43,4.88,145.2,0.6,0.6,1.6
2011-06-09,4.88,5.37,118.7,0.5,0.5,1.3
2011-06-09,5.37,5.9,96.06,0.38,0.38,1.05
2011-06-09,5.9,6.47,77.33,0.32,0.3,0.85
2011-06-09,6.47,7.09,62.99,0.26,0.25,0.7
2011-06-09,7.09,7.76,51.01,0.21,0.2,0.56
2011-06-09,7.76,8.48,40.81,0.18,0.16,0.46
2011-06-09,8.48,9.26,32.81,0.15,0.13,0.37
2011-06-09,9.26,10.1,26.44,0.13,0.1,0.3
2011-06-09,10.1,11.0,21.59,0.11,0.08,0.24
2011-06-09,11.0,13.0,15.61,0.06,0.06,0.18
2011-06-09,13.0,16.6,9.058,0.031,0.036,0.107
2011-06-09,16.6,22.8,4.317,0.014,0.017,0.052
2011-06-09,22.8,33.5,1.678,0.006,0.007,0.021
2011-06-09,33.5,48.5,0.5899,0.0031,0.0026,0.0075
2011-06-09,48.5,69.7,0.2089,0.0015,0.0011,0.0027
2011-06-09,69.7,100.0,0.07723,0.00077,0.00049,0.00102
2011-06-10,1.0,1.16,907.8,6.0,9.1,26.6
2011-06-10,1.16,1.33,868.6,4.9,6.4,19.8
2011-06-10,1.33,1.51,814.2,4.3,4.5,15.2
2011-06-10,1.51,1.71,737.7,3.7,3.3,11.9
2011-06-10,1.71,1.92,662.2,3.2,2.6,9.5
2011-06-10,1.92,2.15,575.5,2.7,2.1,7.6
2011-06-10,2.15,2.4,498.6,2.3,1.7,6.2
2011-06-10,2.4,2.67,426.9,1.9,1.4,5.1
2011-06-10,2.67,2.97,359.2,1.6,1.1,4.1
2011-06-10,2.97,3.29,305.8,1.4,1.0,3.4
2011-06-10,3.29,3.64,253.5,1.1,0.8,2.8
2011-06-10,3.64,4.02,209.8,0.9,0.6,2.3
2011-06-10,4.02,4.43,172.6,0.7,0.5,1.9
2011-06-10,4.43,4.88,140.9,0.6,0.4,1.5
2011-06-10,4.88,5.37,115.3,0.5,0.3,1.2
2011-06-10,5.37,5.9,93.93,0.39,0.28,1.0
2011-06-10,5.9,6.47,75.63,0.32,0.23,0.81
2011-06-10,6.47,7.09,60.96,0.26,0.18,0.66
2011-06-10,7.09,7.76,49.76,0.22,0.15,0.54
2011-06-10,7.76,8.48,40.04,0.18,0.12,0.44
2011-06-10,8.48,9.26,32.35,0.15,0.1,0.36
2011-06-10,9.26,10.1,25.97,0.13,0.08,0.29
2011-06-10,10.1,11.0,20.84,0.11,0.06,0.23
2011-06-10,11.0,13.0,15.13,0.06,0.05,0.17
2011-06-10,13.0,16.6,8.947,0.031,0.027,0.103
2011-06-10,16.6,22.8,4.228,0.014,0.013,0.05
2011-06-10,22.8,33.5,1.657,0.006,0.005,0.02
2011-06-10,33.5,48.5,0.5789,0.003,0.002,0.0071
2011-06-10,48.5,69.7,0.2104,0.0015,0.0009,0.0026
2011-06-10,69.7,100.0,0.07514,0.00076,0.0004,0.00096
2011-06-11,1.0,1.16,835.9,6.3,9.1,24.8
2011-06-11,1.16,1.33,837.4,5.6,7.1,19.4
2011-06-11,1.33,1.51,777.3,4.8,5.4,14.9
2011-06-11,1.51,1.71,711.5,4.0,4.3,11.8
2011-06-11,1.71,1.92,634.8,3.4,3.5,9.5
2011-06-11,1.92,2.15,551.8,2.8,3.0,7.7
2011-06-11,2.15,2.4,471.0,2.4,2.5,6.2
2011-06-11,2.4,2.67,402.3,1.9,2.1,5.1
2011-06-11,2.67,2.97,340.1,1.5,1.8,4.1
2011-06-11,2.97,3.29,285.1,1.3,1.5,3.4
2011-06-11,3.29,3.64,239.7,1.1,1.2,2.8
2011-06-11,3.64,4.02,201.3,0.9,1.0,2.3
2011-06-11,4.02,4.43,166.6,0.7,0.8,1.9
2011-06-11,4.43,4.88,136.1,0.6,0.7,1.6
2011-06-11,4.88,5.37,112.1,0.5,0.6,1.3
2011-06-11,5.37,5.9,91.06,0.39,0.46,1.04
2011-06-11,5.9,6.47,74.59,0.33,0.38,0.86
2011-06-11,6.47,7.09,60.42,0.27,0.3,0.69
2011-06-11,7.09,7.76,48.58,0.22,0.24,0.56
2011-06-11,7.76,8.48,39.51,0.18,0.2,0.46
2011-06-11,8.48,9.26,31.85,0.15,0.16,0.37
2011-06-11,9.26,10.1,25.87,0.13,0.13,0.3
2011-06-11,10.1,11.0,20.68,0.11,0.1,0.24
2011-06-11,11.0,13.0,15.15,0.06,0.08,0.18
2011-06-11,13.0,16.6,8.859,0.032,0.045,0.108
2011-06-11,16.6,22.8,4.184,0.014,0.021,0.052
2011-06-11,22.8,33.5,1.631,0.006,0.009,0.021
2011-06-11,33.5,48.5,0.5812,0.0031,0.0032,0.0076
2011-06-11,48.5,69.7,0.2047,0.0015,0.0013,0.0027
2011-06-11,69.7,100.0,0.07538,0.00077,0.00054,0.00103
2011-06-12,1.0,1.16,941.8,6.1,10.6,28.0
2011-06-12,1.16,1.33,904.1,5.0,8.1,21.1
2011-06-12,1.33,1.51,849.0,4.4,6.2,16.4
2011-06-12,1.51,1.71,778.5,3.8,5.0,13.0
2011-06-12,1.71,1.92,685.5,3.2,4.1,10.4
2011-06-12,1.92,2.15,596.3,2.6,3.5,8.4
2011-06-12,2.15,2.4,519.2,2.3,3.0,6.9
2011-06-12,2.4,2.67,438.6,1.9,2.5,5.6
2011-06-12,2.67,2.97,367.3,1.5,2.1,4.6
2011-06-12,2.97,3.29,308.5,1.3,1.7,3.7
2011-06-12,3.29,3.64,258.9,1.1,1.5,3.1
2011-06-12,3.64,4.02,212.7,0.9,1.2,2.5
2011-06-12,4.02,4.43,175.1,0.7,1.0,2.1
2011-06-12,4.43,4.88,144.2,0.6,0.8,1.7
2011-06-12,4.88,5.37,118.1,0.5,0.7,1.4
2011-06-12,5.37,5.9,94.96,0.4,0.53,1.11
2011-06-12,5.9,6.47,76.91,0.34,0.43,0.9
2011-06-12,6.47,7.09,61.99,0.28,0.35,0.73
2011-06-12,7.09,7.76,49.4,0.23,0.28,0.58
2011-06-12,7.76,8.48,40.62,0.2,0.23,0.48
2011-06-12,8.48,9.26,32.55,0.17,0.18,0.39
2011-06-12,9.26,10.1,25.95,0.14,0.14,0.31
2011-06-12,10.1,11.0,20.91,0.12,0.12,0.25
2011-06-12,11.0,13.0,15.22,0.07,0.08,0.19
2011-06-12,13.0,16.6,8.997,0.035,0.05,0.112
2011-06-12,16.6,22.8,4.25,0.016,0.024,0.054
2011-06-12,22.8,33.5,1.639,0.007,0.009,0.021
2011-06-12,33.5,48.5,0.583,0.0034,0.0035,0.0077
2011-06-12,48.5,69.7,0.2083,0.0017,0.0014,0.0028
2011-06-12,69.7,100.0,0.07527,0.00084,0.00058,0.00105
2011-06-13,1.0,1.16,946.1,6.4,9.5,27.8
2011-06-13,1.16,1.33,916.2,5.5,6.8,20.9
2011-06-13,1.33,1.51,866.8,4.7,4.9,16.2
2011-06-13,1.51,1.71,788.1,4.1,3.6,12.7
2011-06-13,1.71,1.92,701.9,3.6,2.8,10.1
2011-06-13,1.92,2.15,614.3,3.0,2.3,8.2
2011-06-13,2.15,2.4,523.7,2.6,1.8,6.6
2011-06-13,2.4,2.67,442.3,2.0,1.5,5.3
2011-06-13,2.67,2.97,374.4,1.6,1.2,4.3
2011-06-13,2.97,3.29,312.4,1.4,1.0,3.5
2011-06-13,3.29,3.64,260.7,1.2,0.8,2.8
2011-06-13,3.64,4.02,216.9,0.9,0.7,2.4
2011-06-13,4.02,4.43,179.0,0.7,0.5,1.9
2011-06-13,4.43,4.88,145.8,0.6,0.4,1.6
2011-06-13,4.88,5.37,119.0,0.5,0.4,1.3
2011-06-13,5.37,5.9,96.74,0.4,0.29,1.03
2011-06-13,5.9,6.47,78.02,0.33,0.23,0.84
2011-06-13,6.47,7.09,63.35,0.27,0.19,0.68
2011-06-13,7.09,7.76,51.1,0.22,0.15,0.55
2011-06-13,7.76,8.48,41.15,0.18,0.12,0.45
2011-06-13,8.48,9.26,33.05,0.15,0.1,0.36
2011-06-13,9.26,10.1,26.73,0.13,0.08,0.29
2011-06-13,10.1,11.0,21.57,0.11,0.07,0.24
2011-06-13,11.0,13.0,15.62,0.06,0.05,0.18
2011-06-13,13.0,16.6,9.16,0.032,0.028,0.106
2011-06-13,16.6,22.8,4.328,0.014,0.013,0.051
2011-06-13,22.8,33.5,1.679,0.006,0.005,0.02
2011-06-13,33.5,48.5,0.5852,0.0031,0.0021,0.0072
2011-06-13,48.5,69.7,0.2059,0.0016,0.0008,0.0025
2011-06-13,69.7,100.0,0.07596,0.00078,0.0004,0.00097
2011-06-14,1.0,1.16,933.2,5.8,10.9,27.9
2011-06-14,1.16,1.33,903.3,4.9,8.5,21.3
2011-06-14,1.33,1.51,851.4,4.2,6.8,16.6
2011-06-14,1.51,1.71,773.0,3.6,5.5,13.1
2011-06-14,1.71,1.92,687.5,3.1,4.6,10.6
2011-06-14,1.92,2.15,601.3,2.6,3.9,8.6
2011-06-14,2.15,2.4,518.6,2.2,3.4,7.1
2011-06-14,2.4,2.67,436.3,1.8,2.8,5.7
2011-06-14,2.67,2.97,369.4,1.5,2.4,4.7
2011-06-14,2.97,3.29,309.9,1.3,2.0,3.9
2011-06-14,3.29,3.64,256.2,1.0,1.6,3.1
2011-06-14,3.64,4.02,213.1,0.8,1.3,2.6
2011-06-14,4.02,4.43,174.7,0.7,1.1,2.1
2011-06-14,4.43,4.88,144.1,0.6,0.9,1.7
2011-06-14,4.88,5.37,117.0,0.5,0.7,1.4
2011-06-14,5.37,5.9,95.2,0.37,0.6,1.14
2011-06-14,5.9,6.47,77.21,0.31,0.48,0.93
2011-06-14,6.47,7.09,62.39,0.25,0.39,0.75
2011-06-14,7.09,7.76,50.3,0.21,0.32,0.61
2011-06-14,7.76,8.48,40.41,0.18,0.25,0.49
2011-06-14,8.48,9.26,32.64,0.15,0.2,0.4
2011-06-14,9.26,10.1,26.22,0.13,0.16,0.32
2011-06-14,10.1,11.0,21.18,0.11,0.13,0.26
2011-06-14,11.0,13.0,15.3,0.06,0.1,0.19
2011-06-14,13.0,16.6,9.116,0.031,0.057,0.116
2011-06-14,16.6,22.8,4.294,0.014,0.027,0.056
2011-06-14,22.8,33.5,1.667,0.006,0.011,0.022
2011-06-14,33.5,48.5,0.5851,0.003,0.0039,0.008
2011-06-14,48.5,69.7,0.2089,0.0015,0.0015,0.0029
2011-06-14,69.7,100.0,0.0762,0.00075,0.00063,0.00109
2011-06-15,1.0,1.16,911.1,6.2,9.2,26.7
2011-06-15,1.16,1.33,891.1,5.3,6.7,20.3
2011-06-15,1.33,1.51,823.8,4.6,4.7,15.4
2011-06-15,1.51,1.71,749.1,3.9,3.4,12.1
2011-06-15,1.71,1.92,665.5,3.4,2.7,9.6
2011-06-15,1.92,2.15,586.8,2.9,2.2,7.8
2011-06-15,2.15,2.4,509.2,2.6,1.8,6.4
2011-06-15,2.4,2.67,433.9,2.1,1.4,5.2
2011-06-15,2.67,2.97,362.9,1.7,1.2,4.2
2011-06-15,2.97,3.29,308.3,1.4,1.0,3.4
2011-06-15,3.29,3.64,257.4,1.2,0.8,2.8
2011-06-15,3.64,4.02,211.3,0.9,0.6,2.3
2011-06-15,4.02,4.43,175.9,0.8,0.5,1.9
2011-06-15,4.43,4.88,143.6,0.6,0.4,1.5
2011-06-15,4.88,5.37,116.9,0.5,0.4,1.2
2011-06-15,5.37,5.9,95.58,0.42,0.29,1.02
2011-06-15,5.9,6.47,77.24,0.34,0.23,0.83
2011-06-15,6.47,7.09,63.01,0.28,0.19,0.68
2011-06-15,7.09,7.76,50.59,0.23,0.15,0.55
2011-06-15,7.76,8.48,41.13,0.19,0.12,0.45
2011-06-15,8.48,9.26,33.03,0.16,0.1,0.36
2011-06-15,9.26,10.1,26.71,0.14,0.08,0.29
2011-06-15,10.1,11.0,21.45,0.12,0.06,0.24
2011-06-15,11.0,13.0,15.52,0.06,0.05,0.17
2011-06-15,13.0,16.6,9.159,0.034,0.028,0.106
2011-06-15,16.6,22.8,4.313,0.015,0.013,0.051
2011-06-15,22.8,33.5,1.664,0.006,0.005,0.02
2011-06-15,33.5,48.5,0.5822,0.0032,0.002,0.0072
2011-06-15,48.5,69.7,0.2093,0.0016,0.0009,0.0026
2011-06-15,69.7,100.0,0.0764,0.0008,0.0004,0.00098
2011-06-16,1.0,1.16,919.3,5.9,9.3,27.0
2011-06-16,1.16,1.33,882.8,5.0,6.6,20.2
2011-06-16,1.33,1.51,841.2,4.4,4.8,15.8
2011-06-16,1.51,1.71,769.6,3.8,3.5,12.4
2011-06-16,1.71,1.92,685.7,3.2,2.8,9.9
2011-06-16,1.92,2.15,599.8,2.8,2.2,8.0
2011-06-16,2.15,2.4,520.1,2.4,1.8,6.5
2011-06-16,2.4,2.67,439.4,1.9,1.5,5.2
2011-06-16,2.67,2.97,371.9,1.6,1.2,4.3
2011-06-16,2.97,3.29,310.4,1.4,1.0,3.5
2011-06-16,3.29,3.64,258.0,1.1,0.8,2.8
2011-06-16,3.64,4.02,213.6,0.9,0.6,2.3
2011-06-16,4.02,4.43,176.9,0.7,0.5,1.9
2011-06-16,4.43,4.88,143.6,0.6,0.4,1.5
2011-06-16,4.88,5.37,118.2,0.5,0.4,1.3
2011-06-16,5.37,5.9,95.42,0.4,0.29,1.02
2011-06-16,5.9,6.47,77.64,0.34,0.23,0.83
2011-06-16,6.47,7.09,63.59,0.28,0.19,0.68
2011-06-16,7.09,7.76,51.12,0.23,0.15,0.55
2011-06-16,7.76,8.48,40.83,0.19,0.12,0.44
2011-06-16,8.48,9.26,32.84,0.16,0.1,0.36
2011-06-16,9.26,10.1,26.49,0.14,0.08,0.29
2011-06-16,10.1,11.0,21.29,0.11,0.06,0.24
2011-06-16,11.0,13.0,15.55,0.06,0.05,0.18
2011-06-16,13.0,16.6,9.032,0.033,0.028,0.104
2011-06-16,16.6,22.8,4.281,0.015,0.013,0.051
2011-06-16,22.8,33.5,1.661,0.007,0.005,0.02
2011-06-16,33.5,48.5,0.5802,0.0032,0.002,0.0071
2011-06-16,48.5,69.7,0.2087,0.0016,0.0009,0.0026
2011-06-16,69.7,100.0,0.07489,0.0008,0.0004,0.00096
2011-06-17,1.0,1.16,882.9,5.4,8.9,25.9
2011-06-17,1.16,1.33,872.8,4.7,6.6,19.9
2011-06-17,1.33,1.51,835.1,4.2,4.8,15.7
2011-06-17,1.51,1.71,767.0,3.7,3.5,12.4
2011-06-17,1.71,1.92,671.5,3.0,2.7,9.7
2011-06-17,1.92,2.15,582.1,2.5,2.2,7.7
2011-06-17,2.15,2.4,500.0,2.2,1.7,6.3
2011-06-17,2.4,2.67,423.1,1.8,1.4,5.0
2011-06-17,2.67,2.97,353.7,1.5,1.1,4.1
2011-06-17,2.97,3.29,300.2,1.3,0.9,3.3
2011-06-17,3.29,3.64,251.5,1.0,0.8,2.7
2011-06-17,3.64,4.02,207.1,0.8,0.6,2.2
2011-06-17,4.02,4.43,171.6,0.7,0.5,1.8
2011-06-17,4.43,4.88,140.3,0.6,0.4,1.5
2011-06-17,4.88,5.37,114.0,0.5,0.3,1.2
2011-06-17,5.37,5.9,92.51,0.38,0.28,0.99
2011-06-17,5.9,6.47,75.23,0.32,0.23,0.81
2011-06-17,6.47,7.09,60.75,0.26,0.18,0.65
2011-06-17,7.09,7.76,48.33,0.21,0.15,0.52
2011-06-17,7.76,8.48,39.48,0.18,0.12,0.43
2011-06-17,8.48,9.26,31.79,0.15,0.1,0.35
2011-06-17,9.26,10.1,25.54,0.13,0.08,0.28
2011-06-17,10.1,11.0,20.74,0.11,0.06,0.23
2011-06-17,11.0,13.0,15.15,0.06,0.05,0.17
2011-06-17,13.0,16.6,8.899,0.032,0.027,0.103
2011-06-17,16.6,22.8,4.18,0.014,0.013,0.049
2011-06-17,22.8,33.5,1.633,0.006,0.005,0.02
2011-06-17,33.5,48.5,0.5751,0.0031,0.002,0.0071
2011-06-17,48.5,69.7,0.2067,0.0016,0.0008,0.0026
2011-06-17,69.7,100.0,0.07311,0.00076,0.00039,0.00093
2011-06-18,1.0,1.16,904.9,5.5,10.8,27.2
2011-06-18,1.16,1.33,866.8,4.7,8.5,20.6
2011-06-18,1.33,1.51,806.1,4.0,6.8,15.9
2011-06-18,1.51,1.71,743.5,3.4,5.6,12.8
2011-06-18,1.71,1.92,660.6,3.0,4.7,10.3
2011-06-18,1.92,2.15,575.5,2.5,4.1,8.4
2011-06-18,2.15,2.4,499.7,2.2,3.5,6.9
2011-06-18,2.4,2.67,422.0,1.8,2.9,5.6
2011-06-18,2.67,2.97,355.0,1.5,2.4,4.6
2011-06-18,2.97,3.29,299.1,1.3,2.0,3.8
2011-06-18,3.29,3.64,247.4,1.1,1.7,3.1
2011-06-18,3.64,4.02,206.3,0.9,1.4,2.6
2011-06-18,4.02,4.43,168.6,0.7,1.1,2.1
2011-06-18,4.43,4.88,139.6,0.6,0.9,1.7
2011-06-18,4.88,5.37,112.8,0.5,0.8,1.4
2011-06-18,5.37,5.9,91.71,0.41,0.62,1.12
2011-06-18,5.9,6.47,74.55,0.34,0.5,0.92
2011-06-18,6.47,7.09,60.14,0.28,0.41,0.74
2011-06-18,7.09,7.76,48.54,0.23,0.33,0.6
2011-06-18,7.76,8.48,39.16,0.2,0.26,0.49
2011-06-18,8.48,9.26,31.7,0.17,0.21,0.4
2011-06-18,9.26,10.1,25.34,0.14,0.17,0.32
2011-06-18,10.1,11.0,20.77,0.12,0.14,0.26
2011-06-18,11.0,13.0,14.98,0.07,0.1,0.19
2011-06-18,13.0,16.6,8.81,0.035,0.06,0.115
2011-06-18,16.6,22.8,4.185,0.016,0.029,0.056
2011-06-18,22.8,33.5,1.653,0.007,0.011,0.023
2011-06-18,33.5,48.5,0.5795,0.0035,0.0042,0.008
2011-06-18,48.5,69.7,0.2098,0.0018,0.0016,0.0029
2011-06-18,69.7,100.0,0.07523,0.00087,0.00065,0.00109
2011-06-19,1.0,1.16,881.8,5.7,10.3,26.4
2011-06-19,1.16,1.33,847.7,4.8,8.0,20.0
2011-06-19,1.33,1.51,792.8,4.2,6.3,15.5
2011-06-19,1.51,1.71,732.6,3.6,5.2,12.5
2011-06-19,1.71,1.92,653.0,3.1,4.4,10.1
2011-06-19,1.92,2.15,566.4,2.6,3.7,8.1
2011-06-19,2.15,2.4,492.7,2.2,3.2,6.7
2011-06-19,2.4,2.67,419.5,1.8,2.7,5.5
2011-06-19,2.67,2.97,355.1,1.5,2.3,4.5
2011-06-19,2.97,3.29,298.5,1.3,1.9,3.7
2011-06-19,3.29,3.64,247.7,1.0,1.6,3.0
2011-06-19,3.64,4.02,206.9,0.8,1.3,2.5
2011-06-19,4.02,4.43,170.2,0.7,1.1,2.1
2011-06-19,4.43,4.88,140.2,0.6,0.9,1.7
2011-06-19,4.88,5.37,115.3,0.5,0.7,1.4
2011-06-19,5.37,5.9,92.62,0.37,0.58,1.11
2011-06-19,5.9,6.47,75.1,0.31,0.47,0.9
2011-06-19,6.47,7.09,60.99,0.26,0.38,0.74
2011-06-19,7.09,7.76,49.38,0.21,0.31,0.6
2011-06-19,7.76,8.48,40.0,0.18,0.25,0.49
2011-06-19,8.48,9.26,32.13,0.15,0.2,0.39
2011-06-19,9.26,10.1,26.02,0.13,0.16,0.32
2011-06-19,10.1,11.0,20.85,0.11,0.13,0.26
2011-06-19,11.0,13.0,15.07,0.06,0.09,0.19
2011-06-19,13.0,16.6,8.892,0.031,0.056,0.113
2011-06-19,16.6,22.8,4.225,0.014,0.027,0.055
2011-06-19,22.8,33.5,1.646,0.006,0.011,0.022
2011-06-19,33.5,48.5,0.5785,0.0031,0.0039,0.0079
2011-06-19,48.5,69.7,0.207,0.0015,0.0015,0.0028
2011-06-19,69.7,100.0,0.07605,0.00077,0.00063,0.00108
2011-06-20,1.0,1.16,887.4,5.3,10.1,26.5
2011-06-20,1.16,1.33,855.8,4.6,7.8,20.0
2011-06-20,1.33,1.51,804.9,4.0,6.1,15.6
2011-06-20,1.51,1.71,743.2,3.5,5.0,12.5
2011-06-20,1.71,1.92,660.5,2.9,4.1,10.1
2011-06-20,1.92,2.15,577.6,2.5,3.5,8.2
2011-06-20,2.15,2.4,500.6,2.2,3.0,6.7
2011-06-20,2.4,2.67,424.6,1.8,2.5,5.5
2011-06-20,2.67,2.97,357.1,1.4,2.1,4.5
2011-06-20,2.97,3.29,303.1,1.2,1.8,3.7
2011-06-20,3.29,3.64,252.9,1.0,1.5,3.0
2011-06-20,3.64,4.02,209.0,0.8,1.2,2.5
2011-06-20,4.02,4.43,172.5,0.7,1.0,2.0
2011-06-20,4.43,4.88,141.9,0.5,0.8,1.7
2011-06-20,4.88,5.37,115.5,0.4,0.7,1.4
2011-06-20,5.37,5.9,94.23,0.37,0.54,1.1
