CLASS,DEC_Counterpart,Energy_Flux100,Flux1000,Frac_Variability,LP_Index,PL_Index,RAJ2000,RA_Counterpart,Redshift,SED_class,Source_Name,Unc_Energy_Flux100,Unc_Flux1000,Unc_Frac_Variability,Unc_LP_Index,Unc_PL_Index,Variability_Index
b'bll',-23.6668797417,1.8881606e-12,1.6312346e-10,0.69765157,2.0770545,2.2231188,10.1012,10.1037706375,0.213,b'ISP',b'4FGL J0040.4-2340',3.2136379e-13,2.766073e-11,0.2501851,0.2322947,0.12817839,30.359228
b'bcu',32.1854352694,1.2747094e-12,1.8852764e-10,0.45853096,2.145435,2.3527422,10.2393,10.3163916583,-inf,,b'4FGL J0040.9+3203',3.7163472e-13,3.775483e-11,0.26177573,0.31045806,0.12700488,16.098127
b'fsrq',37.9821662111,1.715088e-12,1.5420434e-10,0.41717973,2.072971,2.033333,10.3697,10.3459950292,0.38,b'HSP',b'4FGL J0041.4+3800',3.3063252e-13,3.034204e-11,0.34641463,0.10965611,0.15374209,13.320071
b'bcu',-16.1297751028,8.7286233e-13,7.125654e-11,0.48938742,1.796452,1.8118088,10.4382,10.4216878833,-inf,b'ISP',b'4FGL J0041.7-1607',2.5535073e-13,2.2073818e-11,0.7279528,0.2615851,0.16845873,16.843828
b'bll',-47.02691650390625,9.71979e-13,7.628687e-11,0.0,1.580252,1.7639744,10.4839,10.445917129516602,0.15,b'ISP',b'4FGL J0041.9-4702',2.3784826e-13,1.9497869e-11,10.0,0.28131077,0.15587959,8.522834
b'bll',36.68669891357422,1.7037297e-12,1.5326916e-10,0.0,2.0725732,2.0830975,10.5053,10.533300399780273,0.47,,b'4FGL J0042.0+3640',3.3646135e-13,2.9917752e-11,10.0,0.15837063,0.14313999,7.513492
b'fsrq',23.3336283389,4.8738964e-12,4.061445e-10,0.23037435,2.2602847,2.2841105,10.5581,10.5189382125,1.426,b'LSP',b'4FGL J0042.2+2319',4.3703867e-13,3.7948557e-11,0.1335285,0.08825274,0.07284447,17.115915
b'bll',-4.71684286944,2.5051348e-12,2.255076e-10,0.22696751,2.0808864,2.069559,10.8766,10.8921778542,0.48,,b'4FGL J0043.5-0442',3.9325186e-13,3.5310952e-11,0.30023852,0.12127971,0.12139203,15.726936
b'bcu',22.3962747528,1.7875073e-12,1.5090007e-10,0.32660174,2.2453601,2.264147,10.9095,10.8904511083,-inf,b'LSP',b'4FGL J0043.6+2223',4.0226413e-13,2.998808e-11,0.50398034,0.20538305,0.17884395,16.514269
b'bll',-11.2686986167,2.6945436e-12,2.3902602e-10,0.35027233,1.7318703,1.9657776,10.9283,10.9527783458,0.264,b'HSP',b'4FGL J0043.7-1116',3.7284333e-13,3.2583186e-11,0.22021216,0.24073662,0.09959571,16.252178
b'fsrq',34.4405811889,2.4738319e-11,2.6094356e-09,0.4441203,1.8468376,1.943901,10.9717,10.9535129,0.966,b'LSP',b'4FGL J0043.8+3425',1.0183829e-12,8.3847776e-11,0.099531844,0.03266703,0.02054413,224.46927
b'fsrq',-84.3777743028,3.0907098e-12,1.7847165e-10,0.80801016,2.6307836,2.6243083,11.0711,11.1112052167,1.032,b'LSP',b'4FGL J0044.2-8424',5.0940583e-13,3.082949e-11,0.21877652,0.12174776,0.11863315,53.470932
b'bcu',45.9209098815918,1.8110823e-12,1.3361638e-10,0.0,2.3684855,2.4254324,11.2311,11.250142097473145,-inf,b'LSP',b'4FGL J0044.9+4553',3.819933e-13,2.8577774e-11,10.0,0.20860709,0.14901069,10.434306
b'fsrq',-37.0967962694,5.59186e-12,3.4634298e-10,0.7487317,2.5521739,2.5730233,11.2936,11.3002753833,1.033,b'LSP',b'4FGL J0045.1-3706',3.6022628e-13,3.2494677e-11,0.17197135,0.063767955,0.055550214,155.56012
b'bll',21.4611111167,1.4841368e-11,1.4108049e-09,0.8666426,1.6685804,1.812183,11.3396,11.3304093833,-inf,b'HSP',b'4FGL J0045.3+2128',8.9214486e-13,6.470435e-11,0.19069557,0.056147795,0.030609896,250.93938
b'bll',12.2866125472,9.736954e-12,8.700885e-10,0.2989295,1.957822,1.9936576,11.4309,11.4305854667,-inf,,b'4FGL J0045.7+1217',6.088742e-13,5.2603952e-11,0.094101235,0.057242427,0.044445977,33.83813
b'bcu',-62.127418518066406,1.6873321e-12,8.900533e-12,0.0,3.0138218,3.008268,11.777,11.855083465576172,-inf,,b'4FGL J0047.1-6203',3.9316385e-13,1.063863e-11,10.0,0.40959656,0.18584087,10.546493
b'bll',39.8160040972,7.967353e-12,7.093155e-10,0.48492384,1.9639565,1.97834,11.9763,11.9800987167,0.2517,,b'4FGL J0047.9+3947',5.1003375e-13,4.3725776e-11,0.12252718,0.054701712,0.045879297,73.099915
b'fsrq',22.5900334333,4.6824367e-12,3.367817e-10,1.3932493,2.4624088,2.4494343,11.9981,12.0109026792,1.161,b'LSP',b'4FGL J0047.9+2233',6.76789e-13,4.1728943e-11,0.31801954,0.103085,0.08889869,136.75381
b'bcu',-24.4482163806,2.1845882e-12,1.9603075e-10,0.1915113,2.034741,2.1068342,12.1709,12.1540846708,-inf,b'ISP',b'4FGL J0048.6-2427',3.2940642e-13,2.9495156e-11,0.42551187,0.15443252,0.112465315,12.729997
b'bll',22.8876298333,2.407321e-12,2.0318665e-10,0.0,2.2517889,2.2644446,12.252,12.2557127708,0.26415,b'ISP',b'4FGL J0049.0+2252',5.3180485e-13,3.754855e-11,10.0,0.16703306,0.14215718,8.807933
b'bll',42.39752960205078,1.6026454e-12,1.3990008e-10,0.0,1.6006202,1.9227873,12.2772,12.246458053588867,0.302,,b'4FGL J0049.1+4223',3.129877e-13,2.8662465e-11,10.0,0.32037523,0.13749242,11.771767
b'bll',-54.04536056518555,3.076961e-12,2.6690997e-10,0.29479745,2.1058083,2.2148438,12.3589,12.453539848327637,-inf,,b'4FGL J0049.4-5402',3.1620488e-13,2.8733108e-11,0.14502819,0.13899592,0.083292015,19.065645
b'bcu',-41.8604264722,1.1718251e-12,1.0421448e-10,0.0,1.8867537,1.974462,12.3973,12.412285825,-inf,b'HSP',b'4FGL J0049.5-4150',2.7377335e-13,2.5393658e-11,10.0,0.25951314,0.17257582,6.0037384
b'fsrq',-44.9531012194,2.0921604e-12,1.2346955e-10,0.24821511,2.5621996,2.6087089,12.4188,12.3192668333,0.121,b'LSP',b'4FGL J0049.6-4500',3.149998e-13,2.1865627e-11,0.28284004,0.1568469,0.11570801,13.440909
b'bll',2.61771626944,1.5994712e-11,1.7971636e-09,0.50197613,2.0213416,2.1369133,12.4377,12.4301497625,1.474,b'LSP',b'4FGL J0049.7+0237',7.6157277e-13,7.284694e-11,0.112902254,0.039352536,0.026222259,236.63927
b'fsrq',-57.640927775,1.1561063e-11,8.3857526e-10,1.2299153,2.4402268,2.4415953,12.5197,12.4978043333,1.797,b'LSP',b'4FGL J0050.0-5736',4.620106e-13,4.251342e-11,0.26537967,0.037730485,0.036124274,741.8053
b'fsrq',-4.87238754167,1.0306558e-11,1.0050158e-09,0.7686617,2.236397,2.3262928,12.6121,12.5897282875,0.92,b'LSP',b'4FGL J0050.4-0452',6.383358e-13,5.870524e-11,0.17082424,0.05431104,0.037790455,224.74948
b'BLL',-9.48478064167,3.652218e-11,3.8891583e-09,0.2895267,1.919361,2.009811,12.6753,12.6721557792,0.635,b'ISP',b'4FGL J0050.7-0929',1.1998189e-12,1.01961675e-10,0.065945946,0.025844397,0.016637955,173.04103
b'bcu',-34.480804443359375,7.288771e-13,6.347285e-11,0.0,1.9218107,1.917413,12.7183,12.702291488647461,-inf,b'ISP',b'4FGL J0050.8-3428',2.3472188e-13,2.163637e-11,10.0,0.21833959,0.21383695,16.094812
b'fsrq',-6.83395262222,8.89899e-12,8.6245966e-10,0.74358106,2.2497184,2.3672576,12.7824,12.7842076083,1.975,b'LSP',b'4FGL J0051.1-0648',5.9510827e-13,5.691453e-11,0.16811486,0.06348214,0.04090892,187.1347
b'bll',-62.7012247278,2.0190592e-11,1.846706e-09,0.48359662,1.5515451,1.7432879,12.8243,12.8193610875,0.3,b'HSP',b'4FGL J0051.2-6242',9.449858e-13,6.4246684e-11,0.10924634,0.043891337,0.02258397,166.1224
b'fsrq',-42.4425814528,5.695738e-12,2.3496555e-10,0.6494442,2.5629444,2.7621784,12.8793,12.7895909208,1.749,b'LSP',b'4FGL J0051.5-4220',4.1560023e-13,3.17813e-11,0.15332252,0.07988769,0.053931024,109.69057
b'bcu',-66.68797302246094,1.5145068e-12,1.3489206e-10,0.0,2.0355551,1.9799924,13.249,13.216708183288574,-inf,,b'4FGL J0052.9-6644',2.5354312e-13,2.3196996e-11,10.0,0.13454245,0.14352758,8.9977255
b'bcu',86.4622923278,4.7088097e-12,2.0253163e-10,0.32136944,2.805138,2.815889,13.6074,13.1369019917,-inf,b'LSP',b'4FGL J0054.4+8627',5.369486e-13,2.7133778e-11,0.13334048,0.107717514,0.081627704,22.871754
b'bll',-24.9247829056,8.410631e-12,7.835569e-10,0.14547062,1.6537205,1.7945248,13.6945,13.6948312708,0.12,b'HSP',b'4FGL J0054.7-2455',6.902471e-13,5.0153683e-11,0.100448035,0.07220408,0.04147333,15.856442
b'bcu',-19.8836116778,1.3769087e-12,1.08059874e-10,0.6920528,2.2938602,2.360916,13.7039,13.637285275,-inf,b'LSP',b'4FGL J0054.8-1954',3.0939612e-13,2.4614014e-11,0.30419603,0.2277544,0.14510356,22.399359
b'bcu',-12.2991937333,5.589007e-12,6.009274e-10,0.83226466,2.2212477,2.3231697,13.7805,13.7990941083,-inf,b'LSP',b'4FGL J0055.1-1219',4.7757344e-13,4.647186e-11,0.1893077,0.07983858,0.04929435,170.33379
b'bll',-9.60829255278,9.580918e-12,8.14047e-10,0.3573879,1.8316143,1.87068,14.0874,14.0836688542,0.103147,b'ISP',b'4FGL J0056.3-0935',6.541265e-13,5.102513e-11,0.10387957,0.058776263,0.045005348,42.58103
b'bll',-21.2855897528,8.4936285e-12,1.0376736e-09,0.28900564,1.739459,1.9305464,14.1204,14.134481525,-inf,b'ISP',b'4FGL J0056.4-2118',6.340539e-13,5.729267e-11,0.087315865,0.06619502,0.0359505,37.195053
b'bll',-39.6956672668457,6.042981e-13,1.2745749e-10,0.33815083,1.5707055,2.1222432,14.1458,14.083809852600098,0.263,b'LSP',b'4FGL J0056.5-3936',1.5929585e-13,2.846372e-11,0.6381451,0.43110532,0.15476099,14.479887
b'bll',-44.8505949333,1.1148174e-12,1.6755665e-10,0.093253225,2.0079942,2.3218782,14.1548,14.1910546917,-inf,b'LSP',b'4FGL J0056.6-4452',2.9450184e-13,2.9340034e-11,0.8278616,0.28218865,0.12372368,14.767176
b'bcu',-53.32542037963867,2.1750334e-12,1.9190502e-10,0.68480986,1.9629127,2.1741726,14.1591,14.12887954711914,-inf,b'ISP',b'4FGL J0056.6-5317',2.8421818e-13,2.5288834e-11,0.21572877,0.22652686,0.10416682,33.362465
b'bll',16.4203724917,1.9671994e-12,1.6605556e-10,0.30899763,2.2273338,2.2642825,14.202,14.2303930542,0.206,b'LSP',b'4FGL J0056.8+1626',3.852757e-13,3.1437925e-11,0.3737157,0.19248976,0.14718354,14.059207
b'bcu',40.99873733520508,1.0022486e-12,1.5845224e-10,0.0,1.9465224,2.1110725,14.2534,14.267629623413086,-inf,b'ISP',b'4FGL J0057.0+4101',2.5714706e-13,3.297985e-11,10.0,0.23396513,0.1363259,11.091247
b'bcu',22.311452865600586,2.0552043e-12,1.8255107e-10,0.08428888,2.1352682,2.153488,14.3415,14.388832092285156,-inf,b'LSP',b'4FGL J0057.3+2216',3.497941e-13,3.081439e-11,0.88899904,0.14535362,0.12453575,12.003695
b'rdg',30.3524477861,3.547719e-12,2.7418498e-10,0.0,2.3839145,2.3779464,14.4498,14.453680575,0.016485,b'LSP',b'4FGL J0057.7+3023',4.090878e-13,3.4592194e-11,10.0,0.093312904,0.09488173,8.819928
b'fsrq',-5.66452168889,5.6608425e-12,4.2626264e-10,0.57147014,2.3928285,2.4051995,14.5108,14.5211096417,1.2456,b'LSP',b'4FGL J0058.0-0539',4.894571e-13,4.2174462e-11,0.14721848,0.07700535,0.068884015,70.91955
b'bll',-32.5724306389,1.0345874e-11,1.3766761e-09,0.34841296,1.8950635,2.1025708,14.5132,14.5092929833,-inf,b'LSP',b'4FGL J0058.0-3233',6.102219e-13,6.239645e-11,0.08621674,0.062158182,0.029942466,75.64645
b'bll',17.3870792388916,7.467926e-13,4.626479e-11,0.0,1.459931,1.5499533,14.577,14.56991958618164,-inf,b'HSP',b'4FGL J0058.3+1723',2.5765086e-13,1.898613e-11,10.0,0.33145162,0.19024163,9.317845
b'fsrq',33.1881151528,2.4414069e-12,1.993581e-10,1.3511356,2.167266,2.3124163,14.6101,14.6336208875,1.369,b'LSP',b'4FGL J0058.4+3315',3.6903445e-13,3.035216e-11,0.3256,0.22060072,0.11183222,85.0194
b'bcu',-11.6807010028,1.3773677e-12,1.2336286e-10,0.0,2.1131322,2.11842,14.65,14.63489115,-inf,,b'4FGL J0058.6-1140',3.140961e-13,2.7640485e-11,10.0,0.17224862,0.17040294,5.050579
b'fsrq',0.114339091667,2.241305e-12,1.589221e-10,0.35047573,2.4807181,2.462402,14.8073,14.7729788833,0.719017,b'LSP',b'4FGL J0059.2+0006',4.655399e-13,3.002197e-11,0.28256905,0.15297933,0.16190775,16.09757
b'bll',-1.83824018611,3.0603922e-12,2.407189e-10,0.0,1.641938,1.7664346,14.8361,14.8205318875,0.144,b'HSP',b'4FGL J0059.3-0152',4.3303287e-13,3.576963e-11,10.0,0.16108751,0.09523335,11.458812
b'bll',-35.1803412611,1.2853958e-12,1.940997e-10,0.37006512,1.6542361,1.9923475,14.885,14.8811439417,-inf,,b'4FGL J0059.5-3512',2.501727e-13,3.0491817e-11,0.24000914,0.22842611,0.1036962,15.715889
b'fsrq',-33.62553787231445,1.934397e-12,7.855429e-11,0.4923449,2.8509753,2.850328,14.8869,15.039129257202148,0.874,b'LSP',b'4FGL J0059.5-3338',3.7500686e-13,2.200431e-11,0.26349,0.16149434,0.151295,17.723356
b'bll',7.76427985556,1.4837008e-11,1.8015386e-09,0.31829095,1.7274553,1.9295042,15.0932,15.0866099833,-inf,b'ISP',b'4FGL J0100.3+0745',8.680654e-13,7.585302e-11,0.08114371,0.05291249,0.027523685,69.08232
b'bll',-0.929946438889,2.451618e-12,1.6831547e-10,0.26296842,2.5019326,2.490636,15.2629,15.2424520625,0.67,b'ISP',b'4FGL J0101.0-0059',4.911248e-13,2.99403e-11,0.33952194,0.1406048,0.15032959,15.19445
b'bll',-54.93058395385742,1.0762075e-12,8.131227e-11,0.0,1.6108037,1.7231159,15.4454,15.424166679382324,0.261,,b'4FGL J0101.7-5455',2.5119013e-13,2.119993e-11,10.0,0.25366816,0.14518273,6.986457
b'fsrq',-75.7810362972,1.6329221e-12,9.2914884e-11,0.0,2.6211426,2.6347046,15.4727,15.5777504792,1.017,,b'4FGL J0101.8-7543',4.3138434e-13,2.3410527e-11,10.0,0.14622906,0.16730034,14.940117
b'bcu',16.6613759667,1.9151603e-12,1.6573033e-10,0.31185362,2.147675,2.2197962,15.5228,15.4904981083,-inf,b'LSP',b'4FGL J0102.0+1639',3.6163634e-13,2.9939898e-11,0.39120573,0.21671121,0.1429167,15.499175
b'fsrq',42.2386094194,5.907334e-12,3.2881772e-10,0.9150152,2.5137284,2.6726117,15.6069,15.6131249667,0.874,b'LSP',b'4FGL J0102.4+4214',4.9499846e-13,3.800044e-11,0.20795405,0.098704845,0.05582587,168.48021
b'bll',9.73599622778,2.4032534e-12,2.1369023e-10,0.31671584,2.1948614,2.149819,15.6086,15.5713013375,0.42,,b'4FGL J0102.4+0942',4.521319e-13,3.8672374e-11,0.36903724,0.12090097,0.14334604,13.080899
b'bcu',-56.617911,1.7554732e-12,1.5791819e-10,0.31192577,1.9480362,2.0398173,15.6562,15.5435549417,-inf,b'LSP',b'4FGL J0102.6-5639',3.2634656e-13,2.9652315e-11,0.3423397,0.18229559,0.13675684,13.962013
b'bcu',-20.0328723194,8.2695374e-13,3.836061e-11,0.0,1.0047522,1.6774392,15.6935,15.7123379292,0.38,b'HSP',b'4FGL J0102.7-2001',2.9403877e-13,1.7755556e-11,10.0,0.76363,0.1776197,15.3480015
b'bcu',49.9912340556,3.4896437e-12,2.089103e-10,0.6864945,2.616588,2.5983014,15.7753,15.8153761125,-inf,,b'4FGL J0103.1+4954',6.1370066e-13,3.4951597e-11,0.22811562,0.16241018,0.109503396,32.239483
b'bll',15.4401847778,2.320359e-12,2.0367506e-10,0.0,2.1505697,2.1878493,15.8786,15.8583404667,0.246,,b'4FGL J0103.5+1526',3.8501984e-13,3.2868236e-11,10.0,0.15114138,0.11720153,5.034708
b'bll',13.3959049639,2.3802067e-12,2.1369147e-10,0.89384323,1.9100392,2.1032195,15.969,15.9405876542,0.49,,b'4FGL J0103.8+1321',3.5892573e-13,3.2128637e-11,0.263389,0.29423013,0.11574194,41.098812
b'fsrq',-24.2745683528,4.769514e-12,3.031849e-10,0.66464436,2.5012763,2.6129417,16.2146,16.2425224083,1.747,b'LSP',b'4FGL J0104.8-2416',4.3057487e-13,3.4054547e-11,0.16205388,0.09697976,0.06260802,86.89989
b'bll',39.470923075,5.4105865e-12,4.3997178e-10,0.78234667,2.2733808,2.3178937,16.2913,16.288315625,0.44,b'LSP',b'4FGL J0105.1+3929',4.100015e-13,3.7210478e-11,0.1856753,0.07748956,0.05968656,102.91723
b'bcu',-48.5248075056,1.1667714e-12,9.4654846e-11,0.03381122,2.212058,2.32094,16.7437,16.7319541083,-inf,b'LSP',b'4FGL J0106.9-4832',2.5257392e-13,1.988198e-11,3.2140636,2.9339094,0.18597578,14.9762535
b'bll',-12.1898437944,2.3210962e-12,1.9668438e-10,0.38520843,2.224957,2.25801,16.826,16.799103725,-inf,b'ISP',b'4FGL J0107.3-1210',3.6002521e-13,3.0963142e-11,0.22647524,0.14701274,0.113385156,17.535381
b'bll',3.5635008811950684,2.4975827e-12,2.0904824e-10,0.85697,2.2807999,2.2774928,16.8508,16.869047164916992,-inf,b'LSP',b'4FGL J0107.4+0334',4.0810592e-13,3.112329e-11,0.24898925,0.15132213,0.12925035,51.945957
b'bcu',49.796695709228516,1.6742635e-12,1.3807536e-10,0.0,2.2959874,2.2989845,16.9067,16.84208869934082,-inf,b'ISP',b'4FGL J0107.6+4950',5.284488e-13,3.4981216e-11,10.0,0.21369125,0.18959579,9.498372
b'fsrq',-0.623379177778,3.6351243e-12,1.7867288e-10,0.22990498,2.6936338,2.7327793,17.0276,17.1118440125,1.374626,b'LSP',b'4FGL J0108.1-0039',5.3914794e-13,3.0965425e-11,0.292955,0.1540332,0.112551145,12.586701
b'fsrq',1.58342145278,1.1424113e-10,1.009774e-08,0.85781705,2.2835996,2.3578417,17.1695,17.1615462917,2.099,b'LSP',b'4FGL J0108.6+0134',1.4226761e-12,1.494843e-10,0.18312162,0.011384746,0.008153212,7107.277
b'bll',18.2687503417,6.2911148e-12,7.119865e-10,0.16798386,1.9229567,2.0455463,17.2951,17.2840702583,0.145,b'ISP',b'4FGL J0109.1+1815',6.0586567e-13,5.2174473e-11,0.10935958,0.083219156,0.04969362,15.503572
b'bcu',24.0095752861,2.1300052e-12,1.9089055e-10,0.5365989,2.0979025,2.1148932,17.3313,17.3111155417,-inf,b'ISP',b'4FGL J0109.3+2401',3.7591463e-13,3.263854e-11,0.27067405,0.15638614,0.1331226,22.469353
b'bll',-40.3475150889,2.0036182e-12,1.6718492e-10,0.41564167,1.7286309,1.8422483,17.5159,17.4857913958,0.313,b'HSP',b'4FGL J0110.0-4019',3.215286e-13,2.5954515e-11,0.22877407,0.155339,0.10190863,18.052845
b'bll',41.83076095581055,1.0315992e-12,7.5156e-11,0.26900947,1.6456518,1.6873649,17.5581,17.520050048828125,0.096,b'HSP',b'4FGL J0110.2+4151',2.8550732e-13,2.5895522e-11,1.154418,0.23716806,0.18003511,18.102312
b'bcu',-4.593032360076904,1.7782489e-12,1.2220944e-10,0.64126855,2.4785593,2.4897687,17.5797,17.543352127075195,-inf,b'LSP',b'4FGL J0110.3-0431',4.069599e-13,2.7809838e-11,0.31295133,0.17547528,0.15605457,21.232563
b'bll',-12.9177348917,2.6549461e-12,2.3870375e-10,0.050993115,2.0353665,2.0331652,17.6934,17.7083447208,0.234,b'HSP',b'4FGL J0110.7-1254',3.816246e-13,3.4282892e-11,1.2147901,0.10356394,0.102995485,12.389699
b'bcu',43.7609976861,2.2131702e-12,1.8133076e-10,0.37679026,2.312842,2.3079183,17.7264,17.7522517417,-inf,b'ISP',b'4FGL J0110.9+4344',3.8195198e-13,2.949983e-11,0.27006453,0.119954556,0.12552246,14.144678
b'bll',5.60755374167,1.2752362e-12,1.08093416e-10,0.0,1.7361983,1.866723,17.8573,17.8758351583,0.346,b'ISP',b'4FGL J0111.4+0534',3.022575e-13,2.7693545e-11,10.0,0.25995293,0.1649624,16.009422
b'bcu',-25.7586825917,1.4425111e-12,8.419398e-11,0.77155095,2.6632528,2.6166685,17.8966,17.878092425,-inf,b'ISP',b'4FGL J0111.5-2546',3.5534108e-13,2.3359821e-11,0.2839496,0.20861512,0.20887889,27.98214
b'fsrq',-66.5792188611,4.0969485e-12,1.9390682e-10,0.34571588,2.711229,2.7447693,18.0236,18.0788038167,1.1888,b'LSP',b'4FGL J0112.0-6634',3.7337307e-13,2.6474285e-11,0.10994588,0.088306606,0.068741985,34.180763
b'BLL',22.7441073306,7.881545e-11,8.395712e-09,0.2763648,1.9903638,2.074247,18.0294,18.0242696583,0.265,b'LSP',b'4FGL J0112.1+2245',1.4984431e-12,1.3709217e-10,0.060319703,0.014898324,0.009924785,475.1801
b'fsrq',-3.47856078889,2.6910672e-12,2.675359e-10,0.43753836,2.3354075,2.4427953,18.0308,18.1630619708,0.77177,b'ISP',b'4FGL J0112.1-0321',4.9227603e-13,4.074458e-11,0.17578147,0.1525381,0.09579324,22.221586
b'bll',-32.028358459472656,6.2952177e-13,9.7732544e-11,0.0,1.9110885,1.943591,18.1611,18.136499404907227,-inf,b'ISP',b'4FGL J0112.6-3158',1.597449e-13,2.6842452e-11,10.0,0.3748634,0.15274236,13.169527
b'bll',-75.1049727278,3.1919122e-12,3.7520337e-10,0.0,1.8092372,2.0028696,18.2049,18.1307129875,-inf,b'ISP',b'4FGL J0112.8-7506',4.5390522e-13,3.6389353e-11,10.0,0.13826649,0.07032178,10.012219
b'fsrq',32.1381757111,2.7370313e-11,2.4911155e-09,0.7968676,2.2445264,2.3411708,18.2227,18.20972105,0.603,b'LSP',b'4FGL J0112.8+3208',7.56814e-13,7.624785e-11,0.1713113,0.029012715,0.018470807,1211.0096
b'fsrq',-35.8634352,4.868929e-12,4.679727e-10,0.9041533,2.2408855,2.370542,18.2893,18.3160682833,1.22,b'LSP',b'4FGL J0113.1-3553',4.0378142e-13,3.882443e-11,0.2054317,0.07998826,0.051207718,150.41382
b'fsrq',49.8066786861,1.4261089e-11,1.539821e-09,1.0018237,2.128539,2.2131813,18.3682,18.3625283708,0.389,b'LSP',b'4FGL J0113.4+4948',8.0226223e-13,6.731293e-11,0.21734662,0.04636205,0.030461758,460.0459
b'bll',2.37147675278,4.226073e-12,2.556351e-10,0.3775031,2.5946755,2.5906758,18.4279,18.4297706375,0.047,b'LSP',b'4FGL J0113.7+0225',6.836272e-13,3.6053303e-11,0.17367385,0.1241393,0.12025164,20.432755
b'bll',13.4270916861,1.1155547e-11,1.158759e-09,0.33702052,1.9838626,2.062062,18.7119,18.719903725,0.583,b'ISP',b'4FGL J0114.8+1326',7.7555643e-13,6.222942e-11,0.09024953,0.04486047,0.03794304,55.35423
b'bll',-34.00756072998047,1.6530571e-12,1.1903993e-10,0.45366627,1.6425673,1.6764723,18.7398,18.757169723510742,0.48,b'ISP',b'4FGL J0114.9-3400',3.2036112e-13,2.5964793e-11,0.32455438,0.16343497,0.12548274,16.105217
b'bcu',26.3892752361,1.6363949e-12,1.4591925e-10,0.7734215,2.0407944,2.138981,18.7784,18.7143495083,-inf,b'ISP',b'4FGL J0115.1+2622',3.7022303e-13,3.1820043e-11,0.3636392,0.25460136,0.14811505,26.395409
b'fsrq',-1.45127143611,4.6377537e-12,2.4509866e-10,0.6641062,2.6821008,2.6852963,18.7859,18.8212497458,1.365,b'LSP',b'4FGL J0115.1-0129',5.086136e-13,3.342154e-11,0.17883822,0.108894244,0.085894436,48.738384
b'bll',3.94536195278,1.1700981e-11,1.3945979e-09,0.15979427,1.9342734,2.0884812,18.9121,18.9187986125,-inf,b'ISP',b'4FGL J0115.6+0356',7.975895e-13,6.8590154e-11,0.06544638,0.05799331,0.03462478,23.175148
b'bll',25.331484725,2.0062119e-11,1.7417411e-09,0.73455894,1.8915883,1.9108651,18.9539,18.94225895,0.358,b'HSP',b'4FGL J0115.8+2519',8.472526e-13,6.750847e-11,0.1616985,0.03404717,0.028056953,304.21786
b'fsrq',-11.6042873333,1.0331502e-11,8.0318907e-10,0.96741605,2.3522072,2.3714983,19.0006,19.0521751167,0.67,b'LSP',b'4FGL J0116.0-1136',4.872699e-13,4.8380494e-11,0.21225941,0.04488377,0.03884048,326.32373
b'bll',-27.7421637861,1.8947107e-12,1.6117332e-10,0.36507398,1.6950252,1.8726525,19.0032,18.9811379958,-inf,b'HSP',b'4FGL J0116.0-2745',3.3611723e-13,3.1459047e-11,0.27670074,0.20575829,0.13499114,18.401888
b'bll',-61.89542075,2.4574026e-12,2.5771546e-10,0.101409405,1.7280172,1.8865845,19.06,19.0817185458,-inf,b'ISP',b'4FGL J0116.2-6153',3.5201567e-13,3.02733e-11,0.3598667,0.114727855,0.07593434,13.116907
b'bll',-28.196361541748047,1.500867e-12,1.308997e-10,0.7271356,2.2894344,2.2030973,19.1342,19.154417037963867,0.7,,b'4FGL J0116.5-2812',3.4718338e-13,2.757065e-11,0.32729092,0.14581025,0.2026911,25.809965
b'fsrq',-30.8220557028,1.6004775e-12,8.593343e-11,0.32314083,2.619104,2.674656,19.1463,18.94377295,1.414,,b'4FGL J0116.5-3046',3.219674e-13,2.2640763e-11,0.3692317,0.20816003,0.15477091,15.491779
b'bll',-24.725799560546875,5.7812603e-13,4.7551414e-11,0.0,1.1521845,1.8218677,19.3907,19.44580078125,0.279,,b'4FGL J0117.5-2442',2.2029234e-13,2.0237232e-11,10.0,0.6524992,0.24444464,7.613724
b'fsrq',-21.1851758722,6.7021783e-12,7.2640644e-10,0.9522894,2.2666998,2.3660126,19.4543,19.4532505708,1.49,b'LSP',b'4FGL J0117.8-2109',8.574628e-13,5.8393464e-11,0.21574171,0.09306343,0.058702897,173.52144
b'bcu',-8.849713325500488,2.6660158e-12,1.3685086e-10,0.58403265,2.8095965,2.688619,19.6884,19.684066772460938,-inf,b'LSP',b'4FGL J0118.7-0848',4.3038142e-13,3.1918284e-11,0.19153893,0.18847188,0.10545902,31.197487
b'fsrq',-21.6917056167,2.913023e-11,2.6758105e-09,0.472508,2.3009994,2.3045197,19.7254,19.7385924333,1.165,b'LSP',b'4FGL J0118.9-2141',1.0587949e-12,8.4688194e-11,0.10375274,0.027254619,0.019880222,369.026
b'bll',-14.9829572222,3.90623e-12,3.185335e-10,0.22733885,1.7136325,1.8103536,19.7612,19.7692488458,0.114699,b'HSP',b'4FGL J0119.0-1458',4.4623078e-13,3.4210086e-11,0.17409515,0.113342166,0.07190512,14.89179
b'bcu',-53.9549688917,2.1914458e-12,1.6703347e-10,0.15243474,2.4182668,2.392701,19.8696,19.9601931458,-inf,b'LSP',b'4FGL J0119.4-5354',3.1287253e-13,2.5604904e-11,0.29514316,0.11843895,0.12575288,12.422179
