bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2459,33.5,36.1,1.258E-03,0.070E-03,0.007E-03,0.026E-03,6.895E-03,0.386E-03,0.052E-03,0.166E-03
2459,36.1,38.9,1.092E-03,0.063E-03,0.006E-03,0.022E-03,7.284E-03,0.422E-03,0.055E-03,0.176E-03
2459,38.9,41.9,7.958E-04,0.520E-04,0.047E-04,0.164E-04,6.585E-03,0.431E-03,0.050E-03,0.160E-03
2459,41.9,45.1,6.866E-04,0.467E-04,0.041E-04,0.142E-04,6.899E-03,0.471E-03,0.053E-03,0.168E-03
2459,45.1,48.5,5.493E-04,0.405E-04,0.033E-04,0.114E-04,6.749E-03,0.499E-03,0.053E-03,0.165E-03
2459,48.5,52.2,4.192E-04,0.339E-04,0.026E-04,0.087E-04,6.265E-03,0.508E-03,0.049E-03,0.154E-03
2459,52.2,56.1,3.731E-04,0.311E-04,0.023E-04,0.078E-04,6.856E-03,0.574E-03,0.055E-03,0.170E-03
2459,56.1,60.3,3.049E-04,0.271E-04,0.019E-04,0.064E-04,6.836E-03,0.610E-03,0.055E-03,0.171E-03
2460,1.92,2.15,3.257E-01,0.138E-01,0.065E-01,0.072E-01,7.010E-03,0.298E-03,0.153E-03,0.187E-03
2460,2.15,2.40,3.207E-01,0.123E-01,0.022E-01,0.072E-01,7.094E-03,0.272E-03,0.069E-03,0.182E-03
2460,2.40,2.67,2.942E-01,0.103E-01,0.014E-01,0.061E-01,6.855E-03,0.241E-03,0.052E-03,0.164E-03
2460,2.67,2.97,2.901E-01,0.092E-01,0.009E-01,0.059E-01,7.271E-03,0.231E-03,0.045E-03,0.169E-03
2460,2.97,3.29,2.767E-01,0.081E-01,0.007E-01,0.057E-01,7.583E-03,0.221E-03,0.043E-03,0.176E-03
2460,3.29,3.64,2.406E-01,0.068E-01,0.005E-01,0.049E-01,7.404E-03,0.209E-03,0.038E-03,0.171E-03
2460,3.64,4.02,2.293E-01,0.060E-01,0.004E-01,0.047E-01,7.956E-03,0.210E-03,0.038E-03,0.184E-03
2460,4.02,4.43,1.874E-01,0.049E-01,0.003E-01,0.038E-01,7.499E-03,0.196E-03,0.035E-03,0.173E-03
2460,4.43,4.88,1.699E-01,0.040E-01,0.003E-01,0.035E-01,7.938E-03,0.190E-03,0.037E-03,0.185E-03
2460,4.88,5.37,1.408E-01,0.033E-01,0.003E-01,0.029E-01,7.760E-03,0.183E-03,0.036E-03,0.182E-03
2460,5.37,5.90,1.201E-01,0.028E-01,0.003E-01,0.025E-01,7.881E-03,0.184E-03,0.037E-03,0.186E-03
2460,5.90,6.47,9.548E-02,0.227E-02,0.025E-02,0.200E-02,7.516E-03,0.179E-03,0.036E-03,0.178E-03
2460,6.47,7.09,8.200E-02,0.189E-02,0.024E-02,0.173E-02,7.781E-03,0.180E-03,0.038E-03,0.185E-03
2460,7.09,7.76,6.644E-02,0.154E-02,0.021E-02,0.141E-02,7.658E-03,0.178E-03,0.039E-03,0.183E-03
2460,7.76,8.48,5.749E-02,0.132E-02,0.020E-02,0.122E-02,8.049E-03,0.185E-03,0.042E-03,0.193E-03
2460,8.48,9.26,4.499E-02,0.109E-02,0.017E-02,0.095E-02,7.738E-03,0.187E-03,0.042E-03,0.185E-03
2460,9.26,10.1,3.576E-02,0.091E-02,0.014E-02,0.076E-02,7.507E-03,0.192E-03,0.042E-03,0.180E-03
2460,10.1,11.0,2.962E-02,0.079E-02,0.012E-02,0.062E-02,7.556E-03,0.201E-03,0.044E-03,0.181E-03
2460,11.0,12.0,2.349E-02,0.065E-02,0.010E-02,0.049E-02,7.417E-03,0.206E-03,0.043E-03,0.177E-03
2460,12.0,13.0,1.979E-02,0.059E-02,0.009E-02,0.041E-02,7.650E-03,0.227E-03,0.046E-03,0.183E-03
2460,13.0,14.1,1.615E-02,0.049E-02,0.008E-02,0.034E-02,7.613E-03,0.234E-03,0.048E-03,0.182E-03
2460,14.1,15.3,1.272E-02,0.041E-02,0.006E-02,0.026E-02,7.363E-03,0.238E-03,0.046E-03,0.176E-03
2460,15.3,16.6,1.009E-02,0.034E-02,0.005E-02,0.021E-02,7.205E-03,0.244E-03,0.044E-03,0.172E-03
2460,16.6,18.0,8.778E-03,0.297E-03,0.041E-03,0.182E-03,7.662E-03,0.260E-03,0.047E-03,0.183E-03
2460,18.0,19.5,7.053E-03,0.245E-03,0.033E-03,0.146E-03,7.557E-03,0.263E-03,0.046E-03,0.181E-03
2460,19.5,21.1,5.666E-03,0.202E-03,0.027E-03,0.117E-03,7.503E-03,0.269E-03,0.047E-03,0.180E-03
2460,21.1,22.8,4.627E-03,0.170E-03,0.023E-03,0.096E-03,7.536E-03,0.278E-03,0.048E-03,0.181E-03
2460,22.8,24.7,3.570E-03,0.136E-03,0.018E-03,0.074E-03,7.104E-03,0.271E-03,0.046E-03,0.171E-03
2460,24.7,26.7,2.974E-03,0.117E-03,0.016E-03,0.061E-03,7.295E-03,0.289E-03,0.048E-03,0.175E-03
2460,26.7,28.8,2.483E-03,0.103E-03,0.013E-03,0.051E-03,7.440E-03,0.309E-03,0.049E-03,0.179E-03
2460,28.8,31.1,1.952E-03,0.086E-03,0.011E-03,0.040E-03,7.179E-03,0.317E-03,0.048E-03,0.173E-03
2460,31.1,33.5,1.735E-03,0.079E-03,0.010E-03,0.036E-03,7.838E-03,0.358E-03,0.053E-03,0.189E-03
2460,33.5,36.1,1.198E-03,0.063E-03,0.007E-03,0.025E-03,6.587E-03,0.347E-03,0.045E-03,0.159E-03
2460,36.1,38.9,9.680E-04,0.544E-04,0.056E-04,0.199E-04,6.476E-03,0.365E-03,0.045E-03,0.157E-03
2460,38.9,41.9,8.944E-04,0.505E-04,0.053E-04,0.184E-04,7.361E-03,0.417E-03,0.052E-03,0.179E-03
2460,41.9,45.1,6.762E-04,0.425E-04,0.041E-04,0.140E-04,6.835E-03,0.431E-03,0.049E-03,0.167E-03
2460,45.1,48.5,5.695E-04,0.378E-04,0.035E-04,0.118E-04,6.967E-03,0.465E-03,0.050E-03,0.171E-03
2460,48.5,52.2,4.668E-04,0.328E-04,0.029E-04,0.097E-04,6.995E-03,0.494E-03,0.051E-03,0.172E-03
2460,52.2,56.1,3.830E-04,0.289E-04,0.024E-04,0.080E-04,7.102E-03,0.539E-03,0.053E-03,0.176E-03
2460,56.1,60.3,2.846E-04,0.240E-04,0.018E-04,0.059E-04,6.376E-03,0.540E-03,0.048E-03,0.159E-03
2461,1.92,2.15,3.074E-01,0.132E-01,0.152E-01,0.068E-01,6.695E-03,0.289E-03,0.336E-03,0.178E-03
2461,2.15,2.40,3.137E-01,0.120E-01,0.029E-01,0.070E-01,6.990E-03,0.269E-03,0.080E-03,0.180E-03
2461,2.40,2.67,3.168E-01,0.107E-01,0.026E-01,0.066E-01,7.436E-03,0.252E-03,0.073E-03,0.177E-03
2461,2.67,2.97,3.010E-01,0.094E-01,0.015E-01,0.062E-01,7.578E-03,0.237E-03,0.052E-03,0.176E-03
2461,2.97,3.29,2.621E-01,0.078E-01,0.008E-01,0.054E-01,7.227E-03,0.217E-03,0.038E-03,0.167E-03
2461,3.29,3.64,2.504E-01,0.069E-01,0.006E-01,0.051E-01,7.677E-03,0.212E-03,0.037E-03,0.177E-03
2461,3.64,4.02,2.255E-01,0.060E-01,0.004E-01,0.046E-01,7.863E-03,0.209E-03,0.034E-03,0.181E-03
2461,4.02,4.43,2.031E-01,0.051E-01,0.004E-01,0.042E-01,8.149E-03,0.205E-03,0.034E-03,0.188E-03
2461,4.43,4.88,1.653E-01,0.040E-01,0.004E-01,0.034E-01,7.734E-03,0.187E-03,0.032E-03,0.180E-03
2461,4.88,5.37,1.407E-01,0.033E-01,0.003E-01,0.029E-01,7.767E-03,0.183E-03,0.032E-03,0.182E-03
2461,5.37,5.90,1.161E-01,0.027E-01,0.003E-01,0.024E-01,7.638E-03,0.181E-03,0.032E-03,0.180E-03
2461,5.90,6.47,9.754E-02,0.229E-02,0.027E-02,0.205E-02,7.718E-03,0.182E-03,0.033E-03,0.183E-03
2461,6.47,7.09,8.064E-02,0.187E-02,0.024E-02,0.170E-02,7.696E-03,0.179E-03,0.034E-03,0.183E-03
2461,7.09,7.76,6.720E-02,0.155E-02,0.022E-02,0.142E-02,7.773E-03,0.179E-03,0.036E-03,0.186E-03
2461,7.76,8.48,5.457E-02,0.128E-02,0.019E-02,0.116E-02,7.692E-03,0.181E-03,0.036E-03,0.184E-03
2461,8.48,9.26,4.412E-02,0.107E-02,0.016E-02,0.093E-02,7.596E-03,0.185E-03,0.037E-03,0.182E-03
2461,9.26,10.1,3.534E-02,0.090E-02,0.014E-02,0.075E-02,7.432E-03,0.191E-03,0.038E-03,0.178E-03
2461,10.1,11.0,2.868E-02,0.077E-02,0.012E-02,0.060E-02,7.379E-03,0.199E-03,0.039E-03,0.177E-03
2461,11.0,12.0,2.446E-02,0.066E-02,0.010E-02,0.051E-02,7.760E-03,0.211E-03,0.042E-03,0.185E-03
2461,12.0,13.0,2.014E-02,0.059E-02,0.009E-02,0.042E-02,7.812E-03,0.230E-03,0.042E-03,0.186E-03
2461,13.0,14.1,1.592E-02,0.049E-02,0.007E-02,0.033E-02,7.550E-03,0.233E-03,0.041E-03,0.180E-03
2461,14.1,15.3,1.278E-02,0.041E-02,0.006E-02,0.027E-02,7.417E-03,0.239E-03,0.042E-03,0.177E-03
2461,15.3,16.6,1.021E-02,0.034E-02,0.005E-02,0.021E-02,7.256E-03,0.244E-03,0.044E-03,0.173E-03
2461,16.6,18.0,8.214E-03,0.287E-03,0.045E-03,0.170E-03,7.186E-03,0.251E-03,0.046E-03,0.172E-03
2461,18.0,19.5,6.723E-03,0.239E-03,0.036E-03,0.139E-03,7.262E-03,0.259E-03,0.045E-03,0.174E-03
2461,19.5,21.1,5.341E-03,0.197E-03,0.026E-03,0.110E-03,7.092E-03,0.262E-03,0.042E-03,0.170E-03
2461,21.1,22.8,4.321E-03,0.164E-03,0.021E-03,0.089E-03,7.011E-03,0.267E-03,0.041E-03,0.168E-03
2461,22.8,24.7,3.836E-03,0.140E-03,0.019E-03,0.079E-03,7.684E-03,0.282E-03,0.045E-03,0.184E-03
2461,24.7,26.7,2.947E-03,0.116E-03,0.015E-03,0.061E-03,7.258E-03,0.287E-03,0.043E-03,0.174E-03
2461,26.7,28.8,2.491E-03,0.102E-03,0.013E-03,0.051E-03,7.559E-03,0.312E-03,0.046E-03,0.182E-03
2461,28.8,31.1,1.843E-03,0.083E-03,0.010E-03,0.038E-03,6.828E-03,0.309E-03,0.043E-03,0.164E-03
2461,31.1,33.5,1.390E-03,0.070E-03,0.008E-03,0.029E-03,6.312E-03,0.320E-03,0.040E-03,0.152E-03
2461,33.5,36.1,1.250E-03,0.064E-03,0.007E-03,0.026E-03,6.891E-03,0.354E-03,0.045E-03,0.166E-03
2461,36.1,38.9,1.023E-03,0.056E-03,0.006E-03,0.021E-03,6.891E-03,0.377E-03,0.046E-03,0.167E-03
2461,38.9,41.9,8.276E-04,0.484E-04,0.049E-04,0.171E-04,6.817E-03,0.400E-03,0.046E-03,0.165E-03
2461,41.9,45.1,6.310E-04,0.409E-04,0.038E-04,0.130E-04,6.362E-03,0.414E-03,0.043E-03,0.155E-03
2461,45.1,48.5,5.030E-04,0.354E-04,0.031E-04,0.104E-04,6.146E-03,0.434E-03,0.042E-03,0.150E-03
2461,48.5,52.2,4.063E-04,0.305E-04,0.025E-04,0.084E-04,6.062E-03,0.456E-03,0.042E-03,0.149E-03
2461,52.2,56.1,3.605E-04,0.280E-04,0.023E-04,0.075E-04,6.589E-03,0.513E-03,0.047E-03,0.163E-03
2461,56.1,60.3,2.249E-04,0.213E-04,0.014E-04,0.047E-04,5.014E-03,0.475E-03,0.036E-03,0.125E-03
2462,1.92,2.15,2.610E-01,0.117E-01,0.066E-01,0.057E-01,5.639E-03,0.252E-03,0.151E-03,0.150E-03
2462,2.15,2.40,3.169E-01,0.120E-01,0.079E-01,0.071E-01,6.945E-03,0.263E-03,0.180E-03,0.179E-03
2462,2.40,2.67,3.323E-01,0.110E-01,0.072E-01,0.069E-01,7.687E-03,0.256E-03,0.172E-03,0.183E-03
2462,2.67,2.97,2.924E-01,0.093E-01,0.022E-01,0.060E-01,7.258E-03,0.232E-03,0.064E-03,0.169E-03
2462,2.97,3.29,2.771E-01,0.081E-01,0.013E-01,0.057E-01,7.542E-03,0.222E-03,0.048E-03,0.175E-03
2462,3.29,3.64,2.525E-01,0.070E-01,0.009E-01,0.051E-01,7.697E-03,0.213E-03,0.041E-03,0.177E-03
2462,3.64,4.02,2.300E-01,0.061E-01,0.007E-01,0.047E-01,8.006E-03,0.212E-03,0.039E-03,0.185E-03
2462,4.02,4.43,1.937E-01,0.050E-01,0.005E-01,0.040E-01,7.796E-03,0.201E-03,0.036E-03,0.180E-03
2462,4.43,4.88,1.594E-01,0.039E-01,0.004E-01,0.033E-01,7.489E-03,0.184E-03,0.033E-03,0.174E-03
2462,4.88,5.37,1.375E-01,0.033E-01,0.004E-01,0.029E-01,7.611E-03,0.181E-03,0.035E-03,0.178E-03
2462,5.37,5.90,1.163E-01,0.027E-01,0.003E-01,0.024E-01,7.665E-03,0.182E-03,0.034E-03,0.181E-03
2462,5.90,6.47,9.897E-02,0.231E-02,0.031E-02,0.208E-02,7.828E-03,0.183E-03,0.035E-03,0.185E-03
2462,6.47,7.09,8.211E-02,0.189E-02,0.029E-02,0.173E-02,7.824E-03,0.181E-03,0.038E-03,0.186E-03
2462,7.09,7.76,6.502E-02,0.152E-02,0.022E-02,0.138E-02,7.529E-03,0.177E-03,0.035E-03,0.180E-03
2462,7.76,8.48,5.527E-02,0.129E-02,0.020E-02,0.117E-02,7.809E-03,0.183E-03,0.038E-03,0.187E-03
2462,8.48,9.26,4.510E-02,0.109E-02,0.017E-02,0.095E-02,7.784E-03,0.188E-03,0.039E-03,0.187E-03
2462,9.26,10.1,3.628E-02,0.092E-02,0.015E-02,0.077E-02,7.627E-03,0.193E-03,0.040E-03,0.183E-03
2462,10.1,11.0,2.926E-02,0.078E-02,0.012E-02,0.062E-02,7.592E-03,0.203E-03,0.041E-03,0.182E-03
2462,11.0,12.0,2.333E-02,0.065E-02,0.010E-02,0.049E-02,7.410E-03,0.207E-03,0.040E-03,0.177E-03
2462,12.0,13.0,1.934E-02,0.058E-02,0.009E-02,0.040E-02,7.532E-03,0.226E-03,0.042E-03,0.180E-03
2462,13.0,14.1,1.588E-02,0.049E-02,0.007E-02,0.033E-02,7.556E-03,0.234E-03,0.043E-03,0.180E-03
2462,14.1,15.3,1.288E-02,0.041E-02,0.006E-02,0.027E-02,7.520E-03,0.241E-03,0.042E-03,0.179E-03
2462,15.3,16.6,1.042E-02,0.035E-02,0.005E-02,0.022E-02,7.424E-03,0.248E-03,0.044E-03,0.177E-03
2462,16.6,18.0,8.633E-03,0.294E-03,0.047E-03,0.179E-03,7.650E-03,0.261E-03,0.048E-03,0.183E-03
2462,18.0,19.5,6.748E-03,0.239E-03,0.034E-03,0.140E-03,7.325E-03,0.261E-03,0.044E-03,0.175E-03
2462,19.5,21.1,5.594E-03,0.201E-03,0.027E-03,0.116E-03,7.474E-03,0.269E-03,0.044E-03,0.179E-03
2462,21.1,22.8,4.488E-03,0.167E-03,0.022E-03,0.093E-03,7.327E-03,0.274E-03,0.043E-03,0.176E-03
2462,22.8,24.7,3.729E-03,0.138E-03,0.019E-03,0.077E-03,7.478E-03,0.278E-03,0.045E-03,0.180E-03
2462,24.7,26.7,2.964E-03,0.117E-03,0.015E-03,0.061E-03,7.334E-03,0.290E-03,0.044E-03,0.176E-03
2462,26.7,28.8,2.367E-03,0.100E-03,0.012E-03,0.049E-03,7.160E-03,0.303E-03,0.044E-03,0.172E-03
2462,28.8,31.1,1.992E-03,0.087E-03,0.011E-03,0.041E-03,7.387E-03,0.322E-03,0.046E-03,0.178E-03
2462,31.1,33.5,1.648E-03,0.077E-03,0.009E-03,0.034E-03,7.489E-03,0.349E-03,0.048E-03,0.180E-03
2462,33.5,36.1,1.301E-03,0.065E-03,0.007E-03,0.027E-03,7.215E-03,0.364E-03,0.047E-03,0.174E-03
2462,36.1,38.9,9.701E-04,0.543E-04,0.056E-04,0.200E-04,6.601E-03,0.371E-03,0.044E-03,0.160E-03
2462,38.9,41.9,8.710E-04,0.497E-04,0.051E-04,0.180E-04,7.199E-03,0.412E-03,0.048E-03,0.175E-03
2462,41.9,45.1,6.765E-04,0.424E-04,0.041E-04,0.140E-04,6.803E-03,0.428E-03,0.046E-03,0.166E-03
2462,45.1,48.5,5.085E-04,0.356E-04,0.031E-04,0.105E-04,6.278E-03,0.441E-03,0.043E-03,0.154E-03
2462,48.5,52.2,3.933E-04,0.300E-04,0.024E-04,0.082E-04,5.886E-03,0.451E-03,0.041E-03,0.145E-03
2462,52.2,56.1,3.802E-04,0.287E-04,0.024E-04,0.079E-04,6.959E-03,0.528E-03,0.049E-03,0.172E-03
2462,56.1,60.3,2.904E-04,0.242E-04,0.019E-04,0.060E-04,6.431E-03,0.537E-03,0.046E-03,0.160E-03
2463,1.92,2.15,3.000E-01,0.134E-01,0.054E-01,0.066E-01,6.979E-03,0.311E-03,0.141E-03,0.186E-03
2463,2.15,2.40,3.085E-01,0.120E-01,0.022E-01,0.069E-01,7.345E-03,0.287E-03,0.073E-03,0.189E-03
2463,2.40,2.67,2.790E-01,0.100E-01,0.011E-01,0.058E-01,6.969E-03,0.250E-03,0.048E-03,0.166E-03
2463,2.67,2.97,2.724E-01,0.088E-01,0.012E-01,0.056E-01,7.342E-03,0.238E-03,0.050E-03,0.171E-03
2463,2.97,3.29,2.657E-01,0.078E-01,0.007E-01,0.054E-01,7.819E-03,0.230E-03,0.041E-03,0.181E-03
2463,3.29,3.64,2.270E-01,0.065E-01,0.005E-01,0.046E-01,7.456E-03,0.214E-03,0.036E-03,0.172E-03
2463,3.64,4.02,2.045E-01,0.056E-01,0.004E-01,0.042E-01,7.663E-03,0.212E-03,0.034E-03,0.177E-03
2463,4.02,4.43,1.727E-01,0.046E-01,0.003E-01,0.035E-01,7.419E-03,0.200E-03,0.031E-03,0.172E-03
2463,4.43,4.88,1.562E-01,0.038E-01,0.003E-01,0.032E-01,7.800E-03,0.192E-03,0.032E-03,0.181E-03
2463,4.88,5.37,1.333E-01,0.032E-01,0.003E-01,0.028E-01,7.815E-03,0.188E-03,0.031E-03,0.183E-03
2463,5.37,5.90,1.096E-01,0.027E-01,0.002E-01,0.023E-01,7.659E-03,0.186E-03,0.031E-03,0.180E-03
2463,5.90,6.47,9.035E-02,0.219E-02,0.023E-02,0.190E-02,7.503E-03,0.183E-03,0.031E-03,0.178E-03
2463,6.47,7.09,7.879E-02,0.185E-02,0.022E-02,0.166E-02,7.878E-03,0.185E-03,0.034E-03,0.188E-03
2463,7.09,7.76,6.462E-02,0.151E-02,0.020E-02,0.137E-02,7.807E-03,0.184E-03,0.034E-03,0.187E-03
2463,7.76,8.48,5.002E-02,0.122E-02,0.016E-02,0.106E-02,7.357E-03,0.181E-03,0.033E-03,0.176E-03
2463,8.48,9.26,4.329E-02,0.106E-02,0.015E-02,0.092E-02,7.738E-03,0.190E-03,0.036E-03,0.185E-03
2463,9.26,10.1,3.517E-02,0.090E-02,0.013E-02,0.074E-02,7.674E-03,0.197E-03,0.037E-03,0.184E-03
2463,10.1,11.0,2.851E-02,0.077E-02,0.011E-02,0.060E-02,7.547E-03,0.204E-03,0.038E-03,0.181E-03
2463,11.0,12.0,2.321E-02,0.065E-02,0.010E-02,0.049E-02,7.578E-03,0.212E-03,0.040E-03,0.181E-03
2463,12.0,13.0,1.966E-02,0.058E-02,0.009E-02,0.041E-02,7.818E-03,0.233E-03,0.043E-03,0.187E-03
2463,13.0,14.1,1.560E-02,0.049E-02,0.007E-02,0.033E-02,7.568E-03,0.236E-03,0.042E-03,0.180E-03
2463,14.1,15.3,1.198E-02,0.040E-02,0.006E-02,0.025E-02,7.075E-03,0.235E-03,0.039E-03,0.169E-03
2463,15.3,16.6,1.027E-02,0.034E-02,0.005E-02,0.021E-02,7.467E-03,0.251E-03,0.046E-03,0.178E-03
2463,16.6,18.0,8.833E-03,0.297E-03,0.050E-03,0.183E-03,7.892E-03,0.267E-03,0.051E-03,0.188E-03
2463,18.0,19.5,6.742E-03,0.240E-03,0.035E-03,0.140E-03,7.389E-03,0.263E-03,0.045E-03,0.177E-03
2463,19.5,21.1,5.126E-03,0.193E-03,0.025E-03,0.106E-03,6.883E-03,0.259E-03,0.040E-03,0.165E-03
2463,21.1,22.8,4.774E-03,0.173E-03,0.023E-03,0.099E-03,7.866E-03,0.286E-03,0.045E-03,0.189E-03
2463,22.8,24.7,3.639E-03,0.137E-03,0.018E-03,0.075E-03,7.332E-03,0.277E-03,0.043E-03,0.176E-03
2463,24.7,26.7,2.924E-03,0.116E-03,0.015E-03,0.060E-03,7.226E-03,0.288E-03,0.043E-03,0.174E-03
2463,26.7,28.8,2.409E-03,0.101E-03,0.013E-03,0.050E-03,7.289E-03,0.307E-03,0.044E-03,0.175E-03
2463,28.8,31.1,1.919E-03,0.085E-03,0.010E-03,0.040E-03,7.126E-03,0.317E-03,0.044E-03,0.171E-03
2463,31.1,33.5,1.695E-03,0.078E-03,0.009E-03,0.035E-03,7.710E-03,0.355E-03,0.049E-03,0.186E-03
2463,33.5,36.1,1.303E-03,0.066E-03,0.007E-03,0.027E-03,7.197E-03,0.363E-03,0.046E-03,0.174E-03
2463,36.1,38.9,9.930E-04,0.551E-04,0.057E-04,0.205E-04,6.760E-03,0.376E-03,0.044E-03,0.164E-03
2463,38.9,41.9,8.412E-04,0.490E-04,0.050E-04,0.173E-04,6.934E-03,0.405E-03,0.046E-03,0.168E-03
2463,41.9,45.1,6.296E-04,0.410E-04,0.038E-04,0.130E-04,6.379E-03,0.417E-03,0.043E-03,0.155E-03
2463,45.1,48.5,4.788E-04,0.347E-04,0.029E-04,0.099E-04,5.941E-03,0.431E-03,0.041E-03,0.145E-03
2463,48.5,52.2,3.634E-04,0.289E-04,0.022E-04,0.075E-04,5.393E-03,0.430E-03,0.037E-03,0.133E-03
2463,52.2,56.1,3.670E-04,0.283E-04,0.023E-04,0.076E-04,6.690E-03,0.518E-03,0.047E-03,0.166E-03
2463,56.1,60.3,2.978E-04,0.246E-04,0.019E-04,0.062E-04,6.709E-03,0.555E-03,0.048E-03,0.167E-03
2464,1.92,2.15,2.834E-01,0.126E-01,0.074E-01,0.062E-01,6.361E-03,0.283E-03,0.175E-03,0.169E-03
2464,2.15,2.40,3.219E-01,0.123E-01,0.055E-01,0.072E-01,7.413E-03,0.283E-03,0.137E-03,0.191E-03
2464,2.40,2.67,2.986E-01,0.105E-01,0.043E-01,0.062E-01,7.195E-03,0.254E-03,0.112E-03,0.172E-03
2464,2.67,2.97,3.012E-01,0.095E-01,0.021E-01,0.062E-01,7.843E-03,0.247E-03,0.068E-03,0.182E-03
2464,2.97,3.29,2.782E-01,0.082E-01,0.017E-01,0.057E-01,7.945E-03,0.234E-03,0.062E-03,0.184E-03
2464,3.29,3.64,2.309E-01,0.067E-01,0.007E-01,0.047E-01,7.345E-03,0.213E-03,0.038E-03,0.169E-03
2464,3.64,4.02,2.083E-01,0.058E-01,0.005E-01,0.043E-01,7.515E-03,0.209E-03,0.036E-03,0.173E-03
2464,4.02,4.43,1.823E-01,0.048E-01,0.005E-01,0.037E-01,7.536E-03,0.200E-03,0.035E-03,0.174E-03
2464,4.43,4.88,1.634E-01,0.040E-01,0.004E-01,0.034E-01,7.845E-03,0.191E-03,0.035E-03,0.182E-03
2464,4.88,5.37,1.402E-01,0.033E-01,0.003E-01,0.029E-01,7.945E-03,0.188E-03,0.034E-03,0.186E-03
2464,5.37,5.90,1.142E-01,0.027E-01,0.003E-01,0.024E-01,7.710E-03,0.184E-03,0.032E-03,0.182E-03
2464,5.90,6.47,9.137E-02,0.222E-02,0.027E-02,0.192E-02,7.373E-03,0.179E-03,0.033E-03,0.175E-03
2464,6.47,7.09,8.054E-02,0.188E-02,0.025E-02,0.170E-02,7.842E-03,0.183E-03,0.035E-03,0.187E-03
2464,7.09,7.76,6.807E-02,0.156E-02,0.022E-02,0.144E-02,7.995E-03,0.184E-03,0.037E-03,0.191E-03
2464,7.76,8.48,5.352E-02,0.127E-02,0.019E-02,0.113E-02,7.641E-03,0.182E-03,0.037E-03,0.183E-03
2464,8.48,9.26,4.453E-02,0.108E-02,0.017E-02,0.094E-02,7.716E-03,0.187E-03,0.039E-03,0.185E-03
2464,9.26,10.1,3.714E-02,0.093E-02,0.015E-02,0.079E-02,7.859E-03,0.197E-03,0.041E-03,0.188E-03
2464,10.1,11.0,3.014E-02,0.079E-02,0.013E-02,0.064E-02,7.822E-03,0.206E-03,0.042E-03,0.187E-03
2464,11.0,12.0,2.295E-02,0.064E-02,0.010E-02,0.048E-02,7.326E-03,0.206E-03,0.040E-03,0.175E-03
2464,12.0,13.0,1.905E-02,0.057E-02,0.009E-02,0.040E-02,7.444E-03,0.225E-03,0.043E-03,0.178E-03
2464,13.0,14.1,1.516E-02,0.048E-02,0.008E-02,0.032E-02,7.168E-03,0.227E-03,0.044E-03,0.171E-03
2464,14.1,15.3,1.277E-02,0.041E-02,0.006E-02,0.027E-02,7.424E-03,0.239E-03,0.043E-03,0.177E-03
2464,15.3,16.6,1.078E-02,0.035E-02,0.005E-02,0.022E-02,7.704E-03,0.253E-03,0.044E-03,0.184E-03
2464,16.6,18.0,8.938E-03,0.299E-03,0.045E-03,0.185E-03,7.881E-03,0.265E-03,0.047E-03,0.188E-03
2464,18.0,19.5,7.140E-03,0.247E-03,0.034E-03,0.148E-03,7.698E-03,0.267E-03,0.044E-03,0.184E-03
2464,19.5,21.1,5.545E-03,0.200E-03,0.027E-03,0.115E-03,7.389E-03,0.268E-03,0.043E-03,0.177E-03
2464,21.1,22.8,4.372E-03,0.165E-03,0.022E-03,0.090E-03,7.132E-03,0.270E-03,0.042E-03,0.171E-03
2464,22.8,24.7,3.679E-03,0.138E-03,0.019E-03,0.076E-03,7.365E-03,0.276E-03,0.045E-03,0.177E-03
2464,24.7,26.7,3.105E-03,0.119E-03,0.016E-03,0.064E-03,7.640E-03,0.295E-03,0.047E-03,0.184E-03
2464,26.7,28.8,2.358E-03,0.100E-03,0.013E-03,0.049E-03,7.142E-03,0.303E-03,0.045E-03,0.172E-03
2464,28.8,31.1,2.040E-03,0.088E-03,0.011E-03,0.042E-03,7.582E-03,0.327E-03,0.048E-03,0.182E-03
2464,31.1,33.5,1.762E-03,0.079E-03,0.010E-03,0.036E-03,7.963E-03,0.359E-03,0.051E-03,0.192E-03
2464,33.5,36.1,1.232E-03,0.063E-03,0.007E-03,0.025E-03,6.767E-03,0.350E-03,0.044E-03,0.163E-03
2464,36.1,38.9,9.893E-04,0.548E-04,0.057E-04,0.204E-04,6.686E-03,0.372E-03,0.044E-03,0.162E-03
2464,38.9,41.9,8.440E-04,0.489E-04,0.050E-04,0.174E-04,6.932E-03,0.403E-03,0.047E-03,0.168E-03
2464,41.9,45.1,7.042E-04,0.432E-04,0.042E-04,0.145E-04,7.081E-03,0.436E-03,0.048E-03,0.172E-03
2464,45.1,48.5,5.076E-04,0.356E-04,0.031E-04,0.105E-04,6.241E-03,0.439E-03,0.043E-03,0.153E-03
