bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,carbon_flux m^-2sr^-1s^-1GV^-1,carbon_flux_error_statistical m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_independent m^-2sr^-1s^-1GV^-1,carbon_to_helium_ratio,carbon_to_helium_ratio_error_statistical,carbon_to_helium_ratio_error_time_dependent,carbon_to_helium_ratio_error_time_independent
2531,11.0,12.0,1.000E-01,0.023E-01,0.004E-01,0.020E-01,2.985E-02,0.069E-02,0.016E-02,0.069E-02
2531,12.0,13.0,7.996E-02,0.200E-02,0.035E-02,0.161E-02,2.936E-02,0.074E-02,0.016E-02,0.068E-02
2531,13.0,14.1,6.635E-02,0.170E-02,0.030E-02,0.134E-02,2.995E-02,0.078E-02,0.017E-02,0.070E-02
2531,14.1,15.3,5.617E-02,0.146E-02,0.026E-02,0.113E-02,3.133E-02,0.082E-02,0.018E-02,0.073E-02
2531,15.3,16.6,4.476E-02,0.121E-02,0.021E-02,0.090E-02,3.085E-02,0.085E-02,0.018E-02,0.072E-02
2531,16.6,18.0,3.459E-02,0.099E-02,0.017E-02,0.070E-02,2.952E-02,0.085E-02,0.017E-02,0.069E-02
2531,18.0,19.5,3.015E-02,0.085E-02,0.014E-02,0.061E-02,3.163E-02,0.090E-02,0.018E-02,0.074E-02
2531,19.5,21.1,2.329E-02,0.069E-02,0.011E-02,0.047E-02,3.058E-02,0.091E-02,0.018E-02,0.072E-02
2531,21.1,22.8,1.954E-02,0.058E-02,0.009E-02,0.040E-02,3.153E-02,0.095E-02,0.018E-02,0.075E-02
2531,22.8,24.7,1.574E-02,0.048E-02,0.007E-02,0.032E-02,3.094E-02,0.095E-02,0.018E-02,0.073E-02
2531,24.7,26.7,1.215E-02,0.040E-02,0.006E-02,0.025E-02,2.986E-02,0.099E-02,0.017E-02,0.071E-02
2531,26.7,28.8,1.102E-02,0.036E-02,0.005E-02,0.022E-02,3.297E-02,0.110E-02,0.019E-02,0.078E-02
2531,28.8,31.1,8.754E-03,0.305E-03,0.043E-03,0.178E-03,3.245E-02,0.115E-02,0.019E-02,0.077E-02
2531,31.1,33.5,7.107E-03,0.268E-03,0.035E-03,0.145E-03,3.174E-02,0.122E-02,0.019E-02,0.076E-02
2531,33.5,36.1,6.092E-03,0.238E-03,0.030E-03,0.124E-03,3.370E-02,0.134E-02,0.020E-02,0.081E-02
2531,36.1,38.9,4.687E-03,0.201E-03,0.023E-03,0.095E-03,3.174E-02,0.139E-02,0.019E-02,0.076E-02
2531,38.9,41.9,4.035E-03,0.181E-03,0.020E-03,0.082E-03,3.309E-02,0.151E-02,0.020E-02,0.080E-02
2531,41.9,45.1,3.314E-03,0.158E-03,0.017E-03,0.068E-03,3.358E-02,0.163E-02,0.020E-02,0.081E-02
2531,45.1,48.5,2.829E-03,0.142E-03,0.015E-03,0.058E-03,3.508E-02,0.179E-02,0.022E-02,0.085E-02
2531,48.5,52.2,2.153E-03,0.119E-03,0.011E-03,0.044E-03,3.211E-02,0.180E-02,0.020E-02,0.078E-02
2531,52.2,56.1,1.966E-03,0.111E-03,0.010E-03,0.040E-03,3.578E-02,0.205E-02,0.022E-02,0.088E-02
2531,56.1,60.3,1.339E-03,0.088E-03,0.007E-03,0.027E-03,2.945E-02,0.196E-02,0.019E-02,0.072E-02
2532,1.92,2.15,2.700,0.056,0.027,0.065,2.414E-02,0.050E-02,0.033E-02,0.068E-02
2532,2.15,2.40,2.561,0.048,0.013,0.058,2.648E-02,0.050E-02,0.022E-02,0.069E-02
2532,2.40,2.67,2.233,0.038,0.006,0.047,2.684E-02,0.047E-02,0.018E-02,0.065E-02
2532,2.67,2.97,1.918,0.031,0.008,0.040,2.684E-02,0.044E-02,0.018E-02,0.063E-02
2532,2.97,3.29,1.698,0.026,0.007,0.036,2.812E-02,0.044E-02,0.018E-02,0.067E-02
2532,3.29,3.64,1.402,0.021,0.004,0.029,2.779E-02,0.042E-02,0.015E-02,0.065E-02
2532,3.64,4.02,1.156,0.017,0.003,0.024,2.788E-02,0.042E-02,0.014E-02,0.064E-02
2532,4.02,4.43,9.591E-01,0.139E-01,0.027E-01,0.193E-01,2.802E-02,0.041E-02,0.014E-02,0.064E-02
2532,4.43,4.88,8.070E-01,0.109E-01,0.024E-01,0.162E-01,2.872E-02,0.039E-02,0.014E-02,0.066E-02
2532,4.88,5.37,6.537E-01,0.088E-01,0.021E-01,0.131E-01,2.853E-02,0.039E-02,0.014E-02,0.065E-02
2532,5.37,5.90,5.366E-01,0.072E-01,0.018E-01,0.108E-01,2.867E-02,0.039E-02,0.014E-02,0.066E-02
2532,5.90,6.47,4.349E-01,0.059E-01,0.015E-01,0.088E-01,2.859E-02,0.039E-02,0.014E-02,0.066E-02
2532,6.47,7.09,3.491E-01,0.047E-01,0.012E-01,0.070E-01,2.842E-02,0.039E-02,0.014E-02,0.065E-02
2532,7.09,7.76,2.840E-01,0.039E-01,0.010E-01,0.057E-01,2.881E-02,0.040E-02,0.014E-02,0.066E-02
2532,7.76,8.48,2.266E-01,0.032E-01,0.008E-01,0.046E-01,2.857E-02,0.040E-02,0.014E-02,0.066E-02
2532,8.48,9.26,1.899E-01,0.027E-01,0.007E-01,0.038E-01,2.957E-02,0.043E-02,0.015E-02,0.068E-02
2532,9.26,10.1,1.543E-01,0.023E-01,0.006E-01,0.031E-01,2.976E-02,0.045E-02,0.015E-02,0.069E-02
2532,10.1,11.0,1.253E-01,0.020E-01,0.005E-01,0.025E-01,3.015E-02,0.048E-02,0.016E-02,0.070E-02
2532,11.0,12.0,9.957E-02,0.163E-02,0.042E-02,0.201E-02,2.959E-02,0.049E-02,0.016E-02,0.069E-02
2532,12.0,13.0,8.071E-02,0.143E-02,0.035E-02,0.163E-02,2.968E-02,0.053E-02,0.016E-02,0.069E-02
2532,13.0,14.1,6.687E-02,0.122E-02,0.030E-02,0.135E-02,3.029E-02,0.056E-02,0.016E-02,0.070E-02
2532,14.1,15.3,5.380E-02,0.102E-02,0.025E-02,0.109E-02,3.003E-02,0.058E-02,0.017E-02,0.070E-02
2532,15.3,16.6,4.527E-02,0.087E-02,0.022E-02,0.091E-02,3.152E-02,0.061E-02,0.018E-02,0.074E-02
2532,16.6,18.0,3.660E-02,0.073E-02,0.018E-02,0.074E-02,3.151E-02,0.063E-02,0.018E-02,0.074E-02
2532,18.0,19.5,2.911E-02,0.060E-02,0.014E-02,0.059E-02,3.085E-02,0.064E-02,0.018E-02,0.073E-02
2532,19.5,21.1,2.350E-02,0.049E-02,0.011E-02,0.048E-02,3.074E-02,0.065E-02,0.017E-02,0.072E-02
2532,21.1,22.8,2.044E-02,0.043E-02,0.010E-02,0.041E-02,3.284E-02,0.070E-02,0.019E-02,0.078E-02
2532,22.8,24.7,1.563E-02,0.034E-02,0.007E-02,0.032E-02,3.095E-02,0.068E-02,0.018E-02,0.073E-02
2532,24.7,26.7,1.291E-02,0.029E-02,0.006E-02,0.026E-02,3.155E-02,0.072E-02,0.018E-02,0.075E-02
2532,26.7,28.8,1.028E-02,0.025E-02,0.005E-02,0.021E-02,3.085E-02,0.076E-02,0.018E-02,0.073E-02
2532,28.8,31.1,8.812E-03,0.219E-03,0.043E-03,0.179E-03,3.239E-02,0.082E-02,0.019E-02,0.077E-02
2532,31.1,33.5,7.277E-03,0.194E-03,0.036E-03,0.148E-03,3.277E-02,0.089E-02,0.019E-02,0.078E-02
2532,33.5,36.1,5.639E-03,0.164E-03,0.028E-03,0.115E-03,3.096E-02,0.091E-02,0.018E-02,0.074E-02
2532,36.1,38.9,4.475E-03,0.140E-03,0.022E-03,0.091E-03,3.017E-02,0.096E-02,0.018E-02,0.072E-02
2532,38.9,41.9,3.795E-03,0.125E-03,0.019E-03,0.077E-03,3.147E-02,0.105E-02,0.019E-02,0.076E-02
2532,41.9,45.1,3.197E-03,0.111E-03,0.016E-03,0.065E-03,3.213E-02,0.113E-02,0.019E-02,0.078E-02
2532,45.1,48.5,2.402E-03,0.093E-03,0.012E-03,0.049E-03,2.907E-02,0.115E-02,0.018E-02,0.070E-02
2532,48.5,52.2,2.107E-03,0.084E-03,0.011E-03,0.043E-03,3.171E-02,0.128E-02,0.019E-02,0.077E-02
2532,52.2,56.1,1.683E-03,0.073E-03,0.009E-03,0.034E-03,3.132E-02,0.138E-02,0.019E-02,0.077E-02
2532,56.1,60.3,1.549E-03,0.067E-03,0.008E-03,0.032E-03,3.411E-02,0.151E-02,0.021E-02,0.084E-02
2533,1.92,2.15,2.847,0.109,0.047,0.068,2.557E-02,0.098E-02,0.049E-02,0.072E-02
2533,2.15,2.40,2.406,0.087,0.025,0.054,2.522E-02,0.092E-02,0.032E-02,0.066E-02
2533,2.40,2.67,2.106,0.069,0.014,0.045,2.572E-02,0.085E-02,0.024E-02,0.062E-02
2533,2.67,2.97,1.869,0.057,0.008,0.039,2.670E-02,0.082E-02,0.019E-02,0.063E-02
2533,2.97,3.29,1.641,0.048,0.007,0.035,2.754E-02,0.080E-02,0.019E-02,0.066E-02
2533,3.29,3.64,1.363,0.039,0.004,0.028,2.746E-02,0.079E-02,0.017E-02,0.064E-02
2533,3.64,4.02,1.092,0.031,0.003,0.022,2.649E-02,0.076E-02,0.015E-02,0.061E-02
2533,4.02,4.43,9.106E-01,0.253E-01,0.025E-01,0.183E-01,2.659E-02,0.075E-02,0.015E-02,0.061E-02
2533,4.43,4.88,7.502E-01,0.197E-01,0.022E-01,0.151E-01,2.701E-02,0.072E-02,0.015E-02,0.062E-02
2533,4.88,5.37,6.438E-01,0.163E-01,0.019E-01,0.129E-01,2.841E-02,0.073E-02,0.015E-02,0.065E-02
2533,5.37,5.90,5.192E-01,0.133E-01,0.016E-01,0.104E-01,2.811E-02,0.073E-02,0.015E-02,0.064E-02
2533,5.90,6.47,4.364E-01,0.111E-01,0.014E-01,0.088E-01,2.902E-02,0.074E-02,0.015E-02,0.067E-02
2533,6.47,7.09,3.464E-01,0.089E-01,0.011E-01,0.070E-01,2.869E-02,0.074E-02,0.015E-02,0.066E-02
2533,7.09,7.76,2.830E-01,0.072E-01,0.009E-01,0.057E-01,2.910E-02,0.075E-02,0.015E-02,0.067E-02
2533,7.76,8.48,2.329E-01,0.060E-01,0.008E-01,0.047E-01,2.970E-02,0.078E-02,0.016E-02,0.068E-02
2533,8.48,9.26,1.885E-01,0.050E-01,0.007E-01,0.038E-01,2.970E-02,0.080E-02,0.016E-02,0.069E-02
2533,9.26,10.1,1.581E-01,0.043E-01,0.007E-01,0.032E-01,3.086E-02,0.086E-02,0.018E-02,0.071E-02
2533,10.1,11.0,1.242E-01,0.036E-01,0.005E-01,0.025E-01,3.001E-02,0.089E-02,0.018E-02,0.070E-02
2533,11.0,12.0,1.008E-01,0.031E-01,0.005E-01,0.020E-01,3.024E-02,0.093E-02,0.018E-02,0.070E-02
2533,12.0,13.0,8.049E-02,0.267E-02,0.037E-02,0.162E-02,2.993E-02,0.101E-02,0.018E-02,0.069E-02
2533,13.0,14.1,6.915E-02,0.232E-02,0.032E-02,0.139E-02,3.156E-02,0.107E-02,0.019E-02,0.073E-02
2533,14.1,15.3,5.444E-02,0.192E-02,0.025E-02,0.110E-02,3.040E-02,0.108E-02,0.019E-02,0.071E-02
2533,15.3,16.6,3.988E-02,0.153E-02,0.018E-02,0.081E-02,2.775E-02,0.108E-02,0.017E-02,0.065E-02
2533,16.6,18.0,3.515E-02,0.134E-02,0.016E-02,0.071E-02,3.047E-02,0.117E-02,0.019E-02,0.071E-02
2533,18.0,19.5,3.104E-02,0.115E-02,0.014E-02,0.063E-02,3.305E-02,0.124E-02,0.020E-02,0.078E-02
2533,19.5,21.1,2.295E-02,0.091E-02,0.011E-02,0.047E-02,2.997E-02,0.121E-02,0.018E-02,0.071E-02
2533,21.1,22.8,1.959E-02,0.078E-02,0.009E-02,0.040E-02,3.140E-02,0.127E-02,0.019E-02,0.074E-02
2533,22.8,24.7,1.699E-02,0.066E-02,0.008E-02,0.034E-02,3.377E-02,0.133E-02,0.021E-02,0.080E-02
2533,24.7,26.7,1.266E-02,0.054E-02,0.006E-02,0.026E-02,3.122E-02,0.135E-02,0.019E-02,0.074E-02
2533,26.7,28.8,1.098E-02,0.048E-02,0.005E-02,0.022E-02,3.294E-02,0.147E-02,0.021E-02,0.078E-02
2533,28.8,31.1,9.124E-03,0.416E-03,0.044E-03,0.186E-03,3.345E-02,0.155E-02,0.021E-02,0.080E-02
2533,31.1,33.5,6.647E-03,0.346E-03,0.033E-03,0.135E-03,3.072E-02,0.162E-02,0.019E-02,0.073E-02
2533,33.5,36.1,6.076E-03,0.317E-03,0.030E-03,0.124E-03,3.384E-02,0.180E-02,0.022E-02,0.081E-02
2533,36.1,38.9,5.232E-03,0.284E-03,0.026E-03,0.107E-03,3.556E-02,0.196E-02,0.023E-02,0.085E-02
2533,38.9,41.9,3.987E-03,0.239E-03,0.020E-03,0.081E-03,3.287E-02,0.200E-02,0.021E-02,0.079E-02
2533,41.9,45.1,2.967E-03,0.200E-03,0.015E-03,0.060E-03,3.000E-02,0.205E-02,0.019E-02,0.072E-02
2533,45.1,48.5,2.774E-03,0.187E-03,0.014E-03,0.057E-03,3.439E-02,0.236E-02,0.022E-02,0.083E-02
2533,48.5,52.2,2.325E-03,0.164E-03,0.012E-03,0.047E-03,3.517E-02,0.253E-02,0.023E-02,0.086E-02
2533,52.2,56.1,2.005E-03,0.149E-03,0.011E-03,0.041E-03,3.761E-02,0.284E-02,0.025E-02,0.092E-02
2533,56.1,60.3,1.456E-03,0.122E-03,0.008E-03,0.030E-03,3.199E-02,0.273E-02,0.021E-02,0.079E-02
2534,1.92,2.15,2.623,0.047,0.029,0.063,2.425E-02,0.043E-02,0.034E-02,0.069E-02
2534,2.15,2.40,2.457,0.040,0.016,0.056,2.613E-02,0.043E-02,0.024E-02,0.068E-02
2534,2.40,2.67,2.187,0.032,0.006,0.046,2.711E-02,0.040E-02,0.017E-02,0.065E-02
2534,2.67,2.97,1.876,0.026,0.009,0.039,2.701E-02,0.038E-02,0.019E-02,0.063E-02
2534,2.97,3.29,1.621,0.022,0.008,0.034,2.751E-02,0.037E-02,0.019E-02,0.066E-02
2534,3.29,3.64,1.388,0.018,0.005,0.029,2.822E-02,0.037E-02,0.017E-02,0.066E-02
2534,3.64,4.02,1.129,0.014,0.003,0.023,2.777E-02,0.036E-02,0.014E-02,0.064E-02
2534,4.02,4.43,9.345E-01,0.116E-01,0.027E-01,0.188E-01,2.788E-02,0.035E-02,0.014E-02,0.064E-02
2534,4.43,4.88,7.748E-01,0.091E-01,0.023E-01,0.156E-01,2.815E-02,0.033E-02,0.014E-02,0.064E-02
2534,4.88,5.37,6.347E-01,0.073E-01,0.020E-01,0.128E-01,2.819E-02,0.033E-02,0.014E-02,0.064E-02
2534,5.37,5.90,5.210E-01,0.061E-01,0.017E-01,0.105E-01,2.830E-02,0.033E-02,0.014E-02,0.065E-02
2534,5.90,6.47,4.167E-01,0.049E-01,0.014E-01,0.084E-01,2.794E-02,0.033E-02,0.013E-02,0.064E-02
2534,6.47,7.09,3.501E-01,0.040E-01,0.012E-01,0.071E-01,2.901E-02,0.034E-02,0.014E-02,0.067E-02
2534,7.09,7.76,2.853E-01,0.033E-01,0.010E-01,0.058E-01,2.932E-02,0.034E-02,0.014E-02,0.067E-02
2534,7.76,8.48,2.255E-01,0.027E-01,0.008E-01,0.045E-01,2.885E-02,0.035E-02,0.014E-02,0.067E-02
2534,8.48,9.26,1.844E-01,0.023E-01,0.007E-01,0.037E-01,2.911E-02,0.036E-02,0.014E-02,0.067E-02
2534,9.26,10.1,1.552E-01,0.020E-01,0.006E-01,0.031E-01,3.028E-02,0.039E-02,0.015E-02,0.070E-02
2534,10.1,11.0,1.236E-01,0.017E-01,0.005E-01,0.025E-01,2.994E-02,0.041E-02,0.015E-02,0.069E-02
2534,11.0,12.0,9.946E-02,0.138E-02,0.042E-02,0.201E-02,2.990E-02,0.042E-02,0.016E-02,0.069E-02
2534,12.0,13.0,7.956E-02,0.121E-02,0.034E-02,0.160E-02,2.950E-02,0.045E-02,0.016E-02,0.068E-02
2534,13.0,14.1,6.709E-02,0.104E-02,0.030E-02,0.135E-02,3.064E-02,0.048E-02,0.017E-02,0.071E-02
2534,14.1,15.3,5.499E-02,0.088E-02,0.025E-02,0.111E-02,3.091E-02,0.050E-02,0.017E-02,0.072E-02
2534,15.3,16.6,4.205E-02,0.071E-02,0.019E-02,0.085E-02,2.928E-02,0.050E-02,0.016E-02,0.068E-02
2534,16.6,18.0,3.609E-02,0.061E-02,0.017E-02,0.073E-02,3.107E-02,0.054E-02,0.017E-02,0.073E-02
2534,18.0,19.5,2.893E-02,0.051E-02,0.013E-02,0.059E-02,3.077E-02,0.054E-02,0.017E-02,0.072E-02
2534,19.5,21.1,2.433E-02,0.043E-02,0.011E-02,0.049E-02,3.179E-02,0.057E-02,0.018E-02,0.075E-02
2534,21.1,22.8,1.932E-02,0.035E-02,0.009E-02,0.039E-02,3.099E-02,0.057E-02,0.017E-02,0.073E-02
2534,22.8,24.7,1.578E-02,0.029E-02,0.007E-02,0.032E-02,3.122E-02,0.058E-02,0.018E-02,0.074E-02
2534,24.7,26.7,1.275E-02,0.025E-02,0.006E-02,0.026E-02,3.109E-02,0.061E-02,0.018E-02,0.074E-02
2534,26.7,28.8,1.029E-02,0.021E-02,0.005E-02,0.021E-02,3.072E-02,0.064E-02,0.018E-02,0.073E-02
2534,28.8,31.1,8.420E-03,0.182E-03,0.041E-03,0.171E-03,3.089E-02,0.068E-02,0.018E-02,0.074E-02
2534,31.1,33.5,6.839E-03,0.160E-03,0.033E-03,0.139E-03,3.082E-02,0.073E-02,0.018E-02,0.074E-02
2534,33.5,36.1,5.880E-03,0.142E-03,0.029E-03,0.120E-03,3.242E-02,0.080E-02,0.019E-02,0.078E-02
2534,36.1,38.9,4.935E-03,0.125E-03,0.025E-03,0.101E-03,3.311E-02,0.085E-02,0.020E-02,0.079E-02
2534,38.9,41.9,3.956E-03,0.108E-03,0.020E-03,0.081E-03,3.282E-02,0.091E-02,0.020E-02,0.079E-02
2534,41.9,45.1,3.299E-03,0.096E-03,0.017E-03,0.067E-03,3.343E-02,0.099E-02,0.020E-02,0.081E-02
2534,45.1,48.5,2.637E-03,0.083E-03,0.014E-03,0.054E-03,3.265E-02,0.105E-02,0.020E-02,0.079E-02
2534,48.5,52.2,2.049E-03,0.070E-03,0.011E-03,0.042E-03,3.071E-02,0.107E-02,0.019E-02,0.075E-02
2534,52.2,56.1,1.836E-03,0.065E-03,0.010E-03,0.037E-03,3.383E-02,0.121E-02,0.021E-02,0.083E-02
2534,56.1,60.3,1.408E-03,0.055E-03,0.008E-03,0.029E-03,3.167E-02,0.125E-02,0.020E-02,0.078E-02
2536,1.92,2.15,2.848,0.060,0.034,0.068,2.512E-02,0.054E-02,0.038E-02,0.071E-02
2536,2.15,2.40,2.638,0.051,0.015,0.060,2.678E-02,0.052E-02,0.024E-02,0.070E-02
2536,2.40,2.67,2.251,0.040,0.007,0.048,2.674E-02,0.048E-02,0.019E-02,0.065E-02
2536,2.67,2.97,1.938,0.033,0.009,0.040,2.711E-02,0.047E-02,0.020E-02,0.064E-02
2536,2.97,3.29,1.669,0.027,0.008,0.035,2.745E-02,0.045E-02,0.019E-02,0.065E-02
2536,3.29,3.64,1.427,0.022,0.005,0.029,2.808E-02,0.044E-02,0.017E-02,0.065E-02
2536,3.64,4.02,1.152,0.018,0.003,0.023,2.751E-02,0.043E-02,0.015E-02,0.063E-02
2536,4.02,4.43,9.588E-01,0.145E-01,0.028E-01,0.193E-01,2.784E-02,0.043E-02,0.015E-02,0.063E-02
2536,4.43,4.88,7.861E-01,0.112E-01,0.024E-01,0.158E-01,2.779E-02,0.040E-02,0.015E-02,0.063E-02
2536,4.88,5.37,6.537E-01,0.091E-01,0.021E-01,0.131E-01,2.823E-02,0.040E-02,0.015E-02,0.064E-02
2536,5.37,5.90,5.343E-01,0.075E-01,0.018E-01,0.107E-01,2.845E-02,0.040E-02,0.015E-02,0.065E-02
2536,5.90,6.47,4.253E-01,0.061E-01,0.014E-01,0.086E-01,2.794E-02,0.040E-02,0.014E-02,0.064E-02
2536,6.47,7.09,3.504E-01,0.050E-01,0.012E-01,0.071E-01,2.847E-02,0.041E-02,0.014E-02,0.065E-02
2536,7.09,7.76,2.871E-01,0.040E-01,0.010E-01,0.058E-01,2.909E-02,0.041E-02,0.015E-02,0.067E-02
2536,7.76,8.48,2.304E-01,0.033E-01,0.008E-01,0.046E-01,2.893E-02,0.042E-02,0.015E-02,0.067E-02
2536,8.48,9.26,1.902E-01,0.028E-01,0.007E-01,0.038E-01,2.956E-02,0.044E-02,0.016E-02,0.068E-02
2536,9.26,10.1,1.546E-01,0.024E-01,0.006E-01,0.031E-01,2.983E-02,0.047E-02,0.016E-02,0.069E-02
2536,10.1,11.0,1.283E-01,0.021E-01,0.005E-01,0.026E-01,3.056E-02,0.050E-02,0.017E-02,0.071E-02
2536,11.0,12.0,9.904E-02,0.168E-02,0.043E-02,0.200E-02,2.927E-02,0.050E-02,0.016E-02,0.068E-02
2536,12.0,13.0,8.365E-02,0.151E-02,0.038E-02,0.169E-02,3.081E-02,0.056E-02,0.018E-02,0.072E-02
2536,13.0,14.1,6.716E-02,0.127E-02,0.031E-02,0.135E-02,3.024E-02,0.058E-02,0.018E-02,0.070E-02
2536,14.1,15.3,5.365E-02,0.106E-02,0.025E-02,0.108E-02,2.988E-02,0.060E-02,0.017E-02,0.070E-02
2536,15.3,16.6,4.370E-02,0.089E-02,0.021E-02,0.088E-02,3.012E-02,0.062E-02,0.018E-02,0.070E-02
2536,16.6,18.0,3.559E-02,0.075E-02,0.017E-02,0.072E-02,3.040E-02,0.065E-02,0.018E-02,0.071E-02
2536,18.0,19.5,2.872E-02,0.062E-02,0.014E-02,0.058E-02,3.041E-02,0.066E-02,0.018E-02,0.071E-02
2536,19.5,21.1,2.423E-02,0.052E-02,0.011E-02,0.049E-02,3.144E-02,0.069E-02,0.019E-02,0.074E-02
2536,21.1,22.8,1.926E-02,0.043E-02,0.009E-02,0.039E-02,3.066E-02,0.070E-02,0.018E-02,0.072E-02
2536,22.8,24.7,1.586E-02,0.036E-02,0.008E-02,0.032E-02,3.119E-02,0.071E-02,0.019E-02,0.074E-02
2536,24.7,26.7,1.292E-02,0.030E-02,0.006E-02,0.026E-02,3.131E-02,0.074E-02,0.019E-02,0.074E-02
2536,26.7,28.8,1.094E-02,0.027E-02,0.005E-02,0.022E-02,3.257E-02,0.081E-02,0.020E-02,0.077E-02
2536,28.8,31.1,8.629E-03,0.224E-03,0.042E-03,0.176E-03,3.133E-02,0.083E-02,0.019E-02,0.075E-02
2536,31.1,33.5,6.919E-03,0.195E-03,0.034E-03,0.141E-03,3.086E-02,0.088E-02,0.019E-02,0.074E-02
2536,33.5,36.1,5.633E-03,0.169E-03,0.028E-03,0.115E-03,3.100E-02,0.094E-02,0.019E-02,0.074E-02
2536,36.1,38.9,4.608E-03,0.147E-03,0.023E-03,0.094E-03,3.057E-02,0.099E-02,0.019E-02,0.073E-02
2536,38.9,41.9,4.073E-03,0.134E-03,0.021E-03,0.083E-03,3.308E-02,0.110E-02,0.021E-02,0.080E-02
2536,41.9,45.1,3.149E-03,0.114E-03,0.016E-03,0.064E-03,3.113E-02,0.114E-02,0.019E-02,0.075E-02
2536,45.1,48.5,2.528E-03,0.099E-03,0.013E-03,0.052E-03,3.099E-02,0.123E-02,0.019E-02,0.075E-02
2536,48.5,52.2,2.107E-03,0.086E-03,0.011E-03,0.043E-03,3.153E-02,0.131E-02,0.020E-02,0.077E-02
2536,52.2,56.1,1.816E-03,0.078E-03,0.010E-03,0.037E-03,3.343E-02,0.146E-02,0.021E-02,0.082E-02
2536,56.1,60.3,1.459E-03,0.068E-03,0.008E-03,0.030E-03,3.306E-02,0.156E-02,0.021E-02,0.081E-02
2537,1.92,2.15,2.907,0.110,0.039,0.069,2.605E-02,0.099E-02,0.043E-02,0.074E-02
2537,2.15,2.40,2.471,0.089,0.025,0.056,2.567E-02,0.093E-02,0.032E-02,0.067E-02
2537,2.40,2.67,2.179,0.071,0.011,0.046,2.632E-02,0.087E-02,0.023E-02,0.063E-02
2537,2.67,2.97,1.859,0.058,0.012,0.039,2.619E-02,0.082E-02,0.024E-02,0.062E-02
2537,2.97,3.29,1.600,0.048,0.014,0.034,2.666E-02,0.080E-02,0.029E-02,0.064E-02
2537,3.29,3.64,1.470,0.041,0.005,0.030,2.933E-02,0.082E-02,0.020E-02,0.068E-02
2537,3.64,4.02,1.212,0.033,0.004,0.025,2.906E-02,0.081E-02,0.019E-02,0.067E-02
2537,4.02,4.43,9.587E-01,0.262E-01,0.029E-01,0.193E-01,2.788E-02,0.077E-02,0.017E-02,0.064E-02
2537,4.43,4.88,8.156E-01,0.207E-01,0.027E-01,0.164E-01,2.892E-02,0.074E-02,0.018E-02,0.066E-02
2537,4.88,5.37,6.578E-01,0.166E-01,0.026E-01,0.132E-01,2.870E-02,0.073E-02,0.018E-02,0.066E-02
2537,5.37,5.90,5.268E-01,0.135E-01,0.022E-01,0.106E-01,2.833E-02,0.073E-02,0.018E-02,0.065E-02
2537,5.90,6.47,4.411E-01,0.111E-01,0.020E-01,0.089E-01,2.923E-02,0.075E-02,0.019E-02,0.067E-02
2537,6.47,7.09,3.439E-01,0.088E-01,0.016E-01,0.069E-01,2.833E-02,0.074E-02,0.019E-02,0.065E-02
2537,7.09,7.76,2.800E-01,0.072E-01,0.012E-01,0.056E-01,2.830E-02,0.074E-02,0.018E-02,0.065E-02
2537,7.76,8.48,2.256E-01,0.059E-01,0.010E-01,0.046E-01,2.823E-02,0.075E-02,0.018E-02,0.065E-02
2537,8.48,9.26,1.823E-01,0.049E-01,0.008E-01,0.037E-01,2.859E-02,0.079E-02,0.018E-02,0.066E-02
2537,9.26,10.1,1.454E-01,0.042E-01,0.006E-01,0.029E-01,2.796E-02,0.081E-02,0.018E-02,0.065E-02
2537,10.1,11.0,1.315E-01,0.038E-01,0.005E-01,0.027E-01,3.164E-02,0.092E-02,0.020E-02,0.073E-02
2537,11.0,12.0,9.949E-02,0.304E-02,0.042E-02,0.201E-02,2.960E-02,0.092E-02,0.019E-02,0.069E-02
2537,12.0,13.0,8.049E-02,0.268E-02,0.035E-02,0.162E-02,2.980E-02,0.100E-02,0.019E-02,0.069E-02
2537,13.0,14.1,6.656E-02,0.228E-02,0.030E-02,0.134E-02,2.997E-02,0.104E-02,0.019E-02,0.070E-02
2537,14.1,15.3,5.605E-02,0.195E-02,0.025E-02,0.113E-02,3.171E-02,0.112E-02,0.021E-02,0.074E-02
2537,15.3,16.6,4.504E-02,0.163E-02,0.022E-02,0.091E-02,3.127E-02,0.115E-02,0.021E-02,0.073E-02
2537,16.6,18.0,3.385E-02,0.131E-02,0.017E-02,0.068E-02,2.898E-02,0.114E-02,0.020E-02,0.068E-02
2537,18.0,19.5,3.007E-02,0.114E-02,0.015E-02,0.061E-02,3.166E-02,0.121E-02,0.021E-02,0.074E-02
2537,19.5,21.1,2.481E-02,0.095E-02,0.012E-02,0.050E-02,3.238E-02,0.126E-02,0.022E-02,0.076E-02
2537,21.1,22.8,1.922E-02,0.078E-02,0.009E-02,0.039E-02,3.073E-02,0.126E-02,0.021E-02,0.073E-02
2537,22.8,24.7,1.527E-02,0.063E-02,0.007E-02,0.031E-02,3.023E-02,0.126E-02,0.020E-02,0.072E-02
2537,24.7,26.7,1.329E-02,0.055E-02,0.006E-02,0.027E-02,3.270E-02,0.138E-02,0.022E-02,0.078E-02
