bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2561,11.0,12.0,9.903E-02,0.173E-02,0.048E-02,0.201E-02,2.909E-02,0.051E-02,0.022E-02,0.068E-02
2561,12.0,13.0,7.977E-02,0.152E-02,0.038E-02,0.162E-02,2.922E-02,0.056E-02,0.022E-02,0.068E-02
2561,13.0,14.1,6.924E-02,0.132E-02,0.033E-02,0.141E-02,3.088E-02,0.060E-02,0.023E-02,0.072E-02
2561,14.1,15.3,5.482E-02,0.109E-02,0.026E-02,0.111E-02,3.030E-02,0.061E-02,0.023E-02,0.071E-02
2561,15.3,16.6,4.540E-02,0.092E-02,0.021E-02,0.092E-02,3.113E-02,0.064E-02,0.023E-02,0.073E-02
2561,16.6,18.0,3.696E-02,0.077E-02,0.017E-02,0.075E-02,3.130E-02,0.066E-02,0.023E-02,0.074E-02
2561,18.0,19.5,2.869E-02,0.062E-02,0.013E-02,0.058E-02,3.017E-02,0.066E-02,0.022E-02,0.071E-02
2561,19.5,21.1,2.478E-02,0.053E-02,0.011E-02,0.050E-02,3.207E-02,0.070E-02,0.024E-02,0.076E-02
2561,21.1,22.8,1.975E-02,0.044E-02,0.009E-02,0.040E-02,3.164E-02,0.071E-02,0.023E-02,0.075E-02
2561,22.8,24.7,1.653E-02,0.036E-02,0.008E-02,0.034E-02,3.253E-02,0.072E-02,0.024E-02,0.077E-02
2561,24.7,26.7,1.338E-02,0.031E-02,0.006E-02,0.027E-02,3.259E-02,0.076E-02,0.024E-02,0.077E-02
2561,26.7,28.8,1.094E-02,0.027E-02,0.005E-02,0.022E-02,3.249E-02,0.080E-02,0.024E-02,0.077E-02
2561,28.8,31.1,9.374E-03,0.232E-03,0.043E-03,0.191E-03,3.398E-02,0.086E-02,0.025E-02,0.081E-02
2561,31.1,33.5,7.514E-03,0.202E-03,0.034E-03,0.153E-03,3.360E-02,0.092E-02,0.025E-02,0.080E-02
2561,33.5,36.1,6.102E-03,0.175E-03,0.028E-03,0.124E-03,3.334E-02,0.097E-02,0.025E-02,0.080E-02
2561,36.1,38.9,5.069E-03,0.153E-03,0.023E-03,0.103E-03,3.397E-02,0.105E-02,0.025E-02,0.082E-02
2561,38.9,41.9,4.213E-03,0.135E-03,0.019E-03,0.086E-03,3.410E-02,0.111E-02,0.025E-02,0.082E-02
2561,41.9,45.1,3.498E-03,0.119E-03,0.016E-03,0.071E-03,3.507E-02,0.122E-02,0.026E-02,0.085E-02
2561,45.1,48.5,2.856E-03,0.104E-03,0.013E-03,0.058E-03,3.471E-02,0.129E-02,0.026E-02,0.084E-02
2561,48.5,52.2,2.423E-03,0.092E-03,0.011E-03,0.049E-03,3.629E-02,0.141E-02,0.027E-02,0.088E-02
2561,52.2,56.1,1.821E-03,0.078E-03,0.008E-03,0.037E-03,3.305E-02,0.144E-02,0.024E-02,0.081E-02
2561,56.1,60.3,1.554E-03,0.069E-03,0.007E-03,0.032E-03,3.449E-02,0.157E-02,0.026E-02,0.085E-02
2562,1.92,2.15,2.429,0.064,0.099,0.068,2.180E-02,0.058E-02,0.092E-02,0.069E-02
2562,2.15,2.40,2.299,0.054,0.049,0.052,2.381E-02,0.057E-02,0.055E-02,0.062E-02
2562,2.40,2.67,1.964,0.043,0.030,0.045,2.371E-02,0.052E-02,0.041E-02,0.061E-02
2562,2.67,2.97,1.743,0.035,0.019,0.036,2.463E-02,0.050E-02,0.032E-02,0.058E-02
2562,2.97,3.29,1.514,0.028,0.010,0.031,2.512E-02,0.048E-02,0.024E-02,0.058E-02
2562,3.29,3.64,1.295,0.023,0.008,0.026,2.566E-02,0.046E-02,0.023E-02,0.059E-02
2562,3.64,4.02,1.048,0.019,0.006,0.021,2.504E-02,0.045E-02,0.022E-02,0.057E-02
2562,4.02,4.43,8.886E-01,0.149E-01,0.051E-01,0.180E-01,2.577E-02,0.044E-02,0.022E-02,0.059E-02
2562,4.43,4.88,7.314E-01,0.115E-01,0.040E-01,0.148E-01,2.586E-02,0.041E-02,0.022E-02,0.059E-02
2562,4.88,5.37,6.029E-01,0.094E-01,0.032E-01,0.122E-01,2.618E-02,0.041E-02,0.021E-02,0.060E-02
2562,5.37,5.90,4.905E-01,0.078E-01,0.026E-01,0.099E-01,2.630E-02,0.042E-02,0.021E-02,0.060E-02
2562,5.90,6.47,4.153E-01,0.065E-01,0.021E-01,0.084E-01,2.726E-02,0.043E-02,0.021E-02,0.063E-02
2562,6.47,7.09,3.431E-01,0.053E-01,0.017E-01,0.069E-01,2.782E-02,0.044E-02,0.021E-02,0.064E-02
2562,7.09,7.76,2.759E-01,0.043E-01,0.013E-01,0.056E-01,2.776E-02,0.044E-02,0.021E-02,0.064E-02
2562,7.76,8.48,2.251E-01,0.035E-01,0.011E-01,0.046E-01,2.826E-02,0.045E-02,0.022E-02,0.065E-02
2562,8.48,9.26,1.806E-01,0.029E-01,0.009E-01,0.037E-01,2.800E-02,0.046E-02,0.021E-02,0.065E-02
2562,9.26,10.1,1.464E-01,0.025E-01,0.007E-01,0.030E-01,2.823E-02,0.049E-02,0.022E-02,0.065E-02
2562,10.1,11.0,1.218E-01,0.021E-01,0.006E-01,0.025E-01,2.896E-02,0.052E-02,0.022E-02,0.067E-02
2562,11.0,12.0,9.829E-02,0.179E-02,0.047E-02,0.199E-02,2.910E-02,0.054E-02,0.022E-02,0.068E-02
2562,12.0,13.0,7.897E-02,0.157E-02,0.038E-02,0.160E-02,2.866E-02,0.058E-02,0.022E-02,0.067E-02
2562,13.0,14.1,6.640E-02,0.134E-02,0.031E-02,0.135E-02,2.986E-02,0.061E-02,0.022E-02,0.070E-02
2562,14.1,15.3,5.221E-02,0.111E-02,0.025E-02,0.106E-02,2.899E-02,0.062E-02,0.022E-02,0.068E-02
2562,15.3,16.6,4.636E-02,0.097E-02,0.022E-02,0.094E-02,3.191E-02,0.068E-02,0.024E-02,0.075E-02
2562,16.6,18.0,3.655E-02,0.080E-02,0.017E-02,0.074E-02,3.102E-02,0.069E-02,0.023E-02,0.073E-02
2562,18.0,19.5,2.908E-02,0.065E-02,0.014E-02,0.059E-02,3.044E-02,0.069E-02,0.023E-02,0.072E-02
2562,19.5,21.1,2.444E-02,0.055E-02,0.011E-02,0.050E-02,3.183E-02,0.073E-02,0.024E-02,0.075E-02
2562,21.1,22.8,2.040E-02,0.046E-02,0.009E-02,0.041E-02,3.259E-02,0.075E-02,0.024E-02,0.077E-02
2562,22.8,24.7,1.643E-02,0.038E-02,0.008E-02,0.033E-02,3.220E-02,0.075E-02,0.024E-02,0.076E-02
2562,24.7,26.7,1.335E-02,0.032E-02,0.006E-02,0.027E-02,3.237E-02,0.078E-02,0.024E-02,0.077E-02
2562,26.7,28.8,1.085E-02,0.027E-02,0.005E-02,0.022E-02,3.229E-02,0.083E-02,0.024E-02,0.077E-02
2562,28.8,31.1,9.036E-03,0.236E-03,0.041E-03,0.184E-03,3.309E-02,0.088E-02,0.025E-02,0.079E-02
2562,31.1,33.5,7.653E-03,0.211E-03,0.035E-03,0.156E-03,3.416E-02,0.096E-02,0.025E-02,0.082E-02
2562,33.5,36.1,6.139E-03,0.182E-03,0.028E-03,0.125E-03,3.390E-02,0.102E-02,0.025E-02,0.081E-02
2562,36.1,38.9,5.120E-03,0.160E-03,0.024E-03,0.104E-03,3.438E-02,0.109E-02,0.026E-02,0.083E-02
2562,38.9,41.9,4.271E-03,0.141E-03,0.020E-03,0.087E-03,3.485E-02,0.117E-02,0.026E-02,0.084E-02
2562,41.9,45.1,3.215E-03,0.118E-03,0.015E-03,0.066E-03,3.196E-02,0.120E-02,0.024E-02,0.077E-02
2562,45.1,48.5,2.755E-03,0.106E-03,0.013E-03,0.056E-03,3.341E-02,0.131E-02,0.025E-02,0.081E-02
2562,48.5,52.2,2.429E-03,0.096E-03,0.011E-03,0.050E-03,3.669E-02,0.147E-02,0.027E-02,0.089E-02
2562,52.2,56.1,1.870E-03,0.082E-03,0.009E-03,0.038E-03,3.423E-02,0.152E-02,0.025E-02,0.084E-02
2562,56.1,60.3,1.381E-03,0.068E-03,0.006E-03,0.028E-03,3.080E-02,0.153E-02,0.023E-02,0.076E-02
2563,1.92,2.15,2.262,0.066,0.117,0.063,2.039E-02,0.060E-02,0.108E-02,0.065E-02
2563,2.15,2.40,2.069,0.056,0.065,0.047,2.154E-02,0.058E-02,0.069E-02,0.056E-02
2563,2.40,2.67,2.050,0.048,0.033,0.047,2.487E-02,0.059E-02,0.044E-02,0.064E-02
2563,2.67,2.97,1.685,0.038,0.013,0.035,2.391E-02,0.054E-02,0.025E-02,0.056E-02
2563,2.97,3.29,1.556,0.032,0.011,0.032,2.595E-02,0.053E-02,0.026E-02,0.060E-02
2563,3.29,3.64,1.271,0.025,0.010,0.026,2.541E-02,0.051E-02,0.027E-02,0.058E-02
2563,3.64,4.02,1.081,0.021,0.008,0.022,2.619E-02,0.050E-02,0.027E-02,0.060E-02
2563,4.02,4.43,8.878E-01,0.160E-01,0.058E-01,0.180E-01,2.594E-02,0.047E-02,0.024E-02,0.059E-02
2563,4.43,4.88,7.125E-01,0.124E-01,0.039E-01,0.144E-01,2.543E-02,0.045E-02,0.021E-02,0.058E-02
2563,4.88,5.37,5.984E-01,0.103E-01,0.033E-01,0.121E-01,2.629E-02,0.046E-02,0.022E-02,0.060E-02
2563,5.37,5.90,4.984E-01,0.086E-01,0.027E-01,0.101E-01,2.676E-02,0.046E-02,0.022E-02,0.062E-02
2563,5.90,6.47,4.053E-01,0.070E-01,0.021E-01,0.082E-01,2.687E-02,0.047E-02,0.021E-02,0.062E-02
2563,6.47,7.09,3.363E-01,0.057E-01,0.017E-01,0.068E-01,2.755E-02,0.047E-02,0.021E-02,0.064E-02
2563,7.09,7.76,2.743E-01,0.047E-01,0.013E-01,0.055E-01,2.798E-02,0.048E-02,0.021E-02,0.065E-02
2563,7.76,8.48,2.231E-01,0.039E-01,0.011E-01,0.045E-01,2.809E-02,0.049E-02,0.022E-02,0.065E-02
2563,8.48,9.26,1.806E-01,0.032E-01,0.009E-01,0.037E-01,2.815E-02,0.051E-02,0.022E-02,0.065E-02
2563,9.26,10.1,1.482E-01,0.028E-01,0.007E-01,0.030E-01,2.884E-02,0.054E-02,0.022E-02,0.067E-02
2563,10.1,11.0,1.176E-01,0.023E-01,0.006E-01,0.024E-01,2.807E-02,0.056E-02,0.022E-02,0.065E-02
2563,11.0,12.0,9.869E-02,0.197E-02,0.048E-02,0.200E-02,2.940E-02,0.060E-02,0.022E-02,0.068E-02
2563,12.0,13.0,8.103E-02,0.175E-02,0.039E-02,0.164E-02,2.998E-02,0.066E-02,0.023E-02,0.070E-02
2563,13.0,14.1,6.630E-02,0.147E-02,0.031E-02,0.135E-02,2.999E-02,0.067E-02,0.023E-02,0.070E-02
2563,14.1,15.3,5.547E-02,0.125E-02,0.026E-02,0.113E-02,3.108E-02,0.071E-02,0.023E-02,0.073E-02
2563,15.3,16.6,4.351E-02,0.102E-02,0.020E-02,0.088E-02,2.995E-02,0.071E-02,0.023E-02,0.070E-02
2563,16.6,18.0,3.549E-02,0.085E-02,0.017E-02,0.072E-02,3.021E-02,0.073E-02,0.023E-02,0.071E-02
2563,18.0,19.5,3.000E-02,0.072E-02,0.014E-02,0.061E-02,3.174E-02,0.077E-02,0.024E-02,0.075E-02
2563,19.5,21.1,2.327E-02,0.058E-02,0.011E-02,0.047E-02,2.992E-02,0.076E-02,0.022E-02,0.071E-02
2563,21.1,22.8,1.937E-02,0.049E-02,0.009E-02,0.039E-02,3.103E-02,0.079E-02,0.023E-02,0.073E-02
2563,22.8,24.7,1.683E-02,0.041E-02,0.008E-02,0.034E-02,3.335E-02,0.083E-02,0.025E-02,0.079E-02
2563,24.7,26.7,1.361E-02,0.035E-02,0.006E-02,0.028E-02,3.305E-02,0.087E-02,0.025E-02,0.079E-02
2563,26.7,28.8,1.031E-02,0.029E-02,0.005E-02,0.021E-02,3.108E-02,0.090E-02,0.023E-02,0.074E-02
2563,28.8,31.1,9.024E-03,0.260E-03,0.041E-03,0.184E-03,3.321E-02,0.097E-02,0.025E-02,0.079E-02
2563,31.1,33.5,7.021E-03,0.224E-03,0.032E-03,0.143E-03,3.174E-02,0.103E-02,0.024E-02,0.076E-02
2563,33.5,36.1,6.152E-03,0.201E-03,0.028E-03,0.125E-03,3.346E-02,0.111E-02,0.025E-02,0.080E-02
2563,36.1,38.9,5.272E-03,0.179E-03,0.024E-03,0.107E-03,3.533E-02,0.123E-02,0.026E-02,0.085E-02
2563,38.9,41.9,3.994E-03,0.151E-03,0.018E-03,0.081E-03,3.253E-02,0.125E-02,0.024E-02,0.078E-02
2563,41.9,45.1,3.440E-03,0.135E-03,0.016E-03,0.070E-03,3.503E-02,0.141E-02,0.026E-02,0.085E-02
2563,45.1,48.5,2.972E-03,0.122E-03,0.014E-03,0.061E-03,3.639E-02,0.153E-02,0.027E-02,0.088E-02
2563,48.5,52.2,2.318E-03,0.103E-03,0.011E-03,0.047E-03,3.460E-02,0.157E-02,0.026E-02,0.084E-02
2563,52.2,56.1,1.911E-03,0.091E-03,0.009E-03,0.039E-03,3.529E-02,0.172E-02,0.026E-02,0.086E-02
2563,56.1,60.3,1.473E-03,0.077E-03,0.007E-03,0.030E-03,3.311E-02,0.177E-02,0.025E-02,0.082E-02
2564,1.92,2.15,2.247,0.052,0.058,0.063,2.012E-02,0.047E-02,0.056E-02,0.064E-02
2564,2.15,2.40,2.186,0.046,0.023,0.050,2.266E-02,0.048E-02,0.030E-02,0.059E-02
2564,2.40,2.67,2.044,0.038,0.019,0.047,2.472E-02,0.046E-02,0.030E-02,0.064E-02
2564,2.67,2.97,1.828,0.032,0.013,0.038,2.566E-02,0.045E-02,0.026E-02,0.060E-02
2564,2.97,3.29,1.538,0.025,0.010,0.032,2.548E-02,0.042E-02,0.024E-02,0.059E-02
2564,3.29,3.64,1.298,0.020,0.008,0.026,2.578E-02,0.040E-02,0.024E-02,0.059E-02
2564,3.64,4.02,1.042,0.016,0.006,0.021,2.503E-02,0.039E-02,0.022E-02,0.057E-02
2564,4.02,4.43,8.765E-01,0.129E-01,0.051E-01,0.177E-01,2.554E-02,0.038E-02,0.022E-02,0.058E-02
2564,4.43,4.88,7.275E-01,0.101E-01,0.041E-01,0.147E-01,2.582E-02,0.036E-02,0.022E-02,0.059E-02
2564,4.88,5.37,5.866E-01,0.081E-01,0.032E-01,0.119E-01,2.552E-02,0.036E-02,0.021E-02,0.059E-02
2564,5.37,5.90,4.811E-01,0.068E-01,0.026E-01,0.097E-01,2.558E-02,0.036E-02,0.021E-02,0.059E-02
2564,5.90,6.47,4.036E-01,0.057E-01,0.021E-01,0.082E-01,2.651E-02,0.038E-02,0.021E-02,0.061E-02
2564,6.47,7.09,3.256E-01,0.046E-01,0.016E-01,0.066E-01,2.643E-02,0.038E-02,0.020E-02,0.061E-02
2564,7.09,7.76,2.655E-01,0.037E-01,0.013E-01,0.054E-01,2.680E-02,0.038E-02,0.020E-02,0.062E-02
2564,7.76,8.48,2.181E-01,0.031E-01,0.010E-01,0.044E-01,2.730E-02,0.039E-02,0.021E-02,0.063E-02
2564,8.48,9.26,1.793E-01,0.026E-01,0.009E-01,0.036E-01,2.796E-02,0.041E-02,0.021E-02,0.065E-02
2564,9.26,10.1,1.470E-01,0.022E-01,0.007E-01,0.030E-01,2.823E-02,0.043E-02,0.021E-02,0.065E-02
2564,10.1,11.0,1.230E-01,0.019E-01,0.006E-01,0.025E-01,2.934E-02,0.046E-02,0.022E-02,0.068E-02
2564,11.0,12.0,9.835E-02,0.160E-02,0.047E-02,0.199E-02,2.899E-02,0.048E-02,0.022E-02,0.067E-02
2564,12.0,13.0,8.145E-02,0.142E-02,0.039E-02,0.165E-02,2.991E-02,0.053E-02,0.022E-02,0.070E-02
2564,13.0,14.1,6.648E-02,0.120E-02,0.031E-02,0.135E-02,2.999E-02,0.055E-02,0.022E-02,0.070E-02
2564,14.1,15.3,5.445E-02,0.101E-02,0.026E-02,0.111E-02,3.018E-02,0.057E-02,0.022E-02,0.071E-02
2564,15.3,16.6,4.383E-02,0.084E-02,0.021E-02,0.089E-02,3.010E-02,0.059E-02,0.022E-02,0.071E-02
2564,16.6,18.0,3.592E-02,0.071E-02,0.017E-02,0.073E-02,3.062E-02,0.061E-02,0.023E-02,0.072E-02
2564,18.0,19.5,2.979E-02,0.059E-02,0.014E-02,0.061E-02,3.119E-02,0.063E-02,0.023E-02,0.074E-02
2564,19.5,21.1,2.375E-02,0.049E-02,0.011E-02,0.048E-02,3.081E-02,0.064E-02,0.023E-02,0.073E-02
2564,21.1,22.8,1.991E-02,0.041E-02,0.009E-02,0.040E-02,3.156E-02,0.066E-02,0.023E-02,0.075E-02
2564,22.8,24.7,1.624E-02,0.033E-02,0.007E-02,0.033E-02,3.192E-02,0.067E-02,0.023E-02,0.076E-02
2564,24.7,26.7,1.292E-02,0.028E-02,0.006E-02,0.026E-02,3.138E-02,0.069E-02,0.023E-02,0.075E-02
2564,26.7,28.8,1.083E-02,0.024E-02,0.005E-02,0.022E-02,3.226E-02,0.074E-02,0.024E-02,0.077E-02
2564,28.8,31.1,8.937E-03,0.210E-03,0.041E-03,0.182E-03,3.273E-02,0.078E-02,0.024E-02,0.078E-02
2564,31.1,33.5,7.737E-03,0.189E-03,0.035E-03,0.158E-03,3.471E-02,0.087E-02,0.025E-02,0.083E-02
2564,33.5,36.1,6.331E-03,0.164E-03,0.029E-03,0.129E-03,3.486E-02,0.092E-02,0.026E-02,0.083E-02
2564,36.1,38.9,4.869E-03,0.139E-03,0.022E-03,0.099E-03,3.259E-02,0.095E-02,0.024E-02,0.078E-02
2564,38.9,41.9,3.951E-03,0.121E-03,0.018E-03,0.081E-03,3.229E-02,0.100E-02,0.024E-02,0.078E-02
2564,41.9,45.1,3.179E-03,0.105E-03,0.015E-03,0.065E-03,3.199E-02,0.107E-02,0.024E-02,0.077E-02
2564,45.1,48.5,2.760E-03,0.095E-03,0.013E-03,0.056E-03,3.354E-02,0.117E-02,0.025E-02,0.081E-02
2564,48.5,52.2,2.325E-03,0.083E-03,0.011E-03,0.047E-03,3.448E-02,0.126E-02,0.025E-02,0.084E-02
2564,52.2,56.1,1.871E-03,0.073E-03,0.009E-03,0.038E-03,3.393E-02,0.135E-02,0.025E-02,0.083E-02
2564,56.1,60.3,1.482E-03,0.062E-03,0.007E-03,0.030E-03,3.281E-02,0.141E-02,0.024E-02,0.081E-02
2565,1.92,2.15,2.287,0.054,0.057,0.064,2.014E-02,0.048E-02,0.054E-02,0.064E-02
2565,2.15,2.40,2.244,0.048,0.023,0.051,2.284E-02,0.050E-02,0.030E-02,0.059E-02
2565,2.40,2.67,2.042,0.040,0.020,0.047,2.424E-02,0.048E-02,0.030E-02,0.062E-02
2565,2.67,2.97,1.734,0.032,0.013,0.036,2.421E-02,0.045E-02,0.025E-02,0.057E-02
2565,2.97,3.29,1.503,0.026,0.010,0.031,2.476E-02,0.042E-02,0.024E-02,0.057E-02
2565,3.29,3.64,1.248,0.020,0.008,0.025,2.471E-02,0.041E-02,0.023E-02,0.057E-02
2565,3.64,4.02,1.051,0.017,0.006,0.021,2.502E-02,0.040E-02,0.022E-02,0.057E-02
2565,4.02,4.43,8.674E-01,0.132E-01,0.049E-01,0.175E-01,2.505E-02,0.039E-02,0.022E-02,0.057E-02
2565,4.43,4.88,7.409E-01,0.104E-01,0.041E-01,0.150E-01,2.608E-02,0.037E-02,0.022E-02,0.060E-02
2565,4.88,5.37,6.108E-01,0.085E-01,0.033E-01,0.124E-01,2.636E-02,0.037E-02,0.022E-02,0.060E-02
2565,5.37,5.90,5.034E-01,0.070E-01,0.026E-01,0.102E-01,2.674E-02,0.038E-02,0.022E-02,0.061E-02
2565,5.90,6.47,4.086E-01,0.058E-01,0.021E-01,0.083E-01,2.680E-02,0.038E-02,0.021E-02,0.062E-02
2565,6.47,7.09,3.408E-01,0.047E-01,0.017E-01,0.069E-01,2.762E-02,0.039E-02,0.021E-02,0.064E-02
2565,7.09,7.76,2.750E-01,0.038E-01,0.013E-01,0.056E-01,2.768E-02,0.039E-02,0.021E-02,0.064E-02
2565,7.76,8.48,2.210E-01,0.031E-01,0.011E-01,0.045E-01,2.765E-02,0.039E-02,0.021E-02,0.064E-02
2565,8.48,9.26,1.792E-01,0.026E-01,0.009E-01,0.036E-01,2.771E-02,0.041E-02,0.021E-02,0.064E-02
2565,9.26,10.1,1.490E-01,0.022E-01,0.007E-01,0.030E-01,2.846E-02,0.043E-02,0.022E-02,0.066E-02
2565,10.1,11.0,1.209E-01,0.019E-01,0.006E-01,0.025E-01,2.871E-02,0.046E-02,0.022E-02,0.067E-02
2565,11.0,12.0,9.645E-02,0.158E-02,0.046E-02,0.196E-02,2.828E-02,0.047E-02,0.022E-02,0.066E-02
2565,12.0,13.0,7.935E-02,0.140E-02,0.038E-02,0.161E-02,2.883E-02,0.051E-02,0.022E-02,0.067E-02
2565,13.0,14.1,6.812E-02,0.121E-02,0.032E-02,0.138E-02,3.050E-02,0.055E-02,0.023E-02,0.071E-02
2565,14.1,15.3,5.603E-02,0.102E-02,0.026E-02,0.114E-02,3.079E-02,0.057E-02,0.023E-02,0.072E-02
2565,15.3,16.6,4.400E-02,0.084E-02,0.021E-02,0.089E-02,3.007E-02,0.058E-02,0.023E-02,0.071E-02
2565,16.6,18.0,3.589E-02,0.071E-02,0.017E-02,0.073E-02,3.031E-02,0.060E-02,0.023E-02,0.071E-02
2565,18.0,19.5,2.919E-02,0.058E-02,0.014E-02,0.059E-02,3.053E-02,0.062E-02,0.023E-02,0.072E-02
2565,19.5,21.1,2.433E-02,0.049E-02,0.011E-02,0.049E-02,3.160E-02,0.064E-02,0.024E-02,0.075E-02
2565,21.1,22.8,2.037E-02,0.041E-02,0.009E-02,0.041E-02,3.250E-02,0.067E-02,0.024E-02,0.077E-02
2565,22.8,24.7,1.623E-02,0.033E-02,0.007E-02,0.033E-02,3.163E-02,0.066E-02,0.024E-02,0.075E-02
2565,24.7,26.7,1.315E-02,0.028E-02,0.006E-02,0.027E-02,3.165E-02,0.069E-02,0.024E-02,0.075E-02
2565,26.7,28.8,1.097E-02,0.025E-02,0.005E-02,0.022E-02,3.238E-02,0.074E-02,0.024E-02,0.077E-02
2565,28.8,31.1,9.014E-03,0.209E-03,0.041E-03,0.183E-03,3.274E-02,0.077E-02,0.024E-02,0.078E-02
2565,31.1,33.5,7.610E-03,0.186E-03,0.035E-03,0.155E-03,3.405E-02,0.085E-02,0.025E-02,0.081E-02
2565,33.5,36.1,6.006E-03,0.159E-03,0.028E-03,0.122E-03,3.279E-02,0.088E-02,0.024E-02,0.079E-02
2565,36.1,38.9,5.152E-03,0.142E-03,0.024E-03,0.105E-03,3.456E-02,0.097E-02,0.026E-02,0.083E-02
2565,38.9,41.9,3.976E-03,0.120E-03,0.018E-03,0.081E-03,3.284E-02,0.101E-02,0.024E-02,0.079E-02
2565,41.9,45.1,3.496E-03,0.109E-03,0.016E-03,0.071E-03,3.540E-02,0.113E-02,0.026E-02,0.085E-02
2565,45.1,48.5,2.689E-03,0.093E-03,0.012E-03,0.055E-03,3.302E-02,0.116E-02,0.025E-02,0.080E-02
2565,48.5,52.2,2.219E-03,0.081E-03,0.010E-03,0.045E-03,3.322E-02,0.123E-02,0.025E-02,0.081E-02
2565,52.2,56.1,1.889E-03,0.073E-03,0.009E-03,0.039E-03,3.441E-02,0.135E-02,0.026E-02,0.084E-02
2565,56.1,60.3,1.492E-03,0.062E-03,0.007E-03,0.030E-03,3.316E-02,0.141E-02,0.025E-02,0.082E-02
2566,1.92,2.15,2.457,0.064,0.071,0.068,2.241E-02,0.059E-02,0.069E-02,0.071E-02
2566,2.15,2.40,2.214,0.053,0.023,0.050,2.330E-02,0.056E-02,0.030E-02,0.061E-02
2566,2.40,2.67,1.949,0.042,0.018,0.045,2.383E-02,0.052E-02,0.028E-02,0.061E-02
2566,2.67,2.97,1.718,0.035,0.012,0.036,2.454E-02,0.050E-02,0.025E-02,0.058E-02
2566,2.97,3.29,1.508,0.028,0.010,0.031,2.531E-02,0.048E-02,0.024E-02,0.059E-02
2566,3.29,3.64,1.268,0.023,0.008,0.026,2.551E-02,0.046E-02,0.023E-02,0.059E-02
2566,3.64,4.02,1.060,0.018,0.006,0.021,2.568E-02,0.045E-02,0.022E-02,0.059E-02
2566,4.02,4.43,8.984E-01,0.149E-01,0.051E-01,0.182E-01,2.640E-02,0.044E-02,0.022E-02,0.060E-02
2566,4.43,4.88,7.076E-01,0.113E-01,0.039E-01,0.143E-01,2.541E-02,0.041E-02,0.021E-02,0.058E-02
2566,4.88,5.37,5.841E-01,0.093E-01,0.032E-01,0.118E-01,2.550E-02,0.041E-02,0.021E-02,0.059E-02
2566,5.37,5.90,5.040E-01,0.079E-01,0.027E-01,0.102E-01,2.700E-02,0.043E-02,0.021E-02,0.062E-02
2566,5.90,6.47,3.894E-01,0.063E-01,0.020E-01,0.079E-01,2.572E-02,0.042E-02,0.020E-02,0.059E-02
2566,6.47,7.09,3.368E-01,0.053E-01,0.017E-01,0.068E-01,2.747E-02,0.044E-02,0.021E-02,0.063E-02
2566,7.09,7.76,2.677E-01,0.042E-01,0.013E-01,0.054E-01,2.726E-02,0.044E-02,0.021E-02,0.063E-02
2566,7.76,8.48,2.167E-01,0.035E-01,0.010E-01,0.044E-01,2.732E-02,0.045E-02,0.020E-02,0.063E-02
2566,8.48,9.26,1.770E-01,0.029E-01,0.009E-01,0.036E-01,2.774E-02,0.047E-02,0.021E-02,0.064E-02
2566,9.26,10.1,1.457E-01,0.025E-01,0.007E-01,0.030E-01,2.801E-02,0.049E-02,0.021E-02,0.065E-02
2566,10.1,11.0,1.177E-01,0.021E-01,0.006E-01,0.024E-01,2.807E-02,0.052E-02,0.021E-02,0.065E-02
2566,11.0,12.0,9.738E-02,0.180E-02,0.047E-02,0.198E-02,2.892E-02,0.054E-02,0.021E-02,0.067E-02
2566,12.0,13.0,8.163E-02,0.161E-02,0.039E-02,0.166E-02,2.987E-02,0.060E-02,0.022E-02,0.070E-02
2566,13.0,14.1,6.592E-02,0.135E-02,0.031E-02,0.134E-02,2.995E-02,0.062E-02,0.022E-02,0.070E-02
2566,14.1,15.3,5.202E-02,0.112E-02,0.024E-02,0.106E-02,2.899E-02,0.063E-02,0.021E-02,0.068E-02
2566,15.3,16.6,4.511E-02,0.097E-02,0.021E-02,0.092E-02,3.092E-02,0.068E-02,0.023E-02,0.073E-02
2566,16.6,18.0,3.560E-02,0.080E-02,0.017E-02,0.072E-02,3.039E-02,0.069E-02,0.022E-02,0.072E-02
2566,18.0,19.5,3.007E-02,0.067E-02,0.014E-02,0.061E-02,3.144E-02,0.071E-02,0.023E-02,0.074E-02
2566,19.5,21.1,2.421E-02,0.055E-02,0.011E-02,0.049E-02,3.155E-02,0.073E-02,0.023E-02,0.075E-02
2566,21.1,22.8,1.999E-02,0.046E-02,0.009E-02,0.041E-02,3.211E-02,0.076E-02,0.023E-02,0.076E-02
2566,22.8,24.7,1.587E-02,0.037E-02,0.007E-02,0.032E-02,3.103E-02,0.074E-02,0.023E-02,0.074E-02
2566,24.7,26.7,1.333E-02,0.032E-02,0.006E-02,0.027E-02,3.241E-02,0.080E-02,0.024E-02,0.077E-02
