bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2431,3.29,3.64,3.405E-01,0.080E-01,0.010E-01,0.087E-01,9.010E-03,0.213E-03,0.047E-03,0.250E-03
2431,3.64,4.02,2.874E-01,0.067E-01,0.008E-01,0.072E-01,8.871E-03,0.207E-03,0.045E-03,0.241E-03
2431,4.02,4.43,2.412E-01,0.055E-01,0.007E-01,0.060E-01,8.793E-03,0.201E-03,0.045E-03,0.237E-03
2431,4.43,4.88,2.013E-01,0.043E-01,0.007E-01,0.049E-01,8.731E-03,0.189E-03,0.046E-03,0.233E-03
2431,4.88,5.37,1.621E-01,0.035E-01,0.006E-01,0.039E-01,8.422E-03,0.181E-03,0.045E-03,0.223E-03
2431,5.37,5.90,1.388E-01,0.029E-01,0.005E-01,0.033E-01,8.674E-03,0.184E-03,0.048E-03,0.229E-03
2431,5.90,6.47,1.123E-01,0.024E-01,0.004E-01,0.027E-01,8.533E-03,0.183E-03,0.048E-03,0.224E-03
2431,6.47,7.09,9.267E-02,0.196E-02,0.038E-02,0.219E-02,8.566E-03,0.182E-03,0.049E-03,0.223E-03
2431,7.09,7.76,7.308E-02,0.157E-02,0.031E-02,0.172E-02,8.261E-03,0.178E-03,0.049E-03,0.215E-03
2431,7.76,8.48,5.895E-02,0.129E-02,0.026E-02,0.138E-02,8.190E-03,0.180E-03,0.049E-03,0.212E-03
2431,8.48,9.26,4.819E-02,0.109E-02,0.023E-02,0.112E-02,8.191E-03,0.185E-03,0.051E-03,0.211E-03
2431,9.26,10.1,3.992E-02,0.093E-02,0.020E-02,0.092E-02,8.338E-03,0.195E-03,0.053E-03,0.214E-03
2431,10.1,11.0,3.185E-02,0.079E-02,0.017E-02,0.073E-02,8.149E-03,0.202E-03,0.055E-03,0.209E-03
2431,11.0,12.0,2.571E-02,0.066E-02,0.014E-02,0.059E-02,8.095E-03,0.209E-03,0.054E-03,0.207E-03
2431,12.0,13.0,2.143E-02,0.059E-02,0.011E-02,0.049E-02,8.282E-03,0.229E-03,0.054E-03,0.212E-03
2431,13.0,14.1,1.677E-02,0.049E-02,0.009E-02,0.038E-02,7.915E-03,0.232E-03,0.052E-03,0.202E-03
2431,14.1,15.3,1.371E-02,0.041E-02,0.007E-02,0.031E-02,7.939E-03,0.240E-03,0.053E-03,0.203E-03
2431,15.3,16.6,1.025E-02,0.033E-02,0.006E-02,0.023E-02,7.314E-03,0.239E-03,0.050E-03,0.187E-03
2431,16.6,18.0,8.963E-03,0.292E-03,0.050E-03,0.203E-03,7.854E-03,0.256E-03,0.054E-03,0.201E-03
2431,18.0,19.5,6.790E-03,0.235E-03,0.039E-03,0.154E-03,7.348E-03,0.255E-03,0.051E-03,0.188E-03
2431,19.5,21.1,5.409E-03,0.193E-03,0.031E-03,0.123E-03,7.159E-03,0.257E-03,0.050E-03,0.184E-03
2431,21.1,22.8,4.302E-03,0.160E-03,0.025E-03,0.098E-03,7.004E-03,0.261E-03,0.050E-03,0.181E-03
2431,22.8,24.7,3.470E-03,0.130E-03,0.021E-03,0.079E-03,6.926E-03,0.261E-03,0.050E-03,0.179E-03
2431,24.7,26.7,2.715E-03,0.108E-03,0.016E-03,0.062E-03,6.670E-03,0.266E-03,0.048E-03,0.174E-03
2431,26.7,28.8,2.156E-03,0.092E-03,0.013E-03,0.050E-03,6.465E-03,0.277E-03,0.048E-03,0.169E-03
2431,28.8,31.1,1.916E-03,0.082E-03,0.012E-03,0.045E-03,7.049E-03,0.302E-03,0.053E-03,0.186E-03
2431,31.1,33.5,1.402E-03,0.068E-03,0.009E-03,0.033E-03,6.326E-03,0.307E-03,0.048E-03,0.168E-03
2431,33.5,36.1,1.089E-03,0.057E-03,0.007E-03,0.026E-03,5.981E-03,0.316E-03,0.047E-03,0.160E-03
2431,36.1,38.9,9.818E-04,0.524E-04,0.067E-04,0.233E-04,6.509E-03,0.349E-03,0.052E-03,0.175E-03
2431,38.9,41.9,6.615E-04,0.415E-04,0.046E-04,0.159E-04,5.445E-03,0.343E-03,0.044E-03,0.148E-03
2431,41.9,45.1,5.979E-04,0.382E-04,0.043E-04,0.145E-04,6.032E-03,0.387E-03,0.050E-03,0.165E-03
2431,45.1,48.5,4.306E-04,0.314E-04,0.032E-04,0.105E-04,5.282E-03,0.387E-03,0.044E-03,0.146E-03
2431,48.5,52.2,4.062E-04,0.292E-04,0.030E-04,0.100E-04,6.121E-03,0.442E-03,0.052E-03,0.171E-03
2431,52.2,56.1,2.991E-04,0.244E-04,0.023E-04,0.074E-04,5.430E-03,0.445E-03,0.046E-03,0.153E-03
2431,56.1,60.3,2.129E-04,0.198E-04,0.016E-04,0.053E-04,4.741E-03,0.443E-03,0.041E-03,0.135E-03
2432,1.92,2.15,5.151E-01,0.180E-01,0.070E-01,0.162E-01,7.244E-03,0.254E-03,0.105E-03,0.253E-03
2432,2.15,2.40,4.897E-01,0.155E-01,0.038E-01,0.139E-01,7.536E-03,0.239E-03,0.067E-03,0.234E-03
2432,2.40,2.67,4.782E-01,0.133E-01,0.019E-01,0.129E-01,8.176E-03,0.228E-03,0.045E-03,0.241E-03
2432,2.67,2.97,4.341E-01,0.113E-01,0.026E-01,0.118E-01,8.317E-03,0.218E-03,0.058E-03,0.245E-03
2432,2.97,3.29,4.019E-01,0.098E-01,0.021E-01,0.107E-01,8.809E-03,0.216E-03,0.056E-03,0.252E-03
2432,3.29,3.64,3.516E-01,0.082E-01,0.012E-01,0.090E-01,8.877E-03,0.208E-03,0.044E-03,0.247E-03
2432,3.64,4.02,2.908E-01,0.068E-01,0.009E-01,0.073E-01,8.651E-03,0.203E-03,0.040E-03,0.235E-03
2432,4.02,4.43,2.566E-01,0.057E-01,0.008E-01,0.063E-01,9.032E-03,0.202E-03,0.042E-03,0.243E-03
2432,4.43,4.88,2.029E-01,0.044E-01,0.007E-01,0.050E-01,8.494E-03,0.185E-03,0.040E-03,0.227E-03
2432,4.88,5.37,1.779E-01,0.037E-01,0.006E-01,0.043E-01,8.947E-03,0.186E-03,0.044E-03,0.237E-03
2432,5.37,5.90,1.422E-01,0.030E-01,0.006E-01,0.034E-01,8.669E-03,0.184E-03,0.045E-03,0.229E-03
2432,5.90,6.47,1.159E-01,0.025E-01,0.005E-01,0.028E-01,8.552E-03,0.183E-03,0.045E-03,0.224E-03
2432,6.47,7.09,9.649E-02,0.202E-02,0.039E-02,0.228E-02,8.662E-03,0.182E-03,0.045E-03,0.226E-03
2432,7.09,7.76,7.608E-02,0.162E-02,0.031E-02,0.179E-02,8.414E-03,0.180E-03,0.045E-03,0.218E-03
2432,7.76,8.48,6.178E-02,0.134E-02,0.026E-02,0.144E-02,8.369E-03,0.182E-03,0.045E-03,0.216E-03
2432,8.48,9.26,4.962E-02,0.111E-02,0.022E-02,0.115E-02,8.273E-03,0.186E-03,0.046E-03,0.213E-03
2432,9.26,10.1,3.967E-02,0.094E-02,0.019E-02,0.092E-02,8.162E-03,0.193E-03,0.048E-03,0.210E-03
2432,10.1,11.0,3.329E-02,0.081E-02,0.017E-02,0.077E-02,8.361E-03,0.205E-03,0.050E-03,0.214E-03
2432,11.0,12.0,2.485E-02,0.065E-02,0.013E-02,0.057E-02,7.723E-03,0.204E-03,0.047E-03,0.198E-03
2432,12.0,13.0,2.115E-02,0.059E-02,0.011E-02,0.048E-02,8.057E-03,0.226E-03,0.050E-03,0.206E-03
2432,13.0,14.1,1.665E-02,0.049E-02,0.009E-02,0.038E-02,7.774E-03,0.230E-03,0.049E-03,0.198E-03
2432,14.1,15.3,1.322E-02,0.041E-02,0.007E-02,0.030E-02,7.551E-03,0.234E-03,0.049E-03,0.193E-03
2432,15.3,16.6,1.065E-02,0.034E-02,0.006E-02,0.024E-02,7.483E-03,0.242E-03,0.050E-03,0.191E-03
2432,16.6,18.0,8.417E-03,0.285E-03,0.051E-03,0.191E-03,7.300E-03,0.248E-03,0.050E-03,0.187E-03
2432,18.0,19.5,6.788E-03,0.237E-03,0.041E-03,0.154E-03,7.246E-03,0.254E-03,0.050E-03,0.186E-03
2432,19.5,21.1,5.226E-03,0.192E-03,0.031E-03,0.119E-03,6.894E-03,0.253E-03,0.046E-03,0.177E-03
2432,21.1,22.8,4.100E-03,0.157E-03,0.024E-03,0.093E-03,6.584E-03,0.253E-03,0.044E-03,0.170E-03
2432,22.8,24.7,3.242E-03,0.127E-03,0.019E-03,0.074E-03,6.414E-03,0.251E-03,0.043E-03,0.166E-03
2432,24.7,26.7,2.866E-03,0.112E-03,0.017E-03,0.066E-03,7.037E-03,0.276E-03,0.047E-03,0.183E-03
2432,26.7,28.8,2.104E-03,0.092E-03,0.013E-03,0.049E-03,6.332E-03,0.277E-03,0.043E-03,0.166E-03
2432,28.8,31.1,1.767E-03,0.079E-03,0.011E-03,0.041E-03,6.486E-03,0.292E-03,0.045E-03,0.171E-03
2432,31.1,33.5,1.475E-03,0.070E-03,0.009E-03,0.035E-03,6.669E-03,0.319E-03,0.048E-03,0.177E-03
2432,33.5,36.1,1.146E-03,0.059E-03,0.008E-03,0.027E-03,6.242E-03,0.325E-03,0.046E-03,0.167E-03
2432,36.1,38.9,9.185E-04,0.513E-04,0.063E-04,0.218E-04,6.168E-03,0.345E-03,0.047E-03,0.166E-03
2432,38.9,41.9,6.730E-04,0.423E-04,0.047E-04,0.161E-04,5.561E-03,0.351E-03,0.043E-03,0.151E-03
2432,41.9,45.1,5.596E-04,0.374E-04,0.040E-04,0.135E-04,5.578E-03,0.373E-03,0.044E-03,0.153E-03
2432,45.1,48.5,4.626E-04,0.329E-04,0.034E-04,0.113E-04,5.774E-03,0.412E-03,0.046E-03,0.160E-03
2432,48.5,52.2,3.607E-04,0.278E-04,0.027E-04,0.089E-04,5.351E-03,0.414E-03,0.044E-03,0.150E-03
2432,52.2,56.1,3.213E-04,0.256E-04,0.024E-04,0.080E-04,5.840E-03,0.466E-03,0.048E-03,0.165E-03
2432,56.1,60.3,2.192E-04,0.203E-04,0.017E-04,0.055E-04,4.850E-03,0.451E-03,0.040E-03,0.138E-03
2433,1.92,2.15,5.259E-01,0.183E-01,0.061E-01,0.166E-01,7.085E-03,0.247E-03,0.088E-03,0.248E-03
2433,2.15,2.40,5.189E-01,0.161E-01,0.032E-01,0.147E-01,7.635E-03,0.238E-03,0.057E-03,0.237E-03
2433,2.40,2.67,4.917E-01,0.137E-01,0.017E-01,0.133E-01,8.029E-03,0.224E-03,0.042E-03,0.236E-03
2433,2.67,2.97,4.474E-01,0.117E-01,0.023E-01,0.122E-01,8.205E-03,0.214E-03,0.052E-03,0.242E-03
2433,2.97,3.29,3.924E-01,0.098E-01,0.018E-01,0.104E-01,8.216E-03,0.206E-03,0.049E-03,0.235E-03
2433,3.29,3.64,3.669E-01,0.085E-01,0.011E-01,0.094E-01,8.931E-03,0.208E-03,0.043E-03,0.248E-03
2433,3.64,4.02,3.214E-01,0.072E-01,0.008E-01,0.080E-01,9.218E-03,0.208E-03,0.041E-03,0.251E-03
2433,4.02,4.43,2.744E-01,0.060E-01,0.007E-01,0.068E-01,9.295E-03,0.203E-03,0.042E-03,0.250E-03
2433,4.43,4.88,2.157E-01,0.046E-01,0.006E-01,0.053E-01,8.745E-03,0.186E-03,0.041E-03,0.234E-03
2433,4.88,5.37,1.803E-01,0.037E-01,0.006E-01,0.044E-01,8.820E-03,0.184E-03,0.043E-03,0.234E-03
2433,5.37,5.90,1.476E-01,0.031E-01,0.005E-01,0.035E-01,8.733E-03,0.183E-03,0.044E-03,0.230E-03
2433,5.90,6.47,1.210E-01,0.025E-01,0.004E-01,0.029E-01,8.722E-03,0.183E-03,0.044E-03,0.229E-03
2433,6.47,7.09,9.343E-02,0.200E-02,0.036E-02,0.221E-02,8.246E-03,0.177E-03,0.043E-03,0.215E-03
2433,7.09,7.76,7.880E-02,0.166E-02,0.031E-02,0.185E-02,8.542E-03,0.180E-03,0.044E-03,0.222E-03
2433,7.76,8.48,6.288E-02,0.136E-02,0.025E-02,0.147E-02,8.412E-03,0.183E-03,0.044E-03,0.218E-03
2433,8.48,9.26,5.170E-02,0.115E-02,0.022E-02,0.120E-02,8.491E-03,0.189E-03,0.046E-03,0.219E-03
2433,9.26,10.1,4.238E-02,0.098E-02,0.019E-02,0.098E-02,8.577E-03,0.198E-03,0.049E-03,0.220E-03
2433,10.1,11.0,3.306E-02,0.082E-02,0.016E-02,0.076E-02,8.248E-03,0.204E-03,0.048E-03,0.211E-03
2433,11.0,12.0,2.602E-02,0.067E-02,0.013E-02,0.060E-02,7.953E-03,0.206E-03,0.049E-03,0.203E-03
2433,12.0,13.0,2.151E-02,0.060E-02,0.012E-02,0.049E-02,8.086E-03,0.226E-03,0.052E-03,0.207E-03
2433,13.0,14.1,1.559E-02,0.048E-02,0.009E-02,0.035E-02,7.215E-03,0.221E-03,0.048E-03,0.184E-03
2433,14.1,15.3,1.335E-02,0.041E-02,0.008E-02,0.030E-02,7.556E-03,0.234E-03,0.050E-03,0.193E-03
2433,15.3,16.6,1.093E-02,0.035E-02,0.006E-02,0.025E-02,7.659E-03,0.245E-03,0.050E-03,0.196E-03
2433,16.6,18.0,8.355E-03,0.284E-03,0.046E-03,0.189E-03,7.233E-03,0.246E-03,0.047E-03,0.185E-03
2433,18.0,19.5,6.817E-03,0.236E-03,0.037E-03,0.154E-03,7.243E-03,0.252E-03,0.046E-03,0.186E-03
2433,19.5,21.1,5.449E-03,0.195E-03,0.029E-03,0.124E-03,7.177E-03,0.257E-03,0.046E-03,0.184E-03
2433,21.1,22.8,4.554E-03,0.165E-03,0.025E-03,0.104E-03,7.287E-03,0.266E-03,0.047E-03,0.188E-03
2433,22.8,24.7,3.320E-03,0.128E-03,0.018E-03,0.076E-03,6.559E-03,0.254E-03,0.043E-03,0.170E-03
2433,24.7,26.7,2.895E-03,0.113E-03,0.017E-03,0.066E-03,7.048E-03,0.276E-03,0.047E-03,0.184E-03
2433,26.7,28.8,2.361E-03,0.098E-03,0.014E-03,0.055E-03,7.060E-03,0.294E-03,0.048E-03,0.185E-03
2433,28.8,31.1,1.717E-03,0.079E-03,0.010E-03,0.040E-03,6.253E-03,0.287E-03,0.043E-03,0.165E-03
2433,31.1,33.5,1.346E-03,0.068E-03,0.008E-03,0.031E-03,6.047E-03,0.305E-03,0.043E-03,0.160E-03
2433,33.5,36.1,1.107E-03,0.059E-03,0.007E-03,0.026E-03,6.116E-03,0.327E-03,0.044E-03,0.164E-03
2433,36.1,38.9,7.887E-04,0.479E-04,0.052E-04,0.187E-04,5.317E-03,0.324E-03,0.039E-03,0.143E-03
2433,38.9,41.9,6.396E-04,0.416E-04,0.043E-04,0.153E-04,5.238E-03,0.342E-03,0.040E-03,0.142E-03
2433,41.9,45.1,6.188E-04,0.396E-04,0.043E-04,0.150E-04,6.252E-03,0.402E-03,0.048E-03,0.171E-03
2433,45.1,48.5,4.614E-04,0.332E-04,0.033E-04,0.113E-04,5.628E-03,0.406E-03,0.044E-03,0.156E-03
2433,48.5,52.2,3.394E-04,0.272E-04,0.025E-04,0.083E-04,5.089E-03,0.410E-03,0.041E-03,0.142E-03
2433,52.2,56.1,3.008E-04,0.250E-04,0.022E-04,0.075E-04,5.548E-03,0.462E-03,0.045E-03,0.157E-03
2433,56.1,60.3,2.286E-04,0.210E-04,0.017E-04,0.057E-04,5.016E-03,0.461E-03,0.041E-03,0.143E-03
2434,1.92,2.15,5.462E-01,0.181E-01,0.077E-01,0.172E-01,7.275E-03,0.242E-03,0.110E-03,0.254E-03
2434,2.15,2.40,5.213E-01,0.158E-01,0.049E-01,0.148E-01,7.614E-03,0.231E-03,0.081E-03,0.237E-03
2434,2.40,2.67,4.862E-01,0.133E-01,0.019E-01,0.132E-01,7.916E-03,0.216E-03,0.050E-03,0.233E-03
2434,2.67,2.97,4.366E-01,0.113E-01,0.019E-01,0.119E-01,7.994E-03,0.207E-03,0.052E-03,0.235E-03
2434,2.97,3.29,4.091E-01,0.098E-01,0.018E-01,0.108E-01,8.559E-03,0.205E-03,0.056E-03,0.245E-03
2434,3.29,3.64,3.544E-01,0.082E-01,0.010E-01,0.091E-01,8.606E-03,0.199E-03,0.048E-03,0.239E-03
2434,3.64,4.02,3.158E-01,0.070E-01,0.007E-01,0.079E-01,9.035E-03,0.201E-03,0.047E-03,0.246E-03
2434,4.02,4.43,2.756E-01,0.059E-01,0.007E-01,0.068E-01,9.362E-03,0.200E-03,0.049E-03,0.252E-03
2434,4.43,4.88,2.163E-01,0.045E-01,0.006E-01,0.053E-01,8.806E-03,0.183E-03,0.047E-03,0.235E-03
2434,4.88,5.37,1.826E-01,0.037E-01,0.006E-01,0.044E-01,8.955E-03,0.182E-03,0.050E-03,0.238E-03
2434,5.37,5.90,1.487E-01,0.031E-01,0.005E-01,0.036E-01,8.804E-03,0.181E-03,0.050E-03,0.232E-03
2434,5.90,6.47,1.172E-01,0.025E-01,0.004E-01,0.028E-01,8.435E-03,0.178E-03,0.049E-03,0.221E-03
2434,6.47,7.09,9.830E-02,0.202E-02,0.038E-02,0.232E-02,8.653E-03,0.179E-03,0.051E-03,0.226E-03
2434,7.09,7.76,7.940E-02,0.164E-02,0.031E-02,0.186E-02,8.617E-03,0.179E-03,0.052E-03,0.224E-03
2434,7.76,8.48,6.301E-02,0.134E-02,0.025E-02,0.147E-02,8.363E-03,0.179E-03,0.050E-03,0.216E-03
2434,8.48,9.26,5.267E-02,0.114E-02,0.023E-02,0.122E-02,8.628E-03,0.188E-03,0.053E-03,0.222E-03
2434,9.26,10.1,4.150E-02,0.095E-02,0.020E-02,0.096E-02,8.400E-03,0.194E-03,0.054E-03,0.216E-03
2434,10.1,11.0,3.408E-02,0.082E-02,0.017E-02,0.078E-02,8.468E-03,0.204E-03,0.056E-03,0.217E-03
2434,11.0,12.0,2.644E-02,0.067E-02,0.013E-02,0.061E-02,8.110E-03,0.207E-03,0.054E-03,0.207E-03
2434,12.0,13.0,2.152E-02,0.059E-02,0.011E-02,0.049E-02,8.099E-03,0.225E-03,0.054E-03,0.207E-03
2434,13.0,14.1,1.757E-02,0.050E-02,0.009E-02,0.040E-02,8.120E-03,0.233E-03,0.056E-03,0.207E-03
2434,14.1,15.3,1.391E-02,0.042E-02,0.008E-02,0.032E-02,7.865E-03,0.237E-03,0.055E-03,0.201E-03
2434,15.3,16.6,1.137E-02,0.035E-02,0.007E-02,0.026E-02,7.940E-03,0.247E-03,0.059E-03,0.203E-03
2434,16.6,18.0,8.911E-03,0.290E-03,0.056E-03,0.202E-03,7.679E-03,0.251E-03,0.059E-03,0.196E-03
2434,18.0,19.5,7.213E-03,0.241E-03,0.045E-03,0.163E-03,7.661E-03,0.256E-03,0.058E-03,0.196E-03
2434,19.5,21.1,5.276E-03,0.190E-03,0.031E-03,0.120E-03,6.908E-03,0.249E-03,0.051E-03,0.178E-03
2434,21.1,22.8,4.423E-03,0.162E-03,0.026E-03,0.101E-03,7.105E-03,0.260E-03,0.052E-03,0.183E-03
2434,22.8,24.7,3.545E-03,0.131E-03,0.021E-03,0.081E-03,7.048E-03,0.262E-03,0.052E-03,0.183E-03
2434,24.7,26.7,2.936E-03,0.113E-03,0.018E-03,0.067E-03,7.153E-03,0.276E-03,0.053E-03,0.186E-03
2434,26.7,28.8,2.375E-03,0.097E-03,0.014E-03,0.055E-03,7.070E-03,0.290E-03,0.053E-03,0.185E-03
2434,28.8,31.1,1.757E-03,0.079E-03,0.011E-03,0.041E-03,6.461E-03,0.291E-03,0.049E-03,0.170E-03
2434,31.1,33.5,1.416E-03,0.069E-03,0.009E-03,0.033E-03,6.404E-03,0.312E-03,0.049E-03,0.170E-03
2434,33.5,36.1,1.108E-03,0.058E-03,0.007E-03,0.026E-03,6.099E-03,0.322E-03,0.048E-03,0.163E-03
2434,36.1,38.9,8.450E-04,0.491E-04,0.056E-04,0.201E-04,5.693E-03,0.332E-03,0.045E-03,0.153E-03
2434,38.9,41.9,7.353E-04,0.442E-04,0.050E-04,0.176E-04,6.064E-03,0.366E-03,0.049E-03,0.165E-03
2434,41.9,45.1,6.059E-04,0.388E-04,0.042E-04,0.147E-04,6.091E-03,0.391E-03,0.050E-03,0.167E-03
2434,45.1,48.5,4.427E-04,0.322E-04,0.032E-04,0.108E-04,5.474E-03,0.399E-03,0.046E-03,0.152E-03
2434,48.5,52.2,3.946E-04,0.291E-04,0.029E-04,0.097E-04,6.015E-03,0.445E-03,0.051E-03,0.168E-03
2434,52.2,56.1,2.788E-04,0.238E-04,0.020E-04,0.069E-04,5.103E-03,0.436E-03,0.044E-03,0.144E-03
2434,56.1,60.3,2.949E-04,0.236E-04,0.022E-04,0.074E-04,6.632E-03,0.532E-03,0.057E-03,0.189E-03
2435,1.92,2.15,5.286E-01,0.185E-01,0.094E-01,0.167E-01,7.318E-03,0.257E-03,0.136E-03,0.256E-03
2435,2.15,2.40,4.842E-01,0.155E-01,0.041E-01,0.137E-01,7.374E-03,0.236E-03,0.072E-03,0.229E-03
2435,2.40,2.67,4.738E-01,0.133E-01,0.029E-01,0.128E-01,8.040E-03,0.226E-03,0.062E-03,0.237E-03
2435,2.67,2.97,4.336E-01,0.114E-01,0.023E-01,0.118E-01,8.280E-03,0.218E-03,0.059E-03,0.244E-03
2435,2.97,3.29,3.923E-01,0.097E-01,0.019E-01,0.104E-01,8.496E-03,0.211E-03,0.056E-03,0.243E-03
2435,3.29,3.64,3.594E-01,0.083E-01,0.012E-01,0.092E-01,9.067E-03,0.211E-03,0.050E-03,0.252E-03
2435,3.64,4.02,3.026E-01,0.070E-01,0.007E-01,0.076E-01,8.959E-03,0.207E-03,0.045E-03,0.243E-03
2435,4.02,4.43,2.493E-01,0.056E-01,0.006E-01,0.062E-01,8.780E-03,0.199E-03,0.044E-03,0.236E-03
2435,4.43,4.88,2.111E-01,0.045E-01,0.006E-01,0.052E-01,8.827E-03,0.188E-03,0.045E-03,0.236E-03
2435,4.88,5.37,1.712E-01,0.036E-01,0.005E-01,0.041E-01,8.614E-03,0.182E-03,0.045E-03,0.228E-03
2435,5.37,5.90,1.442E-01,0.030E-01,0.005E-01,0.035E-01,8.772E-03,0.184E-03,0.047E-03,0.231E-03
2435,5.90,6.47,1.161E-01,0.025E-01,0.004E-01,0.028E-01,8.586E-03,0.182E-03,0.047E-03,0.225E-03
2435,6.47,7.09,9.543E-02,0.200E-02,0.035E-02,0.225E-02,8.630E-03,0.182E-03,0.048E-03,0.225E-03
2435,7.09,7.76,7.598E-02,0.161E-02,0.029E-02,0.178E-02,8.431E-03,0.179E-03,0.048E-03,0.219E-03
2435,7.76,8.48,6.177E-02,0.133E-02,0.025E-02,0.144E-02,8.435E-03,0.183E-03,0.049E-03,0.218E-03
2435,8.48,9.26,5.207E-02,0.114E-02,0.022E-02,0.121E-02,8.750E-03,0.192E-03,0.052E-03,0.226E-03
2435,9.26,10.1,4.070E-02,0.095E-02,0.018E-02,0.094E-02,8.375E-03,0.195E-03,0.051E-03,0.215E-03
2435,10.1,11.0,3.211E-02,0.080E-02,0.015E-02,0.074E-02,8.111E-03,0.202E-03,0.051E-03,0.208E-03
2435,11.0,12.0,2.708E-02,0.068E-02,0.013E-02,0.062E-02,8.425E-03,0.212E-03,0.055E-03,0.216E-03
2435,12.0,13.0,2.102E-02,0.059E-02,0.011E-02,0.048E-02,8.020E-03,0.225E-03,0.052E-03,0.205E-03
2435,13.0,14.1,1.644E-02,0.049E-02,0.008E-02,0.037E-02,7.690E-03,0.228E-03,0.050E-03,0.196E-03
2435,14.1,15.3,1.355E-02,0.041E-02,0.007E-02,0.031E-02,7.787E-03,0.237E-03,0.051E-03,0.199E-03
2435,15.3,16.6,1.083E-02,0.034E-02,0.006E-02,0.025E-02,7.645E-03,0.243E-03,0.051E-03,0.195E-03
2435,16.6,18.0,8.270E-03,0.280E-03,0.044E-03,0.187E-03,7.231E-03,0.245E-03,0.049E-03,0.185E-03
2435,18.0,19.5,6.919E-03,0.236E-03,0.037E-03,0.157E-03,7.441E-03,0.255E-03,0.051E-03,0.191E-03
2435,19.5,21.1,5.329E-03,0.191E-03,0.029E-03,0.121E-03,7.048E-03,0.253E-03,0.049E-03,0.181E-03
2435,21.1,22.8,4.412E-03,0.161E-03,0.025E-03,0.100E-03,7.157E-03,0.262E-03,0.050E-03,0.185E-03
2435,22.8,24.7,3.426E-03,0.129E-03,0.020E-03,0.078E-03,6.857E-03,0.259E-03,0.048E-03,0.178E-03
2435,24.7,26.7,2.782E-03,0.109E-03,0.016E-03,0.064E-03,6.836E-03,0.270E-03,0.049E-03,0.178E-03
2435,26.7,28.8,2.054E-03,0.090E-03,0.012E-03,0.047E-03,6.201E-03,0.273E-03,0.045E-03,0.162E-03
2435,28.8,31.1,1.755E-03,0.079E-03,0.011E-03,0.041E-03,6.451E-03,0.290E-03,0.048E-03,0.170E-03
2435,31.1,33.5,1.384E-03,0.068E-03,0.009E-03,0.032E-03,6.256E-03,0.308E-03,0.047E-03,0.166E-03
2435,33.5,36.1,1.190E-03,0.060E-03,0.008E-03,0.028E-03,6.565E-03,0.334E-03,0.050E-03,0.175E-03
2435,36.1,38.9,8.793E-04,0.500E-04,0.058E-04,0.209E-04,5.905E-03,0.337E-03,0.046E-03,0.159E-03
2435,38.9,41.9,6.662E-04,0.420E-04,0.045E-04,0.160E-04,5.542E-03,0.350E-03,0.044E-03,0.151E-03
2435,41.9,45.1,5.392E-04,0.366E-04,0.038E-04,0.130E-04,5.429E-03,0.369E-03,0.044E-03,0.149E-03
2435,45.1,48.5,4.597E-04,0.327E-04,0.033E-04,0.112E-04,5.638E-03,0.403E-03,0.047E-03,0.156E-03
2435,48.5,52.2,3.439E-04,0.271E-04,0.025E-04,0.085E-04,5.198E-03,0.411E-03,0.044E-03,0.145E-03
2435,52.2,56.1,2.821E-04,0.239E-04,0.021E-04,0.070E-04,5.247E-03,0.446E-03,0.044E-03,0.148E-03
2435,56.1,60.3,2.179E-04,0.202E-04,0.016E-04,0.054E-04,4.913E-03,0.457E-03,0.042E-03,0.140E-03
2436,1.92,2.15,5.355E-01,0.183E-01,0.075E-01,0.169E-01,7.646E-03,0.261E-03,0.114E-03,0.267E-03
2436,2.15,2.40,5.171E-01,0.158E-01,0.043E-01,0.147E-01,8.014E-03,0.246E-03,0.076E-03,0.249E-03
2436,2.40,2.67,4.521E-01,0.128E-01,0.013E-01,0.122E-01,7.756E-03,0.221E-03,0.038E-03,0.228E-03
2436,2.67,2.97,4.194E-01,0.110E-01,0.023E-01,0.114E-01,8.155E-03,0.215E-03,0.055E-03,0.240E-03
2436,2.97,3.29,4.012E-01,0.097E-01,0.022E-01,0.106E-01,8.858E-03,0.215E-03,0.058E-03,0.254E-03
2436,3.29,3.64,3.423E-01,0.080E-01,0.013E-01,0.088E-01,8.741E-03,0.206E-03,0.046E-03,0.243E-03
2436,3.64,4.02,2.952E-01,0.068E-01,0.008E-01,0.074E-01,8.866E-03,0.204E-03,0.040E-03,0.241E-03
2436,4.02,4.43,2.518E-01,0.056E-01,0.007E-01,0.062E-01,8.959E-03,0.200E-03,0.039E-03,0.241E-03
2436,4.43,4.88,2.008E-01,0.043E-01,0.006E-01,0.049E-01,8.510E-03,0.184E-03,0.038E-03,0.227E-03
2436,4.88,5.37,1.651E-01,0.035E-01,0.006E-01,0.040E-01,8.375E-03,0.178E-03,0.043E-03,0.222E-03
