date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,proton_flux m^-2sr^-1s^-1GV^-1,proton_flux_error_statistical m^-2sr^-1s^-1GV^-1,proton_flux_error_timedependent m^-2sr^-1s^-1GV^-1,proton_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2018-12-10,69.7,100.0,7.502e-2,0.071e-2,0.016e-2,0.089e-2
2018-12-11,1.00,1.16,1.579e+3,0.008e+3,0.003e+3,0.044e+3
2018-12-11,1.16,1.33,1.461e+3,0.007e+3,0.003e+3,0.032e+3
2018-12-11,1.33,1.51,1.305e+3,0.005e+3,0.002e+3,0.023e+3
2018-12-11,1.51,1.71,1.143e+3,0.004e+3,0.002e+3,0.018e+3
2018-12-11,1.71,1.92,9.778e+2,0.037e+2,0.017e+2,0.137e+2
2018-12-11,1.92,2.15,8.261e+2,0.030e+2,0.014e+2,0.106e+2
2018-12-11,2.15,2.40,6.971e+2,0.026e+2,0.012e+2,0.085e+2
2018-12-11,2.40,2.67,5.736e+2,0.020e+2,0.010e+2,0.066e+2
2018-12-11,2.67,2.97,4.730e+2,0.016e+2,0.008e+2,0.053e+2
2018-12-11,2.97,3.29,3.862e+2,0.014e+2,0.007e+2,0.042e+2
2018-12-11,3.29,3.64,3.141e+2,0.011e+2,0.005e+2,0.033e+2
2018-12-11,3.64,4.02,2.551e+2,0.009e+2,0.004e+2,0.027e+2
2018-12-11,4.02,4.43,2.064e+2,0.007e+2,0.003e+2,0.022e+2
2018-12-11,4.43,4.88,1.677e+2,0.006e+2,0.003e+2,0.017e+2
2018-12-11,4.88,5.37,1.338e+2,0.005e+2,0.002e+2,0.014e+2
2018-12-11,5.37,5.90,1.076e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-11,5.90,6.47,8.628e+1,0.031e+1,0.015e+1,0.090e+1
2018-12-11,6.47,7.09,6.966e+1,0.025e+1,0.012e+1,0.073e+1
2018-12-11,7.09,7.76,5.478e+1,0.021e+1,0.009e+1,0.057e+1
2018-12-11,7.76,8.48,4.423e+1,0.017e+1,0.008e+1,0.047e+1
2018-12-11,8.48,9.26,3.502e+1,0.015e+1,0.006e+1,0.038e+1
2018-12-11,9.26,10.1,2.842e+1,0.012e+1,0.005e+1,0.030e+1
2018-12-11,10.1,11.0,2.256e+1,0.010e+1,0.004e+1,0.024e+1
2018-12-11,11.0,13.0,1.614e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-11,13.0,16.6,9.297e+0,0.029e+0,0.016e+0,0.105e+0
2018-12-11,16.6,22.8,4.374e+0,0.013e+0,0.007e+0,0.051e+0
2018-12-11,22.8,33.5,1.664e+0,0.006e+0,0.003e+0,0.020e+0
2018-12-11,33.5,48.5,5.812e-1,0.029e-1,0.011e-1,0.070e-1
2018-12-11,48.5,69.7,2.077e-1,0.014e-1,0.004e-1,0.025e-1
2018-12-11,69.7,100.0,7.428e-2,0.071e-2,0.016e-2,0.088e-2
2018-12-12,1.00,1.16,1.578e+3,0.008e+3,0.003e+3,0.044e+3
2018-12-12,1.16,1.33,1.461e+3,0.006e+3,0.003e+3,0.032e+3
2018-12-12,1.33,1.51,1.307e+3,0.005e+3,0.002e+3,0.023e+3
2018-12-12,1.51,1.71,1.150e+3,0.004e+3,0.002e+3,0.018e+3
2018-12-12,1.71,1.92,9.852e+2,0.037e+2,0.017e+2,0.138e+2
2018-12-12,1.92,2.15,8.296e+2,0.030e+2,0.014e+2,0.107e+2
2018-12-12,2.15,2.40,6.968e+2,0.025e+2,0.012e+2,0.085e+2
2018-12-12,2.40,2.67,5.774e+2,0.020e+2,0.010e+2,0.067e+2
2018-12-12,2.67,2.97,4.713e+2,0.016e+2,0.008e+2,0.053e+2
2018-12-12,2.97,3.29,3.866e+2,0.014e+2,0.007e+2,0.042e+2
2018-12-12,3.29,3.64,3.177e+2,0.011e+2,0.005e+2,0.034e+2
2018-12-12,3.64,4.02,2.564e+2,0.009e+2,0.004e+2,0.027e+2
2018-12-12,4.02,4.43,2.072e+2,0.007e+2,0.004e+2,0.022e+2
2018-12-12,4.43,4.88,1.684e+2,0.006e+2,0.003e+2,0.017e+2
2018-12-12,4.88,5.37,1.343e+2,0.005e+2,0.002e+2,0.014e+2
2018-12-12,5.37,5.90,1.078e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-12,5.90,6.47,8.564e+1,0.031e+1,0.015e+1,0.089e+1
2018-12-12,6.47,7.09,6.875e+1,0.025e+1,0.012e+1,0.072e+1
2018-12-12,7.09,7.76,5.504e+1,0.021e+1,0.009e+1,0.058e+1
2018-12-12,7.76,8.48,4.390e+1,0.017e+1,0.007e+1,0.047e+1
2018-12-12,8.48,9.26,3.503e+1,0.015e+1,0.006e+1,0.038e+1
2018-12-12,9.26,10.1,2.812e+1,0.012e+1,0.005e+1,0.030e+1
2018-12-12,10.1,11.0,2.249e+1,0.010e+1,0.004e+1,0.024e+1
2018-12-12,11.0,13.0,1.622e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-12,13.0,16.6,9.353e+0,0.029e+0,0.016e+0,0.105e+0
2018-12-12,16.6,22.8,4.390e+0,0.013e+0,0.007e+0,0.051e+0
2018-12-12,22.8,33.5,1.669e+0,0.006e+0,0.003e+0,0.020e+0
2018-12-12,33.5,48.5,5.815e-1,0.028e-1,0.011e-1,0.070e-1
2018-12-12,48.5,69.7,2.068e-1,0.014e-1,0.004e-1,0.025e-1
2018-12-12,69.7,100.0,7.508e-2,0.071e-2,0.016e-2,0.089e-2
2018-12-13,1.00,1.16,1.607e+3,0.008e+3,0.003e+3,0.044e+3
2018-12-13,1.16,1.33,1.485e+3,0.007e+3,0.003e+3,0.032e+3
2018-12-13,1.33,1.51,1.318e+3,0.006e+3,0.003e+3,0.024e+3
2018-12-13,1.51,1.71,1.158e+3,0.005e+3,0.002e+3,0.018e+3
2018-12-13,1.71,1.92,9.923e+2,0.036e+2,0.018e+2,0.139e+2
2018-12-13,1.92,2.15,8.457e+2,0.030e+2,0.015e+2,0.109e+2
2018-12-13,2.15,2.40,7.055e+2,0.026e+2,0.012e+2,0.086e+2
2018-12-13,2.40,2.67,5.806e+2,0.020e+2,0.010e+2,0.067e+2
2018-12-13,2.67,2.97,4.773e+2,0.016e+2,0.008e+2,0.053e+2
2018-12-13,2.97,3.29,3.905e+2,0.014e+2,0.007e+2,0.042e+2
2018-12-13,3.29,3.64,3.184e+2,0.011e+2,0.005e+2,0.034e+2
2018-12-13,3.64,4.02,2.555e+2,0.009e+2,0.004e+2,0.027e+2
2018-12-13,4.02,4.43,2.088e+2,0.007e+2,0.004e+2,0.022e+2
2018-12-13,4.43,4.88,1.692e+2,0.006e+2,0.003e+2,0.018e+2
2018-12-13,4.88,5.37,1.354e+2,0.005e+2,0.002e+2,0.014e+2
2018-12-13,5.37,5.90,1.084e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-13,5.90,6.47,8.696e+1,0.031e+1,0.015e+1,0.091e+1
2018-12-13,6.47,7.09,6.930e+1,0.025e+1,0.012e+1,0.072e+1
2018-12-13,7.09,7.76,5.563e+1,0.021e+1,0.009e+1,0.058e+1
2018-12-13,7.76,8.48,4.423e+1,0.017e+1,0.008e+1,0.047e+1
2018-12-13,8.48,9.26,3.540e+1,0.015e+1,0.006e+1,0.038e+1
2018-12-13,9.26,10.1,2.798e+1,0.012e+1,0.005e+1,0.030e+1
2018-12-13,10.1,11.0,2.252e+1,0.010e+1,0.004e+1,0.024e+1
2018-12-13,11.0,13.0,1.620e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-13,13.0,16.6,9.364e+0,0.029e+0,0.016e+0,0.105e+0
2018-12-13,16.6,22.8,4.366e+0,0.013e+0,0.007e+0,0.050e+0
2018-12-13,22.8,33.5,1.672e+0,0.006e+0,0.003e+0,0.020e+0
2018-12-13,33.5,48.5,5.814e-1,0.029e-1,0.011e-1,0.070e-1
2018-12-13,48.5,69.7,2.090e-1,0.014e-1,0.004e-1,0.025e-1
2018-12-13,69.7,100.0,7.400e-2,0.070e-2,0.016e-2,0.088e-2
2018-12-14,1.00,1.16,1.605e+3,0.008e+3,0.003e+3,0.044e+3
2018-12-14,1.16,1.33,1.482e+3,0.007e+3,0.003e+3,0.032e+3
2018-12-14,1.33,1.51,1.344e+3,0.006e+3,0.003e+3,0.024e+3
2018-12-14,1.51,1.71,1.171e+3,0.005e+3,0.002e+3,0.018e+3
2018-12-14,1.71,1.92,9.988e+2,0.037e+2,0.018e+2,0.140e+2
2018-12-14,1.92,2.15,8.555e+2,0.031e+2,0.015e+2,0.110e+2
2018-12-14,2.15,2.40,7.058e+2,0.026e+2,0.012e+2,0.086e+2
2018-12-14,2.40,2.67,5.847e+2,0.020e+2,0.010e+2,0.067e+2
2018-12-14,2.67,2.97,4.772e+2,0.016e+2,0.008e+2,0.053e+2
2018-12-14,2.97,3.29,3.908e+2,0.014e+2,0.007e+2,0.042e+2
2018-12-14,3.29,3.64,3.190e+2,0.011e+2,0.005e+2,0.034e+2
2018-12-14,3.64,4.02,2.573e+2,0.009e+2,0.004e+2,0.027e+2
2018-12-14,4.02,4.43,2.082e+2,0.007e+2,0.004e+2,0.022e+2
2018-12-14,4.43,4.88,1.692e+2,0.006e+2,0.003e+2,0.018e+2
2018-12-14,4.88,5.37,1.357e+2,0.005e+2,0.002e+2,0.014e+2
2018-12-14,5.37,5.90,1.087e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-14,5.90,6.47,8.665e+1,0.031e+1,0.015e+1,0.091e+1
2018-12-14,6.47,7.09,6.950e+1,0.025e+1,0.012e+1,0.073e+1
2018-12-14,7.09,7.76,5.561e+1,0.021e+1,0.009e+1,0.058e+1
2018-12-14,7.76,8.48,4.438e+1,0.018e+1,0.008e+1,0.047e+1
2018-12-14,8.48,9.26,3.518e+1,0.015e+1,0.006e+1,0.038e+1
2018-12-14,9.26,10.1,2.808e+1,0.012e+1,0.005e+1,0.030e+1
2018-12-14,10.1,11.0,2.231e+1,0.010e+1,0.004e+1,0.024e+1
2018-12-14,11.0,13.0,1.621e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-14,13.0,16.6,9.310e+0,0.029e+0,0.016e+0,0.105e+0
2018-12-14,16.6,22.8,4.399e+0,0.013e+0,0.008e+0,0.051e+0
2018-12-14,22.8,33.5,1.675e+0,0.006e+0,0.003e+0,0.020e+0
2018-12-14,33.5,48.5,5.810e-1,0.029e-1,0.011e-1,0.069e-1
2018-12-14,48.5,69.7,2.033e-1,0.014e-1,0.004e-1,0.024e-1
2018-12-14,69.7,100.0,7.463e-2,0.071e-2,0.016e-2,0.088e-2
2018-12-15,1.00,1.16,1.626e+3,0.008e+3,0.004e+3,0.045e+3
2018-12-15,1.16,1.33,1.489e+3,0.006e+3,0.003e+3,0.032e+3
2018-12-15,1.33,1.51,1.343e+3,0.005e+3,0.003e+3,0.024e+3
2018-12-15,1.51,1.71,1.176e+3,0.005e+3,0.002e+3,0.018e+3
2018-12-15,1.71,1.92,9.981e+2,0.038e+2,0.018e+2,0.140e+2
2018-12-15,1.92,2.15,8.417e+2,0.030e+2,0.015e+2,0.108e+2
2018-12-15,2.15,2.40,7.103e+2,0.025e+2,0.012e+2,0.086e+2
2018-12-15,2.40,2.67,5.866e+2,0.020e+2,0.010e+2,0.068e+2
2018-12-15,2.67,2.97,4.791e+2,0.016e+2,0.008e+2,0.053e+2
2018-12-15,2.97,3.29,3.922e+2,0.014e+2,0.007e+2,0.043e+2
2018-12-15,3.29,3.64,3.206e+2,0.011e+2,0.006e+2,0.034e+2
2018-12-15,3.64,4.02,2.596e+2,0.009e+2,0.004e+2,0.027e+2
2018-12-15,4.02,4.43,2.098e+2,0.007e+2,0.004e+2,0.022e+2
2018-12-15,4.43,4.88,1.692e+2,0.006e+2,0.003e+2,0.018e+2
2018-12-15,4.88,5.37,1.354e+2,0.005e+2,0.002e+2,0.014e+2
2018-12-15,5.37,5.90,1.089e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-15,5.90,6.47,8.674e+1,0.031e+1,0.015e+1,0.091e+1
2018-12-15,6.47,7.09,6.939e+1,0.025e+1,0.012e+1,0.073e+1
2018-12-15,7.09,7.76,5.488e+1,0.021e+1,0.010e+1,0.058e+1
2018-12-15,7.76,8.48,4.407e+1,0.017e+1,0.008e+1,0.047e+1
2018-12-15,8.48,9.26,3.529e+1,0.015e+1,0.006e+1,0.038e+1
2018-12-15,9.26,10.1,2.821e+1,0.012e+1,0.005e+1,0.030e+1
2018-12-15,10.1,11.0,2.254e+1,0.010e+1,0.004e+1,0.024e+1
2018-12-15,11.0,13.0,1.618e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-15,13.0,16.6,9.392e+0,0.029e+0,0.016e+0,0.106e+0
2018-12-15,16.6,22.8,4.408e+0,0.013e+0,0.008e+0,0.051e+0
2018-12-15,22.8,33.5,1.673e+0,0.006e+0,0.003e+0,0.020e+0
2018-12-15,33.5,48.5,5.812e-1,0.029e-1,0.011e-1,0.070e-1
2018-12-15,48.5,69.7,2.099e-1,0.014e-1,0.004e-1,0.025e-1
2018-12-15,69.7,100.0,7.589e-2,0.072e-2,0.017e-2,0.090e-2
2018-12-16,1.00,1.16,1.612e+3,0.008e+3,0.004e+3,0.045e+3
2018-12-16,1.16,1.33,1.499e+3,0.007e+3,0.003e+3,0.033e+3
2018-12-16,1.33,1.51,1.344e+3,0.006e+3,0.003e+3,0.024e+3
2018-12-16,1.51,1.71,1.188e+3,0.005e+3,0.002e+3,0.019e+3
2018-12-16,1.71,1.92,1.015e+3,0.004e+3,0.002e+3,0.014e+3
2018-12-16,1.92,2.15,8.526e+2,0.031e+2,0.016e+2,0.110e+2
2018-12-16,2.15,2.40,7.123e+2,0.027e+2,0.013e+2,0.087e+2
2018-12-16,2.40,2.67,5.858e+2,0.021e+2,0.011e+2,0.068e+2
2018-12-16,2.67,2.97,4.795e+2,0.017e+2,0.009e+2,0.054e+2
2018-12-16,2.97,3.29,3.947e+2,0.014e+2,0.007e+2,0.043e+2
2018-12-16,3.29,3.64,3.220e+2,0.011e+2,0.006e+2,0.034e+2
2018-12-16,3.64,4.02,2.610e+2,0.009e+2,0.005e+2,0.028e+2
2018-12-16,4.02,4.43,2.112e+2,0.007e+2,0.004e+2,0.022e+2
2018-12-16,4.43,4.88,1.697e+2,0.006e+2,0.003e+2,0.018e+2
2018-12-16,4.88,5.37,1.368e+2,0.005e+2,0.003e+2,0.014e+2
2018-12-16,5.37,5.90,1.091e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-16,5.90,6.47,8.762e+1,0.031e+1,0.016e+1,0.092e+1
2018-12-16,6.47,7.09,6.951e+1,0.025e+1,0.013e+1,0.073e+1
2018-12-16,7.09,7.76,5.559e+1,0.021e+1,0.010e+1,0.058e+1
2018-12-16,7.76,8.48,4.449e+1,0.017e+1,0.008e+1,0.047e+1
2018-12-16,8.48,9.26,3.555e+1,0.015e+1,0.007e+1,0.038e+1
2018-12-16,9.26,10.1,2.822e+1,0.012e+1,0.005e+1,0.030e+1
2018-12-16,10.1,11.0,2.250e+1,0.010e+1,0.004e+1,0.024e+1
2018-12-16,11.0,13.0,1.623e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-16,13.0,16.6,9.397e+0,0.029e+0,0.018e+0,0.106e+0
2018-12-16,16.6,22.8,4.390e+0,0.013e+0,0.008e+0,0.051e+0
2018-12-16,22.8,33.5,1.690e+0,0.006e+0,0.003e+0,0.020e+0
2018-12-16,33.5,48.5,5.788e-1,0.028e-1,0.012e-1,0.069e-1
2018-12-16,48.5,69.7,2.052e-1,0.014e-1,0.004e-1,0.024e-1
2018-12-16,69.7,100.0,7.609e-2,0.071e-2,0.018e-2,0.090e-2
2018-12-17,1.00,1.16,1.616e+3,0.008e+3,0.004e+3,0.045e+3
2018-12-17,1.16,1.33,1.477e+3,0.007e+3,0.003e+3,0.032e+3
2018-12-17,1.33,1.51,1.334e+3,0.006e+3,0.003e+3,0.024e+3
2018-12-17,1.51,1.71,1.172e+3,0.005e+3,0.003e+3,0.018e+3
2018-12-17,1.71,1.92,9.972e+2,0.038e+2,0.021e+2,0.140e+2
2018-12-17,1.92,2.15,8.505e+2,0.031e+2,0.018e+2,0.110e+2
2018-12-17,2.15,2.40,7.050e+2,0.026e+2,0.014e+2,0.086e+2
2018-12-17,2.40,2.67,5.860e+2,0.021e+2,0.012e+2,0.068e+2
2018-12-17,2.67,2.97,4.776e+2,0.016e+2,0.010e+2,0.053e+2
2018-12-17,2.97,3.29,3.937e+2,0.014e+2,0.008e+2,0.043e+2
2018-12-17,3.29,3.64,3.189e+2,0.011e+2,0.006e+2,0.034e+2
2018-12-17,3.64,4.02,2.601e+2,0.009e+2,0.005e+2,0.028e+2
2018-12-17,4.02,4.43,2.086e+2,0.007e+2,0.004e+2,0.022e+2
2018-12-17,4.43,4.88,1.695e+2,0.006e+2,0.003e+2,0.018e+2
2018-12-17,4.88,5.37,1.360e+2,0.005e+2,0.003e+2,0.014e+2
2018-12-17,5.37,5.90,1.096e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-17,5.90,6.47,8.657e+1,0.031e+1,0.018e+1,0.091e+1
2018-12-17,6.47,7.09,6.927e+1,0.025e+1,0.014e+1,0.073e+1
2018-12-17,7.09,7.76,5.534e+1,0.021e+1,0.011e+1,0.058e+1
2018-12-17,7.76,8.48,4.419e+1,0.017e+1,0.009e+1,0.047e+1
2018-12-17,8.48,9.26,3.526e+1,0.015e+1,0.007e+1,0.038e+1
2018-12-17,9.26,10.1,2.812e+1,0.012e+1,0.006e+1,0.030e+1
2018-12-17,10.1,11.0,2.256e+1,0.010e+1,0.005e+1,0.024e+1
2018-12-17,11.0,13.0,1.611e+1,0.006e+1,0.003e+1,0.018e+1
2018-12-17,13.0,16.6,9.402e+0,0.030e+0,0.019e+0,0.106e+0
2018-12-17,16.6,22.8,4.395e+0,0.013e+0,0.009e+0,0.051e+0
2018-12-17,22.8,33.5,1.669e+0,0.006e+0,0.004e+0,0.020e+0
2018-12-17,33.5,48.5,5.810e-1,0.029e-1,0.013e-1,0.070e-1
2018-12-17,48.5,69.7,2.091e-1,0.014e-1,0.005e-1,0.025e-1
2018-12-17,69.7,100.0,7.543e-2,0.071e-2,0.018e-2,0.090e-2
2018-12-18,1.00,1.16,1.641e+3,0.008e+3,0.004e+3,0.045e+3
2018-12-18,1.16,1.33,1.516e+3,0.007e+3,0.004e+3,0.033e+3
2018-12-18,1.33,1.51,1.370e+3,0.006e+3,0.003e+3,0.025e+3
2018-12-18,1.51,1.71,1.192e+3,0.005e+3,0.003e+3,0.019e+3
2018-12-18,1.71,1.92,1.020e+3,0.004e+3,0.002e+3,0.014e+3
2018-12-18,1.92,2.15,8.586e+2,0.031e+2,0.019e+2,0.111e+2
2018-12-18,2.15,2.40,7.153e+2,0.026e+2,0.016e+2,0.087e+2
2018-12-18,2.40,2.67,5.893e+2,0.021e+2,0.013e+2,0.068e+2
2018-12-18,2.67,2.97,4.817e+2,0.017e+2,0.010e+2,0.054e+2
2018-12-18,2.97,3.29,3.945e+2,0.014e+2,0.009e+2,0.043e+2
2018-12-18,3.29,3.64,3.202e+2,0.011e+2,0.007e+2,0.034e+2
2018-12-18,3.64,4.02,2.611e+2,0.009e+2,0.006e+2,0.028e+2
2018-12-18,4.02,4.43,2.108e+2,0.007e+2,0.005e+2,0.022e+2
2018-12-18,4.43,4.88,1.703e+2,0.006e+2,0.004e+2,0.018e+2
2018-12-18,4.88,5.37,1.362e+2,0.005e+2,0.003e+2,0.014e+2
2018-12-18,5.37,5.90,1.085e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-18,5.90,6.47,8.689e+1,0.031e+1,0.019e+1,0.092e+1
2018-12-18,6.47,7.09,7.010e+1,0.025e+1,0.015e+1,0.074e+1
2018-12-18,7.09,7.76,5.539e+1,0.021e+1,0.012e+1,0.059e+1
2018-12-18,7.76,8.48,4.440e+1,0.018e+1,0.010e+1,0.047e+1
2018-12-18,8.48,9.26,3.525e+1,0.015e+1,0.008e+1,0.038e+1
2018-12-18,9.26,10.1,2.806e+1,0.012e+1,0.006e+1,0.030e+1
2018-12-18,10.1,11.0,2.252e+1,0.010e+1,0.005e+1,0.024e+1
2018-12-18,11.0,13.0,1.628e+1,0.006e+1,0.004e+1,0.018e+1
2018-12-18,13.0,16.6,9.392e+0,0.029e+0,0.021e+0,0.106e+0
2018-12-18,16.6,22.8,4.367e+0,0.013e+0,0.010e+0,0.051e+0
2018-12-18,22.8,33.5,1.677e+0,0.006e+0,0.004e+0,0.020e+0
2018-12-18,33.5,48.5,5.762e-1,0.028e-1,0.013e-1,0.069e-1
2018-12-18,48.5,69.7,2.059e-1,0.014e-1,0.005e-1,0.025e-1
2018-12-18,69.7,100.0,7.407e-2,0.070e-2,0.019e-2,0.088e-2
2018-12-19,1.00,1.16,1.636e+3,0.008e+3,0.004e+3,0.045e+3
2018-12-19,1.16,1.33,1.503e+3,0.007e+3,0.004e+3,0.033e+3
2018-12-19,1.33,1.51,1.357e+3,0.006e+3,0.003e+3,0.024e+3
2018-12-19,1.51,1.71,1.184e+3,0.005e+3,0.003e+3,0.018e+3
2018-12-19,1.71,1.92,1.009e+3,0.004e+3,0.002e+3,0.014e+3
2018-12-19,1.92,2.15,8.611e+2,0.032e+2,0.020e+2,0.112e+2
2018-12-19,2.15,2.40,7.159e+2,0.027e+2,0.016e+2,0.088e+2
2018-12-19,2.40,2.67,5.872e+2,0.020e+2,0.013e+2,0.068e+2
2018-12-19,2.67,2.97,4.861e+2,0.017e+2,0.011e+2,0.055e+2
2018-12-19,2.97,3.29,3.938e+2,0.014e+2,0.009e+2,0.043e+2
2018-12-19,3.29,3.64,3.208e+2,0.011e+2,0.007e+2,0.034e+2
2018-12-19,3.64,4.02,2.631e+2,0.009e+2,0.006e+2,0.028e+2
2018-12-19,4.02,4.43,2.113e+2,0.007e+2,0.005e+2,0.022e+2
2018-12-19,4.43,4.88,1.705e+2,0.006e+2,0.004e+2,0.018e+2
2018-12-19,4.88,5.37,1.359e+2,0.005e+2,0.003e+2,0.014e+2
2018-12-19,5.37,5.90,1.089e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-19,5.90,6.47,8.724e+1,0.031e+1,0.020e+1,0.092e+1
2018-12-19,6.47,7.09,6.980e+1,0.026e+1,0.016e+1,0.074e+1
2018-12-19,7.09,7.76,5.540e+1,0.021e+1,0.013e+1,0.059e+1
2018-12-19,7.76,8.48,4.427e+1,0.018e+1,0.010e+1,0.047e+1
2018-12-19,8.48,9.26,3.526e+1,0.015e+1,0.008e+1,0.038e+1
2018-12-19,9.26,10.1,2.849e+1,0.012e+1,0.006e+1,0.031e+1
2018-12-19,10.1,11.0,2.257e+1,0.010e+1,0.005e+1,0.025e+1
2018-12-19,11.0,13.0,1.621e+1,0.006e+1,0.004e+1,0.018e+1
2018-12-19,13.0,16.6,9.332e+0,0.030e+0,0.021e+0,0.106e+0
2018-12-19,16.6,22.8,4.401e+0,0.013e+0,0.010e+0,0.051e+0
2018-12-19,22.8,33.5,1.676e+0,0.006e+0,0.004e+0,0.020e+0
2018-12-19,33.5,48.5,5.781e-1,0.028e-1,0.014e-1,0.070e-1
2018-12-19,48.5,69.7,2.082e-1,0.014e-1,0.005e-1,0.025e-1
2018-12-19,69.7,100.0,7.590e-2,0.071e-2,0.020e-2,0.090e-2
2018-12-20,1.00,1.16,1.640e+3,0.008e+3,0.004e+3,0.045e+3
2018-12-20,1.16,1.33,1.514e+3,0.007e+3,0.004e+3,0.033e+3
2018-12-20,1.33,1.51,1.358e+3,0.006e+3,0.003e+3,0.024e+3
2018-12-20,1.51,1.71,1.192e+3,0.005e+3,0.003e+3,0.019e+3
2018-12-20,1.71,1.92,1.022e+3,0.004e+3,0.002e+3,0.014e+3
2018-12-20,1.92,2.15,8.621e+2,0.031e+2,0.020e+2,0.112e+2
2018-12-20,2.15,2.40,7.178e+2,0.027e+2,0.017e+2,0.088e+2
2018-12-20,2.40,2.67,5.895e+2,0.021e+2,0.013e+2,0.069e+2
2018-12-20,2.67,2.97,4.843e+2,0.017e+2,0.011e+2,0.054e+2
2018-12-20,2.97,3.29,3.972e+2,0.014e+2,0.009e+2,0.043e+2
2018-12-20,3.29,3.64,3.218e+2,0.011e+2,0.007e+2,0.035e+2
2018-12-20,3.64,4.02,2.619e+2,0.009e+2,0.006e+2,0.028e+2
2018-12-20,4.02,4.43,2.113e+2,0.007e+2,0.005e+2,0.022e+2
2018-12-20,4.43,4.88,1.706e+2,0.006e+2,0.004e+2,0.018e+2
2018-12-20,4.88,5.37,1.368e+2,0.005e+2,0.003e+2,0.014e+2
2018-12-20,5.37,5.90,1.096e+2,0.004e+2,0.003e+2,0.011e+2
2018-12-20,5.90,6.47,8.730e+1,0.031e+1,0.020e+1,0.092e+1
2018-12-20,6.47,7.09,6.954e+1,0.025e+1,0.016e+1,0.074e+1
2018-12-20,7.09,7.76,5.604e+1,0.021e+1,0.013e+1,0.059e+1
2018-12-20,7.76,8.48,4.449e+1,0.018e+1,0.010e+1,0.048e+1
2018-12-20,8.48,9.26,3.543e+1,0.015e+1,0.008e+1,0.038e+1
2018-12-20,9.26,10.1,2.830e+1,0.012e+1,0.007e+1,0.031e+1
2018-12-20,10.1,11.0,2.263e+1,0.010e+1,0.005e+1,0.025e+1
2018-12-20,11.0,13.0,1.612e+1,0.006e+1,0.004e+1,0.018e+1
2018-12-20,13.0,16.6,9.369e+0,0.029e+0,0.022e+0,0.106e+0
2018-12-20,16.6,22.8,4.393e+0,0.013e+0,0.010e+0,0.051e+0
2018-12-20,22.8,33.5,1.672e+0,0.006e+0,0.004e+0,0.020e+0
2018-12-20,33.5,48.5,5.844e-1,0.029e-1,0.014e-1,0.070e-1
2018-12-20,48.5,69.7,2.054e-1,0.014e-1,0.005e-1,0.025e-1
2018-12-20,69.7,100.0,7.677e-2,0.072e-2,0.021e-2,0.092e-2
2018-12-21,1.00,1.16,1.673e+3,0.008e+3,0.004e+3,0.046e+3
2018-12-21,1.16,1.33,1.540e+3,0.007e+3,0.004e+3,0.033e+3
2018-12-21,1.33,1.51,1.384e+3,0.006e+3,0.003e+3,0.025e+3
2018-12-21,1.51,1.71,1.205e+3,0.005e+3,0.003e+3,0.019e+3
2018-12-21,1.71,1.92,1.044e+3,0.004e+3,0.002e+3,0.015e+3
2018-12-21,1.92,2.15,8.666e+2,0.031e+2,0.020e+2,0.112e+2
2018-12-21,2.15,2.40,7.275e+2,0.026e+2,0.017e+2,0.089e+2
2018-12-21,2.40,2.67,5.935e+2,0.021e+2,0.013e+2,0.069e+2
2018-12-21,2.67,2.97,4.883e+2,0.017e+2,0.011e+2,0.055e+2
2018-12-21,2.97,3.29,3.997e+2,0.014e+2,0.009e+2,0.044e+2
2018-12-21,3.29,3.64,3.289e+2,0.011e+2,0.007e+2,0.035e+2
2018-12-21,3.64,4.02,2.640e+2,0.009e+2,0.006e+2,0.028e+2
2018-12-21,4.02,4.43,2.134e+2,0.007e+2,0.005e+2,0.023e+2
2018-12-21,4.43,4.88,1.709e+2,0.006e+2,0.004e+2,0.018e+2
2018-12-21,4.88,5.37,1.379e+2,0.005e+2,0.003e+2,0.014e+2
2018-12-21,5.37,5.90,1.096e+2,0.004e+2,0.002e+2,0.011e+2
2018-12-21,5.90,6.47,8.777e+1,0.031e+1,0.020e+1,0.093e+1
2018-12-21,6.47,7.09,7.018e+1,0.026e+1,0.016e+1,0.074e+1
2018-12-21,7.09,7.76,5.579e+1,0.021e+1,0.013e+1,0.059e+1
2018-12-21,7.76,8.48,4.466e+1,0.018e+1,0.010e+1,0.048e+1
2018-12-21,8.48,9.26,3.564e+1,0.015e+1,0.008e+1,0.039e+1
